"terms";"clusters"
"#-grave";143
"#-humble";68
"#-ungrateful";115
"#-willing";79
"abrupt";47
"acute";125
"affable";28
"affectionate";83
"aloof";15
"animated";114
"assiduous";16
"awkward";75
"bashful";10
"benevolent";55
"bitter";114
"bold";122
"brutal";87
"busy";76
"callous";52
"calm";105
"candid";23
"capricious";40
"careful";86
"careless";53
"certain";66
"cheerful";124
"circumspect";49
"civil";85
"close";29
"cold";137
"communicative";48
"compassionate";106
"complimentary";50
"concise";69
"condescending";27
"confident";54
"congenial";118
"considerate";43
"constant";43
"contrary";69
"cool";98
"cordial";41
"courteous";39
"coy";54
"creative";118
"critical";5
"cruel";71
"cunning";74
"curious";60
"dainty";50
"daring";27
"decisive";5
"delicate";103
"dependent";80
"determined";17
"dignified";39
"diligent";19
"direct";7
"disingenuous";118
"disrespectful";133
"dissatisfied";127
"doleful";127
"domestic";22
"dutiful";63
"eager";96
"earnest";93
"easy";88
"envious";133
"evasive";10
"exact";118
"explicit";30
"expressive";34
"facetious";51
"faithful";31
"familiar";138
"fast";90
"fearful";100
"fearless";5
"feminine";50
"fervent";33
"finical";97
"firm";55
"flighty";109
"foppish";97
"forcible";13
"forgetful";130
"formal";126
"forward";94
"free";89
"fresh";46
"friendly";91
"frigid";8
"frivolous";117
"gay";139
"general";61
"generous";14
"genteel";59
"gentle";84
"giddy";87
"gloomy";68
"graceful";28
"gracious";140
"grateful";37
"grave";134
"grumpy";28
"handsome";97
"hasty";80
"hateful";4
"haughty";105
"hearty";129
"heavy";2
"heedless";18
"helpless";136
"honest";77
"hopeful";105
"hopeless";33
"hospitable";3
"humane";65
"humble";111
"immovable";19
"impatient";148
"imperious";27
"impertinent";89
"impetuous";74
"impudent";19
"inconsiderate";5
"incredulous";21
"independent";26
"indifferent";146
"indirect";145
"indolent";97
"indulgent";144
"ingenuous";78
"inquisitive";11
"insatiable";58
"insolent";11
"intense";99
"intimate";64
"invariable";97
"inviolable";4
"inward";81
"ironical";20
"irresolute";6
"jingo";56
"joyful";140
"kind";124
"languid";12
"lavish";125
"lawless";104
"licentious";76
"literal";143
"lively";83
"loud";122
"malevolent";92
"malicious";137
"maternal";33
"mechanical";56
"melancholy";136
"merry";127
"mild";105
"ministerial";101
"mischievous";19
"moderate";3
"modest";124
"mute";141
"natural";42
"negative";7
"negligent";97
"nervous";73
"noisy";107
"nous";57
"obedient";93
"obliging";109
"obsequious";27
"officious";116
"open";142
"partial";30
"particular";37
"passionate";130
"passive";9
"paternal";119
"patient";120
"peaceful";49
"peremptory";58
"pert";126
"phlegmatic";23
"pitiless";46
"pleasant";116
"polite";148
"prejudiced";57
"presumptuous";56
"proud";83
"prudent";106
"punctilious";26
"quarrelsome";29
"quick";132
"quiet";112
"rapid";5
"rash";5
"reasonable";50
"refined";78
"regardless";56
"reserved";101
"resolute";13
"respectful";102
"responsible";49
"revengeful";94
"romantic";25
"rude";121
"runaway";105
"sad";55
"sarcastic";143
"second";35
"sensible";44
"sentimental";57
"serene";51
"serious";42
"severe";108
"shy";95
"silent";67
"simple";38
"sincere";64
"slow";47
"smooth";57
"sociable";73
"social";81
"soft";92
"solemn";32
"sorrowful";36
"speedy";26
"spirited";16
"spiritless";123
"spiteful";29
"steady";125
"stiff";105
"stormy";33
"straight";126
"strict";119
"strong";42
"sudden";103
"sufficient";124
"sullen";92
"supercilious";21
"sweet";44
"swift";114
"tacit";10
"talkative";24
"tardy";68
"tempered";95
"tenacious";8
"thankful";128
"thoughtful";110
"thoughtless";1
"tight";52
"timid";72
"tranquil";118
"treasonable";41
"true";44
"turbulent";39
"tyrannical";62
"ugly";82
"unamiable";135
"unassuming";16
"unbridled";104
"uncertain";9
"unfeeling";24
"ungentle";45
"ungrateful";147
"unguarded";26
"unhappy";67
"unmerciful";118
"unpolite";39
"unruly";119
"unsociable";48
"unsteady";131
"unsuspecting";147
"unsuspicious";25
"uppish";10
"urgent";65
"vain";35
"vehement";49
"vigilant";68
"violent";88
"voracious";50
"weak";44
"willing";70
"unremitting";118
"visionary";99
"restless";15
"witty";145
"virtuous";113
"suspicious";141
"unkind";39
"unerring";15
"unrelenting";56
"stately";141
"whimsical";72
