"terms";"clusters"
"#-eager";13
"#-easy";19
"#-free";109
"#-weak";175
"#-wise";69
"abrupt";75
"acceptable";1
"accessible";74
"accurate";31
"active";91
"acute";90
"affectionate";26
"affluent";88
"aloof";171
"argumentative";121
"arrogant";63
"assuasive";142
"assured";48
"awkward";106
"baseless";118
"bitter";70
"bluff";45
"boastful";13
"boisterous";7
"bold";124
"brave";34
"brisk";17
"brutish";100
"buoyant";94
"busy";154
"calculating";96
"calm";73
"candid";7
"careful";135
"careless";112
"cautious";18
"certain";36
"chaste";42
"chatty";14
"cheerful";157
"cheery";28
"christian";44
"circuitous";98
"civil";164
"clean";57
"cleanly";14
"close";122
"cold";115
"commanding";103
"compassionate";6
"complacent";171
"complimentary";125
"conciliatory";97
"confident";68
"confidential";8
"considerate";80
"consistent";74
"constant";90
"constrained";112
"contrary";145
"conventional";112
"conversational";179
"cool";173
"cordial";22
"courageous";106
"cruel";163
"cunning";144
"curious";57
"decorous";31
"deferential";97
"defiant";93
"delicate";58
"demonstrative";74
"dependent";110
"destructive";15
"determined";149
"dictatorial";48
"diffident";69
"direct";71
"discreet";141
"dishonest";102
"disorderly";62
"dissatisfied";30
"doleful";178
"domestic";182
"dreamy";54
"dutiful";175
"eager";177
"earnest";61
"easy";95
"economical";121
"energetic";74
"enthusiastic";108
"even";97
"exact";81
"explosive";59
"expressive";161
"facetious";102
"faithful";23
"familiar";124
"fanciful";64
"fast";99
"fearful";46
"feminine";174
"fierce";146
"fiery";104
"forgiving";100
"formal";79
"frank";50
"free";33
"fresh";76
"friendly";57
"frivolous";35
"furtive";19
"gallant";171
"gay";69
"general";47
"generous";159
"genial";109
"genteel";89
"gentle";21
"giddy";52
"gloomy";108
"graceful";168
"graceless";90
"gracious";1
"grateful";107
"grave";177
"greedy";162
"gritty";31
"gruff";66
"handsome";138
"handy";143
"hasty";147
"hearty";14
"heavy";123
"heedless";170
"helpless";92
"honest";32
"hopeful";158
"hopeless";39
"hospitable";99
"hostile";102
"humane";69
"humble";72
"hurried";76
"imaginative";140
"immaculate";134
"immovable";19
"impatient";84
"imperceptible";18
"imperial";15
"imperious";91
"impertinent";49
"impervious";146
"improvident";74
"impulsive";52
"incisive";166
"inconsiderate";183
"incredulous";160
"indefatigable";142
"independent";126
"indifferent";139
"indolent";78
"industrious";11
"inflexible";16
"intellectual";171
"intense";129
"intimate";175
"invincible";98
"inviolable";35
"irascible";66
"irrational";171
"jocular";89
"kind";38
"ladylike";146
"languid";10
"lazy";141
"limp";91
"lofty";85
"logical";121
"lonely";150
"loud";172
"loving";152
"magnanimous";181
"majestic";171
"maternal";143
"mathematical";107
"maudlin";46
"mechanical";37
"melancholy";137
"mercenary";178
"merciful";86
"mild";78
"mischievous";62
"modest";85
"mournful";97
"movable";41
"mute";112
"natural";24
"neat";130
"negligent";175
"nervous";53
"nigh";60
"noiseless";96
"noisy";107
"nonsensical";20
"obedient";153
"observant";178
"officious";62
"open";136
"oracular";18
"oratorical";114
"orderly";159
"original";94
"outspoken";14
"particular";151
"passive";48
"paternal";9
"patient";155
"patriotic";146
"peaceful";98
"penitent";102
"pensive";4
"persistent";31
"pert";18
"perverse";133
"philosophical";181
"pious";117
"plaintive";127
"pleasant";137
"polite";180
"political";148
"politico";121
"practical";26
"predatory";18
"proud";139
"provident";133
"prudent";27
"punctual";11
"purposeless";88
"quick";12
"quiet";116
"rapid";26
"rapturous";108
"reasonable";156
"refined";128
"regardful";79
"reliant";67
"religious";68
"reproachful";128
"resentful";40
"reserved";81
"respectful";179
"restless";55
"rigid";78
"romantic";52
"rough";155
"rude";18
"runaway";169
"rusty";48
"sad";70
"sagacious";179
"sanguine";35
"scientific";128
"scornful";74
"second";25
"selfish";48
"sensible";176
"sentimental";165
"serene";56
"serious";52
"servile";65
"severe";68
"shrewd";181
"silent";76
"simple";57
"sincere";96
"slow";119
"smooth";54
"sober";172
"social";156
"soft";77
"solemn";111
"sorrowful";130
"sour";171
"spirited";45
"spiritual";103
"sprightly";87
"stable";131
"stately";165
"statistical";158
"steadfast";18
"steady";38
"stealthy";129
"steep";66
"stern";101
"stiff";176
"still";17
"stolid";88
"stormy";40
"straight";144
"straightforward";69
"strict";109
"strong";47
"submissive";113
"subservient";4
"subtle";144
"sudden";73
"sufficient";84
"suggestive";146
"sullen";141
"sunny";149
"susceptible";104
"suspicious";79
"sweet";4
"swift";110
"sympathetic";63
"tardy";13
"tearful";106
"tempered";4
"tender";83
"thankful";85
"thorough";181
"thoughtful";3
"tidy";159
"tight";161
"timid";3
"true";116
"trustful";69
"ugly";43
"unbending";144
"uncertain";105
"uncompromising";108
"ungracious";5
"unhappy";152
"unrelenting";112
"vague";154
"vain";167
"vicious";141
"violent";122
"vivacious";17
"vocal";132
"watchful";148
"zealous";13
"unkind";83
"tough";106
"tremulous";74
"umbrageous";91
"wise";90
"torpid";174
"windy";29
"wiser";51
"weak";23
"vehement";114
"womanly";2
"willing";17
"uncommunicative";94
"vengeful";18
"wheezy";132
"troublous";110
"wry";141
"tasteful";15
"stubborn";15
"wary";120
"visionary";82
"utilitarian";144
"ungrateful";109
