"terms";"clusters"
"acceptable";23
"amorous";10
"bitter";14
"bold";46
"brute";31
"changeable";15
"close";30
"cold";41
"conceited";43
"constant";49
"cunning";20
"curious";20
"delicate";13
"determined";39
"diligent";16
"direct";19
"dishonest";20
"eager";7
"earnest";43
"eloquent";11
"facile";32
"familiar";36
"fantastical";41
"fast";38
"fiery";35
"forcible";13
"free";29
"fresh";47
"friendly";41
"gallant";45
"general";1
"gentle";9
"gracious";4
"headlong";21
"honest";42
"humane";16
"humble";40
"immaculate";20
"impatient";17
"impudent";32
"indefinite";11
"indifferent";28
"insolent";3
"irreligious";24
"lewd";37
"licentious";29
"malicious";13
"mechanical";9
"melancholic";49
"melancholy";49
"merciful";18
"mild";15
"moderate";40
"modest";6
"mountebank";46
"natural";14
"negligent";10
"nigh";29
"open";26
"particular";2
"passionate";20
"patient";11
"pleasant";8
"precise";17
"proud";43
"quick";39
"quiet";9
"reasonable";33
"rebellious";32
"resolute";17
"rigorous";24
"rough";45
"sad";24
"second";48
"serious";40
"shrewd";2
"simple";22
"sincere";41
"smooth";44
"sober";16
"soft";12
"spirited";40
"staid";25
"straight";45
"strong";5
"sufficient";39
"superingenious";39
"sure";50
"sweet";34
"thorough";18
"trim";10
"tyrannous";45
"variable";45
"vehement";1
"willing";8
"wily";10
"wise";8
"zealous";10
"vain";17
"worldly";32
"womanly";15
"sprightly";19
"vicious";49
"violent";18
"tough";27
"superstitious";27
