"terms";"clusters"
"#-constant";31
"#-easy";131
"#-free";43
"#-open";62
"#-shrewd";35
"abrupt";59
"acceptable";69
"accessible";109
"accurate";22
"active";164
"acute";161
"adventurous";45
"affectionate";94
"alert";69
"argumentative";69
"assured";48
"authoritative";162
"awkward";61
"bacchanalian";147
"benevolent";69
"bitter";76
"bluff";112
"boastful";71
"bold";163
"brave";8
"brisk";187
"brute";179
"busy";167
"calm";4
"capricious";183
"careful";63
"careless";124
"casual";108
"cautious";13
"certain";42
"chary";56
"chaste";186
"cheerful";18
"cheery";41
"chivalrous";144
"christian";141
"circumstantial";153
"civil";186
"clamorous";5
"clean";137
"close";169
"clumsy";27
"cold";169
"compassionate";11
"complacent";35
"complimentary";56
"confident";17
"confidential";122
"congenial";168
"considerate";90
"constant";105
"contentious";172
"convivial";20
"cool";132
"cordial";87
"courageous";174
"crisp";101
"cruel";38
"curious";33
"dainty";29
"decided";135
"definite";184
"deliberate";61
"delicate";132
"demonstrative";120
"deprecatory";77
"destructive";5
"determined";126
"direct";21
"discreet";93
"disdainful";140
"disorderly";180
"disrespectful";61
"dissatisfied";160
"docile";114
"dogged";160
"doleful";67
"dolorous";22
"domestic";137
"dutiful";20
"eager";89
"earnest";66
"easy";15
"emotional";78
"emphatic";88
"emulative";186
"energetic";115
"exact";32
"exclusive";158
"explicit";188
"explosive";183
"expressive";182
"faithful";81
"familiar";146
"fanciful";84
"fast";14
"fearful";54
"fearless";98
"feminine";77
"ferocious";70
"fervent";47
"fierce";191
"firm";13
"fitful";115
"forcible";108
"forensic";136
"forgetful";14
"formal";30
"fraternal";70
"free";55
"fresh";8
"friendly";9
"frolicsome";7
"frugal";139
"furtive";60
"gallant";183
"gay";173
"general";133
"generous";104
"genial";179
"genteel";112
"gentle";68
"girlish";82
"glib";22
"gloomy";157
"graceful";165
"gracious";17
"grateful";155
"grave";82
"greedy";196
"gregarious";60
"gruff";67
"handsome";118
"handy";116
"hasty";12
"hateful";22
"haughty";183
"headless";159
"headlong";144
"heartless";1
"heavy";169
"heedful";177
"heedless";114
"helpful";91
"helpless";92
"honest";15
"hopeful";2
"hopeless";141
"hostile";181
"humane";106
"humble";22
"hunted";27
"hurried";189
"immaculate";181
"immovable";13
"impatient";25
"imperative";58
"imperious";193
"imperturbable";171
"impetuous";109
"impressible";186
"independent";35
"indifferent";44
"industrious";20
"inquisitive";79
"insolent";138
"intense";90
"intimate";17
"ironical";180
"irreligious";143
"irrepressible";70
"irresolute";83
"jealous";152
"judicious";192
"just";25
"keen";61
"kind";8
"kindly";121
"lazy";160
"lenient";172
"lethargic";107
"limp";60
"lively";143
"lofty";16
"lonely";197
"loud";49
"loving";67
"loyal";97
"magnanimous";99
"malevolent";52
"martial";27
"maternal";58
"mechanical";64
"meddlesome";60
"melancholy";193
"mercenary";152
"merciful";127
"merry";186
"methodical";103
"military";29
"mincing";53
"mistrustful";96
"moderate";156
"modest";48
"moody";144
"mournful";83
"movable";105
"murderous";10
"musical";95
"mutinous";179
"natural";15
"neat";145
"negative";179
"negligent";46
"nervous";88
"nimble";76
"nonsensical";78
"obedient";173
"observant";65
"open";169
"orderly";37
"original";28
"outspoken";31
"partial";5
"particular";133
"passionate";67
"passive";153
"patient";104
"patriotic";59
"peaceful";104
"peevish";125
"pensive";125
"peremptory";120
"persevering";110
"persistent";90
"placid";178
"plaintive";116
"pleasant";132
"polite";100
"politic";35
"political";110
"practical";176
"precise";129
"prophetic";86
"proud";170
"provident";158
"quick";75
"quiet";42
"random";46
"rapacious";177
"rapid";34
"rapturous";96
"reasonable";85
"reckless";54
"refined";166
"refractory";119
"religious";20
"reproachful";102
"republican";171
"resentful";147
"reserved";40
"resolute";110
"responsible";71
"responsive";3
"restless";19
"retaliative";56
"retributive";195
"revengeful";13
"revolutionary";139
"rough";123
"rude";151
"rusty";63
"ruthless";98
"sad";47
"sagacious";166
"sanguine";120
"sarcastic";20
"scientific";24
"second";113
"selfish";184
"sensible";14
"sensitive";27
