"terms";"clusters"
"#-close";123
"#-cold";158
"#-considerate";144
"#-curious";71
"#-free";200
"#-handsome";31
"#-honest";33
"#-hopeful";9
"#-neat";261
"#-open";82
"#-partial";225
"#-true";202
"abrupt";40
"acceptable";34
"accessible";165
"accurate";120
"active";226
"acute";99
"adventurous";179
"affable";101
"affectionate";260
"aloof";47
"animated";146
"argumentative";231
"arrogant";162
"artistic";95
"assured";185
"austere";3
"avaricious";85
"awkward";66
"bashful";221
"benevolent";259
"benignant";193
"bitter";256
"bland";182
"bluff";175
"boastful";214
"boisterous";87
"bold";159
"boyish";83
"brave";42
"brisk";4
"brutal";69
"busy";137
"calculating";236
"callous";192
"calm";48
"candid";62
"capricious";131
"captious";73
"careful";117
"careless";155
"casual";257
"censorious";44
"ceremonious";22
"certain";190
"changeable";238
"charitable";204
"chary";262
"chaste";65
"chatty";39
"cheerful";260
"cheery";148
"chivalrous";11
"christian";214
"circumspect";153
"civil";167
"classic";129
"clean";57
"close";5
"clumsy";77
"coherent";92
"cold";207
"combative";194
"compassionate";63
"complacent";36
"complimentary";204
"conceited";192
"conciliatory";128
"concise";144
"condescending";210
"confident";27
"confidential";20
"congenial";252
"considerate";208
"consistent";23
"constant";218
"contemplative";96
"contentious";81
"contrary";242
"conversational";104
"convivial";255
"cool";20
"cordial";155
"courageous";144
"courteous";21
"crisp";131
"critical";185
"cruel";265
"cunning";90
"curious";207
"dainty";122
"dandy";46
"decisive";169
"deferential";142
"defiant";52
"definite";77
"deliberate";66
"delicate";174
"demonstrative";90
"demure";203
"dependent";193
"despotic";95
"destructive";191
"desultory";44
"determined";170
"dignified";22
"diligent";259
"direct";10
"discourteous";82
"discreet";13
"disdainful";131
"disorderly";28
"dispassionate";95
"dissatisfied";15
"distrustful";200
"doleful";212
"domestic";55
"dreamy";177
"dutiful";80
"eager";57
"earnest";251
"easy";190
"eloquent";101
"emphatic";108
"energetic";10
"enthusiastic";245
"envious";56
"equable";175
"equitable";19
"eulogistic";149
"exact";106
"excitable";16
"exclusive";74
"expansive";16
"explicit";3
"expressive";159
"faithful";196
"familiar";5
"fast";7
"fastidious";96
"fatherly";217
"fearful";106
"feminine";184
"ferocious";98
"fervent";249
"fervid";12
"fickle";73
"fierce";37
"fiery";110
"firm";160
"fitful";124
"flighty";235
"forcible";25
"forensic";150
"forgetful";128
"forgiving";166
"formal";63
"forward";100
"frank";124
"free";137
"fresh";207
"fretful";69
"friendly";258
"frigid";221
"frivolous";92
"frolicsome";82
"frugal";107
"gallant";188
"gay";67
"general";209
"generous";103
"genial";195
"genteel";220
"gentle";172
"gentlemanly";222
"giddy";232
"girlish";154
"glib";222
