"terms";"clusters"
"#-accessible";14
"#-handsome";33
"#-heavy";41
"#-reasonable";33
"#-sure";23
"#-vain";55
"active";8
"acute";24
"affectionate";64
"assured";23
"awkward";113
"bitter";51
"bold";95
"busy";91
"calm";46
"careless";89
"certain";85
"changeable";113
"cheerful";72
"christian";107
"civil";3
"clean";83
"close";17
"cold";36
"communicative";54
"complimentary";42
"conciliatory";108
"confident";105
"confidential";12
"conscientious";54
"consistent";56
"constant";89
"contrary";41
"cool";71
"cordial";8
"critical";90
"cruel";31
"curious";52
"decided";21
"decisive";23
"delicate";106
"determined";110
"dignified";41
"direct";96
"disrespectful";70
"dissatisfied";32
"domestic";50
"dutiful";23
"eager";45
"earnest";9
"easy";1
"ecstatic";10
"explicit";115
"faithful";37
"familiar";82
"fearful";62
"fervent";11
"fickle";96
"firm";12
"fraternal";60
"free";91
"fresh";5
"friendly";73
"frivolous";90
"gallant";84
"gay";110
"general";104
"generous";24
"genteel";107
"gentle";114
"gentlemanlike";33
"gloomy";63
"graceful";34
"gracious";28
"grateful";9
"grave";57
"greedy";30
"guarded";28
"handsome";92
"hateful";30
"hearty";68
"heavy";48
"heedless";29
"helpless";53
"honest";16
"hopeful";73
"hopeless";41
"humble";93
"immovable";55
"impartial";97
"impatient";24
"impertinent";44
"impetuous";51
"inconstant";113
"independent";76
"indifferent";110
"indulgent";34
"industrious";7
"intellectual";82
"intense";73
"intimate";43
"irritable";111
"jealous";13
"joyful";26
"judicious";4
"just";38
"keen";69
"kind";5
"languid";15
"lazy";10
"lenient";67
"literary";79
"lively";102
"lofty";87
"lonely";111
"loud";75
"malevolent";12
"malicious";29
"maternal";43
"mild";29
"military";8
"mischievous";112
"miserly";115
"moderate";2
"modest";67
"monastic";90
"natural";47
"neat";6
"negligent";29
"noisy";113
"obliging";61
"obstinate";12
"open";22
"original";10
"partial";63
"particular";103
"patient";29
"pensive";42
"perverse";40
"pitiless";90
"placid";101
"playful";101
"pleasant";109
"polite";116
"positive";74
"proud";60
"punctual";115
"quick";39
"quiet";9
"random";54
"rapid";108
"rapturous";59
"reasonable";35
"refined";56
"religious";42
"resentful";49
"resolute";27
"respectful";84
"restless";10
"romantic";111
"rude";57
"sad";29
"sanguine";94
"scrupulous";67
"second";39
"sedentary";7
"selfish";58
"sensible";58
"sentimental";112
"serious";88
"servile";53
"severe";37
"shy";10
"silent";77
"simple";16
"sincere";66
"sly";112
"smooth";33
"sober";57
"social";11
"solemn";20
"solicitous";19
"speedy";18
"sportive";81
"stable";41
"steady";76
"steep";116
"stormy";28
"strict";12
"strong";1
"stubborn";96
"sudden";103
"sufficient";99
"sullen";90
"sweet";64
"sympathetic";6
"tacit";12
"tasteful";61
"tender";81
"thankful";116
"thoughtless";15
"treacherous";42
"tremulous";55
"true";86
"ugly";60
"uncertain";15
"uncheerful";25
"uncivil";108
"uncoquettish";23
"ungenerous";110
"unhappy";78
"unkind";110
"unsteady";65
"unsuspicious";80
"untoward";73
"urgent";110
"violent";62
"watchful";41
"unprejudiced";23
"traditional";90
"vain";64
"wise";98
"swift";90
"unfriendly";12
"unguarded";81
"unpretending";94
"willing";29
"worldly";2
"whimsical";28
"unreserved";107
"ungraceful";100
"tidy";8
"virtuous";12
"uncandid";7
"temperate";14
"thorough";14
"uncritical";6
