"terms";"clusters"
"#-easy";92
"#-handsome";11
"#-hopeless";56
"#-inconstant";10
"acceptable";100
"active";67
"acute";51
"affectionate";123
"affluent";4
"animated";4
"assiduous";51
"awkward";12
"benevolent";76
"bold";101
"brave";120
"busy";86
"calm";64
"candid";45
"careful";23
"careless";34
"cautious";14
"ceremonious";35
"certain";112
"charitable";14
"cheerful";122
"christian";107
"civil";104
"close";110
"clumsy";51
"cold";112
"compassionate";107
"confident";96
"confidential";98
"consistent";84
"constant";102
"contrary";91
"cool";5
"cordial";68
"courteous";86
"critical";108
"cruel";20
"curious";57
"decided";42
"decisive";10
"delicate";82
"dependent";96
"determined";59
"dignified";114
"direct";87
"disdainful";39
"disingenuous";90
"disrespectful";30
"domestic";40
"dutiful";47
"eager";58
"earnest";6
"easy";40
"eloquent";60
"exact";2
"explicit";62
"expressive";72
"faithful";10
"familiar";81
"fastidious";95
"fearful";37
"fearless";54
"fervent";81
"firm";47
"forgetful";97
"formal";61
"forward";53
"fraternal";108
"free";23
"fresh";31
"friendly";73
"gallant";80
"gay";113
"general";103
"generous";74
"genteel";10
"gentle";1
"gentlemanlike";37
"giddy";48
"gloomy";39
"graceful";46
"grateful";71
"grave";68
"guarded";63
"handsome";40
"hasty";72
"headstrong";96
"heartless";97
"hearty";83
"heavy";18
"heedless";111
"helpless";109
"honest";84
"hopeless";52
"hospitable";79
"humble";109
"hurried";9
"hysterical";119
"immethodical";97
"impatient";65
"inconstant";35
"incurious";39
"indecisive";47
"independent";104
"indifferent";19
"inexpensive";79
"intimate";36
"irrational";66
"irresolute";81
"irritable";43
"jealous";32
"joyous";28
"just";93
"keen";98
"kind";26
"lavish";96
"literary";28
"lively";55
"lofty";114
"melancholy";79
"merciful";109
"merry";39
"mild";110
"military";66
"mischievous";43
"moderate";70
"modest";63
"musical";4
"natural";22
"neat";93
"negative";96
"nervous";115
"noisy";109
"nonsensical";4
"obliging";5
"observant";89
"officious";74
"open";112
"original";47
"overbearing";13
"partial";79
"particular";22
"paternal";18
"patient";109
"pensive";80
"placid";63
"playful";47
"pleasant";59
"polite";24
"positive";13
"prompt";54
"proud";3
"prudent";15
"quick";88
"quiet";99
"rapid";12
"reasonable";67
"religious";8
"resentful";10
"reserved";101
"resolute";29
"responsible";62
"restless";13
"rigid";84
"romantic";79
"rough";83
"sad";34
"sanguine";77
"scientific";72
"scrupulous";105
"second";22
"sedentary";79
"selfish";17
"sensible";103
"sentimental";28
"serious";25
"severe";49
"shrewd";38
"shy";78
"silent";36
"simple";85
"sincere";106
"slow";90
"smooth";74
"social";118
"soft";107
"solicitous";76
"sorrowful";96
"speedy";33
"spendthrift";9
"spirited";28
"spontaneous";50
"stable";11
"steady";16
"steep";11
"stern";48
"straight";91
"strenuous";90
"strict";7
"strong";103
"submissive";109
"sudden";121
"sufficient";41
"sunny";53
"susceptible";110
"suspicious";69
"sweet";94
"sympathetic";51
"tempered";96
"thankful";45
"thorough";85
"thoughtful";75
"tight";56
"true";88
"ugly";66
"unbending";96
"uncertain";15
"undeviating";81
"unfeeling";44
"ungracious";91
"unkind";21
"unprejudiced";74
"urgent";48
"vain";58
"vehement";35
"violent";45
"wiser";27
"unhappy";42
"weak";116
"wise";51
"zealous";84
"unsolicitous";110
"vague";113
"worldly";16
"thoughtless";97
"willing";15
"steadfast";117
"ungrateful";81
"unsuspicious";50
"unvarying";108
"unobservant";39
"wary";74
"tenacious";117
"tremulous";8
"unforgiving";98
