"terms";"clusters"
"#-fastidious";144
"#-formal";141
"#-handsome";136
"#-heavy";83
"#-open";92
"#-shy";47
"#-talkative";16
"#-true";136
"#-wise";1
"abrupt";14
"acceptable";33
"active";127
"acute";67
"adventurous";11
"affable";86
"affectionate";76
"airy";83
"alert";125
"animated";132
"argumentative";8
"assured";25
"awkward";84
"benevolent";53
"bitter";95
"boastful";110
"boyish";37
"brisk";16
"brutal";89
"busy";3
"calm";80
"capricious";62
"captious";52
"careful";96
"careless";130
"cautious";26
"ceremonious";68
"certain";148
"charitable";102
"chatty";117
"cheerful";6
"christian";142
"civil";2
"clamorous";59
"clean";16
"close";127
"cold";6
"communicative";85
"compassionate";100
"complimentary";103
"conceited";85
"concise";41
"confident";69
"confidential";55
"congratulatory";14
"considerate";19
"consistent";15
"constant";33
"contrary";52
"conversable";85
"convivial";104
"cool";50
"cordial";36
"courageous";59
"critical";71
"cruel";63
"curious";54
"decided";139
"decisive";78
"delicate";24
"dependent";98
"desultory";123
"determined";2
"dignified";104
"dilatory";40
"direct";149
"discreet";119
"docile";29
"doleful";104
"domestic";76
"dutiful";134
"eager";121
"earnest";4
"easy";6
"energetic";52
"envious";63
"even";81
"exact";28
"expressive";11
"faithful";62
"familiar";111
"fanciful";63
"fearful";54
"fearless";120
"feminine";68
"firm";70
"forgiving";136
"formal";150
"free";75
"fresh";42
"friendly";118
"gallant";65
"gay";111
"general";143
"generous";10
"genteel";140
"gentle";12
"gentlemanlike";38
"gloomy";5
"graceful";18
"gracious";58
"grateful";34
"grave";43
"guarded";138
"guileless";86
"handsome";6
"hasty";97
"hateful";104
"hearty";56
"heavy";149
"helpless";5
"honest";10
"hospitable";53
"humane";144
"humble";101
"hurried";41
"impartial";37
"impatient";133
"impertinent";71
"impudent";51
"inconsiderate";66
"indefatigable";30
"independent";24
"indifferent";101
"indolent";5
"indulgent";135
"insincere";81
"insolent";97
"intellectual";105
"intimate";4
"invariable";56
"inward";32
"irrational";32
"irresolute";59
"irritable";52
"jealous";150
"joyful";13
"joyous";52
"judicious";124
"just";127
"kind";143
"laborious";7
"ladylike";113
"languid";125
"lazy";110
"literary";48
"lively";99
"lonely";68
"loud";38
"maternal";60
"melancholy";46
"merry";61
"mild";64
"military";62
"mischievous";7
"moderate";69
"modest";107
"mournful";109
"musical";133
"natural";143
"neat";43
"negative";29
"negligent";147
"nervous";12
"noisy";104
"nonsensical";95
"obliging";101
"observant";137
"officious";15
"open";6
"orderly";150
"original";54
"overcareful";57
"partial";99
"particular";93
"passive";131
"paternal";150
"patient";116
"pensive";40
"pert";107
"perverse";117
"plaintive";90
"playful";109
"pleasant";93
"polite";126
"positive";126
"precise";25
"prejudiced";122
"presumptuous";55
"prompt";88
"proud";64
"prudent";146
"punctual";23
"quick";148
"quiet";128
"random";7
"rapid";9
"rapturous";52
"reasonable";148
"refined";27
"reproachful";86
"reserved";115
"respectful";77
"restless";129
"retentive";91
"romantic";131
"rough";92
"rude";126
"sad";128
"sanguine";114
"sarcastic";29
"scornful";49
"scrupulous";52
"second";128
"selfish";88
"sensible";148
"serious";118
"severe";148
"silent";3
"simple";17
"sincere";69
"sleek";122
"slippery";131
"slow";72
"sluggish";57
"sly";134
"smooth";116
"sober";113
"social";74
"soft";45
"solemn";139
"solicitous";74
"sorrowful";64
"sour";57
"speedy";1
"spirited";145
"stable";63
"steady";20
"steep";59
"stormy";53
"straightforward";116
"strict";145
"strong";93
"submissive";137
"sudden";79
"sufficient";87
"suspicious";35
"sweet";128
"talkative";106
"tempered";96
"tender";103
"thankful";73
"thorough";42
"thoughtful";108
"thoughtless";147
"tremulous";139
"true";93
"uncertain";142
"unfeeling";66
"unfriendly";91
"ungracious";96
"ungrateful";114
"unhappy";65
"unkind";82
"unmirthful";91
"unpretending";1
"unsentimental";150
"unsuspicious";39
"vain";121
"weak";88
"willing";94
"womanly";141
"witty";1
"violent";11
"vocal";48
"wise";21
"spontaneous";125
"urgent";31
"unvarying";68
"ungallant";48
"wiser";124
"tidy";22
"unequivocal";41
"unreserved";19
"unselfish";112
"windy";90
"timid";113
"undecided";40
"unostentatious";144
"verbal";139
"unsteady";32
"ungenerous";30
"keen";56
"unbiased";55
"untoward";27
"woeful";123
"worldly";44
"upstart";141
"uncivil";110
