"terms";"clusters"
"#-bold";62
"#-handsome";100
"#-hasty";104
"#-tender";22
"abrupt";84
"acceptable";66
"accurate";107
"active";66
"acute";81
"affable";106
"affectionate";32
"animated";9
"arrogant";67
"assiduous";78
"authoritative";11
"awkward";116
"bashful";56
"benevolent";27
"bitter";7
"bold";99
"busy";27
"calm";72
"candid";104
"careful";74
"careless";99
"casual";124
"cautious";2
"ceremonious";48
"certain";108
"chatty";115
"cheerful";69
"christian";52
"circumspect";61
"civil";98
"clamorous";100
"close";28
"coherent";52
"cold";103
"communicative";119
"compassionate";64
"conceited";54
"conciliatory";46
"confident";44
"confidential";99
"congenial";8
"congratulatory";80
"conscientious";111
"consistent";26
"constant";87
"cool";123
"cordial";82
"courteous";40
"creative";34
"critical";113
"cruel";14
"curious";88
"daring";125
"decided";60
"decisive";125
"delicate";95
"dependent";51
"destructive";128
"determined";16
"dictatorial";67
"diffident";114
"dignified";127
"dilatory";10
"direct";60
"disrespectful";111
"dissatisfied";104
"doleful";33
"domestic";93
"eager";68
"earnest";120
"easy";117
"eloquent";65
"emphatic";100
"energetic";41
"exact";55
"explicit";1
"expressive";17
"exuberant";15
"faithful";28
"familiar";90
"fastidious";2
"fearful";19
"firm";28
"forbearing";86
"formal";116
"free";95
"fresh";36
"friendly";109
"frivolous";47
"gallant";41
"gay";58
"general";59
"generous";14
"genteel";97
"gentle";83
"gloomy";128
"graceful";81
"gracious";93
"grateful";16
"grave";77
"guarded";61
"handsome";96
"hasty";91
"haughty";2
"headstrong";56
"hearty";54
"heavy";92
"honest";37
"hopeless";71
"humble";95
"hurried";6
"hypocritical";89
"impartial";49
"impatient";77
"impertinent";90
"impetuous";122
"impudent";82
"incredulous";21
"indefinite";79
"independent";106
"indifferent";24
"indirect";63
"indolent";54
"indulgent";111
"insincere";31
"insolent";85
"intimate";109
"invariable";40
"irreligious";38
"irritable";20
"jealous";106
"joyful";114
"just";124
"kind";103
"laconic";7
"leisurely";27
"lively";98
"lofty";121
"malicious";4
"maternal";20
"melancholy";105
"mercenary";38
"merry";8
"mild";61
"military";102
"miserly";127
"moderate";101
"modest";13
"musical";41
"natural";50
"neat";84
"negative";125
"negligent";10
"nervous";18
"noisy";82
"nonsensical";126
"obliging";12
"obsequious";31
"obstinate";62
"officious";35
"open";93
"orderly";9
"original";126
"overbearing";27
"partial";87
"particular";96
"pedantic";42
"peevish";15
"penitent";124
"perverse";61
"playful";56
"pleasant";117
"polite";70
"pompous";110
"positive";86
"prompt";127
"proud";50
"prudent";48
"punctual";92
"quarrelsome";45
"querulous";102
"quick";76
"quiet";25
"rapid";86
"rapturous";86
"reasonable";32
"resentful";78
"reserved";37
"resolute";78
"respectful";111
"restless";15
"retrospective";70
"romantic";22
"rough";84
"rude";86
"sad";65
"sanguine";10
"sarcastic";79
"scrupulous";79
"second";59
"selfish";74
"sensible";96
"serious";94
"severe";69
"shrewish";75
"shy";81
"silent";118
"sincere";5
"slow";52
"social";124
"solemn";66
"sour";86
"speedy";114
"spirited";31
"spiritless";99
"spiteful";100
"sportive";80
"squeamish";15
"stately";110
"steady";3
"strong";32
"sudden";69
"sufficient";69
"supercilious";40
"sweet";23
"tacit";43
"taciturn";73
"tempered";4
"tender";64
"thankful";30
"thorough";4
"tractable";115
"true";50
"unassuming";81
"uncertain";60
"uncivil";53
"unforgiving";102
"ungracious";101
"unguarded";83
"unhappy";3
"unreserved";104
"urgent";70
"vain";3
"violent";32
"watchful";63
"weak";77
"wise";57
"vague";31
"simple";84
"ungenerous";9
"undecided";64
"thoughtful";29
"thoughtless";75
"worldly";22
"unsocial";73
"whimsical";121
"vicious";6
"willing";39
"ugly";119
"untidy";54
"unsuspicious";38
"unbending";112
"studious";119
"unvarying";17
"suspicious";129
"wiser";1
"sly";52
"undutiful";33
"steadfast";8
"upstart";43
"unpretending";75
"witty";46
