"terms";"clusters"
"#-genteel";70
"#-guarded";51
"#-handsome";45
"#-open";75
"#-quiet";128
"#-watchful";105
"acceptable";25
"active";3
"acute";4
"affable";30
"affectionate";68
"animated";36
"assiduous";46
"assured";24
"awkward";72
"bashful";115
"benignant";69
"bitter";132
"boisterous";83
"bold";91
"boyish";17
"busy";58
"calm";27
"candid";108
"careful";56
"careless";126
"cautious";95
"certain";44
"chatty";97
"cheerful";110
"christian";29
"civil";28
"clamorous";76
"close";33
"cold";118
"communicative";85
"compassionate";41
"compliant";126
"confident";133
"confidential";6
"conscientious";75
"considerate";26
"consistent";129
"constant";118
"contrary";131
"cool";16
"cordial";83
"credulous";86
"critical";87
"cruel";121
"cunning";119
"curious";115
"decided";76
"decisive";92
"delicate";120
"dependent";39
"determined";117
"diffident";131
"dignified";122
"direct";74
"discreet";97
"dissatisfied";65
"domestic";84
"eager";110
"earnest";130
"easy";66
"economical";13
"ecstatic";43
"enthusiastic";86
"exact";52
"excursive";12
"expressive";10
"faithful";29
"familiar";89
"fanciful";92
"fastidious";96
"fearful";99
"feminine";16
"fervent";98
"fickle";59
"firm";5
"formal";8
"frank";80
"free";117
"fresh";37
"fretful";125
"friendly";28
"frivolous";81
"gay";56
"general";101
"generous";7
"genial";59
"genteel";87
"gentle";15
"gentlemanlike";21
"giddy";51
"gloomy";26
"graceful";57
"gracious";76
"grateful";27
"grave";120
"handsome";112
"hasty";40
"hateful";16
"haughty";124
"headstrong";14
"hearty";12
"heavy";110
"helpless";89
"honest";90
"hopeless";103
"hospitable";105
"hostile";129
"humble";51
"hurried";2
"hysterical";5
"immovable";72
"impartial";119
"impatient";50
"impertinent";15
"impetuous";108
"improvident";53
"inarticulate";9
"inconstant";116
"indefatigable";131
"independent";84
"indifferent";64
"indolent";13
"indulgent";23
"inquisitive";92
"insincere";1
"insolent";125
"intimate";84
"invariable";40
"inventive";24
"irrational";12
"irrepressible";119
"irritable";108
"jealous";10
"joyful";17
"judicious";86
"keen";53
"kind";104
"languid";123
"leisurely";24
"lively";54
"loud";63
"maternal";88
"melancholy";118
"merry";49
"mild";79
"mischievous";86
"moderate";106
"modest";89
"musical";80
"natural";44
"neat";47
"negative";30
"negligent";19
"nervous";132
"noisy";52
"nonsensical";1
"obedient";51
"obliging";17
"observant";127
"officious";76
"open";44
"original";16
"partial";31
"particular";101
"passionate";108
"philanthropic";86
"playful";87
"pleasant";117
"polite";76
"political";131
"positive";78
"precise";1
"prejudiced";79
"proud";109
"provident";13
"prudent";111
"punctual";102
"quick";50
"quiet";62
"rapacious";86
"rapid";117
"rapturous";80
"rash";79
"reasonable";114
"resolute";113
"respectful";46
"restless";33
"romantic";82
"rude";7
"sad";52
"sanguine";22
"scrupulous";69
"second";34
"selfish";31
"sensible";42
"sensitive";65
"serious";118
"severe";22
"shrewd";126
"shy";57
"silent";101
"simple";100
"sincere";27
"slow";123
"sober";124
"sociable";125
"soft";36
"solemn";131
"solicitous";20
"sorrowful";30
"speculative";79
"speedy";74
"spirited";22
"spiritless";71
"spontaneous";116
"stable";29
"staid";129
"steadfast";107
"steady";35
"steep";55
"stormy";24
"straight";36
"strict";13
"strong";130
"stubborn";77
"stylish";45
"subservient";19
"sudden";27
"sufficient";39
"suspicious";14
"sweet";42
"tardy";119
"tender";60
"thankful";48
"thorough";94
"thoughtful";38
"thoughtless";13
"tidy";36
"true";62
"ugly";81
"unamiable";53
"unbiased";65
"uncertain";31
"unchanging";97
"uncheerful";85
"uncivil";106
"undiscerning";77
"unequivocal";102
"unfeeling";106
"ungenerous";23
"ungracious";93
"ungrateful";32
"unhappy";66
"unkind";32
"unobtrusive";18
"urgent";61
"vague";16
"vain";90
"verbal";53
"violent";112
"virtuous";59
"uncordial";70
"willing";58
"zealous";11
"undecided";53
"unreserved";73
"weak";73
"worldly";71
"witty";83
"smooth";67
"wise";87
"submissive";30
"tranquil";29
"unsteady";65
"wiser";16
