"terms";"clusters"
"#-cheerful";225
"#-forthcoming";164
"#-gay";51
"#-guarded";88
"#-hasty";26
"#-hopeless";133
"#-indifferent";6
"#-lawless";221
"#-loud";230
"#-proud";158
"#-sure";178
"#-vain";140
"abject";256
"abrupt";43
"academic";91
"acceptable";166
"accessible";69
"accurate";3
"active";43
"acute";177
"adventurous";217
"affable";17
"affectionate";179
"aloof";69
"anticipative";2
"arbitrary";201
"argumentative";235
"arrogant";195
"artistic";93
"assured";192
"austere";237
"avaricious";172
"awkward";16
"bacchanalian";7
"bashful";253
"benevolent";28
"benignant";43
"bitter";83
"bland";168
"blithe";93
"bluff";34
"boastful";119
"boisterous";173
"bold";159
"boyish";249
"brave";47
"brisk";193
"brutal";143
"busy";260
"calm";202
"capricious";255
"careful";48
"careless";182
"casual";225
"ceremonious";166
"certain";84
"changeable";140
"charitable";218
"chary";258
"cheerful";111
"cheery";127
"chivalrous";207
"christian";81
"civil";10
"clean";36
"close";31
"clumsy";134
"cold";57
"commanding";13
"communicative";77
"companionable";257
"compassionate";253
"complacent";219
"complimentary";191
"conceited";131
"conciliatory";166
"condescending";85
"confident";76
"confidential";5
"congenial";142
"conscientious";166
"considerate";209
"consistent";38
"constant";62
"contemplative";213
"contrary";194
"conventional";208
"conversational";56
"convivial";77
"cool";115
"cordial";200
"courageous";192
"cranky";108
"crisp";94
"critical";120
"cruel";153
"cunning";135
"curious";155
"daring";33
"decided";235
"decisive";169
"deferential";100
"defiant";134
"definite";74
"deliberate";8
"delicate";11
"demonstrative";225
"demure";58
"dependent";125
"deprecatory";161
"despotic";201
"desultory";40
"detached";90
"determined";163
"dignified";220
"diligent";229
"direct";170
"discreet";1
"disdainful";169
"dishonest";63
"disorderly";206
"dispassionate";44
"disrespectful";146
"dissatisfied";261
"distempered";59
"distrustful";128
"doleful";67
"domestic";15
"dreamy";37
"dutiful";214
"eager";50
"earnest";179
"easy";250
"ecstatic";184
"eloquent";23
"elusive";201
"emphatic";207
"enthusiastic";259
"envious";178
"equable";100
"erratic";135
"exact";4
"exclusive";219
"expeditious";205
"explicit";217
"explosive";232
"expressive";76
"faithful";263
"familiar";57
"fanciful";94
"fast";65
"fatherly";40
"fawning";41
"fearful";174
"fearsome";110
"feminine";267
"ferocious";123
"fervent";83
"festive";259
"fickle";90
"fierce";61
"fiery";20
"firm";186
"fitful";7
"flighty";257
"flip";3
"forgetful";41
"forgiving";68
"formal";212
"forthcoming";18
"fractious";12
"frank";246
"free";153
"fresh";250
"fretful";215
"friendly";179
"frigid";52
"frugal";217
"furtive";85
"gallant";245
