"" "--_aye::old" "--_thomson::old" "annamaria::little" "annamaria::poor" "annamarie::natural" "anne_steele::agreeable" "anne_steele::critical" "anne_steele::great" "anne_steele::irritated" "anne_steele::little" "anne_steele::short" "anne_steele::surprised" "anne_steele::well" "anne::good" "bartlett::great" "barton_park::comfortable" "barton::forward" "barton::grateful" "barton::happy" "barton::kind" "barton::little" "barton::pleased" "barton::pretty" "barton::short" "barton::strong" "brandon::alone" "brandon::bad" "brandon::calm" "brandon::cruel" "brandon::delighted" "brandon::desirable" "brandon::determined" "brandon::disappointed" "brandon::eager" "brandon::employed" "brandon::excellent" "brandon::excited" "brandon::exciting" "brandon::experienced" "brandon::fine" "brandon::fortunate" "brandon::forward" "brandon::friendly" "brandon::great" "brandon::happy" "brandon::interested" "brandon::kind" "brandon::laughing" "brandon::little" "brandon::lively" "brandon::old" "brandon::open" "brandon::pleased" "brandon::pleasing" "brandon::positive" "brandon::pretty" "brandon::proper" "brandon::rich" "brandon::sensible" "brandon::serious" "brandon::short" "brandon::successful" "brandon::thoughtful" "brandon::trusted" "brandon::uncomfortable" "brandon::warm" "brandon::well" "brandon::young" "charlotte::sincere" "columella::serious" "combe_magna::good-for-nothing" "combe::happy" "cowper::old" "dashwood::#-nice" "dashwood::#-pleased" "dashwood::affectionate" "dashwood::anxious" "dashwood::bold" "dashwood::brilliant" "dashwood::careless" "dashwood::charming" "dashwood::cold" "dashwood::confident" "dashwood::determined" "dashwood::direct" "dashwood::experienced" "dashwood::expressive" "dashwood::forward" "dashwood::good" "dashwood::hard" "dashwood::joyful" "dashwood::kind" "dashwood::little" "dashwood::modest" "dashwood::neglected" "dashwood::polite" "dashwood::pretty" "dashwood::private" "dashwood::satisfied" "dashwood::serious" "dashwood::short" "dashwood::smart" "dashwood::thoughtful" "dashwood::trusting" "dashwood::understanding" "dashwood::well" "dashwood::wonderful" "dashwood::young" "dashwood::youthful" "dawlish::great" "dawlish::sincere" "edward_ferrars::glad" "edward_ferrars::good" "edward_ferrars::great" "edward_ferrars::mean" "edward_ferrars::unreasonable" "edward_ferrars::young" "edward::#-surprised" "edward::affectionate" "edward::afraid" "edward::capable" "edward::charming" "edward::comfortable" "edward::confident" "edward::critical" "edward::determined" "edward::devoted" "edward::disobedient" "edward::eager" "edward::employed" "edward::evil" "edward::foolish" "edward::giving" "edward::good" "edward::grateful" "edward::great" "edward::hard" "edward::interesting" "edward::kind" "edward::little" "edward::mean" "edward::natural" "edward::nice" "edward::open" "edward::poor" "edward::positive" "edward::private" "edward::proper" "edward::prosperous" "edward::reasonable" "edward::ridiculous" "edward::secure" "edward::selfish" "edward::sensible" "edward::serious" "edward::short" "edward::strong" "edward::surprised" "edward::thinking" "edward::violent" "edward::warm" "edward::well" "elinor_dashwood::agreeable" "elinor_dashwood::alone" "elinor_dashwood::amusing" "elinor_dashwood::clever" "elinor_dashwood::friendly" "elinor_dashwood::great" "elinor_dashwood::ignorant" "elinor_dashwood::interesting" "elinor_dashwood::short" "elinor_dashwood::unhappy" "elinor::#-uncomfortable" "elinor::active" "elinor::afraid" "elinor::agreeable" "elinor::alone" "elinor::amusing" "elinor::anxious" "elinor::artificial" "elinor::attentive" "elinor::blind" "elinor::bold" "elinor::capable" "elinor::careless" "elinor::certain" "elinor::cheerful" "elinor::clever" "elinor::comfortable" "elinor::compassionate" "elinor::complaining" "elinor::concerned" "elinor::confident" "elinor::considerate" "elinor::cruel" "elinor::determined" "elinor::devoted" "elinor::direct" "elinor::disappointed" "elinor::disgusting" "elinor::disobedient" "elinor::distinguished" "elinor::eager" "elinor::employed" "elinor::encouraging" "elinor::evil" "elinor::excited" "elinor::exciting" "elinor::experienced" "elinor::expressive" "elinor::fair" "elinor::faithful" "elinor::fine" "elinor::foolish" "elinor::fortunate" "elinor::forward" "elinor::generous" "elinor::gentle" "elinor::genuine" "elinor::giving" "elinor::glad" "elinor::good" "elinor::good-natured" "elinor::grateful" "elinor::great" "elinor::handsome" "elinor::happy" "elinor::hard" "elinor::honest" "elinor::ignorant" "elinor::impatient" "elinor::important" "elinor::interested" "elinor::interesting" "elinor::joyful" "elinor::kind" "elinor::little" "elinor::lively" "elinor::lucky" "elinor::natural" "elinor::negative" "elinor::nervous" "elinor::nice" "elinor::old-fashioned" "elinor::open" "elinor::ordinary" "elinor::patient" "elinor::pleasant" "elinor::pleased" "elinor::polite" "elinor::poor" "elinor::positive" "elinor::pretty" "elinor::private" "elinor::productive" "elinor::proper" "elinor::reasonable" "elinor::respectable" "elinor::rich" "elinor::ridiculous" "elinor::satisfied" "elinor::selfish" "elinor::sensible" "elinor::serious" "elinor::short" "elinor::strong" "elinor::successful" "elinor::surprised" "elinor::thin" "elinor::thorough" "elinor::tired" "elinor::unfair" "elinor::violent" "elinor::warm" "elinor::well" "elinor::wonderful" "elinor::young" "eliza_brandon::good" "eliza_brandon::pleased" "eliza_brandon::satisfied" "eliza_brandon::warm" "fanny::agreeable" "fanny::good" "fanny::grateful" "fanny::happy" "fanny::little" "fanny::pretty" "fanny::proper" "fanny::unfair" "fanny::well" "ferrars::afraid" "ferrars::angry" "ferrars::bitter" "ferrars::blind" "ferrars::charming" "ferrars::devoted" "ferrars::evil" "ferrars::forward" "ferrars::good" "ferrars::good-natured" "ferrars::great" "ferrars::kind" "ferrars::little" "ferrars::mean" "ferrars::poor" "ferrars::pretty" "ferrars::private" "ferrars::respectful" "ferrars::selfish" "ferrars::serious" "ferrars::trusted" "ferrars::well" "ferrars::young" "gibson::little" "godby::well" "gray::concerned" "gray::great" "gray::well" "gray::young" "grey::handsome" "grey::young" "hamlet::#-nice" "harris::cruel" "harris::great" "harris::little" "harris::serious" "harry::giving" "harry::little" "harry::poor" "henry_dashwood::old" "henry_dashwood::respectable" "impudence::determined" "jennings::#-nice" "jennings::active" "jennings::agreeable" "jennings::alone" "jennings::anxious" "jennings::attentive" "jennings::bad" "jennings::busy" "jennings::calm" "jennings::capable" "jennings::careless" "jennings::charming" "jennings::comfortable" "jennings::delightful" "jennings::determined" "jennings::direct" "jennings::disappointed" "jennings::disobedient" "jennings::elderly" "jennings::excited" "jennings::forward" "jennings::giving" "jennings::glad" "jennings::great" "jennings::happy" "jennings::important" "jennings::intelligent" "jennings::kind" "jennings::little" "jennings::lively" "jennings::lucky" "jennings::nervous" "jennings::old" "jennings::ordinary" "jennings::patient" "jennings::pleasant" "jennings::poor" "jennings::proper" "jennings::serious" "jennings::sincere" "jennings::smart" "jennings::strong" "jennings::stupid" "jennings::successful" "jennings::unlucky" "jennings::warm" "jennings::well" "jennings::witty" "jennings::wonderful" "jennings::young" "john_dashwood::agreeable" "john_dashwood::charming" "john_dashwood::great" "john_dashwood::happy" "john_dashwood::open" "john_dashwood::respectable" "john_dashwood::strong" "john_dashwood::unfair" "john_dashwood::well" "john_i::little" "john_middleton::good-natured" "john_middleton::honest" "john_smith::ridiculous" "john::#-nice" "john::agreeable" "john::alone" "john::charming" "john::cold" "john::considerate" "john::determined" "john::eager" "john::fair" "john::fine" "john::gentle" "john::handsome" "john::important" "john::independent" "john::intelligent" "john::irritated" "john::kind" "john::little" "john::lucky" "john::neglected" "john::nervous" "john::nice" "john::old" "john::ordinary" "john::pleasant" "john::poor" "john::smart" "john::well" "john::young" "johnny::natural" "lady_middleton::agreeable" "lady_middleton::alone" "lady_middleton::careless" "lady_middleton::delighted" "lady_middleton::determined" "lady_middleton::eager" "lady_middleton::exciting" "lady_middleton::gentle" "lady_middleton::giving" "lady_middleton::glad" "lady_middleton::good" "lady_middleton::good-natured" "lady_middleton::happy" "lady_middleton::important" "lady_middleton::irritated" "lady_middleton::laughing" "lady_middleton::liberal" "lady_middleton::little" "lady_middleton::old" "lady_middleton::pleasant" "lady_middleton::polite" "lady_middleton::poor" "lady_middleton::satisfied" "lady_middleton::sweet" "lady_middleton::well" "lady_middleton::young" "longstaple::active" "lucy_ferrars::great" "lucy_steele::agreeable" "lucy_steele::critical" "lucy_steele::evil" "lucy_steele::intelligent" "lucy_steele::irritated" "lucy_steele::nervous" "lucy_steele::short" "lucy_steele::surprised" "lucy_steele::well" "lucy::#-pleased" "lucy::afraid" "lucy::agreeable" "lucy::alone" "lucy::amusing" "lucy::capable" "lucy::clever" "lucy::concerned" "lucy::forward" "lucy::giving" "lucy::glad" "lucy::good" "lucy::grateful" "lucy::great" "lucy::hostile" "lucy::little" "lucy::modest" "lucy::natural" "lucy::pleased" "lucy::powerful" "lucy::pretty" "lucy::reasonable" "lucy::thinking" "lucy::young" "margaret::careless" "margaret::encouraging" "margaret::experienced" "margaret::good" "margaret::great" "margaret::important" "margaret::kind" "margaret::trusted" "marianne_dashwood::interesting" "marianne::#-nice" "marianne::#-uncomfortable" "marianne::active" "marianne::affectionate" "marianne::alone" "marianne::artificial" "marianne::ashamed" "marianne::attractive" "marianne::awake" "marianne::brilliant" "marianne::busy" "marianne::capable" "marianne::certain" "marianne::cold" "marianne::comfortable" "marianne::complaining" "marianne::concerned" "marianne::confident" "marianne::cruel" "marianne::determined" "marianne::devoted" "marianne::direct" "marianne::disappointed" "marianne::disgusting" "marianne::disobedient" "marianne::eager" "marianne::employed" "marianne::encouraging" "marianne::fair" "marianne::forward" "marianne::generous" "marianne::gentle" "marianne::genuine" "marianne::giving" "marianne::good" "marianne::grateful" "marianne::great" "marianne::happy" "marianne::harmless" "marianne::important" "marianne::interested" "marianne::kind" "marianne::little" "marianne::lively" "marianne::lovely" "marianne::natural" "marianne::negative" "marianne::nervous" "marianne::open" "marianne::pleasant" "marianne::pleased" "marianne::poor" "marianne::positive" "marianne::prejudiced" "marianne::proper" "marianne::rich" "marianne::satisfied" "marianne::serious" "marianne::stable" "marianne::well" "marianne::young" "middleton::graceful" "middleton::handsome" "middleton::natural" "miss_sparks::well" "mizz_dashwood::capable" "mizz_dashwood::good" "morton::angry" "morton::evil" "morton::mean" "morton::short" "morton::well" "nancy::glad" "nancy::great" "palmer::eager" "palmer::friendly" "palmer::giving" "palmer::glad" "palmer::great" "palmer::impatient" "palmer::ordinary" "palmer::pleasing" "pratt::#-good" "pratt::little" "pratt::well" "robert::agreeable" "robert::critical" "robert::delightful" "robert::happy" "robert::respectful" "shakespeare::#-nice" "smith::dependent" "smith::happy" "smith::kind" "smith::pleasing" "smith::rich" "steele::#-good" "steele::great" "steele::little" "steele::modest" "steele::young" "thomas::great" "thomas::little" "willoughby_marianne::delighted" "willoughby_marianne::kind" "willoughby::#-blind" "willoughby::#-handsome" "willoughby::affectionate" "willoughby::agreeable" "willoughby::artificial" "willoughby::busy" "willoughby::capable" "willoughby::determined" "willoughby::direct" "willoughby::excited" "willoughby::extraordinary" "willoughby::forward" "willoughby::generous" "willoughby::glad" "willoughby::good" "willoughby::grateful" "willoughby::handsome" "willoughby::happy" "willoughby::lively" "willoughby::open" "willoughby::prejudiced" "willoughby::strong" "edward::old" "scott::old" "lucy::poor" "william::natural" "lucy::well" "lucy_steele::little" "lucy_steele::great" "palmer::irritated" "pratt::short" "pratt::surprised" "anne::great" "barton_park::giving" "willoughby::pleased" "smith::little" "willoughby::pretty" "willoughby::short" "marianne::strong" "jennings::rich" "dashwood::cruel" "marianne::exciting" "willoughby_marianne::well" "brandon::good" "brandon::respectable" "brandon::strict" "marianne::fortunate" "willoughby::great" "jennings::interested" "willoughby::kind" "elinor::laughing" "dashwood::open" "john_dashwood::pleased" "jennings::pleasing" "john_dashwood::pretty" "marianne::trusted" "jennings::thoughtful" "marianne::short" "willoughby::successful" "marianne::uncomfortable" "marianne::warm" "marianne::sincere" "combe_magna::great" "willoughby::#-nice" "edward::wonderful" "lady_middleton::anxious" "elinor::cold" "edward::careless" "margaret::well" "lady_middleton::charming" "lady_middleton::cold" "dashwood::encouraging" "robert_ferrars::determined" "willoughby::well" "marianne::expressive" "marianne::joyful" "steele::pretty" "lady_middleton::neglected" "morton::private" "willoughby::satisfied" "robert::short" "elinor::trusting" "elinor::understanding" "palmer::well" "jennings::youthful" "lucy_ferrars::sincere" "nancy::young" "edward_ferrars::understanding" "john_dashwood::mean" "lucy::unreasonable" "edward::decent" "richard::afraid" "mizz_dashwood::grateful" "thomas::capable" "lucy::confident" "robert::private" "lucy::determined" "john::devoted" "robert::evil" "marianne::selfish" "john_dashwood::kind" "robert::little" "robert::mean" "marianne::nice" "ferrars::open" "lucy::proper" "marianne::prosperous" "mary_brown::ridiculous" "robert::secure" "lucy_steele::sensible" "lucy::violent" "elinor_dashwood::young" "lucy::ignorant" "elinor_dashwood::direct" "elinor_dashwood::good" "palmer::unhappy" "marianne::interesting" "steele::short" "marianne::thorough" "marianne::attentive" "marianne::afraid" "lady_middleton::kind" "lucy::happy" "marianne::patient" "marianne::anxious" "willoughby::genuine" "lucy::blind" "marianne::cheerful" "palmer::comfortable" "willoughby::compassionate" "palmer::complaining" "jennings::concerned" "willoughby::confident" "marianne::considerate" "willoughby::gentle" "palmer::disappointed" "palmer::disgusting" "elinor::unhappy" "jennings::employed" "willoughby::employed" "lady_middleton::great" "jennings::fair" "willoughby::faithful" "lady_middleton::fine" "lucy::foolish" "palmer::wonderful" "robert_ferrars::glad" "jennings::good" "palmer::good" "marianne::good-natured" "palmer::serious" "robert_ferrars::great" "marianne::handsome" "elinor::strange" "robert::unfair" "elinor::mean" "jennings::honest" "elinor::stupid" "palmer::little" "richardson::little" "willoughby::little" "elinor::sweet" "willoughby::negative" "gray::old-fashioned" "lucy::open" "marianne::polite" "ferrars::short" "marianne::private" "willoughby::private" "marianne::productive" "marianne::reasonable" "ferrars::rich" "jennings::ridiculous" "lucy::sensible" "lucy::serious" "jennings::short" "john_dashwood::short" "lucy::short" "marianne::surprised" "palmer::surprised" "marianne::thin" "willoughby::tired" "marianne::violent" "willoughby::young" "eliza_brandon::well" "eliza_brandon::respectable" "ferrars::proper" "ferrars::grateful" "fanny::rude" "morton::bitter" "ferrars::glad" "nancy::poor" "thomas::young" "ferrars::thin" "robert::selfish" "marianne_dashwood::trusted" "sparks::well" "gibson::old" "grey::smart" "taylor::young" "harry::well" "henry_dashwood::valuable" "henry_dashwood::young" "impudence::well" "jennings::rude" "marianne::careless" "palmer::elderly" "steele::happy" "lucy_steele::poor" "palmer::lucky" "steele::smart" "marianne::unlucky" "palmer::warm" "lady_middleton::witty" "lady_middleton::open" "john_dashwood::young" "john_middleton::stupid" "john::delighted" "john::thoughtful" "willoughby::eager" "willoughby::fair" "lady_middleton::handsome" "middleton::independent" "middleton::little" "lady_middleton::lucky" "palmer::old" "john::private" "lady_middleton::enthusiastic" "lady_middleton::smart" "palmer::laughing" "lucy_steele::sweet" "pratt::active" "marianne::powerful" "lucy::old" "miss_dashwood::hostile" "lucy::terrible" "robert::reasonable" "willoughby::important" "willoughby::interesting" "willoughby::ashamed" "marianne::sweet" "willoughby::awake" "willoughby::devoted" "willoughby::giving" "marianne::unhappy" "willoughby::rich" "marianne::strange" "willoughby::natural" "willoughby::poor" "willoughby::stable" "middleton::tall" "willoughby::pleasing" "palmer::pretty" "westminster::well" "robert::young" "robert::ridiculous" "smith::poor" "willoughby::lucky" "willoughby::unhappy" "willoughby::respectable"
"--_aye::old" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"--_thomson::old" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annamaria::little" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
