"" "agnes::little" "agnes::trusted" "agnes::trusting" "agnes::unhappy" "agnes::young" "b._it::interesting" "barney::cold" "barney::friendly" "barney::young" "bates::awful" "bates::curious" "bates::employed" "bates::exhausted" "bates::expressive" "bates::giving" "bates::good" "bates::great" "bates::little" "bates::loud" "bates::lucky" "bates::relaxed" "bates::secure" "bates::strong" "bates::young" "battlebridge::good" "battlebridge::intellectual" "beadle::forward" "beadle::old" "bedwin::beautiful" "bedwin::cold" "bedwin::disappointed" "bedwin::eager" "bedwin::exciting" "bedwin::giving" "bedwin::good" "bedwin::happy" "bedwin::old" "bedwin::open" "bedwin::sweet" "bedwin::weak" "betsy::sweet" "bill_sikes::old" "bill::agreeable" "bill::appealing" "bill::attentive" "bill::bitter" "bill::clever" "bill::determined" "bill::fair" "bill::fine" "bill::glad" "bill::good" "bill::mean" "bill::nervous" "bill::old" "bill::pretty" "bill::quiet" "bill::strange" "bill::strong" "bill::weak" "bill::young" "blathers::good" "bolter::bad" "bolter::desirable" "bolter::kind" "bolter::little" "bolter::nice" "bolter::young" "brownlow::beautiful" "brownlow::disappointed" "brownlow::disturbed" "brownlow::eager" "brownlow::exciting" "brownlow::exhausted" "brownlow::extraordinary" "brownlow::good" "brownlow::great" "brownlow::happy" "brownlow::honest" "brownlow::interested" "brownlow::little" "brownlow::natural" "brownlow::old" "brownlow::ordinary" "brownlow::poor" "brownlow::private" "brownlow::respectable" "brownlow::rough" "brownlow::serious" "brownlow::strange" "brownlow::strong" "brownlow::trusted" "brownlow::weak" "brownlow::well" "brownlow::worthy" "brownlow::young" "bumble::#-daring" "bumble::#-hard" "bumble::awful" "bumble::bashful" "bumble::bright" "bumble::certain" "bumble::childish" "bumble::crazy" "bumble::curious" "bumble::determined" "bumble::encouraging" "bumble::experienced" "bumble::forward" "bumble::friendly" "bumble::genuine" "bumble::giving" "bumble::good" "bumble::great" "bumble::impressive" "bumble::innocent" "bumble::interesting" "bumble::little" "bumble::mean" "bumble::old" "bumble::open" "bumble::poor" "bumble::proper" "bumble::respectful" "bumble::smart" "bumble::strange" "bumble::strong" "bumble::thinking" "bumble::violent" "bumble::young" "charles_bates::honest" "charley_bates::#-funny" "charley_bates::big" "charley_bates::delighted" "charley_bates::dumb" "charley_bates::giving" "charley_bates::good" "charley_bates::old" "charley_bates::terrific" "charley_bates::violent" "charley_bates::young" "charley::clever" "charley::delighted" "charley::forward" "charley::lucky" "charley::old" "charley::smart" "charley::sweet" "charley::well" "charley::young" "charlotte::comfortable" "charlotte::young" "chertsey::giving" "chertsey::old" "chickweed::active" "chickweed::poor" "chickweed::private" "chitling::attentive" "chitling::great" "chitling::old" "chitling::short" "chitling::young" "claypole::good" "claypole::great" "claypole::mean" "conkey_chickweed::great" "conkey_chickweed::mature" "conkey_chickweed::short" "corney::innocent" "corney::old" "crackit::ashamed" "crackit::lively" "crackit::mean" "crackit::violent" "daffy::interesting" "dawkin::careless" "dawkin::good" "dawkin::old" "dawkins::distinguished" "dawkins::employed" "dawkins::exhausted" "dawkins::secure" "dawkins::strong" "dawkins::well" "dawkins::young" "dick::little" "dick::old" "dick::thin" "duff::great" "duff::mature" "duff::short" "edward_leeford::brave" "edward_leeford::evil" "fagin::accomplished" "fagin::afraid" "fagin::bitter" "fagin::bold" "fagin::cheerful" "fagin::clever" "fagin::cold" "fagin::determined" "fagin::dumb" "fagin::employed" "fagin::evil" "fagin::exhausted" "fagin::expressive" "fagin::forward" "fagin::good" "fagin::great" "fagin::happy" "fagin::hard" "fagin::kind" "fagin::laughing" "fagin::little" "fagin::loud" "fagin::lucky" "fagin::nervous" "fagin::old" "fagin::open" "fagin::passionate" "fagin::pleasant" "fagin::poor" "fagin::pretty" "fagin::relaxed" "fagin::respectable" "fagin::rough" "fagin::secure" "fagin::short" "fagin::skinny" "fagin::strange" "fagin::troubled" "fagin::unusual" "fagin::valuable" "fagin::violent" "fagin::well" "fagin::young" "gamfield::certain" "gamfield::comfortable" "gamfield::good" "gamfield::little" "giles::#-mean" "giles::effective" "giles::giving" "giles::honest" "giles::little" "giles::modest" "giles::old" "giles::open" "giles::respectful" "giles::violent" "grimwig::beautiful" "grimwig::confident" "grimwig::disappointed" "grimwig::eager" "grimwig::exciting" "grimwig::little" "grimwig::old" "grimwig::rough" "grimwig::strong" "grimwig::warm" "grimwig::weak" "grimwig::well" "grimwig::worthy" "grimwig::young" "hampton::pretty" "harry_maylie::#-little" "harry_maylie::great" "harry_maylie::lovely" "harry_maylie::surprised" "harry_maylie::young" "harry::generous" "harry::hard" "jack_dawkins::forward" "jem_spyers::active" "jem_spyers::private" "jem::active" "jew::dumb" "jew::young" "john::little" "kensington::little" "kensington::relaxed" "limbkins::cheerful" "limbkins::old" "losberne::active" "losberne::excellent" "losberne::good" "losberne::great" "losberne::kind-hearted" "losberne::little" "losberne::mature" "losberne::short" "losberne::strict" "losberne::well" "mann::great" "mann::old" "mann::proper" "master_bates::little" "master_bates::lively" "maylie::active" "maylie::ambitious" "maylie::bad" "maylie::cold" "maylie::enthusiastic" "maylie::generous" "maylie::gentle" "maylie::good" "maylie::great" "maylie::happy" "maylie::hard" "maylie::kind-hearted" "maylie::little" "maylie::mature" "maylie::old" "maylie::pleasant" "maylie::pleased" "maylie::short" "maylie::surprised" "maylie::young" "miss_maylie::exhausted" "miss_rose::poor" "miss_rose::young" "morrice::young" "morris_bolter::awful" "mrs_mann::little" "nance::hard" "nancy::clever" "nancy::cold" "nancy::expressive" "nancy::forward" "nancy::laughing" "nancy::little" "nancy::mean" "nancy::natural" "nancy::old" "nancy::ordinary" "nancy::pleasant" "nancy::private" "nancy::rough" "nancy::trusted" "nancy::unusual" "nancy::weak" "ned::young" "noah_claypole::aggravating" "noah_claypole::appreciated" "noah_claypole::good" "noah_claypole::young" "noah::aggravating" "noah::annoying" "noah::bright" "noah::comfortable" "noah::cruel" "noah::desirable" "noah::distinguished" "noah::dumb" "noah::giving" "noah::good" "noah::innocent" "noah::old" "noah::poor" "noah::strong" "noah::violent" "noah::young" "nolly::good" "oliver_twist::aggravating" "oliver_twist::giving" "oliver_twist::little" "oliver_twist::old" "oliver_twist::sensitive" "oliver_twist::short" "oliver_twist::young" "oliver::#-good" "oliver::aggravating" "oliver::agreeable" "oliver::alone" "oliver::anxious" "oliver::appealing" "oliver::awake" "oliver::awkward" "oliver::beautiful" "oliver::blind" "oliver::bright" "oliver::calm" "oliver::certain" "oliver::cheerful" "oliver::clever" "oliver::cold" "oliver::comfortable" "oliver::complicated" "oliver::dangerous" "oliver::delighted" "oliver::desirable" "oliver::determined" "oliver::devoted" "oliver::eager" "oliver::employed" "oliver::exciting" "oliver::exhausted" "oliver::experienced" "oliver::extraordinary" "oliver::fat" "oliver::gentle" "oliver::giving" "oliver::glad" "oliver::good" "oliver::grateful" "oliver::great" "oliver::handsome" "oliver::happy" "oliver::hard" "oliver::honest" "oliver::innocent" "oliver::joyful" "oliver::kind" "oliver::kind-hearted" "oliver::little" "oliver::loud" "oliver::loving" "oliver::mature" "oliver::natural" "oliver::nervous" "oliver::old" "oliver::open" "oliver::poor" "oliver::pretty" "oliver::proper" "oliver::quiet" "oliver::rough" "oliver::short" "oliver::smart" "oliver::strange" "oliver::strong" "oliver::surprised" "oliver::thinking" "oliver::tired" "oliver::troubled" "oliver::uncomfortable" "oliver::well" "oliver::young" "rose_maylie::little" "rose::alone" "rose::beautiful" "rose::bright" "rose::devoted" "rose::gentle" "rose::good" "rose::happy" "rose::hard" "rose::helpless" "rose::kind" "rose::nervous" "rose::old" "rose::pleasant" "rose::pleased" "rose::poor" "rose::unusual" "sikes::accomplished" "sikes::appealing" "sikes::attentive" "sikes::bitter" "sikes::bold" "sikes::caring" "sikes::desirable" "sikes::evil" "sikes::fine" "sikes::good" "sikes::innocent" "sikes::kind" "sikes::laughing" "sikes::little" "sikes::mean" "sikes::nervous" "sikes::old" "sikes::pleasant" "sikes::rough" "sikes::troubled" "sitch::strong" "slap::little" "sowerberry::good" "sowerberry::little" "spyers::clean" "spyers::old" "toby_crackit::old" "william_sikes::good" "william_sikes::old" "william_sikes::strong" "brownlow::trusting" "brownlow::unhappy" "mann::interesting" "noah::cold" "fagin::friendly" "noah_claypole::awful" "bates::lively" "oliver::secure" "bates::familiar" "dawkins::giving" "sikes::great" "noah::little" "oliver::lucky" "sitch::young" "kags::young" "battlebridge::young" "beadle::little" "bedwin::strong" "oliver::weak" "oliver::disappointed" "oliver::sweet" "master_bates::sweet" "sikes::agreeable" "nancy::fair" "sikes::young" "nance::glad" "toby_crackit::mean" "sikes::quiet" "toby::pretty" "sikes::weak" "nance::young" "duff::good" "fagin::bad" "bolter::useful" "noah::kind" "fagin::nice" "grimwig::disturbed" "miss_maylie::poor" "grimwig::extraordinary" "grimwig::great" "oliver::serious" "miss_maylie::interested" "oliver::worthy" "rose::little" "oliver::private" "brownlow::sweet" "oliver::ordinary" "brownlow::short" "maylie::strange" "rose_maylie::well" "mann::#-hard" "mann::awful" "bumble::remarkable" "bumble::cold" "oliver::childish" "bumble::excited" "bumble::short" "corney::curious" "bumble::pleasant" "corney::experienced" "sowerberry::friendly" "bumble::satisfied" "oliver_twist::violent" "bumble::gracious" "sowerberry::smart" "bumble::observant" "corney::great" "sowerberry::great" "oliver::impressive" "corney::thinking" "sowerberry::innocent" "corney::little" "mann::little" "corney::mean" "mann::respectful" "sikes::honest" "charley_bates::private" "fagin::big" "charley::good" "william_sikes::violent" "sikes::forward" "fagin::smart" "sowerberry::comfortable" "jem::private" "jem_spyers::poor" "chitling::intelligent" "tommy::short" "toby_crackit::young" "fagin::mean" "sally::old" "sikes::ashamed" "crackit::weak" "sikes::violent" "oliver::careless" "noah::well" "oliver::thin" "edward_leeford::violent" "fagin::alone" "sikes::passionate" "sikes::unusual" "sikes::expressive" "nancy::poor" "fagin::upset" "rose::young" "fagin::strong" "tom::great" "nance::skinny" "noah_claypole::little" "rose_maylie::old" "sikes::open" "sikes::pretty" "sikes::relaxed" "noah_claypole::respectable" "toby_crackit::short" "rose::strange" "nancy::valuable" "sikes::well" "nancy::young" "gamfield::pleasant" "giles::afraid" "giles::pleased" "harry::giving" "giles::young" "giles::proud" "giles::short" "giles::well" "oliver::violent" "rose::warm" "harry_maylie::short" "oliver::lovely" "harry::great" "oliver::forward" "oliver::active" "losberne::young" "rose::kind-hearted" "oliver::lively" "oliver::bad" "maylie::ignorant" "sikes::clever" "sikes::ordinary" "oliver::annoying" "oliver::cruel" "oliver_twist::poor" "oliver_white::old" "oliver::helpless" "oliver::insulting" "oliver::peaceful" "oliver::fine" "oliver::tall" "oliver::playful" "sowerberry::cold" "oliver::useful" "oliver::healthy" "oliver::well-known" "william_sikes::surprised" "oliver::pleasant" "oliver::warm" "toby_crackit::great" "sikes::hard" "oliver::understanding" "oliver::sad" "sikes::tired" "rose::uncomfortable" "oliver::thoughtful" "sowerberry::old" "sikes::short" "sowerberry::short" "sowerberry::well" "rose::great" "sikes::patient" "toby::little" "sikes::rushed" "spyers::little" "spyers::tall"
"agnes::little" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agnes::trusted" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agnes::trusting" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agnes::unhappy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agnes::young" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"b._it::interesting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
