"fred::little";"fred::old"
"fred::old";"fred::short"
"fred::old";"swiveller::old"
"fred::old";"swiveller::short"
"fred::short";"swiveller::old"
"fred::short";"swiveller::short"
"swiveller::old";"swiveller::short"
"swiveller::elderly";"swiveller::hard"
"nell::little";"nell::young"
"quilp::old";"swiveller::old"
"swiveller::dumb";"swiveller::great"
"mrs_quilp::alone";"mrs_quilp::anxious"
"mrs_quilp::good";"mrs_quilp::little"
"mrs_quilp::good";"mrs_quilp::short"
"mrs_quilp::little";"mrs_quilp::short"
"nell::childish";"nell::kind"
"nell::childish";"nell::old"
"nell::childish";"nell::short"
"nell::kind";"nell::old"
"nell::kind";"nell::short"
"nell::old";"nell::short"
"quilp::little";"quilp::old"
"daniel_quilp::extraordinary";"quilp::extraordinary"
"daniel::great";"daniel::natural"
"daniel::great";"mrs_quilp::great"
"daniel::great";"mrs_quilp::natural"
"daniel::natural";"mrs_quilp::great"
"daniel::natural";"mrs_quilp::natural"
"mrs_quilp::great";"mrs_quilp::natural"
"daniel::little";"daniel::practical"
"daniel::little";"daniel::pretty"
"daniel::little";"daniel::strange"
"daniel::little";"mrs_quilp::little"
"daniel::little";"mrs_quilp::practical"
"daniel::little";"mrs_quilp::pretty"
"daniel::little";"mrs_quilp::strange"
"daniel::practical";"daniel::pretty"
"daniel::practical";"daniel::strange"
"daniel::practical";"mrs_quilp::little"
"daniel::practical";"mrs_quilp::practical"
"daniel::practical";"mrs_quilp::pretty"
"daniel::practical";"mrs_quilp::strange"
"daniel::pretty";"daniel::strange"
"daniel::pretty";"mrs_quilp::little"
"daniel::pretty";"mrs_quilp::practical"
"daniel::pretty";"mrs_quilp::pretty"
"daniel::pretty";"mrs_quilp::strange"
"daniel::strange";"mrs_quilp::little"
"daniel::strange";"mrs_quilp::practical"
"daniel::strange";"mrs_quilp::pretty"
"daniel::strange";"mrs_quilp::strange"
"mrs_quilp::little";"mrs_quilp::practical"
"mrs_quilp::little";"mrs_quilp::pretty"
"mrs_quilp::little";"mrs_quilp::strange"
"mrs_quilp::practical";"mrs_quilp::pretty"
"mrs_quilp::practical";"mrs_quilp::strange"
"mrs_quilp::pretty";"mrs_quilp::strange"
"mrs_quilp::excited";"mrs_quilp::natural"
"mrs_quilp::excited";"mrs_quilp::young"
"mrs_quilp::natural";"mrs_quilp::young"
"jiniwin::little";"mrs_jiniwin::little"
"jiniwin::little";"mrs_quilp::little"
"mrs_jiniwin::little";"mrs_quilp::little"
"mrs_quilp::fine";"quilp::fine"
"mrs_george::old";"mrs_george::proper"
"mrs_george::old";"mrs_george::sensible"
"mrs_george::proper";"mrs_george::sensible"
"mrs_jiniwin::nice";"mrs_quilp::nice"
"mrs_jiniwin::nice";"quilp::nice"
"mrs_quilp::nice";"quilp::nice"
"mrs_jiniwin::extraordinary";"mrs_jiniwin::unreasonable"
"mrs_jiniwin::extraordinary";"mrs_quilp::extraordinary"
"mrs_jiniwin::extraordinary";"mrs_quilp::unreasonable"
"mrs_jiniwin::extraordinary";"quilp::extraordinary"
"mrs_jiniwin::extraordinary";"quilp::unreasonable"
"mrs_jiniwin::unreasonable";"mrs_quilp::extraordinary"
"mrs_jiniwin::unreasonable";"mrs_quilp::unreasonable"
"mrs_jiniwin::unreasonable";"quilp::extraordinary"
"mrs_jiniwin::unreasonable";"quilp::unreasonable"
"mrs_quilp::extraordinary";"mrs_quilp::unreasonable"
"mrs_quilp::extraordinary";"quilp::extraordinary"
"mrs_quilp::extraordinary";"quilp::unreasonable"
"mrs_quilp::unreasonable";"quilp::extraordinary"
"mrs_quilp::unreasonable";"quilp::unreasonable"
"quilp::extraordinary";"quilp::unreasonable"
"mrs_quilp::hard";"mrs_quilp::little"
"daniel::old";"quilp::old"
"mrs_jiniwin::worthy";"quilp::worthy"
"quilp::old";"quilp::sarcastic"
"mrs_quilp::proper";"quilp::proper"
"mrs_quilp::cold";"mrs_quilp::poor"
"mrs_jiniwin::great";"quilp::great"
"daniel_quilp::natural";"daniel_quilp::remarkable"
"daniel_quilp::old";"daniel_quilp::short"
"nell::little";"quilp::little"
"mrs_quilp::little";"mrs_quilp::sweet"
"mrs_quilp::little";"nell::little"
"mrs_quilp::little";"nell::sweet"
"mrs_quilp::little";"quilp::little"
"mrs_quilp::little";"quilp::sweet"
"mrs_quilp::sweet";"nell::little"
"mrs_quilp::sweet";"nell::sweet"
"mrs_quilp::sweet";"quilp::little"
"mrs_quilp::sweet";"quilp::sweet"
"nell::little";"nell::sweet"
"nell::little";"quilp::sweet"
"nell::sweet";"quilp::little"
"nell::sweet";"quilp::sweet"
