"" "anne_elliot::alone" "anne_elliot::bright" "anne_elliot::confident" "anne_elliot::little" "anne_elliot::nice" "anne_elliot::poor" "anne_elliot::pretty" "anne::#-daring" "anne::#-evil" "anne::#-good" "anne::#-happy" "anne::#-interested" "anne::#-satisfied" "anne::#-sincere" "anne::#-surprised" "anne::affectionate" "anne::agreeable" "anne::alone" "anne::anxious" "anne::ashamed" "anne::bad" "anne::calm" "anne::cautious" "anne::cheerful" "anne::cold" "anne::dangerous" "anne::decent" "anne::delighted" "anne::desirable" "anne::determined" "anne::disrespectful" "anne::distinguished" "anne::eager" "anne::evil" "anne::excellent" "anne::excited" "anne::fine" "anne::forward" "anne::giving" "anne::glad" "anne::good" "anne::good-looking" "anne::grateful" "anne::great" "anne::happy" "anne::important" "anne::intelligent" "anne::involved" "anne::kind" "anne::little" "anne::mean" "anne::natural" "anne::neglected" "anne::nervous" "anne::nice" "anne::old" "anne::open" "anne::pleased" "anne::pleasing" "anne::polite" "anne::poor" "anne::powerful" "anne::proper" "anne::quiet" "anne::respectable" "anne::respected" "anne::sad" "anne::selfish" "anne::sensible" "anne::short" "anne::shy" "anne::sincere" "anne::strange" "anne::strong" "anne::surprised" "anne::sweet" "anne::thinking" "anne::understanding" "anne::useful" "anne::warm" "anne::well" "anne::wise" "anne::worthy" "anne::young" "asp::old" "atkinson::agreeable" "benwick::agreeable" "benwick::excellent" "benwick::excited" "benwick::expressive" "benwick::good" "benwick::grateful" "benwick::interesting" "benwick::little" "benwick::pleased" "benwick::pleasing" "benwick::poor" "benwick::strong" "benwick::thinking" "benwick::well" "benwick::wonderful" "carteret::little" "carteret::poor" "charles_hayter::agreeable" "charles_hayter::bad" "charles_hayter::encouraging" "charles_hayter::good" "charles_hayter::great" "charles_hayter::handsome" "charles_hayter::little" "charles_hayter::pleased" "charles_hayter::pleasing" "charles_hayter::strong" "charles_hayter::well" "charles_hayter::young" "charles_musgrove::afraid" "charles_musgrove::desirable" "charles_musgrove::good" "charles_musgrove::young" "charles::#-comfortable" "charles::#-mean" "charles::#-satisfied" "charles::affectionate" "charles::agreeable" "charles::awkward" "charles::bad" "charles::delightful" "charles::determined" "charles::fine" "charles::generous" "charles::giving" "charles::good" "charles::great" "charles::little" "charles::nervous" "charles::old" "charles::open" "charles::poor" "charles::proper" "charles::quiet" "charles::short" "charles::shy" "charles::social" "charles::unhappy" "charles::useful" "charles::well" "charles::young" "clay::friendly" "clay::great" "clifton::fine" "clifton::young" "croft::#-anxious" "croft::#-evil" "croft::dependent" "croft::extraordinary" "croft::gifted" "croft::glad" "croft::good" "croft::little" "croft::sensible" "croft::tired" "croft::understanding" "croft::warm" "croft::well" "dalrymple::impatient" "elizabeth_elliot::courteous" "elizabeth_elliot::dangerous" "elizabeth_elliot::open" "elizabeth::#-interested" "elizabeth::#-mean" "elizabeth::#-nice" "elizabeth::#-surprised" "elizabeth::agreeable" "elizabeth::cautious" "elizabeth::certain" "elizabeth::cold" "elizabeth::decent" "elizabeth::desirable" "elizabeth::employed" "elizabeth::encouraging" "elizabeth::fine" "elizabeth::gentle" "elizabeth::giving" "elizabeth::good" "elizabeth::great" "elizabeth::handsome" "elizabeth::happy" "elizabeth::important" "elizabeth::kind" "elizabeth::little" "elizabeth::modest" "elizabeth::observant" "elizabeth::old" "elizabeth::open" "elizabeth::satisfied" "elizabeth::selfish" "elizabeth::sensible" "elizabeth::strong" "elizabeth::understanding" "elizabeth::valuable" "elizabeth::well" "elizabeth::young" "elliot::#-nice" "elliot::agreeable" "elliot::amusing" "elliot::anxious" "elliot::cold" "elliot::curious" "elliot::decent" "elliot::desirable" "elliot::determined" "elliot::employed" "elliot::encouraging" "elliot::excellent" "elliot::fine" "elliot::good" "elliot::good-looking" "elliot::good-natured" "elliot::great" "elliot::handsome" "elliot::happy" "elliot::intelligent" "elliot::kind" "elliot::little" "elliot::modest" "elliot::observant" "elliot::pleased" "elliot::polite" "elliot::respectable" "elliot::satisfied" "elliot::sensible" "elliot::short" "elliot::understanding" "elliot::well" "fanny_harville::poor" "frederick_wentworth::happy" "frederick_wentworth::natural" "frederick::little" "frederick::young" "gowland::surprised" "hamilton::valuable" "harville::determined" "harville::good" "harville::handsome" "harville::impatient" "harville::little" "harville::natural" "harville::old" "harville::quiet" "harville::sensible" "harville::serious" "harville::short" "harville::strong" "harville::tall" "harville::warm" "harvilles::little" "hayter::sad" "henrietta::#-comfortable" "henrietta::alone" "henrietta::bad" "henrietta::cautious" "henrietta::delightful" "henrietta::eager" "henrietta::encouraged" "henrietta::forward" "henrietta::giving" "henrietta::good" "henrietta::great" "henrietta::impatient" "henrietta::interesting" "henrietta::little" "henrietta::natural" "henrietta::negative" "henrietta::nervous" "henrietta::pleasing" "henrietta::positive" "henrietta::proper" "henrietta::quiet" "henrietta::remarkable" "henrietta::strong" "henrietta::thinking" "henrietta::useful" "henrietta::well" "henrietta::young" "james_benwick::active" "james_benwick::young" "jemima::bad" "john_shepherd::difficult" "john_shepherd::jealous" "john_shepherd::wealthy" "kellynch_hall::sensible" "kellynch::busy" "kellynch::forward" "kellynch::little" "kellynch::well" "lady_dalrymple::poor" "lady_elliot::modest" "lady_russell::#-daring" "lady_russell::agreeable" "lady_russell::anxious" "lady_russell::busy" "lady_russell::dangerous" "lady_russell::desirable" "lady_russell::determined" "lady_russell::difficult" "lady_russell::distinguished" "lady_russell::employed" "lady_russell::forward" "lady_russell::gentle" "lady_russell::giving" "lady_russell::good" "lady_russell::great" "lady_russell::happy" "lady_russell::important" "lady_russell::interesting" "lady_russell::involved" "lady_russell::kind" "lady_russell::natural" "lady_russell::poor" "lady_russell::understanding" "lady_russell::valuable" "lady_russell::warm" "lady_russell::well" "lady_russell::young" "louisa_musgrove::angry" "louisa_musgrove::expressive" "louisa::#-comfortable" "louisa::#-good" "louisa::affectionate" "louisa::alone" "louisa::delightful" "louisa::desirable" "louisa::determined" "louisa::eager" "louisa::great" "louisa::little" "louisa::natural" "louisa::old" "louisa::pleasant" "louisa::proper" "louisa::remarkable" "louisa::strong" "louisa::thinking" "louisa::useful" "louisa::well" "louisa::young" "mary::#-comfortable" "mary::#-satisfied" "mary::agreeable" "mary::bad" "mary::good" "mary::good-looking" "mary::great" "mary::handsome" "mary::impatient" "mary::interesting" "mary::little" "mary::pleased" "mary::proper" "mary::quiet" "mary::thinking" "mary::well" "miss_elliot::good" "mrs_charles_musgrove::decent" "mrs_charles_musgrove::fine" "mrs_charles_musgrove::little" "mrs_charles::alone" "mrs_charles::good" "mrs_charles::little" "mrs_charles::strange" "mrs_clay::#-nice" "mrs_clay::amusing" "mrs_clay::anxious" "mrs_clay::certain" "mrs_clay::cold" "mrs_clay::decent" "mrs_clay::determined" "mrs_clay::difficult" "mrs_clay::encouraging" "mrs_clay::fine" "mrs_clay::good" "mrs_clay::important" "mrs_clay::interesting" "mrs_clay::little" "mrs_clay::polite" "mrs_clay::satisfied" "mrs_clay::valuable" "mrs_clay::young" "mrs_croft::agreeable" "mrs_croft::bright" "mrs_croft::dependent" "mrs_croft::extraordinary" "mrs_croft::good" "mrs_croft::great" "mrs_croft::happy" "mrs_croft::impatient" "mrs_croft::interesting" "mrs_croft::little" "mrs_croft::respectable" "mrs_croft::warm" "mrs_harville::concerned" "mrs_harville::handsome" "mrs_harville::old" "mrs_harville::short" "mrs_musgrove::#-comfortable" "mrs_musgrove::alone" "mrs_musgrove::anxious" "mrs_musgrove::desirable" "mrs_musgrove::good" "mrs_musgrove::impatient" "mrs_musgrove::interesting" "mrs_musgrove::little" "mrs_musgrove::pathetic" "mrs_musgrove::pleased" "mrs_musgrove::poor" "mrs_musgrove::proper" "mrs_musgrove::stupid" "mrs_musgrove::thinking" "mrs_musgrove::useful" "mrs_musgrove::well" "mrs_musgrove::young" "mrs_shirley::excellent" "mrs_smith::agreeable" "mrs_smith::artificial" "mrs_smith::attentive" "mrs_smith::cheerful" "mrs_smith::compatible" "mrs_smith::cool" "mrs_smith::cruel" "mrs_smith::desirable" "mrs_smith::fortunate" "mrs_smith::good" "mrs_smith::happy" "mrs_smith::healthy" "mrs_smith::important" "mrs_smith::little" "mrs_wallis::beautiful" "mrs_wallis::plain" "mrs_wallis::pretty" "musgrove::#-comfortable" "musgrove::desirable" "musgrove::good" "musgrove::great" "musgrove::impatient" "musgrove::little" "musgrove::pathetic" "musgrove::pleased" "musgrove::warm" "musgrove::well" "robinson::agreeable" "robinson::delighted" "robinson::great" "robinson::young" "rooke::intelligent" "russell::employed" "russell::good" "russell::happy" "russell::open" "russell::short" "russell::warm" "shepherd::#-trusted" "shepherd::extraordinary" "shepherd::gifted" "shepherd::good" "shepherd::involved" "shepherd::plain" "shirley::good" "sophy::great" "wallis::employed" "wallis::good" "wallis::happy" "wallis::respectable" "walter_elliot::difficult" "walter_elliot::extraordinary" "walter_elliot::wealthy" "walter::#-interested" "walter::agreeable" "walter::beautiful" "walter::capable" "walter::decent" "walter::difficult" "walter::distinguished" "walter::employed" "walter::fine" "walter::gifted" "walter::good" "walter::important" "walter::little" "walter::lucky" "walter::old" "walter::strict" "walter::strong" "walter::well" "wentworth::#-comfortable" "wentworth::#-satisfied" "wentworth::agreeable" "wentworth::bad" "wentworth::critical" "wentworth::delighted" "wentworth::determined" "wentworth::disappointed" "wentworth::distinguished" "wentworth::fair" "wentworth::fine" "wentworth::great" "wentworth::little" "wentworth::pleased" "wentworth::pleasing" "wentworth::sensible" "wentworth::strong" "anne_elliot::proud" "anne_elliot::disappointed" "anne_elliot::thin" "mrs_smith::poor" "mrs_clay::#-daring" "elliot::#-good" "elliot::#-happy" "elliot::#-sincere" "mrs_clay::#-surprised" "wentworth::affectionate" "lady_russell::sensible" "walter::good-looking" "mrs_clay::short" "wentworth::anxious" "louisa::ashamed" "louisa::bad" "wentworth::calm" "wentworth::cautious" "anne::unusual" "mrs_smith::cold" "anne::serious" "elliot::delighted" "mary::desirable" "mrs_smith::involved" "walter::desirable" "mrs_croft::determined" "mrs_smith::disrespectful" "lady_russell::evil" "benwick::young" "elliot::excited" "mary::fine" "wentworth::young" "anne::pretty" "hamilton::forward" "louisa::forward" "white_hart::forward" "wentworth::giving" "anne::rich" "elliot::warm" "mrs_croft::worthy" "mrs_musgrove::strange" "walter::young" "wentworth::good" "louisa::respected" "mrs_smith::great" "charles_musgrove::happy" "mary::intelligent" "hamilton::involved" "mary::polite" "shepherd::little" "wallis::little" "wentworth::mean" "mrs_croft::natural" "mary::neglected" "louisa::nervous" "harville::nice" "mrs_musgrove::old" "louisa::open" "russell::selfish" "walter::pleased" "hamilton::poor" "lady_russell::powerful" "wentworth::quiet" "wentworth::sad" "mary::short" "elliot::sincere" "elliot::strong" "elliot::surprised" "louisa::sweet" "charles_musgrove::thinking" "lady_russell::thinking" "mary::understanding" "wentworth::understanding" "musgrove::useful" "wentworth::useful" "mrs_croft::well" "charles_hayter::wise" "harville::young" "asp::poor" "atkinson::good-looking" "benwick::great" "louisa_musgrove::strong" "louisa::interesting" "wentworth::well" "wentworth::poor" "louisa_musgrove::thinking" "louisa_musgrove::wonderful" "lady_elliot::poor" "louisa::encouraging" "louisa_musgrove::great" "mrs_musgrove::handsome" "mary::young" "charles::afraid" "wentworth::desirable" "charles::delighted" "mary::delightful" "lady_russell::shy" "mary::determined" "musgrove::social" "wentworth::short" "musgrove::proper" "mary::unhappy" "elliot::friendly" "mrs_croft::#-anxious" "mrs_croft::#-evil" "walter::dependent" "walter::extraordinary" "mrs_croft::glad" "walter::understanding" "croft::young" "wentworth::warm" "elliot::impatient" "wentworth::courteous" "mrs_clay::dangerous" "walter::open" "mrs_clay::#-mean" "mrs_clay::observant" "elizabeth::encouraged" "russell::cautious" "wentworth::certain" "walter::cold" "walter::happy" "walter::great" "elliot::young" "walter::valuable" "walter_elliot::kind" "walter::modest" "mary::old" "elizabeth::proud" "mary::satisfied" "walter_elliot::sensible" "mrs_wallis::amusing" "mrs_smith::curious" "elliot::youthful" "elliot::poor" "elliot::selfish" "walter::respectable" "mary::good-natured" "miss_elliot::great" "elliot::mean" "lady_dalrymple::little" "sir_walter::satisfied" "mrs_smith::short" "wallis::well" "frederick_wentworth::nice" "kellynch::young" "musgrove::young" "gowland::well" "mrs_smith::valuable" "mrs_harville::determined" "wentworth::impatient" "mrs_harville::little" "wentworth::tall" "harville::thoughtful" "wentworth::old" "mrs_musgrove::short" "mrs_hayter::sad" "henrietta::short" "wentworth::remarkable" "wentworth::natural" "louisa::negative" "mary::positive" "mrs_croft::thinking" "mary::useful" "james_benwick::excellent" "jemima::well" "walter::wealthy" "walter_elliot::jealous" "lady_russell::short" "mrs_clay::warm" "lady_russell::handsome" "lady_russell::little" "mary::poor" "lady_russell::well-known" "mrs_smith::well" "louisa::angry" "louisa::anxious" "wentworth::delightful" "wentworth::pleasant" "mary::forward" "mary::strong" "mrs_croft::open" "mrs_musgrove::great" "wentworth::happy" "musgrove::interesting" "musgrove::concerned" "musgrove::alone" "musgrove::anxious" "musgrove::stupid" "musgrove::thinking" "mrs_shirley::good" "mrs_smith::sensible" "mrs_smith::unemployed" "mrs_smith::rich" "mrs_smith::open" "walter::pretty" "walter::plain" "rooke::sensible" "russell::young" "walter::#-trusted" "walter::involved" "shepherd::short" "shirley::young" "sophy::little" "walter::rich" "william::well"
"anne_elliot::alone" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anne_elliot::bright" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anne_elliot::confident" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anne_elliot::little" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anne_elliot::nice" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
