"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"52","quick",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53","quiet",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54","restless",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55","rough",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56","serious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57","severe",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58","silent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59","solemn",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60","steady",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61","stern",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62","strict",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63","sullen",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64","tight",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65","vague",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66","vain",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67","violent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68","warm",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69","wild",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70","wise",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71","childish",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72","cordial",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"73","cunning",14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"74","devilish",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75","discreet",14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"76","earnest",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"77","elegant",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78","faithful",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"79","frank",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80","gallant",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"81","generous",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"82","gruff",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"83","jolly",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84","kind",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85","lively",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"86","loving",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"87","mild",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88","moderate",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"89","musical",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"90","peaceful",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"91","proper",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"92","selfish",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"93","simple",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"94","social",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"95","timid",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"96","unkind",14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"97","vigorous",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"98","accurate",13,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"99","animated",13,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"100","blunt",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"101","brisk",13,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"102","cautious",13,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
"103","civil",13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"104","clever",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"105","daring",13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"106","dutiful",13,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"107","emphatic",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"108","fervent",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"109","fiery",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"110","graceful",13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"111","greedy",13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"112","hearty",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"113","heedless",13,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"114","intense",13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"115","intimate",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"116","merciful",13,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"117","merry",13,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"118","negative",13,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"119","noisy",13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"120","pious",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"121","punctual",13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"122","rigid",13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"123","rude",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"124","scornful",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"125","serene",13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"126","shrewd",13,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"127","sincere",13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"128","smart",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"129","stable",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"130","sunny",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"131","chaste",12,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
"132","dainty",12,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"133","doleful",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"134","feminine",12,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
"135","genial",12,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"136","haughty",12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"137","jealous",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"138","languid",12,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"139","lazy",12,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
"140","live",12,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"141","manly",12,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"142","placid",12,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"143","playful",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"144","precise",12,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
"145","prudent",12,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"146","shy",12,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"147","sly",12,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1
"148","tough",12,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"149","womanly",12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"150","worldly",12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"151","affable",11,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"152","bashful",11,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
"153","boyish",11,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"154","casual",11,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"155","clumsy",11,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"156","critical",11,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"157","definite",11,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
"158","envious",11,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"159","firm",11,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"160","harsh",11,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"161","insolent",11,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"162","inward",11,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
"163","mature",11,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"164","meek",11,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"165","rational",11,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"166","reckless",11,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
"167","rugged",11,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
"168","shallow",11,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1
"169","sour",11,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"170","sulky",11,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"171","thorough",11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"172","verbal",11,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
"173","zealous",11,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
"174","boastful",10,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1
"175","contrary",10,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0
"176","dreamy",10,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1
"177","earthy",10,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
"178","impudent",10,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
"179","passive",10,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
"180","servile",10,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0
"181","stormy",10,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0
"182","surly",10,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
"183","vivid",10,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
"184","wary",10,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
"185","aloof",9,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0
"186","bland",9,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0
"187","candid",9,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1
"188","dogged",9,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0
"189","eloquent",9,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
"190","explicit",9,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0
"191","forcible",9,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"192","frugal",9,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1
"193","juvenile",9,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
"194","lavish",9,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0
"195","lifeless",9,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"196","moody",9,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1
"197","orderly",9,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
"198","prompt",9,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0
"199","rash",9,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0
"200","sultry",9,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1
"201","tame",9,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1
"202","tidy",9,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
"203","abstract",8,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1
"204","brutal",8,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0
"205","courtly",8,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0
"206","crafty",8,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
"207","defiant",8,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
"208","humorous",8,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1
"209","jovial",8,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
"210","morbid",8,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
"211","morose",8,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1
"212","peevish",8,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0
"213","sluggish",8,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
"214","speedy",8,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1
"215","spirited",8,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1
"216","timorous",8,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1
"217","uncouth",8,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1
"218","decisive",7,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
"219","derisive",7,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1
"220","fanciful",7,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
"221","girlish",7,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
"222","hardened",7,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0
"223","humane",7,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
"224","literal",7,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1
"225","literary",7,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1
"226","logical",7,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0
"227","maternal",7,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0
"228","patient",7,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0
"229","pensive",7,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"230","petty",7,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1
"231","polished",7,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
"232","pompous",7,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
"233","reserved",7,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
"234","spiteful",7,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1
"235","studious",7,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
"236","untidy",7,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0
"237","untiring",7,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
"238","vocal",7,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
"239","angelic",6,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
"240","careworn",6,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"241","chatty",6,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
"242","coherent",6,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
"243","cowardly",6,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
"244","fickle",6,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"245","hostile",6,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
"246","ironical",6,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0
"247","jocular",6,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0
"248","loyal",6,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"249","unfair",6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"250","wily",6,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
"251","abusive",5,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
"252","affected",5,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
"253","alert",5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
"254","amicable",5,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
"255","amorous",5,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
"256","artistic",5,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
"257","buoyant",5,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
"258","covetous",5,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
"259","diligent",5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"260","heroic",5,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"261","impious",5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"262","indirect",5,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"263","inhuman",5,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
"264","lenient",5,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"265","refined",5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"266","roguish",5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
"267","ruthless",5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"268","sedate",5,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"269","showy",5,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
"270","slovenly",5,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
"271","sociable",5,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
"272","stubborn",5,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"273","tender",5,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"274","tense",5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
"275","trustful",5,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
"276","unerring",5,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
"277","volatile",5,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
"278","warlike",5,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"279","breezy",4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
"280","complex",4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"281","demure",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"282","docile",4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"283","dominant",4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"284","evasive",4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
"285","exacting",4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
"286","fretful",4,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"287","glib",4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"288","jaunty",4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"289","lucid",4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"290","lukewarm",4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"291","lusty",4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"292","magnetic",4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"293","miserly",4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"294","pliant",4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"295","poetic",4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
"296","profane",4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"297","reliable",4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"298","scheming",4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
"299","sloppy",4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"300","testy",4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"301","truthful",4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"302","unpolite",4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"303","arrogant",3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"304","austere",3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"305","bristly",3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"306","callous",3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"307","caustic",3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"308","concise",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"309","devious",3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"310","devout",3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"311","fidgety",3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"312","flighty",3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"313","forward",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"314","helpful",3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"315","impish",3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"316","just",3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"317","knavish",3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"318","mirthful",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"319","obliging",3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"320","shrewish",3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"321","stalwart",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"322","taciturn",3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"323","tasteful",3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"324","tolerant",3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"325","unmanly",3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"326","wishful",3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"327","boorish",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"328","cavalier",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"329","coy",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"330","cranky",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"331","flexible",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"332","heedful",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"333","informal",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"334","lawless",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"335","lax",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"336","mutinous",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"337","pert",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"338","prim",2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"339","saintly",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"340","sensual",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"341","uncivil",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"342","unwary",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"343","urbane",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"344","wasteful",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"345","witty",2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"346","wordy",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"347","worrying",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"348","acid",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"349","aimless",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"350","bullying",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"351","canny",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"352","cherubic",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"353","coercive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"354","dapper",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
