"","Words","count.present","Emma","Mansfield Park","Northanger Abbey","Persuasion","Pride and Prejudice","Sense and Sensibility"
"106","moral",4,1,1,0,1,1,0
"107","noisy",4,1,1,0,0,1,1
"108","playful",4,1,1,1,0,1,0
"109","punctual",4,1,1,0,0,1,1
"110","restless",4,0,1,1,1,0,1
"111","rough",4,1,1,0,1,1,0
"112","scheming",4,0,1,1,1,1,0
"113","sly",4,1,0,1,0,1,1
"114","tender",4,1,1,0,1,1,0
"115","daring",3,1,1,0,0,1,0
"116","demure",3,1,1,0,0,0,1
"117","discreet",3,1,1,0,1,0,0
"118","durable",3,1,1,0,1,0,0
"119","eloquent",3,0,1,0,1,1,0
"120","explicit",3,0,0,1,1,1,0
"121","fanciful",3,1,1,0,0,0,1
"122","fearless",3,1,1,0,1,0,0
"123","feminine",3,1,1,0,0,0,1
"124","frank",3,0,1,0,1,0,1
"125","heedless",3,0,1,1,1,0,0
"126","insolent",3,1,0,0,0,1,1
"127","lazy",3,1,1,1,0,0,0
"128","manly",3,0,1,0,1,0,1
"129","mature",3,0,0,1,1,1,0
"130","placid",3,0,1,1,1,0,0
"131","prompt",3,1,0,0,1,1,0
"132","reserved",3,1,1,0,1,0,0
"133","sedate",3,1,0,1,0,1,0
"134","shy",3,0,1,0,1,1,0
"135","spirited",3,1,1,0,0,0,1
"136","stable",3,1,1,0,0,0,1
"137","stormy",3,1,1,1,0,0,0
"138","uncivil",3,0,0,1,0,1,1
"139","vigorous",3,0,0,1,1,0,1
"140","abrupt",2,1,0,0,0,1,0
"141","accurate",2,0,1,0,0,1,0
"142","affable",2,0,0,0,0,1,1
"143","affected",2,0,0,1,1,0,0
"144","bashful",2,0,0,0,0,1,1
"145","blunt",2,1,0,0,0,0,1
"146","boyish",2,1,0,0,0,0,1
"147","chatty",2,1,1,0,0,0,0
"148","doleful",2,1,0,0,0,1,0
"149","dutiful",2,1,0,0,1,0,0
"150","fervent",2,0,1,0,0,0,1
"151","fickle",2,0,0,1,0,0,1
"152","haughty",2,0,0,0,0,1,1
"153","intense",2,0,1,1,0,0,0
"154","literary",2,1,0,1,0,0,0
"155","merciful",2,0,1,0,1,0,0
"156","obliging",2,1,0,0,1,0,0
"157","orderly",2,0,1,0,0,1,0
"158","pensive",2,1,0,0,1,0,0
"159","pert",2,1,1,0,0,0,0
"160","polished",2,0,0,0,1,1,0
"161","pompous",2,0,1,0,0,1,0
"162","precise",2,1,0,0,0,0,1
"163","saucy",2,0,0,0,0,1,1
"164","shrewd",2,0,0,0,1,0,1
"165","sociable",2,0,1,0,0,0,1
"166","stubborn",2,0,0,1,0,0,1
"167","studious",2,0,1,0,0,1,0
"168","sullen",2,0,1,1,0,0,0
"169","tame",2,0,1,0,0,0,1
"170","tidy",2,0,0,1,0,0,1
"171","unwise",2,0,1,0,1,0,0
"172","vague",2,0,0,0,1,1,0
"173","verbal",2,1,0,0,0,0,1
"174","witty",2,1,0,0,0,0,1
"175","womanly",2,1,1,0,0,0,0
"176","abusive",1,0,0,0,0,1,0
"177","alert",1,1,0,0,0,0,0
"178","aloof",1,0,0,0,0,1,0
"179","angelic",1,0,0,0,0,1,0
"180","boastful",1,1,0,0,0,0,0
"181","bookish",1,0,0,0,1,0,0
"182","brisk",1,0,1,0,0,0,0
"183","brutal",1,1,0,0,0,0,0
"184","casual",1,0,0,0,0,1,0
"185","clownish",1,1,0,0,0,0,0
"186","clumsy",1,0,0,0,1,0,0
"187","coherent",1,0,0,0,0,1,0
"188","cowardly",1,0,0,1,0,0,0
"189","creative",1,0,0,0,0,1,0
"190","devilish",1,0,0,1,0,0,0
"191","emphatic",1,0,0,0,0,1,0
"192","envious",1,1,0,0,0,0,0
"193","fretful",1,0,0,0,0,0,1
"194","genial",1,0,0,0,0,0,1
"195","girlish",1,0,1,0,0,0,0
"196","greedy",1,0,0,1,0,0,0
"197","hardened",1,0,1,0,0,0,0
"198","harsh",1,1,0,0,0,0,0
"199","hectic",1,0,1,0,0,0,0
"200","heroic",1,0,0,1,0,0,0
"201","hostile",1,0,0,0,0,0,1
"202","impolite",1,1,0,0,0,0,0
"203","indirect",1,0,0,0,0,1,0
"204","inward",1,1,0,0,0,0,0
"205","juvenile",1,0,0,0,0,0,1
"206","ladylike",1,1,0,0,0,0,0
"207","lavish",1,0,0,0,1,0,0
"208","lenient",1,0,0,1,0,0,0
"209","lifeless",1,0,0,0,1,0,0
"210","miserly",1,0,0,0,0,1,0
"211","passive",1,0,1,0,0,0,0
"212","peevish",1,0,0,0,0,1,0
"213","petty",1,0,0,0,0,0,1
"214","pitiless",1,0,0,1,0,0,0
"215","profound",1,0,0,0,1,0,0
"216","rash",1,0,0,0,0,0,1
"217","refined",1,1,0,0,0,0,0
"218","rigid",1,0,0,0,1,0,0
"219","scornful",1,1,0,0,0,0,0
"220","shallow",1,0,0,1,0,0,0
"221","shrewish",1,0,0,0,0,1,0
"222","slovenly",1,0,1,0,0,0,0
"223","sluggish",1,1,0,0,0,0,0
"224","sour",1,1,0,0,0,0,0
"225","stuffy",1,0,0,0,0,1,0
"226","sunny",1,0,0,0,1,0,0
"227","tasteful",1,0,0,1,0,0,0
"228","timid",1,0,1,0,0,0,0
"229","tough",1,0,1,0,0,0,0
"230","unbiased",1,1,0,0,0,0,0
"231","uncandid",1,0,0,1,0,0,0
"232","unfair",1,1,0,0,0,0,0
"233","untaught",1,0,1,0,0,0,0
"234","vocal",1,1,0,0,0,0,0
"235","wary",1,0,0,0,1,0,0
"236","wasteful",1,0,1,0,0,0,0
"237","zealous",1,0,0,0,0,0,1
"238","absentmi",0,0,0,0,0,0,0
"239","abstinen",0,0,0,0,0,0,0
"240","abstract",0,0,0,0,0,0,0
"241","acceptan",0,0,0,0,0,0,0
"242","accessib",0,0,0,0,0,0,0
"243","accommod",0,0,0,0,0,0,0
"244","accompli",0,0,0,0,0,0,0
"245","acid",0,0,0,0,0,0,0
"246","acquiesc",0,0,0,0,0,0,0
"247","acquisit",0,0,0,0,0,0,0
"248","adaptabl",0,0,0,0,0,0,0
"249","adaptive",0,0,0,0,0,0,0
"250","adjustab",0,0,0,0,0,0,0
"251","adultero",0,0,0,0,0,0,0
"252","adventur",0,0,0,0,0,0,0
"253","affectio",0,0,0,0,0,0,0
"254","affirmat",0,0,0,0,0,0,0
"255","aggressi",0,0,0,0,0,0,0
"256","agitable",0,0,0,0,0,0,0
"257","agitativ",0,0,0,0,0,0,0
"258","agreeabl",0,0,0,0,0,0,0
"259","aimful",0,0,0,0,0,0,0
"260","aimless",0,0,0,0,0,0,0
"261","alarmabl",0,0,0,0,0,0,0
"262","altruist",0,0,0,0,0,0,0
"263","ambitiou",0,0,0,0,0,0,0
"264","amicable",0,0,0,0,0,0,0
"265","amorous",0,0,0,0,0,0,0
"266","analytic",0,0,0,0,0,0,0
"267","antagoni",0,0,0,0,0,0,0
"268","anticipa",0,0,0,0,0,0,0
"269","antisoci",0,0,0,0,0,0,0
"270","apatheti",0,0,0,0,0,0,0
"271","apprecia",0,0,0,0,0,0,0
"272","approach",0,0,0,0,0,0,0
"273","arbitrar",0,0,0,0,0,0,0
"274","arbitrat",0,0,0,0,0,0,0
"275","argument",0,0,0,0,0,0,0
"276","aristocr",0,0,0,0,0,0,0
"277","arrogant",0,0,0,0,0,0,0
"278","articula",0,0,0,0,0,0,0
"279","artistic",0,0,0,0,0,0,0
"280","ascendan",0,0,0,0,0,0,0
"281","asocial",0,0,0,0,0,0,0
"282","assertiv",0,0,0,0,0,0,0
"283","assured",0,0,0,0,0,0,0
"284","astute",0,0,0,0,0,0,0
"285","audaciou",0,0,0,0,0,0,0
"286","austere",0,0,0,0,0,0,0
"287","authorit",0,0,0,0,0,0,0
"288","autocrat",0,0,0,0,0,0,0
"289","autonomo",0,0,0,0,0,0,0
"290","aweless",0,0,0,0,0,0,0
"291","balky",0,0,0,0,0,0,0
"292","belliger",0,0,0,0,0,0,0
"293","bendable",0,0,0,0,0,0,0
"294","benefice",0,0,0,0,0,0,0
"295","benevole",0,0,0,0,0,0,0
"296","biased",0,0,0,0,0,0,0
"297","bigheade",0,0,0,0,0,0,0
"298","bigheart",0,0,0,0,0,0,0
"299","bigmouth",0,0,0,0,0,0,0
"300","bigoted",0,0,0,0,0,0,0
"301","bland",0,0,0,0,0,0,0
"302","blase",0,0,0,0,0,0,0
"303","blasphem",0,0,0,0,0,0,0
"304","bluntwit",0,0,0,0,0,0,0
"305","blustery",0,0,0,0,0,0,0
"306","boastles",0,0,0,0,0,0,0
"307","boistero",0,0,0,0,0,0,0
"308","boorish",0,0,0,0,0,0,0
"309","bossy",0,0,0,0,0,0,0
"310","bountifu",0,0,0,0,0,0,0
"311","brainy",0,0,0,0,0,0,0
"312","brash",0,0,0,0,0,0,0
"313","brave",0,0,0,0,0,0,0
"314","brawlsom",0,0,0,0,0,0,0
"315","brazen",0,0,0,0,0,0,0
"316","breezy",0,0,0,0,0,0,0
"317","bristly",0,0,0,0,0,0,0
"318","broadmin",0,0,0,0,0,0,0
"319","broadspo",0,0,0,0,0,0,0
"320","broody",0,0,0,0,0,0,0
"321","brusque",0,0,0,0,0,0,0
"322","bubbly",0,0,0,0,0,0,0
"323","bullhead",0,0,0,0,0,0,0
"324","bullish",0,0,0,0,0,0,0
"325","bullying",0,0,0,0,0,0,0
"326","buoyant",0,0,0,0,0,0,0
"327","business",0,0,0,0,0,0,0
"328","busyish",0,0,0,0,0,0,0
"329","cagy",0,0,0,0,0,0,0
"330","calculab",0,0,0,0,0,0,0
"331","calculat",0,0,0,0,0,0,0
"332","callous",0,0,0,0,0,0,0
"333","canny",0,0,0,0,0,0,0
"334","cantanke",0,0,0,0,0,0,0
"335","capricio",0,0,0,0,0,0,0
"336","carefree",0,0,0,0,0,0,0
"337","careworn",0,0,0,0,0,0,0
"338","catty",0,0,0,0,0,0,0
"339","caustic",0,0,0,0,0,0,0
"340","cavalier",0,0,0,0,0,0,0
"341","censoria",0,0,0,0,0,0,0
"342","cerebral",0,0,0,0,0,0,0
"343","ceremoni",0,0,0,0,0,0,0
"344","changeab",0,0,0,0,0,0,0
"345","changele",0,0,0,0,0,0,0
"346","charitab",0,0,0,0,0,0,0
"347","chaste",0,0,0,0,0,0,0
"348","cherubic",0,0,0,0,0,0,0
"349","chic",0,0,0,0,0,0,0
"350","childish",0,0,0,0,0,0,0
"351","childlik",0,0,0,0,0,0,0
"352","chipper",0,0,0,0,0,0,0
"353","chitchat",0,0,0,0,0,0,0
"354","chivalro",0,0,0,0,0,0,0
"355","choosy",0,0,0,0,0,0,0
"356","circumsp",0,0,0,0,0,0,0
"357","civilize",0,0,0,0,0,0,0
"358","clairvoy",0,0,0,0,0,0,0
"359","clannish",0,0,0,0,0,0,0
"360","clearcut",0,0,0,0,0,0,0
"361","clearhea",0,0,0,0,0,0,0
"362","clearsig",0,0,0,0,0,0,0
"363","clearthi",0,0,0,0,0,0,0
"364","clingy",0,0,0,0,0,0,0
"365","cliquish",0,0,0,0,0,0,0
"366","closedmi",0,0,0,0,0,0,0
"367","closefis",0,0,0,0,0,0,0
"368","closemou",0,0,0,0,0,0,0
"369","cocky",0,0,0,0,0,0,0
"370","coercive",0,0,0,0,0,0,0
"371","coldhear",0,0,0,0,0,0,0
"372","combativ",0,0,0,0,0,0,0
"373","communic",0,0,0,0,0,0,0
"374","companio",0,0,0,0,0,0,0
"375","compassl",0,0,0,0,0,0,0
"376","compasst",0,0,0,0,0,0,0
"377","competit",0,0,0,0,0,0,0
"378","complace",0,0,0,0,0,0,0
"379","complain",0,0,0,0,0,0,0
"380","complais",0,0,0,0,0,0,0
"381","complex",0,0,0,0,0,0,0
"382","complian",0,0,0,0,0,0,0
"383","complica",0,0,0,0,0,0,0
"384","complime",0,0,0,0,0,0,0
"385","compulsi",0,0,0,0,0,0,0
"386","comradel",0,0,0,0,0,0,0
"387","conceite",0,0,0,0,0,0,0
"388","conceitl",0,0,0,0,0,0,0
"389","concilia",0,0,0,0,0,0,0
"390","condesce",0,0,0,0,0,0,0
"391","confiden",0,0,0,0,0,0,0
"392","confusab",0,0,0,0,0,0,0
"393","congenia",0,0,0,0,0,0,0
"394","consciel",0,0,0,0,0,0,0
"395","consciet",0,0,0,0,0,0,0
"396","conserva",0,0,0,0,0,0,0
"397","consider",0,0,0,0,0,0,0
"398","consiste",0,0,0,0,0,0,0
"399","consolat",0,0,0,0,0,0,0
"400","constrai",0,0,0,0,0,0,0
"401","construc",0,0,0,0,0,0,0
"402","contempl",0,0,0,0,0,0,0
"403","contente",0,0,0,0,0,0,0
"404","contrads",0,0,0,0,0,0,0
"405","contrady",0,0,0,0,0,0,0
"406","contrarm",0,0,0,0,0,0,0
"407","controll",0,0,0,0,0,0,0
"408","conventi",0,0,0,0,0,0,0
"409","conversa",0,0,0,0,0,0,0
"410","coolhead",0,0,0,0,0,0,0
"411","cooperat",0,0,0,0,0,0,0
"412","correcti",0,0,0,0,0,0,0
"413","cosmopol",0,0,0,0,0,0,0
"414","counsela",0,0,0,0,0,0,0
"415","courageo",0,0,0,0,0,0,0
"416","courteou",0,0,0,0,0,0,0
"417","courtly",0,0,0,0,0,0,0
"418","covetous",0,0,0,0,0,0,0
"419","coy",0,0,0,0,0,0,0
"420","crabby",0,0,0,0,0,0,0
"421","crafty",0,0,0,0,0,0,0
"422","cranky",0,0,0,0,0,0,0
"423","credulou",0,0,0,0,0,0,0
"424","crotchet",0,0,0,0,0,0,0
"425","crusadin",0,0,0,0,0,0,0
"426","cultivat",0,0,0,0,0,0,0
"427","cultured",0,0,0,0,0,0,0
"428","curt",0,0,0,0,0,0,0
"429","cynical",0,0,0,0,0,0,0
"430","dainty",0,0,0,0,0,0,0
"431","dapper",0,0,0,0,0,0,0
"432","dauntles",0,0,0,0,0,0,0
"433","debonair",0,0,0,0,0,0,0
"434","deceitfu",0,0,0,0,0,0,0
"435","deceivab",0,0,0,0,0,0,0
"436","deceptiv",0,0,0,0,0,0,0
"437","dedicate",0,0,0,0,0,0,0
"438","defensiv",0,0,0,0,0,0,0
"439","defiant",0,0,0,0,0,0,0
"440","definite",0,0,0,0,0,0,0
"441","delibera",0,0,0,0,0,0,0
"442","deliberv",0,0,0,0,0,0,0
"443","demandin",0,0,0,0,0,0,0
"444","democrat",0,0,0,0,0,0,0
"445","demonstr",0,0,0,0,0,0,0
"446","dependab",0,0,0,0,0,0,0
"447","dependen",0,0,0,0,0,0,0
"448","derisive",0,0,0,0,0,0,0
"449","derogato",0,0,0,0,0,0,0
"450","designfu",0,0,0,0,0,0,0
"451","desponde",0,0,0,0,0,0,0
"452","destruct",0,0,0,0,0,0,0
"453","detached",0,0,0,0,0,0,0
"454","determin",0,0,0,0,0,0,0
"455","devilmay",0,0,0,0,0,0,0
"456","devious",0,0,0,0,0,0,0
"457","devout",0,0,0,0,0,0,0
"458","dictator",0,0,0,0,0,0,0
"459","dignifie",0,0,0,0,0,0,0
"460","digressi",0,0,0,0,0,0,0
"461","diligent",0,0,0,0,0,0,0
"462","diplomat",0,0,0,0,0,0,0
"463","discerni",0,0,0,0,0,0,0
"464","discoura",0,0,0,0,0,0,0
"465","discourt",0,0,0,0,0,0,0
"466","discrimi",0,0,0,0,0,0,0
"467","disdainf",0,0,0,0,0,0,0
"468","disguisl",0,0,0,0,0,0,0
"469","dishones",0,0,0,0,0,0,0
"470","disoblig",0,0,0,0,0,0,0
"471","disorder",0,0,0,0,0,0,0
"472","disorgan",0,0,0,0,0,0,0
"473","dispassi",0,0,0,0,0,0,0
"474","disregar",0,0,0,0,0,0,0
"475","disrespe",0,0,0,0,0,0,0
"476","disrupti",0,0,0,0,0,0,0
"477","dissatis",0,0,0,0,0,0,0
"478","dissensu",0,0,0,0,0,0,0
"479","dissocia",0,0,0,0,0,0,0
"480","distract",0,0,0,0,0,0,0
"481","distrust",0,0,0,0,0,0,0
"482","divertib",0,0,0,0,0,0,0
"483","docile",0,0,0,0,0,0,0
"484","doctrina",0,0,0,0,0,0,0
"485","dogged",0,0,0,0,0,0,0
"486","dogmatic",0,0,0,0,0,0,0
"487","dominant",0,0,0,0,0,0,0
"488","domineer",0,0,0,0,0,0,0
"489","doublefa",0,0,0,0,0,0,0
"490","doubleto",0,0,0,0,0,0,0
"491","downtoea",0,0,0,0,0,0,0
"492","dreamy",0,0,0,0,0,0,0
"493","dullwitt",0,0,0,0,0,0,0
"494","dynamic",0,0,0,0,0,0,0
"495","eagleeye",0,0,0,0,0,0,0
"496","earthlym",0,0,0,0,0,0,0
"497","earthlyw",0,0,0,0,0,0,0
"498","earthy",0,0,0,0,0,0,0
"499","easeless",0,0,0,0,0,0,0
"500","easygoin",0,0,0,0,0,0,0
"501","economic",0,0,0,0,0,0,0
"502","educable",0,0,0,0,0,0,0
"503","educated",0,0,0,0,0,0,0
"504","effemina",0,0,0,0,0,0,0
"505","efferves",0,0,0,0,0,0,0
"506","efficien",0,0,0,0,0,0,0
"507","egocentr",0,0,0,0,0,0,0
"508","egotisti",0,0,0,0,0,0,0
"509","elfish",0,0,0,0,0,0,0
"510","elusive",0,0,0,0,0,0,0
"511","embitter",0,0,0,0,0,0,0
"512","emotiona",0,0,0,0,0,0,0
"513","emotionl",0,0,0,0,0,0,0
"514","empathic",0,0,0,0,0,0,0
"515","encyclop",0,0,0,0,0,0,0
"516","energeti",0,0,0,0,0,0,0
"517","enlighte",0,0,0,0,0,0,0
"518","enterpri",0,0,0,0,0,0,0
"519","enthusia",0,0,0,0,0,0,0
"520","equalita",0,0,0,0,0,0,0
"521","erratic",0,0,0,0,0,0,0
"522","ethical",0,0,0,0,0,0,0
"523","evangeli",0,0,0,0,0,0,0
"524","evasive",0,0,0,0,0,0,0
"525","exacting",0,0,0,0,0,0,0
"526","exaggera",0,0,0,0,0,0,0
"527","excessiv",0,0,0,0,0,0,0
"528","excitabl",0,0,0,0,0,0,0
"529","exclusiv",0,0,0,0,0,0,0
"530","exhaustb",0,0,0,0,0,0,0
"531","exhaustv",0,0,0,0,0,0,0
"532","exhibiti",0,0,0,0,0,0,0
"533","expansiv",0,0,0,0,0,0,0
"534","exploita",0,0,0,0,0,0,0
"535","explosiv",0,0,0,0,0,0,0
"536","expressi",0,0,0,0,0,0,0
"537","extravag",0,0,0,0,0,0,0
"538","extrover",0,0,0,0,0,0,0
"539","facetiou",0,0,0,0,0,0,0
"540","factious",0,0,0,0,0,0,0
"541","fainthea",0,0,0,0,0,0,0
"542","fairmind",0,0,0,0,0,0,0
"543","fairnatu",0,0,0,0,0,0,0
"544","falsehea",0,0,0,0,0,0,0
"545","fanatica",0,0,0,0,0,0,0
"546","fancyfre",0,0,0,0,0,0,0
"547","farseein",0,0,0,0,0,0,0
"548","fastidio",0,0,0,0,0,0,0
"549","fatalist",0,0,0,0,0,0,0
"550","fatiguel",0,0,0,0,0,0,0
"551","faultfin",0,0,0,0,0,0,0
"552","feelingf",0,0,0,0,0,0,0
"553","feelingl",0,0,0,0,0,0,0
"554","fidgety",0,0,0,0,0,0,0
"555","fierce",0,0,0,0,0,0,0
"556","fiery",0,0,0,0,0,0,0
"557","finicky",0,0,0,0,0,0,0
"558","flamboya",0,0,0,0,0,0,0
"559","flammabl",0,0,0,0,0,0,0
"560","flattera",0,0,0,0,0,0,0
"561","flaunty",0,0,0,0,0,0,0
"562","flexible",0,0,0,0,0,0,0
"563","flighty",0,0,0,0,0,0,0
"564","flippant",0,0,0,0,0,0,0
"565","flirtati",0,0,0,0,0,0,0
"566","fluttery",0,0,0,0,0,0,0
"567","folksy",0,0,0,0,0,0,0
"568","foolhard",0,0,0,0,0,0,0
"569","footloos",0,0,0,0,0,0,0
"570","forbeari",0,0,0,0,0,0,0
"571","forceful",0,0,0,0,0,0,0
"572","forceles",0,0,0,0,0,0,0
"573","forcible",0,0,0,0,0,0,0
"574","foresigh",0,0,0,0,0,0,0
"575","forethou",0,0,0,0,0,0,0
"576","forgetfu",0,0,0,0,0,0,0
"577","forgivin",0,0,0,0,0,0,0
"578","forsigtl",0,0,0,0,0,0,0
"579","forthrig",0,0,0,0,0,0,0
"580","forward",0,0,0,0,0,0,0
"581","forwardl",0,0,0,0,0,0,0
"582","foulmout",0,0,0,0,0,0,0
"583","foxy",0,0,0,0,0,0,0
"584","fraterna",0,0,0,0,0,0,0
"585","fraudule",0,0,0,0,0,0,0
"586","freelivi",0,0,0,0,0,0,0
"587","freemind",0,0,0,0,0,0,0
"588","freethin",0,0,0,0,0,0,0
"589","fretless",0,0,0,0,0,0,0
"590","frighten",0,0,0,0,0,0,0
"591","frisky",0,0,0,0,0,0,0
"592","frivolou",0,0,0,0,0,0,0
"593","frolicso",0,0,0,0,0,0,0
"594","frugal",0,0,0,0,0,0,0
"595","fussy",0,0,0,0,0,0,0
"596","gabby",0,0,0,0,0,0,0
"597","gentlehe",0,0,0,0,0,0,0
"598","gentlema",0,0,0,0,0,0,0
"599","giving",0,0,0,0,0,0,0
"600","glib",0,0,0,0,0,0,0
"601","gluttono",0,0,0,0,0,0,0
"602","godfeari",0,0,0,0,0,0,0
"603","godless",0,0,0,0,0,0,0
"604","goodhear",0,0,0,0,0,0,0
"605","goodhumo",0,0,0,0,0,0,0
"606","goodnatu",0,0,0,0,0,0,0
"607","goodtemp",0,0,0,0,0,0,0
"608","gossipy",0,0,0,0,0,0,0
"609","graceles",0,0,0,0,0,0,0
"610","greathea",0,0,0,0,0,0,0
"611","gregario",0,0,0,0,0,0,0
"612","gruff",0,0,0,0,0,0,0
"613","grumbly",0,0,0,0,0,0,0
"614","grumpy",0,0,0,0,0,0,0
"615","guileles",0,0,0,0,0,0,0
"616","gullible",0,0,0,0,0,0,0
"617","gushy",0,0,0,0,0,0,0
"618","gutless",0,0,0,0,0,0,0
"619","gutsy",0,0,0,0,0,0,0
"620","haphazar",0,0,0,0,0,0,0
"621","happygol",0,0,0,0,0,0,0
"622","hardhead",0,0,0,0,0,0,0
"623","hardhear",0,0,0,0,0,0,0
"624","hardnose",0,0,0,0,0,0,0
"625","hardshel",0,0,0,0,0,0,0
"626","hardwork",0,0,0,0,0,0,0
"627","headlong",0,0,0,0,0,0,0
"628","headstro",0,0,0,0,0,0,0
"629","heartles",0,0,0,0,0,0,0
"630","heedful",0,0,0,0,0,0,0
"631","helpful",0,0,0,0,0,0,0
"632","heretica",0,0,0,0,0,0,0
"633","hermitis",0,0,0,0,0,0,0
"634","highfalu",0,0,0,0,0,0,0
"635","highhand",0,0,0,0,0,0,0
"636","highmind",0,0,0,0,0,0,0
"637","highprin",0,0,0,0,0,0,0
"638","highspir",0,0,0,0,0,0,0
"639","highstru",0,0,0,0,0,0,0
"640","hitormis",0,0,0,0,0,0,0
"641","hoggish",0,0,0,0,0,0,0
"642","homespun",0,0,0,0,0,0,0
"643","homicida",0,0,0,0,0,0,0
"644","hospitab",0,0,0,0,0,0,0
"645","hotblood",0,0,0,0,0,0,0
"646","hottempe",0,0,0,0,0,0,0
"647","humane",0,0,0,0,0,0,0
"648","humanita",0,0,0,0,0,0,0
"649","humorles",0,0,0,0,0,0,0
"650","humorous",0,0,0,0,0,0,0
"651","hypercri",0,0,0,0,0,0,0
"652","hypocrit",0,0,0,0,0,0,0
"653","hypsensi",0,0,0,0,0,0,0
"654","hypsensu",0,0,0,0,0,0,0
"655","icy",0,0,0,0,0,0,0
"656","idealist",0,0,0,0,0,0,0
"657","illhumor",0,0,0,0,0,0,0
