"terms";"clusters"
"active";39
"affectionate";52
"agreeable";16
"amiable";17
"anxious";53
"aristocratic";49
"awkward";17
"bitter";50
"boastful";59
"bold";2
"brave";39
"bright";11
"brisk";65
"calm";26
"capable";38
"careful";58
"careless";60
"certain";11
"cheerful";53
"childish";14
"clever";65
"clumsy";40
"cold";19
"complimentary";37
"confident";12
"confused";4
"consistent";7
"contemplative";37
"conventional";12
"cool";66
"cruel";44
"curious";53
"deep";3
"determined";54
"dignified";61
"direct";59
"discreet";69
"distant";36
"dull";9
"eager";26
"earnest";1
"elegant";59
"emphatic";4
"exact";46
"expressive";42
"faithful";28
"fierce";30
"foolish";15
"formal";61
"friendly";67
"gallant";8
"generous";62
"gentle";47
"gloomy";67
"graceful";39
"gracious";19
"greedy";51
"heroic";7
"honest";3
"hospitable";40
"humble";68
"ignorant";31
"impatient";24
"impertinent";41
"inconsistent";24
"independent";58
"indifferent";6
"industrious";45
"inquisitive";8
"insolent";43
"intimate";48
"intrusive";49
"jealous";42
"kind";23
"literary";35
"lively";57
"magnanimous";65
"manly";5
"maternal";25
"mercenary";27
"methodical";45
"mild";21
"modest";20
"moral";34
"narrow";29
"natural";11
"nervous";5
"observant";45
"orderly";1
"original";9
"particular";3
"passionate";8
"patient";34
"peaceful";20
"playful";14
"pleasant";19
"polite";63
"practical";69
"proper";32
"proud";23
"punctual";48
"quick";29
"quiet";11
"reasonable";32
"reckless";55
"responsible";64
"restless";12
"rough";66
"scornful";37
"selfish";57
"sensitive";36
"serious";62
"severe";46
"shallow";51
"shy";49
"silent";19
"simple";64
"slow";28
"social";46
"solemn";24
"sprightly";8
"stable";36
"steady";20
"stern";39
"strict";32
"sullen";12
"suspicious";56
"sympathetic";2
"tender";15
"thoughtful";35
"tight";18
"timid";33
"trustworthy";61
"underhanded";5
"vague";41
"vain";10
"violent";22
"warm";13
"wild";30
"wise";41
