"#-hasty" "accomplished" "active" "affected" "affectionate" "agreeable" "amiable" "anxious" "awkward" "calm" "capable" "careful" "cautious" "ceremonious" "certain" "cheerful" "civil" "clever" "cold" "conceited" "confident" "consistent" "constant" "cordial" "cruel" "curious" "deceitful" "decisive" "deep" "determined" "distant" "dull" "eager" "earnest" "elegant" "eloquent" "exact" "excessive" "extravagant" "faithful" "fastidious" "fearful" "firm" "foolish" "formal" "friendly" "frivolous" "generous" "genteel" "gentle" "gracious" "hasty" "haughty" "hearty" "humble" "ignorant" "impartial" "impatient" "impertinent" "imprudent" "independent" "indifferent" "ingenious" "insolent" "intelligent" "intimate" "irritable" "kind" "lively" "malicious" "mercenary" "moderate" "moral" "natural" "nervous" "obliging" "original" "particular" "peevish" "pleasant" "polite" "pompous" "proper" "proud" "prudent" "punctual" "quick" "quiet" "rational" "reasonable" "rude" "selfish" "serious" "severe" "shy" "silent" "sincere" "smart" "solemn" "steady" "thorough" "unaffected" "uncivil" "unguarded" "unreasonable" "unreserved" "vain" "violent" "warm" "wild" "ungenerous" "unassuming" "wise"
"#-hasty" 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
"ceremonious" 0 0 0 0 0 1 2 2 0 0 1 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"certain" 0 1 0 1 2 11 6 5 3 1 6 1 1 0 0 1 2 0 4 1 0 1 4 0 2 2 0 1 2 5 3 2 5 3 3 0 2 2 1 2 1 1 2 0 2 2 0 1 0 2 3 1 1 1 2 1 2 2 2 0 0 2 1 2 1 2 0 5 2 2 0 1 1 6 0 1 1 7 1 7 1 0 3 3 0 0 1 2 2 2 0 2 5 5 0 6 3 0 3 3 2 3 0 2 3 2 4 3 1 4 0 0 0
"cheerful" 0 0 0 0 0 0 3 2 0 0 1 0 0 1 1 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0
"civil" 1 0 0 1 0 4 4 3 3 0 3 0 1 1 2 0 0 1 2 1 0 0 0 0 1 1 0 0 1 1 0 0 2 0 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 2 0 1 1 1 0 1 1 0 0 0 0 3 0 1 1 2 0 4 1 1 1 5 0 0 1 0 0 2 1 2 4 0 0 1 0 1 0 1 0 0 0 0 1 0 1 1 1 2 1 1 0
"clever" 1 0 0 0 1 2 1 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 0 1 0 0 0 1 1 0 0 0 0 2 0 0 0 2 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 2 0 1 0 3 0 0 0 0 0 0 1 2 0 0 0 0 0
"cold" 0 0 0 0 0 9 2 3 1 1 2 1 0 2 4 1 2 0 0 0 0 0 0 0 0 1 0 0 2 1 1 1 2 1 3 1 0 0 0 0 0 1 1 2 1 1 0 0 2 0 1 0 0 0 1 0 1 1 0 1 0 3 0 0 0 0 0 3 0 0 1 0 1 1 0 0 1 2 0 3 1 0 0 2 2 0 0 0 1 2 1 0 2 1 0 3 1 0 1 2 1 0 3 0 1 0 2 0 0 1 0 0 0
"conceited" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"confident" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1
"consistent" 0 1 1 0 1 0 3 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0
"constant" 0 0 0 0 3 2 1 1 0 0 1 0 0 0 4 2 0 0 0 0 1 0 0 0 1 0 0 0 1 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 2 0 1 1 2 0 0 0 1 0 0 0 1 0 2 1 0 0 3 0 0 1 0 0 0 0 0 3 1 0 1 0 0 0 1 0 0 3 3 0 0 1 0 0 0 1 0 0 1 2 0 1 2 1 3 1 0 1
"cordial" 0 1 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
"cruel" 0 0 0 0 1 2 1 0 1 0 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0
"curious" 0 0 0 0 0 2 0 1 1 0 0 0 0 0 2 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"deceitful" 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"decisive" 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"deep" 0 0 0 0 0 4 0 0 0 0 0 1 0 0 2 0 1 0 2 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 0 1 1 0 0 0 0 1 2 0 0 0
"determined" 1 0 0 1 1 3 1 3 1 0 1 0 0 0 5 1 1 0 1 0 0 0 2 0 0 1 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 2 1 1 1 1 0 1 0 0 0 1 0 2 1 1 0 1 0 0 1 0 0 3 1 0 0 0 0 1 0 0 2 1 0 3 0 1 0 1 0 0 0 0 0 0 1 0 0 2 3 0 1 2 1 1 0 0 0
"distant" 0 0 0 0 0 2 1 0 0 0 1 0 0 0 3 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 2 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0
"dull" 0 0 0 0 1 0 1 1 0 0 1 0 0 1 2 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
"eager" 0 0 0 1 1 3 3 3 0 1 4 1 0 1 5 0 2 0 2 0 0 0 1 0 0 0 0 0 0 2 0 1 0 1 0 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 1 0 0 0 2 0 1 1 0 0 1 1 0 0 0 3 0 4 2 0 0 0 2 2 0 0 0 3 0 0 0 0 2 1 0 0 2 0 1 1 0 1 2 1 2 2 2 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1 0
"earnest" 0 1 1 1 3 2 6 3 2 1 0 1 0 0 3 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 2 1 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 1 4 3 0 0 1 1 0 1 0 1 0 0 0 1 0 2 3 0 1 1 3 1 1 2 1 0 0 0 2 2 0 0 0 0 0 1 1 0 0 3 2 0 1 0 0 0
"elegant" 0 1 1 0 1 6 4 1 1 0 0 0 0 0 3 0 1 0 3 0 0 1 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 2 1 2 1 0 3 1 1 0 2 1 2 1 0 0 3 1 0 0 3 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0
"eloquent" 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
"exact" 0 0 0 0 0 2 0 1 0 0 0 0 0 0 2 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
"excessive" 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 2 0 0 0
"extravagant" 0 0 0 0 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"faithful" 0 1 0 0 1 1 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0
"fastidious" 1 0 0 0 0 2 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 1 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0
"fearful" 0 0 0 0 1 2 2 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 1 0
"firm" 0 0 0 0 0 1 0 0 0 0 1 1 1 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0
"foolish" 0 0 0 0 0 2 3 2 0 1 0 0 0 1 0 1 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 2 0 1 0 0 1 1 0 0 0 0 4 1 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0 0
"formal" 0 0 0 1 0 0 3 1 3 0 0 0 1 1 2 2 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 2 1 0 0 0 0 2 0 1 0 0 0 3 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 2 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0
"friendly" 0 0 0 0 1 6 2 1 1 0 0 0 0 0 2 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 1 1 1 0 0 1 0 2 0 1 0 1 0 0 1 2 1 0 2 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0
"frivolous" 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 1 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
"generous" 0 0 0 0 2 0 3 3 0 0 2 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 0 1 0 2 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 2 1 0 0 0 2 1 0 1 0 2 0 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0
"genteel" 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
"gentle" 0 0 0 0 0 3 2 2 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 2 0 0 1 1 0 0 0 1 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 2 0 0 1 0 1 1 0 1 0
"gracious" 0 0 0 0 1 0 0 2 0 0 0 0 0 1 3 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 2 0 0 2 0 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0
"hasty" 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"haughty" 1 0 0 0 0 1 1 1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
"hearty" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
