"terms";"clusters"
"abrupt";64
"active";27
"adventurous";37
"affectionate";86
"agreeable";82
"amiable";85
"anxious";77
"appreciative";74
"bitter";22
"boastful";12
"bold";16
"brave";70
"bright";24
"brisk";8
"calm";46
"capable";18
"careful";91
"careless";35
"casual";81
"cautious";14
"certain";80
"chaste";40
"cheerful";76
"civil";40
"clumsy";32
"coarse";90
"cold";80
"compassionate";67
"complicated";88
"confident";18
"confused";34
"congenial";44
"considerate";88
"cool";76
"courageous";58
"courtly";40
"cruel";70
"curious";1
"dainty";40
"deep";24
"definite";65
"determined";51
"direct";34
"discreet";62
"distant";83
"doleful";92
"dominant";32
"dull";48
"dutiful";60
"eager";51
"earnest";57
"elegant";76
"emphatic";61
"energetic";88
"explicit";5
"expressive";44
"extravagant";61
"faithful";50
"fanciful";79
"fearful";23
"fearless";74
"feminine";15
"fervent";56
"fierce";93
"firm";59
"forcible";62
"forgetful";38
"formal";20
"fraternal";11
"friendly";50
"generous";17
"gentle";20
"gloomy";56
"gracious";39
"greedy";78
"gregarious";13
"gruff";92
"harsh";13
"heartless";21
"helpful";85
"honest";71
"ignorant";63
"immovable";14
"impatient";67
"impressible";40
"indifferent";35
"ingenious";79
"inhuman";29
"inquisitive";37
"insolent";61
"intense";88
"intimate";75
"intricate";88
"irrepressible";54
"jealous";89
"just";30
"kind";68
"live";7
"lively";10
"loud";93
"loving";92
"loyal";59
"magnanimous";2
"meddlesome";13
"mercenary";21
"merciful";58
"merry";40
"methodical";53
"moderate";79
"moral";74
"murderous";58
"musical";72
"narrow";33
"natural";57
"negligent";11
"nervous";27
"observant";45
"orderly";60
"original";28
"ostentatious";54
"particular";6
"passionate";43
"patient";17
"peaceful";63
"peevish";27
"pensive";27
"persistent";86
"pleasant";25
"polished";72
"polite";19
"practical";78
"profound";22
"proper";42
"prophetic";17
"proud";29
"quick";49
"quiet";36
"reasonable";58
"reckless";59
"refined";3
"religious";8
"reproachful";38
"resentful";54
"reserved";55
"responsible";75
"restless";87
"revengeful";30
"rough";66
"rude";9
"rugged";14
"ruthless";74
"sensitive";78
"sensual";40
"serene";47
"serious";89
"shrewd";25
"silent";24
"simple";82
"slow";16
"social";40
"solemn";46
"stable";16
"steady";41
"stern";81
"stormy";4
"strict";92
"studious";86
"submissive";93
"sullen";40
"sunny";79
"tame";29
"tender";52
"thorough";13
"thoughtful";53
"tight";78
"timid";58
"transparent";73
"uncompromising";58
"unenlightened";88
"unkind";13
"unreasonable";27
"unselfish";89
"vain";71
"vigorous";79
"violent";88
"warm";69
"wild";26
"wary";13
"wise";27
"sultry";84
"worldly";2
"sparkling";31
"vivid";15
"zealous";29
"unhardened";62
"vague";52
