"terms";"clusters"
"abrupt";53
"accomplished";57
"active";60
"affected";34
"affectionate";25
"agreeable";9
"ambitious";42
"amiable";23
"anxious";4
"benevolent";56
"bitter";7
"boisterous";11
"bold";32
"bright";31
"calm";17
"capable";19
"careful";8
"careless";47
"certain";13
"cheerful";50
"childish";55
"civil";12
"clever";54
"coarse";57
"cold";20
"communicative";14
"confused";60
"consistent";36
"constant";51
"cool";12
"crafty";57
"critical";30
"cruel";40
"curious";41
"deep";20
"dependent";2
"determined";56
"dignified";53
"direct";6
"distant";18
"dull";46
"eager";18
"earnest";17
"enthusiastic";42
"exact";19
"excessive";43
"exclusive";14
"expressive";7
"facetious";34
"faithful";24
"fearful";25
"fierce";40
"firm";22
"foolish";22
"friendly";22
"gallant";2
"generous";19
"genteel";6
"gentle";4
"gloomy";31
"gracious";33
"harsh";36
"hasty";58
"haughty";10
"headlong";51
"hearty";3
"honest";50
"humane";29
"humble";5
"ignorant";42
"impatient";39
"impudent";34
"independent";52
"inflexible";53
"ingenious";49
"intense";15
"intricate";37
"ironical";30
"irrepressible";59
"kind";38
"lazy";22
"live";55
"lively";11
"loud";31
"malicious";6
"merry";26
"mild";36
"modest";52
"moral";30
"musical";48
"narrow";45
"natural";9
"nervous";37
"noisy";7
"observant";57
"original";2
"particular";21
"passionate";53
"peaceful";5
"petty";34
"philosophical";55
"pleasant";16
"polite";33
"precise";19
"productive";42
"profound";46
"prompt";56
"proper";31
"proud";1
"prudent";35
"quick";45
"quiet";20
"reasonable";52
"respectful";24
"rigid";12
"rough";50
"rude";48
"selfish";42
"sensitive";42
"serious";39
"silent";13
"simple";16
"slow";44
"smart";12
"solemn";16
"speedy";47
"steady";53
"stern";57
"strict";28
"sunny";48
"surly";27
"suspicious";30
"tender";55
"thoughtful";10
"tight";47
"unkind";42
"vague";48
"vigorous";35
"violent";31
"vivid";35
"warm";38
"wild";15
"religious";2
"zealous";14
"wise";58
