"terms";"clusters"
"abrupt";28
"active";69
"affected";21
"affectionate";16
"agreeable";52
"amiable";56
"anxious";65
"awkward";59
"bashful";49
"benevolent";11
"bitter";13
"bold";15
"boyish";60
"brave";40
"bright";43
"brisk";7
"calm";16
"capable";17
"capricious";47
"careful";50
"careless";47
"certain";43
"cheerful";22
"childish";26
"civil";5
"clever";56
"cold";1
"compassionate";36
"complacent";24
"conciliatory";29
"confident";3
"confused";32
"considerate";51
"constant";34
"contrary";40
"cool";4
"cordial";60
"cruel";64
"curious";72
"deep";65
"demonstrative";45
"determined";69
"distant";16
"dreamy";45
"dull";72
"eager";35
"earnest";1
"exact";5
"expressive";31
"faithful";53
"fearful";55
"fervent";61
"fierce";2
"fiery";6
"firm";29
"foolish";26
"formal";49
"friendly";65
"gallant";23
"generous";38
"genteel";48
"gentle";37
"girlish";7
"gloomy";67
"graceful";27
"gracious";10
"harsh";61
"hasty";45
"haughty";82
"hearty";73
"honest";66
"humble";36
"ignorant";75
"immovable";3
"impatient";34
"impetuous";82
"indifferent";12
"inexperienced";62
"ingenious";55
"intimate";21
"jealous";54
"kind";37
"lazy";78
"lively";18
"loud";41
"loving";75
"masculine";13
"meek";33
"mercenary";23
"merry";10
"mild";8
"modest";56
"moral";14
"narrow";48
"natural";25
"nervous";18
"observant";4
"orderly";17
"original";60
"particular";22
"passionate";70
"patient";39
"peaceful";33
"pious";45
"placid";17
"pleasant";37
"pliant";4
"polished";57
"polite";80
"practical";51
"profound";62
"proper";55
"prophetic";13
"proud";1
"prudent";30
"punctual";5
"quick";15
"quiet";25
"reasonable";83
"rebellious";58
"reliant";5
"religious";33
"reproachful";77
"respectful";46
"restless";78
"rigid";81
"rough";63
"rude";81
"rugged";27
"selfish";76
"sensitive";77
"serene";46
"serious";26
"severe";74
"shy";71
"silent";22
"simple";8
"sincere";58
"slow";12
"solemn";42
"spirited";79
"stable";79
"steady";44
"stern";80
"stormy";68
"strict";45
"submissive";29
"sullen";14
"sunny";59
"suspicious";21
"systematic";24
"tender";74
"thoughtful";15
"thoughtless";54
"tight";30
"timid";66
"unaffected";4
"undisciplined";38
"unreasonable";28
"vague";74
"vain";20
"violent";9
"warm";39
"wild";19
"vigorous";57
"wise";39
"worldly";76
