"#-warm" "active" "adventurous" "affectionate" "agreeable" "amiable" "angelic" "anxious" "assured" "benevolent" "bitter" "blunt" "bold" "bright" "calm" "capable" "certain" "cheerful" "childish" "chivalrous" "clever" "coarse" "cold" "confused" "consistent" "constant" "contented" "contrary" "cool" "cordial" "courageous" "cruel" "decisive" "deep" "dependent" "destructive" "distant" "docile" "dull" "eager" "earnest" "eloquent" "enthusiastic" "excessive" "expressive" "fastidious" "fearful" "feminine" "fervent" "fierce" "firm" "foolish" "gallant" "generous" "genial" "gentle" "gloomy" "harsh" "hasty" "heartless" "heroic" "humane" "ignorant" "illiterate" "imaginative" "immoderate" "impatient" "inarticulate" "indefatigable" "indifferent" "industrious" "inexhaustible" "inquisitive" "intellectual" "intense" "intimate" "intuitive" "invincible" "just" "kind" "lifeless" "literary" "live" "lively" "loud" "mercenary" "mild" "moderate" "modest" "moral" "murderous" "narrow" "natural" "nervous" "original" "painstaking" "passionate" "patient" "peaceful" "persuasive" "placid" "pleasant" "practical" "profound" "prophetic" "proud" "prudent" "quick" "quiet" "rational" "refined" "restless" "rough" "rude" "rugged" "saintly" "selfish" "sensitive" "serene" "serious" "severe" "silent" "simple" "sincere" "slow" "solemn" "steady" "sunny" "thoughtful" "uneducated" "unfair" "unrestrained" "vain" "violent" "warm" "wild" "transparent" "unalterable" "vivid" "wise" "vigorous"
"#-warm" 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"active" 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
"adventurous" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
"affectionate" 1 1 0 0 0 2 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 2 1 2 1 1 0 0 0 0 1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 2 1 2 1 0 0 0 0 0 1 0 0 0 0 1 2 1 0 0 0 0
"agreeable" 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 2 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 2 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 2 1 0 1 1 0 0
"amiable" 0 1 0 2 0 0 1 1 0 4 2 0 0 0 1 1 0 3 0 0 0 2 3 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 2 1 5 1 3 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 0 0 1 1 1 0 1 0 0 0 1 1 0 2 0 0 0 0 1 1 1 1 0 0 1 2 0 1 1 0 1 0 0 0 2 0 0 0 0 0 3 0 0 0 1 1 0 1 3 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0
"angelic" 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anxious" 1 0 0 1 0 1 1 0 0 1 1 0 1 0 2 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 2 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1
"assured" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"benevolent" 0 1 0 1 1 4 1 1 0 0 1 1 0 0 2 0 0 3 1 0 1 1 5 0 0 2 1 0 0 0 0 1 1 2 0 0 1 2 0 0 0 0 0 1 3 0 0 0 0 1 0 0 0 1 0 3 1 4 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 0 1 1 1 3 0 1 1 1 0 2 1 0 0 0 1 1 0 1 1 0 0 0 1 0 3 0 0 1 0 1 2 0 0 0 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1
"bitter" 0 0 0 0 0 2 0 1 0 1 0 0 0 0 1 5 0 0 0 0 0 0 5 1 0 0 0 0 1 0 0 0 0 2 1 1 2 1 0 0 0 1 1 0 1 0 0 0 0 1 2 0 0 3 1 4 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 2 2 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 3 1 1 1 1 1 1 0 0 0 0 1 0 2 2 0 0 0 0 0
"blunt" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"bold" 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"bright" 0 1 1 0 1 0 0 0 0 0 0 0 0 0 2 1 0 2 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 3 1 1 1 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2 2 0 1 0 0 0 1 0 0 1 0 0 0 1 2 1 0 0 0 1 0 0
"calm" 0 0 1 1 1 1 1 2 1 2 1 0 0 2 0 1 0 0 1 1 0 1 5 1 1 3 0 0 0 1 0 0 1 3 0 0 1 1 0 1 1 0 0 0 2 1 2 0 1 1 1 0 1 0 0 1 2 0 1 1 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 2 1 0 0 1 2 0 0 1 2 0 2 0 0 1 2 1 2 2 0 0 0 0 2 0 1 2 1 0 0 1 0 2 1 0 0 1 1 0 0 1 1 0 2 1 0 3 3 1 1 1 1 0 1 0 0 1 4 3 1 0 0 0 2 1 0
"capable" 0 0 1 0 1 1 1 0 0 0 5 0 1 1 1 0 0 2 1 1 0 1 5 2 0 0 0 0 0 0 0 0 0 1 2 0 1 0 1 2 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 3 2 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 3 0 1 0 1 0 0 1 0 1 0 2 2 1 0 0 1 0 1 0 0 2 0 0 0 0 0 1 0 0 0 0 1 1 0 2 0 0 0 2 0 3 3 0 3 1 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0
