"MR1";"MR6";"MR7";"MR2";"MR3";"MR4";"MR5";"MR8"
"#-married";-0.0698389629121927;0.0744587225772967;0.179158151618743;0.513183544143625;0.0414607816055261;-0.0136225692121724;0.0992597418718655;0.062953901396986
"#-quiet";0.0879538388322478;0.0351776574735301;0.192977828512377;0.0472925548992283;-0.160891140280973;0.0708358675602648;-0.0327467984241078;0.00441997766428357
"accomplished";-0.10310962353403;0.0184682959709238;0.153885561457774;0.2243343345217;-0.0713985704222466;0.655304524714456;0.304785313859878;0.178570619652434
"afraid";0.492106869723644;0.269062597475282;0.468042571183028;-0.0945474181176471;0.303657074096953;0.0629828769924873;0.0380608020465026;0.175223759350625
"amusing";-0.0370572376439618;-0.0348119446904382;-0.105250153273613;0.312443860238956;0.647162326710862;0.174938261884052;0.0155120002920344;-0.0196209609805056
"appropriate";0.53453523269989;-0.166565295179891;0.107335996132423;-0.0518155859572138;-0.0235141413295655;0.0569821597003464;0.0585498860015782;-0.155864441268994
"beautiful";0.204089816107482;0.100808851457173;0.55745868931039;-0.00822602056551131;0.0142412472684404;0.193155052417071;0.429046425612618;0.0475482159827476
"best";0.410226737146575;0.177281173847322;0.438962561253812;0.154548688690043;0.0579488829838232;0.330562672086915;0.152678757296269;0.091248307348232
"blessed";0.299548614712325;-0.0573196426458308;-0.195133583062972;-0.0705087169700304;-0.132201565963075;0.285058877368765;-0.0836184886444614;-0.119851850874786
"calm";0.504737372497636;0.0430496746478259;0.0976092535035239;0.539447894652074;0.0744118728763104;0.113054293192711;0.0344692289657873;0.138987254733697
"capable";0.405234046821301;0.504456636233669;0.190924286278031;0.233462740961224;0.24350859612895;0.0453661227508351;0.089669977887057;0.0966695318995479
"careful";0.207945520595038;0.0528296678149297;0.182590642084885;0.139154190521256;0.577250808128959;-0.00905557657574223;-0.0159191678883226;0.0918399640822567
"cautious";0.0993969777929048;-0.00134719571751756;0.0922414533699202;0.194875088178321;0.60016862159023;0.079599018316204;-0.0274850058354043;0.0392427970380128
"cheerful";0.584693902078638;-0.0492400871000471;0.00214880540865586;0.175835079846878;0.162918233102203;0.125996917490429;-0.051918583894149;0.181727344349116
"clever";0.166906424697686;0.0644810693857016;-0.13721867853518;0.537729072353753;0.371416050897417;0.222226865725605;0.181135227624802;-0.0571777534604918
"comfortable";0.547479858773783;0.182531759400972;0.337711290675196;0.103939972631197;0.339145368426501;0.108112455469663;-0.0504581614920069;0.121882860490952
"compassionate";0.0600657828462759;0.463564311217732;0.224057964771069;0.0308250789121443;0.386746227911013;-0.0509087281428718;0.0159197516708836;-0.111759455248311
"confident";0.472001244623069;-0.139501852896458;0.063234840193183;0.587781440157041;-0.0947174138995067;0.120808808897542;-0.188263474876245;0.0417996605261318
"cruel";0.389070429451517;0.44069478960483;0.169151541190973;0.0765972521434951;0.0693544943855187;-0.0799118224945808;-0.00270525079410784;0.0340784487476245
"curious";-0.0370572376439616;-0.0348119446904385;-0.105250153273614;0.312443860238957;0.647162326710863;0.174938261884052;0.0155120002920339;-0.0196209609805058
"dangerous";0.242242017449412;0.168318368555683;-0.0976416842981773;-0.100942901838982;0.573465627564256;-0.0207614333781744;-0.098368789580116;0.00797213353200047
"delicate";0.295445031128758;0.338303123419959;0.251334961799133;0.366098422070992;0.192919507288034;0.104279033542892;0.230840591016655;0.268954836844302
"delighted";0.316092014390441;0.242223212052718;0.153081005411168;0.211103200743514;0.612570670159882;0.206877806784962;0.120311755116444;0.236633490086477
"delightful";0.565174046393908;0.174727987389371;0.364331767660517;-0.115718444732699;0.13009960617314;0.108316021301067;0.20185629721209;-0.0198912249639924
"determined";0.435474425060159;0.134780493097976;0.0959713117344801;0.489905430633861;0.295242263689982;0.187974529574571;0.0865528017469687;0.0417823379385168
"different";0.521189277974657;0.215819805557219;0.210016773568137;0.160408877548784;0.192198405885596;0.220093888208119;0.154828616612703;0.27386765173667
"direct";0.219324142781848;0.304688689675302;-0.0430834409771518;0.150187983645715;0.36475642753355;0.479436624545772;-0.0611680721467839;0.0537172704711421
"encouraged";0.402736628674875;0.253145051713347;0.236316626124412;0.144157309838345;0.32951815428785;0.380771954546946;-0.0623611547353047;-0.250308815961775
"encouraging";0.474402709586398;-0.0978464420262766;0.174858302299723;0.518155664905726;-0.0837595614636436;-0.00133595903945885;-0.0641737756882321;0.0893424669923173
"enthusiastic";-0.0400699761346368;0.0517999097735889;0.0699064832022814;-0.0277523749964478;0.233360618336364;0.100889664871297;0.148482047771632;0.533265287962777
"exciting";0.0108899381710162;0.140767137925908;0.128254357000468;0.485119536633615;0.276593530836434;0.0124348673398192;0.0423763326391016;-0.0086600424700841
"expensive";0.330486005071184;0.0476059495591832;-0.0560434226725211;-0.0492892485699107;0.0815288907645371;0.469715788738355;-0.0642775092440724;0.00309727061125127
"extraordinary";0.608677326471282;0.245935797996246;0.155878132515296;0.234947824558535;-0.068114427688047;0.253945597142383;0.165221249332741;-0.0812544285758862
"extreme";0.289337532276026;0.0183364499730003;0.225755783813297;-0.0101925153612958;0.539424820102918;0.0461602653594436;-0.0985114416282735;0.0168179437046229
"fair";0.309348034784077;0.0817120911151828;0.0282977796216541;0.179001167970171;0.0451485023469341;0.307076842194482;0.53573454359948;0.172586415398274
"faithful";0.0708731348859382;0.0655104905767004;-0.0546739490454573;-0.0955568741206347;0.222596057447876;0.436894766531424;-0.135888405738881;-0.286847974367338
"familiar";0.121429291695596;-0.129224937423711;-0.00434594740676822;-0.123249234618813;-0.0947340328860434;0.0145640564178193;0.830805440045272;-0.0867945936058299
"famous";0.0219495800931859;0.539307934361985;-0.0530852302640132;-0.128548763576464;-0.100327031267135;0.157685866275279;-0.0471337689133424;0.178872766654017
"fancy";0.369232648979285;-0.130035555836209;0.364997439270097;-0.184668012339778;0.109301385675897;0.352392387013432;0.017259051581608;-0.147655819918552
"fascinating";0.12475036754346;-0.0880067070788051;0.0286231535214817;-0.215344075616627;0.244095927231671;0.310141616969323;-0.100493973022793;-0.10085714487437
"free";0.707469909797998;0.118964751424799;0.201044651126481;0.0298071373788695;0.0706673497532832;0.29495764122466;-0.0693605690109064;0.0883725352333481
"friendly";0.364228393807648;0.246570698182118;0.474281751018999;0.137151406735854;-0.0562875765436779;-0.0245259896713568;0.122015671911991;0.276168003777568
"generous";0.615621302184296;-0.19257283446002;0.115788750000438;-0.0182143339860314;0.207618488408947;0.144511269238349;0.17915896513353;0.0311770782835731
"gentle";0.0117710691238434;0.485598724012303;0.419632860402285;0.21177532732223;0.14159553194277;0.0265198765341087;0.254196457915088;0.0281860844408859
"genuine";0.499106521623656;0.157820405656427;0.447560997802977;-0.113894230483836;0.0728119931354527;-0.0180136689492525;0.0731531698416656;-0.0716941841985563
"graceful";0.0693923570660245;0.124357841407721;0.121739743701181;0.0732644636101286;0.000840293049731118;0.0546546471237391;0.643857099582535;-0.0250178692737958
"greatest";0.494521657813985;0.358557300022731;0.162868232651551;0.0979083439860394;0.287147260641848;0.24797159340062;0.0367249413907024;0.138255599211517
"happier";0.379700802256898;0.100145774890054;0.0405501851957821;-0.130017723828306;0.50656653982184;0.0974966064577988;0.00002831943439345;0.106874706142587
"harmless";0.269508075341913;0.317388939800657;0.0205620285867123;0.223674825396221;-0.11574375028517;-0.141579830655892;-0.00405744802951512;-0.127524887058641
"honest";0.378378998895576;0.534155566698876;0.17683766467817;0.100196001373168;0.04998283646642;-0.175744137590976;0.184051027275005;-0.0393119603502548
"humble";0.379909455413468;0.188670218862139;0.107383676126185;0.129116472084255;-0.00362373021839643;-0.154817615561148;-0.0382605004823524;0.110256729449597
"independent";0.410126799204893;0.522112488350826;-0.0316561258791741;0.110545596485939;0.0278702977323223;-0.0213152140289364;0.0757373713797854;0.160822133625296
"individual";0.169853537085482;0.0191403799353871;0.314966827712121;0.0957367843276947;0.0681821344913451;-0.147098826615883;-0.0876864251606353;-0.102400602132234
"intelligent";0.0153014899512952;0.00275704039746669;-0.0805415024699549;0.647636994335916;0.202936068138922;0.245312310065265;0.113282761830799;0.0674448882557124
"interesting";0.48033534453207;0.054275785969978;0.118805095001913;0.176163425866702;0.0696165320198232;0.204721913650545;0.372850960232767;0.0243416105130463
"irregular";0.263581712927988;-0.075027340428064;0.287669369516172;-0.13458905676718;0.000125325505058471;0.0733968023081769;-0.148611816586456;0.516001812235114
"legal";0.398695562799105;0.387195494533862;-0.227779007872885;0.119026849088563;0.224860517146807;-0.0445189211920109;-0.100757682763692;0.257454743932987
"liberal";0.462164152818365;0.211772637434247;-0.0986540067634393;0.418992799047505;-0.083891097683329;-0.0905111083830889;-0.0481477098523325;0.0621157292433282
"loose";0.0219495800931859;0.539307934361985;-0.0530852302640132;-0.128548763576464;-0.100327031267135;0.157685866275279;-0.0471337689133425;0.178872766654017
"married";0.502049471362289;0.0220722261739555;0.228565344783738;0.071162155875754;0.322676819689448;0.438687884672833;-0.0184416275288185;0.0227152428202367
"mighty";0.0696452852993287;-0.0621579596384873;-0.0124030621573126;-0.0148312859831536;-0.112232109541649;0.168579172612699;-0.0676638409618934;0.0831083072655026
"minded";0.259983530481546;0.277098494333617;-0.27340707961577;0.395178621505373;0.0692776691304314;0.000725317324056778;0.00354139340955546;0.261468614716977
"modest";-0.0110112547429684;-0.0575501352667675;-0.119087988957164;-0.0111645954926194;0.472623290529203;-0.115067687071343;0.0287236679222215;0.11518686228772
"modesty";0.165627873510529;0.201976281393416;0.31335857238294;-0.164629981984673;0.49595155183473;0.160527226129141;-0.0899893108052384;-0.0754898291536855
"mysterious";0.110407541966691;-0.0908873692901784;-0.0948256180316873;-0.0775775134263821;-0.134373787562893;0.288312052430131;0.118584126117754;-0.00895726425882198
