"MR1";"MR11";"MR3";"MR2";"MR7";"MR8";"MR9";"MR4";"MR10";"MR6";"MR5"
"#-married";0.0972952788986738;-0.0708106679022194;0.0202242285683324;0.263067656016142;-0.00208595097106004;0.00131702829404888;-0.140171189342184;-0.0473014743994911;0.0234284597637793;0.117092169002317;0.652327584205484
"#-quiet";0.0538802710072903;0.146391797065631;-0.130081872618975;-0.00250297917141183;0.0193397961919878;-0.038978110591754;0.0160280554498175;-0.0416473433442291;0.20674112881376;0.00356972052760817;0.206387147598062
"accomplished";-0.0180887049360365;0.0800593278649252;-0.0446930100062689;0.0885677298905121;0.00424023242918239;0.185445426176254;0.0529403728086125;0.103752287053524;0.279159537732788;0.754098877282457;0.0827261290721819
"afraid";0.433618649871682;0.452851850876351;0.298116481061476;-0.11565536950849;0.313137992973035;0.103291076141684;0.164880325491543;0.145711447158266;0.0473842774562833;-0.0166534430036797;0.124558046133447
"amusing";-0.0193465518153416;-0.119898176466697;0.627976816673576;0.319560721078851;-0.00621467415475052;0.0261165082847132;-0.037265468280715;0.219863166725595;-0.110202266588636;0.154871356440415;0.00859318512973855
"appropriate";0.295659755785797;0.335192740932701;-0.0460066154095982;0.070031335518898;0.00712719847346184;0.172282909042171;-0.196944833507676;0.158218848493224;0.150397215773476;-0.119245749722385;-0.254795399855909
"beautiful";0.163349411450864;0.518685510303483;0.014606957858463;-0.110902530374395;0.0891976042942384;0.383300605819642;0.0498305164994134;0.0322960016802462;0.0544518357662389;0.298446028446327;0.204611400175521
"best";0.323105104916776;0.453819769414712;0.0905693374993884;0.137696440272552;0.181164755185025;0.1919734413276;0.161237266824038;0.142929227629258;0.204700087670308;0.251936894571367;0.121014193161336
"blessed";0.203748617219781;-0.0395152152907933;-0.141124921109757;-0.0247127458102745;-0.130146046748374;-0.0336589582717534;-0.108558759591611;0.201177399178978;0.370908385532669;0.0162916602299374;-0.192410718870839
"calm";0.47156500432433;0.103499100428448;0.0888672448096846;0.501615137304789;0.190313814720445;0.104520268101304;-0.0736803201617095;0.0710325746904308;0.139804377551133;0.0693236479212978;0.155570935919473
"capable";0.604991623284012;0.155439811590584;0.179188689268322;0.0920852737206088;0.0862035785489636;0.0924760260429001;0.229756280489529;0.219350441922241;-0.115828993298962;0.0884545675525228;0.207208144133717
"careful";0.178342053316951;0.195027603112009;0.595888209622975;0.153501044982003;0.14543792683733;0.0193624958108424;0.0444624532419918;0.0467273590164393;-0.0969862330545083;0.0167862498865017;0.0234678231561222
"cautious";0.0728553910521652;0.110937167960496;0.603376254800365;0.228962191802235;0.0950520999824343;0.00154371133795527;0.0190834909748854;0.127867084005155;-0.122638553628322;0.092914291843556;-0.0318157494679487
"cheerful";0.551137366989509;0.143070960230181;0.188955931158058;0.145385793278185;0.0913995588589838;-0.0274440112932494;-0.169734765040821;-0.0234499136321153;0.298551500595633;0.0893941243336219;-0.12192650608481
"clever";0.125736569779213;-0.10156696799558;0.425381782925095;0.597289907636357;-0.0482438326759307;0.246602377596821;0.108972678807184;0.132225412926719;0.0261485389857966;0.158024321539427;0.0495070671645954
"comfortable";0.491463232645453;0.387337232065452;0.328058594142577;0.0972664356033162;0.234938100602256;0.0215048300575006;0.0674522139056561;0.177213509946945;0.0750797574216674;0.0210503163893924;0.0431514885036433
"compassionate";0.287200012249127;0.147028431889171;0.313215791409749;-0.15077611288861;-0.147162986627373;-0.0525194434775401;0.205423414607629;0.185517878393791;-0.164609156819173;-0.00286036309303992;0.327063868017613
