"MR1";"MR4";"MR3";"MR9";"MR8";"MR7";"MR2";"MR5";"MR11";"MR6";"MR10"
"#-clean";-0.0911787519059434;0.112808368745177;-0.0824390903271623;-0.0102699534798663;0.39176994859931;0.0332587899141976;0.0960243274681009;0.134096459419278;-0.00143944321248719;-0.117379292287816;0.0167691784081902
"#-cruel";0.0225272812041798;0.341204555298161;0.083932616132061;0.00403458973908575;-0.0900856590577142;0.148424322767788;-0.127146435596445;0.00154356298708408;-0.0857943706439513;0.0581696711096179;-0.0360733108755555
"#-determined";0.194670804048516;0.120582639052372;-0.0729942536066905;-0.105913042008451;-0.00479478577056133;-0.172889988163125;0.179979729457603;0.350767788485613;0.038834019384068;0.117082879755375;-0.0974404462216495
"#-encouraging";0.220101460358633;-0.0713687577609733;0.0410325629915128;-0.0643153789093437;0.00245940719665969;-0.0839866357101868;0.163562349556852;0.738545832446748;-0.019579568510054;-0.00207122189760259;0.0197151154682717
"#-happier";0.0453261912918512;-0.0171058727772203;0.0347339405854641;0.346877739289577;0.0395712873569005;0.244720169957438;0.321168699220584;-0.0276054381367393;-0.0545865902612019;-0.0656719352798193;0.611209595058426
"#-interesting";0.0453261912918535;-0.0171058727772169;0.0347339405854648;0.346877739289572;0.0395712873569023;0.244720169957437;0.32116869922058;-0.0276054381367386;-0.0545865902612009;-0.0656719352798167;0.611209595058414
"#-married";0.0866407355179899;0.0435570532373004;0.0677756256656223;0.0396843586712086;-0.0283493542311506;-0.0419970010320285;-0.0144793894052074;-0.0389268644035509;-0.115114576566673;0.038406151693411;0.00868236045635822
"#-minded";0.219081945333562;-0.033548736979617;-0.0869625138606702;0.00988555840930351;-0.0648400814906321;-0.130726725173011;0.200514041458052;0.125455980649515;0.0222237830852282;0.410988891876836;-0.0394364183759711
"#-unpleasant";0.0342169455461297;-0.072342305332786;0.180407458075961;0.127467180273927;0.430292617866551;-0.0384206033618898;-0.110356011232673;0.000256652355792;0.0300434832259427;-0.0477887564572319;-0.0741408439719469
"#-weaker";-0.040475845170005;0.081700664054937;-0.105417467836785;0.0058621168606566;0.0943004756921211;-0.0496365285656983;0.236287741537191;0.182642514377334;0.0508168041936612;0.0367279661125082;0.109540258594409
"#-worth";0.0432239136202082;-0.0179645742309934;0.118048164449078;0.0268154078622931;0.0840478328267306;0.0125248341631491;0.0661547245385133;0.000046470153519153;0.597384537591376;0.0230391550344834;0.0428587578213297
"accomplished";0.134919147897132;-0.0107988857611329;0.499328473830342;-0.0211518582594535;0.00321167720910566;-0.000237439342681804;0.131446830104779;-0.0422767489291973;-0.228698600169424;-0.0386587273459555;-0.0166401988257552
"accustomed";0.101996784209875;0.528626427411322;0.257397724109827;0.260793510661281;0.368269794726238;0.0944970667524821;0.188336820373425;0.0472468013893274;-0.0703337193507414;0.0438753630117782;-0.151365960163231
"afraid";0.41446435571454;0.413470767901445;0.218981829596477;0.334350432767669;0.148696645665352;0.150499712746864;0.231268096228722;0.16408840459985;0.225999183265979;-0.0102017172044626;0.112119633592873
"almighty";0.220101460358632;-0.0713687577609724;0.041032562991514;-0.0643153789093428;0.00245940719666023;-0.0839866357101861;0.16356234955685;0.738545832446743;-0.0195795685100533;-0.00207122189760248;0.0197151154682713
"amusing";0.0269358285181532;-0.0370351923573307;-0.0938384261441135;0.0619326261592963;0.0323444828974206;0.44484997488906;0.246045356826587;-0.0102229393721579;-0.0645685331659957;-0.00980287017878553;0.0742301015775262
"appropriate";0.0498323900811841;0.202761538896232;0.094597706890487;0.38880663738725;0.121536986049778;-0.0565529544216018;-0.0379067900350229;-0.0422345408793706;0.0874856035236734;-0.152466060921229;-0.0420533069157169
"attempted";-0.0777320616631851;0.0653544592554488;-0.0268655737683291;0.270892984837955;0.44011785912152;-0.0392921773715389;-0.0507310060676117;0.298017629645804;-0.083742850004944;0.0931996616155978;-0.10066914966861
"beautiful";0.317301111900276;0.486099483553486;0.341027684277349;0.229784691938751;0.149718430002706;0.249695637319499;0.188604797780202;0.109156666275989;0.134514134318751;0.0664132061105746;0.179211833663346
"blessed";0.401245281269633;0.223837146224876;-0.105321334465938;0.0680635982545634;0.105220690413241;0.563519827322683;0.121691410078072;0.0343139390794829;-0.0111140036988623;-0.0196311003548971;0.0157802008166004
"brave";0.0662571140811243;0.129464420494373;0.0375225081223098;0.686796368338688;0.197358501140499;-0.0128649434775321;-0.0715986471049586;0.186461430159579;-0.0586559761506267;0.0638114885093452;-0.00962330330393836
"bustle";0.258573495373955;0.0245362217985648;-0.0540809006930939;-0.0995512492265733;0.0254591498953605;-0.056967732390233;0.110164697647733;0.0532859949338681;0.292128309598975;0.43336370133948;0.0131173699591064
"calm";0.300593878876434;0.0684933765847291;0.420354877769729;0.344838057304561;0.203908302486638;0.128757520668247;-0.0438391555823242;0.201365890938317;0.237316976823285;-0.168336231880567;0.204256017643948
"capable";0.194691719899272;0.338723349129111;-0.0322772023309156;0.175802204778223;0.0276975191269683;-0.0749168983812952;-0.0323871726578643;0.263046393675708;0.0127139216484731;0.330529258823894;0.131325598862776
"careful";0.653298610069604;0.195999171042795;0.125152282062689;0.0176280540399124;0.09280822307439;0.40027736735459;0.0687433145197367;0.0393533641557093;0.00114054076729584;0.0693395692654426;0.132141239291431
"cautious";0.262656473031995;0.0566810228646019;-0.0396446439458065;0.118884222000365;0.503512221025847;0.310820671507202;-0.0475571564622264;-0.0370986998045582;0.0550215374063104;-0.099838553067932;-0.0780952618053497
"charitable";-0.185387705443632;0.0885860653056784;0.055036599012164;0.349813752833731;-0.0424633963909114;0.457380152499823;0.0131562739930581;0.268680976418486;-0.0610863827475944;0.344149233323348;-0.0253544819654937
"cheerful";0.526235909779347;0.270273567684552;0.333486751939048;0.191144807284953;0.29967458077582;0.0956687326053422;0.0856320642304262;0.203774913478796;0.131499676895442;0.0541301867340288;0.117635350255682
"clean";0.471217929796939;0.104542989515902;0.253793461972305;0.100762255515948;0.145516567129392;0.024774567539948;0.189563871915121;0.0905666078746672;-0.0783612558711047;0.357475635034154;0.0563247566592099
"clever";0.346459381156101;0.465394451485922;-0.0885152167741315;-0.0612944763712233;0.0200539463906898;0.0368167849500873;0.0216526336668297;0.240617458906897;0.299448885766061;0.00658063385570173;0.166877662382887
"comfortable";0.330111223705314;0.56134320728087;0.125862216134816;0.334200022757809;0.0409520786341745;0.0729746186180698;0.101265318523552;0.154556043285564;0.131378582639748;0.149231111648351;0.011482639759368
"compassionate";0.108072001166058;0.235609988604473;-0.0505271369316108;-0.0541592985711966;0.235258816137192;0.0495469324349551;0.0469143506171236;0.0138539391994585;0.0275291753507993;0.031771197697774;-0.0377458110498192
"confident";0.165422603937341;0.120808553759591;0.215417502400285;0.0319791735297822;0.433185210425753;0.370747716709835;0.234497732632042;0.181961825616602;-0.112593217462801;0.155138263353046;0.206090014602773
"conquest";0.533075000190696;-0.0293461413378687;0.128278712183651;0.00999532017003307;0.227672351208962;0.183412205361984;-0.137646968395384;0.100058151880057;-0.0436793257104202;-0.127401487259949;0.0576810961947564
"corrupted";-0.0102539170566145;0.0112380045267641;0.071141652378942;0.0654117102421804;-0.0218240467592636;0.147646258416445;-0.143355256896916;0.477210543832295;0.233832640008869;-0.063401795088174;-0.0797891244967346
"coward";-0.116852042523725;0.0357654370419464;0.0527951441250221;0.0450026571463912;-0.0488365438962212;0.0545687598811709;-0.0507079504579043;-0.0294937834346545;-0.00684710448847069;0.394922075103706;-0.0682593992462817
"cruel";0.201123685746239;0.297542000053489;0.337076745377775;0.214522574342512;0.324257551589662;0.120358492477672;0.280031605896339;0.036676914661255;0.00899782331781513;0.296087637419873;-0.00782125054977969
"curious";0.26288550129803;0.280850652834177;0.34468131687115;0.285398564371058;0.113591889295012;0.16407474125964;0.140714476438137;0.255293524560325;0.165082236897427;0.329730447766348;0.0789348828979236
"dangerous";0.137358925723658;0.219716062374275;0.184228984673299;0.398617290412471;0.171459529536766;0.322750186444505;0.222219335723242;-0.0156337790645767;0.157585035035648;0.115590754777292;0.0679835410374542
"daring";-0.0218250763265765;0.190476026180157;0.141787871335297;-0.000111796887046953;0.123203473164902;-0.125044692713927;0.00889404570527996;-0.017006992561948;-0.100803625990183;0.0853510299239442;-0.150112449938794
"delicate";0.279286997416386;0.445114986165987;0.287724494501608;0.281034060074105;0.162827853466497;0.322283956099455;0.268264893176051;0.0948462248875006;-0.063080568677553;0.0245286707928923;0.194017840445857
"delicious";0.310885756845313;0.34739721539481;-0.176436178059045;0.34615078571597;0.091139194592006;0.219991734503477;0.0648474799006638;-0.113550910532557;0.198123843776979;-0.219100746364355;0.045462475939692
"delighted";0.463858254914235;0.400153273649969;0.0491103053367015;0.229298553052659;0.273511529074032;0.158249636896125;-0.065055309744608;0.165707301465731;0.238074260164586;0.08281038858712;0.254672714099365
"delightful";0.352142094349895;0.177406769073192;0.517235213830486;0.0306309445478378;0.104865295908815;0.10187769815478;0.360061149648454;-0.0360411244468745;-0.0601557054171481;-0.0276652459338198;0.113076676210212
"determined";0.275957580853487;0.118637876313174;0.312931636089098;0.107627479808364;0.140355085469158;0.200096838900509;-0.101286640162682;-0.0201617444126923;0.054105785797205;0.138151776999526;0.243835888543097
"different";0.332379757425701;0.332249129767235;0.441576867715361;0.273090554929119;0.173965578185304;0.153762189198617;0.310960674583986;-0.00858478594250294;0.145669859435168;0.20770377681153;-0.0353860832190124
"direct";0.164654708196318;-0.0121401101670768;0.352010452604095;0.295900839887833;0.0599805769375256;0.0114821325428318;-0.114771508401941;0.026383101366309;0.266014942036581;0.0714639451361443;-0.0345035052530057
"dramatic";0.0039685705699348;0.667380621934262;0.0648575988801646;0.0499944199736247;0.020403479422275;0.111379407667992;0.192079685072459;-0.0855846017176503;-0.0578732484798042;0.115303982201543;-0.0778233819071874
"efficient";0.059684875694821;0.239870897139703;0.300632985299258;0.0774931695449017;-0.173970485201411;-0.0384285435779862;0.206806004393379;0.144457409443203;0.199021206891516;-0.341444779014038;-0.157806074123523
"encouraged";0.0347773918471831;0.0925826708457954;-0.0538193141729796;-0.0649972856971305;0.0271319454865012;0.0879055069370805;0.791017010812375;0.00501303563642521;0.0187116511494104;0.01366216550281;0.0154335697137142
"encouraging";0.164794400073703;0.0566075508734459;0.0818491710742971;0.170045341463509;0.188022473855032;0.0561099772958005;0.121053219657539;0.227240385091216;0.0100242338224162;0.260027449300599;0.072075193663804
"energetic";0.0756190490586727;-0.00143702891120436;0.0433747777978133;0.0516497441067972;0.0331492039052387;0.359388285123425;0.394178557424208;-0.0737104402758113;-0.0103010844503363;0.32248067060416;0.0081408195850493
"enthusiastic";0.20339368133507;-0.117865415248083;0.0944184543773832;0.133877672637111;0.0712959341649496;-0.123538045878691;0.136027182848482;-0.0214646584912925;0.451546335312756;0.134995758833164;-0.143988601674359
