"MR1";"MR2";"MR3";"MR4";"MR6";"MR5";"MR7";"MR8";"MR9"
"#-cruel";0.0350052293557891;-0.069142196081758;-0.0237407583630605;0.0313107711253073;-0.0229095188580644;-0.0738213464709395;0.936198391543632;-0.0401804373742085;0.0290870496473965
"#-determined";-0.0285495470281551;-0.0265395711027285;-0.0227125546357923;-0.00932689305561907;0.00572015657355525;-0.0356418473860703;-0.0146184658739204;-0.0331289083105981;0.007768085912621
"#-rich";0.074347018735362;0.854737178658164;0.0504299097011076;-0.0131806821654873;-0.0531502861620263;-0.0451739421789478;0.0243649881971808;-0.00176771222200478;-0.0149862069508383
"accomplished";0.220490264319112;-0.0867303976398156;-0.0670633575991604;0.302686320733805;0.00870436183182577;0.217403144077443;0.0477629868828442;0.127053451807387;-0.0744239123848913
"accustomed";0.0742298180663595;0.0180182976905274;0.0927545305115812;0.138761882081251;0.0552412844842807;0.724773809921642;0.0341196359885567;-0.0503665683115057;0.0739400325432755
"afraid";0.64317357149716;0.214582146698014;0.345538112642236;0.133701960887826;0.238157661854267;0.0910704907692558;0.208017464245039;-0.045128136866968;-0.0605490787665128
"alert";0.0702570447107477;0.114972070937022;-0.0862900397271191;0.17734535257394;0.548304134146868;0.306394981403564;0.0115953740285008;0.216279777210912;0.0554470635922575
"amusing";0.252022922068599;0.06767141194703;-0.0578381253628282;0.305802821457752;-0.306040046765216;0.117215980291631;0.229484435853407;0.14763185221473;0.146462829699574
"appropriate";-0.00888265148869703;0.0804606756619353;0.441932020500499;0.55872564003094;0.0838162737398638;0.0189496414955412;-0.0369050296424501;0.0860484888990325;-0.0056412373739096
"avoided";0.227975631871015;-0.0586272886012268;-0.113565039651632;0.490219219577036;0.133581983938661;0.0750472518886934;-0.0371090743572498;0.042051309193519;0.197113303482848
"beautiful";0.379325698088107;0.312456466749727;0.077462907770281;0.45397581900674;0.372275958742251;-0.0325371528856296;0.0345054737883066;-0.10698651534892;0.136448037874052
"bustle";0.225177749706591;-0.1574479347464;0.549866276052654;0.0203454195854354;0.197788040005534;0.0313760474447257;0.142203467171161;0.0410997119585789;0.405036364642279
"calm";0.319036017154363;0.258042941715513;0.118133409218142;0.447032697410629;0.120278116922892;0.307344038783824;-0.0882568332447654;-0.0432676163586861;-0.190858309017783
"capable";0.454439197062846;0.53803391365859;0.312636579260378;0.152063399068951;0.206365131963406;0.106889242497723;0.190295040298588;0.0737043506165765;0.0302261308763464
"careful";0.355596481926217;0.117508267713264;0.400981955223318;-0.166314079025912;-0.0249667577098765;0.0894120202663184;0.0416041858414221;0.0645151203883881;-0.203994104200287
"cautious";0.0568511898726948;-0.00591487555898686;0.0870247765477627;0.538527849242442;-0.0204058898614287;0.264543454417716;-0.0421957943490963;0.00459151367349834;-0.343751377308977
"charitable";0.232093936224688;0.0319711362205842;0.446312329583901;0.178354832907654;-0.119736357936697;-0.112130053761403;-0.0623512041000289;0.131761151976049;-0.000476166468816619
"cheerful";0.535443168411025;0.224252185204198;0.260601570050758;0.363331032606032;0.407326601630309;-0.0491612916290177;0.00652403520742368;-0.09392986931712;-0.0163601338523011
"clever";0.361158705026494;0.157606738787023;0.137622911210352;0.224289504450487;0.301671816134095;0.459384553302444;0.244483638854222;-0.1210231376313;-0.1636231163826
"comfortable";0.65807380931702;0.280436920655958;0.387129927453021;0.207873929829847;0.117467810496677;0.116369844750847;0.0916230215117566;-0.130773483865063;-0.0247402690334423
"compassionate";0.190572073959408;0.181313216976338;0.062212876270914;-0.11574954435353;-0.08034673594643;0.238369595885973;0.697447883842578;-0.441341759586928;0.00356564761102648
"competent";0.0826971172122667;-0.141104762510968;0.358171661979837;-0.0448884463270582;0.00230816388400968;0.197191885249883;-0.000370267721799613;0.163457421037871;-0.161587336154242
"confident";0.0369878317699082;0.0460966269440447;0.138129408284543;0.205109123281522;-0.0300048937275921;0.146985690884429;-0.0221804860013426;0.0540854589557621;0.438192290630404
"conviction";0.00351715293684437;-0.0520691129430689;-0.0232274272512519;0.100646847960167;0.0497497995731127;-0.04017837672749;0.0427189114326055;-0.0633856866054643;-0.0107427170691163
"corrupted";0.347005418602918;-0.16096411497325;0.187247071867212;0.26298683560748;0.254311725475334;-0.0819847971839172;0.283151336235155;-0.00579263962915447;0.0515011148944845
"cruel";0.277201662110589;0.0143402492121502;0.446764552325542;-0.0163518814532491;0.265884059680848;-0.0825826871463968;0.00142751419201013;-0.264530723850353;-0.0244053720795216
"curious";0.167808337950449;0.301148114425756;0.633710265390843;0.143302727347302;-0.0268592746810799;-0.0995417870813011;-0.0750115603607628;-0.2655234331664;-0.174871689394877
"dangerous";0.624025381943413;0.0199491948361701;0.0809748119300149;-0.0615423505496119;0.246673526670076;0.0789669889076654;0.0281826978940849;0.175187412316077;-0.0217446261661869
"delicate";0.105730219457185;0.280721193555013;-0.0763460784898412;0.000814051199540697;0.0345810753912291;0.0583396841388296;0.589422034461434;0.145710993458472;-0.0759116529874992
