"MR1";"MR2";"MR4";"MR3"
"#-beautiful";-0.060626434664477;-0.000892337460986411;0.250225255994117;0.126499840741852
"#-free";0.0431265685914857;0.197165352468817;0.0939618460097964;0.175195135678506
"#-pleasant";-0.0042610922342504;0.0971473741603016;0.332229072392827;-0.0874947615577077
"#-safe";0.111802409352977;0.0983383516054551;0.290068701907799;0.0455814765037156
"#-wise";-0.113048309804989;0.0359531697996164;-0.167229520154017;0.631210610242926
"accustomed";0.448948173077626;0.263682220198974;0.350840479747569;0.124378719798028
"afraid";0.424045368093098;0.407091121695534;0.356502909241754;0.205534227873367
"amusing";0.137313082165415;-0.0398866806941184;0.391563774103122;0.0654757289221037
"appropriate";0.0243931233990321;-0.034348205753625;-0.0257903406231808;0.689378163004196
"atheist";0.564074498717083;0.0694946930586699;0.109736637001684;-0.0235910166711681
"beautiful";0.629880220996809;0.273724118285136;0.348071911739077;0.147831233307561
"blessed";0.0354770446098861;0.265788670591876;0.269385604191956;0.0916518810311883
"brave";0.134113359607629;0.110020009504312;0.201140194712415;0.00906339249504166
"calm";0.62968383664384;0.0369570939727976;0.255992008240552;0.0796299246361569
"capable";0.234654523412835;0.0874834778885153;0.137583758139006;0.268880877921453
"careful";0.730272890300492;0.231848576653808;0.0872592583400787;0.248865873944575
"cautious";0.442632066753826;0.403344628435792;0.152613992205297;0.0984588925953483
"cheerful";0.597400945332678;0.23204675807501;0.282731582365347;0.388009458977167
"choice";0.145425414184022;-0.0870506034593935;0.12672169297034;0.435387065601871
"clean";0.325892392875752;0.412057076004133;0.328024776518419;0.0140629259337597
"clever";0.485368493093855;0.221057347788078;0.217338804882878;0.106381865617399
"comfortable";0.508432397303762;0.451093429954021;0.391709258461723;0.124867993431661
"compassionate";0.330185385312083;0.0789814318153834;0.282924527334279;0.193395984610034
"competent";-0.0572338033816203;-0.0496613325457281;-0.0268796169316728;-0.00970528374464821
"confident";0.0917669725665812;0.00150681170045499;0.17434482685608;-0.0451043706722651
"coward";-0.0742567226503863;0.569410697847775;0.160311082180868;0.0463410393239924
"cruel";0.276948192722626;0.438246527406824;0.498222876491763;-0.0979878389801083
"curious";0.508705543264624;0.179654793333053;0.364105791566863;0.0317594530946587
"dangerous";0.173062253628964;0.486161063582886;0.348402788812926;0.143290983441934
"daring";0.481902746750836;-0.00805835047231608;0.154307793309034;0.0605173356379725
"delicate";0.524451924557875;-0.113660790553476;0.140219956479972;0.306551889627679
"delicious";0.459250970927949;0.155565248921985;0.429656433189786;0.16606399069064
"delighted";0.0696510335597895;0.0204349063194216;0.472566060195068;0.24018137893865
"delightful";0.202616056365893;0.022230235308855;0.353791479455501;0.231676111541214
"different";0.557336070050536;0.270118125856645;0.34149436062636;0.330134702488865
"direct";0.0569467759425995;0.170719913625094;-0.045996615003192;0.225692875084131
"distinctive";-0.011745967648945;0.0985434627325028;0.186351476015372;-0.0269268248485659
"encouraging";0.200837991422844;0.0662312954588935;0.431363177010935;0.376797125389571
"energetic";0.309921146413258;0.217433508581424;-0.181351815284396;0.12125390318494
"entertaining";0.375743169526434;0.0562991809948901;0.283883868060365;-0.139550999099864
"exciting";0.0586010897750461;0.208898555376773;0.20878461233718;0.241367187204431
"expensive";0.117393301880211;0.324562300850928;0.370019227866131;0.198961818688731
"extraordinary";0.301927270383444;0.39324934898817;0.413160877078884;0.35660105987175
"extreme";0.609056651611116;0.069707931604573;0.333094368107989;0.381193954756613
"fair";0.559563209693282;0.325460173292074;0.416174964464224;0.280382332549932
"faithful";0.472652924940974;0.236760453511424;0.435079092686032;0.156257342553497
"familiar";0.733495349395722;0.111152621204086;0.312835991016522;0.198144306130083
"famous";-0.010613699895015;0.434361945706725;0.469499582545273;0.0260865541700028
"fancy";0.150657812819475;0.30209612753839;0.476187001343051;0.0527918401140174
"fascinating";-0.0124696083857008;0.384341967483249;0.0276472890231996;0.12152210348484
"forbidden";0.0404240045574524;0.0906166553024277;0.169700657596492;0.109551820397299
"free";0.668361395039071;0.225965441750712;0.32300597247754;0.254258491051381
"friendly";0.416364686999661;0.503655913215363;0.161086153804642;0.389296065642474
"funny";0.256736965299022;0.0639856813926967;0.410098609174966;0.326014142534553
"generous";0.456189416218178;0.300177379098236;0.238295128822777;0.038869098884452
"gentle";0.587517271609381;0.36375618872489;0.359873899303708;0.218780273650506
"genuine";0.464556741818302;0.0480100401389276;0.364517776707958;0.207616213950658
"graceful";0.417807673500732;0.594494204403671;0.0184508396066735;0.34170606430591
"greatest";0.365379662640317;0.0439621611372959;0.475772502264335;0.0613126083183227
"greedy";0.0175602244602162;0.149328347927812;0.562278321842346;-0.0705213313384479
