"MR1";"MR2";"MR4";"MR3";"MR5"
"#-beautiful";0.0181630242375953;0.00409242917285234;0.37783338727416;0.0790094784516073;-0.138682648912261
"#-free";0.0470825585813272;0.191469194119467;0.0574326181342277;0.173407545799449;0.119085417086706
"#-pleasant";-0.0626113117604043;0.0933082292783809;0.0715904968740956;-0.0924150332668658;0.581435051804199
"#-safe";0.0761484213321595;0.0910950648413119;0.0773505128397666;0.0396535413088757;0.467264034005234
"#-wise";-0.116513633500718;0.0176903608391351;-0.097069814962138;0.654323505267158;-0.00000585183985512338
"accustomed";0.461216728022518;0.256230111684329;0.189196727879617;0.0893455250220706;0.316085797898696
"afraid";0.454067836477879;0.398732109219646;0.236249684326858;0.168729449743199;0.258932664078
"amusing";0.179419579394836;-0.0391907991140402;0.337380928783269;0.0160992715728801;0.174835965729199
"appropriate";0.0522203348909189;-0.0517926754793833;0.0603214531796648;0.68234855034501;-0.0138369959823879
"atheist";0.576903270527592;0.0661653498504842;0.0328614904095845;-0.0527944409319201;0.0420231636389108
"beautiful";0.68891192534153;0.26872058310718;0.28549219050209;0.0886155941097196;0.090035345274609
"blessed";0.053463199311001;0.264288430438472;0.202420274056106;0.0732327544390871;0.198260352399995
"brave";0.166164490668305;0.112200635599092;0.188130142245581;-0.0183570306050482;0.0382092827550671
"calm";0.655535243190776;0.0313833758714453;0.154185757039475;0.0320291806470177;0.134399522103444
"capable";0.205774904672444;0.0728101636050422;-0.0176343168863963;0.271876434589855;0.34111603690983
"careful";0.708493966311027;0.214276627818953;-0.0955755487122597;0.239362097624217;0.265788731742545
"cautious";0.466754864781968;0.397781558048323;0.0911037174553436;0.0766044683459855;0.0718113999659866
"cheerful";0.641545469529534;0.218943278440485;0.215841174548219;0.34158894629822;0.147520875371826
"choice";0.191776571333095;-0.0961059780847174;0.190894671683137;0.40400009305141;-0.0229374717443566
"clean";0.304264043914128;0.407111088078525;0.0936745574181104;0.000876836800968098;0.451298395224473
"clever";0.523926731126085;0.216488497979586;0.172851425861103;0.0677047396074151;0.0508429404557131
"comfortable";0.552473922536885;0.446053025411608;0.282857081499078;0.078350885698019;0.205998153455262
"compassionate";0.363542886144388;0.0731920610595466;0.225820011247584;0.151809155501381;0.147881618098
"competent";-0.0545136605399716;-0.0483184886899243;-0.00144513237158629;-0.0087426676681929;-0.0441850517388024
"confident";0.0452671406911797;-0.00469950433230909;-0.0233355506002306;-0.0421080747578164;0.392876194403309
"coward";-0.00772596047601359;0.580072565184165;0.26828905786621;0.0265191327022092;-0.152730114784788
"cruel";0.282023217862146;0.438661250434927;0.274304002858065;-0.133117368088238;0.453441052744954
"curious";0.47836978984376;0.168164849686407;0.0743969948792968;0.00688280106945176;0.536416271233334
"dangerous";0.204758976713177;0.482599756426189;0.259182637800632;0.117329663513977;0.232869178393512
"daring";0.498273402804783;-0.0130487990171433;0.0834714351454843;0.0288434153573384;0.0789500794838994
"delicate";0.523640402310238;-0.127539920033932;0.0309321376339251;0.280248830924002;0.199493050315272
"delicious";0.519171243753018;0.151575776641918;0.364903213651714;0.102204097780218;0.156821858993131
"delighted";0.158466785811176;0.0213216667326086;0.522262192920713;0.171237474144796;0.0541860383696912
"delightful";0.239397190847395;0.0167483944804012;0.292779982508919;0.188562170139789;0.204318065326091
"different";0.581423783525879;0.256913783103882;0.202724237884918;0.290762767577468;0.292387089538205
"direct";0.0455715905472341;0.161352969199975;-0.0699489586414494;0.238710767579426;0.0744342841293058
