"MR1";"MR2";"MR3";"MR4";"MR5"
"#-accustomed";-0.00763473064892879;-0.0222177648864049;0.0133788199196307;-0.0154763337427025;-0.001517121782607
"#-afraid";0.354419278588291;0.299504063288379;0.278775729152161;-0.217772148364222;0.130295995517186
"#-comfortable";-0.0933195714436833;0.00622120735136285;0.452453827968805;-0.0815625860997728;-0.0747885946418477
"#-curious";-0.0933195714436809;0.00622120735136358;0.452453827968788;-0.0815625860997682;-0.0747885946418435
"#-free";0.125076998950911;0.0741523547907175;0.100066395522768;0.161197993150731;0.232450975266211
"#-honest";-0.0920792208923685;0.0961593830097449;-0.0328079494024556;0.0692029593421742;0.0440752873992905
"#-married";0.371953159842454;0.0753342888385624;0.0453628980104112;-0.178745779324607;-0.145199125555461
"#-minded";0.0552363371791568;0.471337119196805;-0.0334444702224588;-0.21166468843714;-0.171161241727852
"#-neat";-0.0383944688266838;-0.0246140018534176;0.266864143760305;0.415038780942946;0.303704832839541
"#-profitable";0.282160221384827;0.121001177095343;0.00262805568436702;0.125837872656449;0.129403870599684
"accomplished";0.37570795595575;0.524938391120079;0.199610929506591;0.142360709682408;0.0720411125137356
"accustomed";0.479876144197059;0.184250491465621;0.343379196233593;0.138216710700935;-0.0247393057277917
"amusing";-0.10908483091202;0.139085653742276;0.400697304003722;0.0749404594526611;0.154253278497256
"appropriate";-0.00512635677479322;0.113109684581037;0.0129080614572831;0.0234498685120253;0.525586768044698
"artistic";0.167250148488016;0.0277944712784537;-0.0458625775695599;0.0345298143202785;0.147809070692697
"beautiful";0.550497254091242;0.319866518170153;0.405694574250287;0.190706014296141;-0.0188331525463561
"blessed";0.45253239091066;0.050020802095164;0.184802383091059;0.136279145122064;0.130379865143463
"bored";0.291322397879462;0.160349334346723;-0.102633043621442;0.228274090316783;0.018481629431061
"brave";0.277261562695364;0.410599301084115;-0.00652743238006256;0.0036024111317914;0.036800886151128
"calm";0.145155053063772;0.321229092529608;0.242079450950072;0.0783260828605741;-0.044239340762513
"capable";0.387375950043026;0.191532543954786;-0.00159179974717063;0.283478869267796;0.0905044928165966
"careful";0.346586782123849;0.102626273343089;0.585241908933754;0.286250324817451;0.122119839568085
"charitable";0.183983612948311;0.00935269708183362;0.344597157999105;0.186749329376802;0.0891373107861143
"cheerful";0.715261190146068;0.206451211092778;0.249827787591682;0.16676721882478;-0.0232858616854665
"clean";0.293739168076513;0.552267595346564;0.144463152184699;0.0197695774524999;0.151542876973301
"clever";0.332200763735314;0.222797473982412;0.127538885959809;0.498016132016842;-0.0394124358411457
"comfortable";0.430329998278608;0.489488669381108;0.225814578206389;0.255334514681469;0.0192129877376941
"compassionate";0.346922312730709;0.0891213991395569;-0.0106136179504251;0.138545215739318;0.00764072867107045
"competent";0.138791849106135;-0.0132035769670689;-0.0017284656883611;0.375732852172471;-0.129861052162701
"complex";0.521865597284251;-0.0610725313950352;-0.0732496182646706;-0.129165919189501;0.145970670733114
