"MR1";"MR4";"MR2";"MR5";"MR6";"MR7";"MR8";"MR3"
"#-beautiful";-0.108637256157287;0.561109297594141;-0.0706340136522733;0.0428568156887518;0.00707995514111577;-0.0313620976260904;0.468817784207735;0.000241426321550631
"accustomed";0.398922448742038;0.458618211820607;0.111705780420911;0.142759030140468;0.132228458852094;-0.157815759428713;-0.051502169345511;-0.0117566245204058
"adventure";-0.0165167872476759;0.0275716109104877;0.899992015265581;-0.0570879474495687;0.0954295132813816;-0.0469077347308094;-0.0482037090836352;0.0658356929563611
"afraid";0.0597107746597426;-0.146856279507443;-0.0884753499516346;0.659306813758363;0.0110081391428992;-0.0854868104920937;0.0562968852577126;-0.108711195346155
"almighty";-0.108637256157287;0.56110929759414;-0.070634013652274;0.0428568156887522;0.00707995514111559;-0.031362097626091;0.468817784207735;0.000241426321550108
"beautiful";0.700079421173506;0.109432585607273;0.164969791725154;0.11163044782819;0.124496386005996;0.060961991794612;0.0227249995695544;0.162966725052771
"best";0.288585816442333;0.108184709928296;0.11679901808086;0.315638241718921;0.14774041185617;0.185502515608133;0.18910913851897;-0.125282126882864
"blessed";0.291445233371875;-0.029345200128725;0.188257586748474;0.0477791077969572;-0.0957399120016349;0.275107833210499;-0.0439407681674664;-0.139979774256682
"brave";0.0488125935831135;0.607816881799852;-0.0547780070204854;-0.00530722284180272;0.00818215544996786;-0.0297460287486837;0.352453303435737;-0.0264214212642061
"calm";0.25939678007302;0.195290704184762;0.330811743159232;0.220835257301466;0.138149629879374;-0.0172794717437799;0.228063487034833;0.00141555384122721
"capable";0.614292158867098;0.361227894437845;0.137495723897658;0.181410916328529;0.063693056953184;0.131209556990898;0.103367091034813;0.214600816245348
"cheerful";0.707945832401997;0.128828797366274;0.0757083009786097;0.0562625889028537;-0.00484432398774617;0.0828166582953495;0.287956360239253;0.0602615561902499
"clean";0.813210913256527;0.000488069865629791;0.0181853635906369;0.212419188062686;-0.0609700483325562;0.099953213422519;0.0538018948739431;-0.0447924292016238
"clever";-0.0283474165161537;-0.0887016039660488;0.044102867371023;-0.160376889932242;-0.0638331381478016;-0.134833146790966;0.0586609660989908;0.631548740579864
"comfortable";0.175914916405325;0.0708186049694563;0.186404007388813;0.446432377525352;-0.110105935488311;0.527255794206126;-0.0733605840807907;0.0889185255693256
"competent";0.0752044879431097;-0.0984453014397332;0.0254617469144803;0.299199703250703;-0.0916786850570348;0.10108332247277;0.648849998060256;-0.100547805944616
"complex";0.148055905480034;-0.0588262099930154;0.183704141032658;-0.107379820690764;0.0362968876254044;0.236191143871953;0.049928707672319;0.0191395949826532
"confident";0.124989324646118;-0.128453917255525;0.191917129212364;0.0155413049564627;0.419348973681735;0.130221757029487;0.00847112786623801;0.0998531902169657
"cruel";0.129624656715695;0.0159094547265216;-0.0232595168430167;-0.0505232093194927;-0.0735403620492788;-0.0548899350556339;-0.097914268443602;0.715096848626221
"dangerous";-0.00387479733814093;0.43989307098629;0.0519958302721917;-0.150009247686496;0.0341867127299987;0.526332831142184;0.0531027533105508;-0.145171235610746
"delicate";0.336885973727295;0.171929457669834;-0.10134119319905;-0.178867598271061;0.0348162989956687;-0.205231351154349;-0.014503410992891;-0.251191058971341
"delicious";0.156942917367095;0.0650822125306535;-0.0133133942986592;-0.144831409006083;-0.0427789898145064;0.00000298278445825637;0.610214134835518;-0.0430760952228506
"delighted";0.598214175200837;0.279294679655105;-0.0711225327570376;0.0830776054899164;-0.0530488454280313;-0.0257574431547785;-0.170563255283081;0.048255757298694
"delightful";0.332549716220558;0.272931017428708;-0.0214381039739168;-0.167429985098516;0.058070650193649;-0.100462584485363;0.615962989983169;0.0804071864495717
"determined";-0.0941219209626991;-0.047140899525082;0.170483681754178;0.0349381027209994;-0.0657462574377926;0.0370424421014799;0.045705374271561;-0.037552986132833
"different";0.594151444109234;0.307495512616799;0.0517096791039288;0.258018936274232;0.0541577899919891;0.234744063976557;0.0909224697357192;0.230703243444804
"direct";0.391089099031232;0.555675006060879;-0.0961170377568675;0.256678280023307;-0.0420620782800347;0.0400827395586629;-0.0602981367465849;0.296098668722157
"encouraging";0.116400023332763;-0.118173311127296;0.0625842487545319;0.0135133771731419;0.613121561122509;-0.144995669065857;-0.0317762286596804;-0.118355698508229
"enthusiastic";0.487409529675967;0.300544920756901;-0.160559845528456;-0.0515967478105378;0.0503573089762771;-0.116140359908133;-0.0388394597310033;-0.119921889933887
"exciting";0.396405958107468;0.669062911443613;0.0739192946327122;0.0804991313890526;-0.142121756060256;0.0766570474115803;-0.093886711647773;-0.00219549212898764
"extraordinary";-0.11266374200781;0.0561664034560505;0.102705371814402;-0.0211260570182991;0.576474093000569;0.0641910062822673;-0.0672522348636976;-0.00509020813993907
"extreme";0.671771548285579;0.254165717327169;0.155114498605702;0.0513833093574101;-0.0510921173527696;0.131115052756021;0.148115255165915;-0.0260766818330268
"fair";0.709093154836655;-0.027037826219951;0.0555514150277942;0.0718415073759544;0.161294366249101;0.0857982417603529;0.172622810017579;0.0733835998489238
"faithful";0.353293950779106;0.0411332576993223;0.277247417472341;0.0623825686172779;0.00823305634433947;0.0349136720770949;-0.0204230811003661;0.531233143210031
"familiar";0.247849690533558;0.19511008222277;0.131293204511997;0.279439097768887;0.255398829680243;0.0483050753195062;0.481624949527133;0.114571876950145
"fancy";0.105449126517101;0.197695622724906;0.204690395359811;-0.0537279619769492;-0.0217657096054576;-0.162516470191105;0.461707287564428;0.377202557061609
"free";0.357102202800833;0.41262598591583;0.169010749051123;0.0660974886248909;0.203405347243717;0.0911623161771604;0.107505658704396;-0.0569021659119299
"generous";0.114571509084683;0.16691419650606;-0.117118390657746;0.726986151402143;-0.0516131104058522;0.119129477756341;-0.0609118909824801;0.0913176376330546
"happier";0.140939031703274;-0.0214203786780047;0.657757134381397;0.0214848850990107;0.274178128416642;0.147538894504051;0.256638514888256;-0.0355934313378615
"harmless";0.147961897113532;0.242537105648014;-0.0588072819294287;0.485713520822277;-0.0319993587729701;-0.159332743114274;0.0615349627789101;-0.0908883459661721
"heavenly";0.190267963098139;0.135322910054261;0.149625118036554;0.150737960160786;0.638285689731331;-0.0594056153421166;0.205558983436401;0.0311361599684534
"historical";0.113923712616093;0.443254168802284;0.182941932640737;0.0955039390901214;-0.121859130816961;0.0326774629618084;-0.0670418173150247;-0.0579993790373868
"holy";-0.0165167872476747;0.027571610910489;0.899992015265583;-0.0570879474495693;0.0954295132813825;-0.0469077347308083;-0.0482037090836346;0.0658356929563631
"honest";-0.064573263790824;0.292498894649132;0.0163753460393202;0.485745630582012;-0.0664667349463022;-0.0510308113167028;0.248773720323249;-0.0409808234308415
"intellectual";0.116400023332763;-0.118173311127296;0.062584248754532;0.013513377173142;0.613121561122509;-0.144995669065857;-0.0317762286596803;-0.118355698508229
"interesting";0.0466108925888642;0.527996904384663;-0.0545926420275859;-0.158658385948567;0.331714484665172;0.0299969414760919;-0.00521559973074775;-0.19496690469279
"irregular";0.46393327096171;0.0736365242685804;0.0503529418573825;-0.0259681596125861;-0.00977676584590288;0.611384067104758;-0.132120357063297;0.00627317153078981
"liberal";-0.0202763743260637;-0.102164553009679;-0.00541358360830292;0.371351201498809;-0.0646765608945883;0.0459484477926157;0.52370107207025;-0.0781788442207337
"loose";0.119670277581878;0.431892307261931;0.0231998374877954;0.232918845533339;0.0360397750262235;0.264827032246264;-0.0838405441267279;0.0635772457513466
"married";-0.0283474165161538;-0.0887016039660486;0.044102867371023;-0.160376889932242;-0.0638331381478014;-0.134833146790966;0.0586609660989908;0.631548740579864
"mighty";0.328017026507423;0.66904962892805;-0.0486205439800953;0.0377441388681181;-0.0484321146680676;0.163551400580425;0.0799010420865963;-0.0408251744802219
"modest";-0.0283474165161538;-0.0887016039660487;0.044102867371023;-0.160376889932242;-0.0638331381478015;-0.134833146790966;0.0586609660989908;0.631548740579864
"moral";0.0652268449858827;0.0430493300715211;0.778855131589492;-0.120900934455471;0.0435765561031422;-0.0291271758516337;0.0840252839568402;0.00489478689768148
"mysterious";-0.0572393529475552;-0.000797385844197289;0.788474604044193;-0.0231269979890834;0.290934435484429;-0.00244106592722475;-0.0312309685617086;0.050258778599831
"natural";0.439646260526496;0.144335411905095;0.436773079452763;-0.0190630622699009;0.0676010209504053;0.013565109116753;0.195632720783261;0.291253717392148
"neat";0.296040388030712;0.165711851191606;0.117227398161188;0.43533388377319;-0.0842402997131305;0.0181880076440448;0.15991074093956;-0.177763388911181
"original";0.399852706251311;0.294538858823836;-0.137412420352609;0.0345912936483732;0.0404450330580972;-0.221544899938129;-0.144534253230322;-0.200760677799399
"passionate";0.0992051415236319;-0.0129295848721382;0.0535269811738506;-0.0433827115198011;-0.0652792263173738;0.582928250112584;-0.0532545335214036;-0.158252272955951
"peaceful";0.18039612394951;0.255417986432513;0.527849515687286;0.0449007431164615;0.241991005951739;-0.122849994437501;-0.0158204279840667;0.268824263386193
"pleasant";0.612191573324847;0.0610334998241363;0.169710145732794;0.134639446183566;0.214505242117156;0.101175772196985;0.17230612646391;-0.192700775070557
