"MR1";"MR2"
"#-free";0.599520450292002;-0.042972095912953
"#-profitable";0.0540501986956;0.253898774464749
"#-strong";0.0491332366240329;0.129307941286736
"#-worth";0.150489720530509;0.208023002411646
"accustomed";0.602599058320752;0.10142135599527
"afraid";0.572957599691384;0.430899803545918
"appropriate";0.0536019232481753;0.212659288168364
"beautiful";0.673275452758169;0.318333054969604
"blessed";0.203024962069694;0.349167397014153
"brave";-0.136132009746123;0.257784116838719
"calm";0.157064021654071;0.267088140935041
"capable";0.118876745839521;0.623310212995513
"careful";0.165083900361465;0.521158400641825
"cautious";-0.0600475803837422;0.186816850564005
"cheerful";0.283748074785983;0.569401377508871
"clean";0.258143976653228;0.555183883628098
"clever";0.177158557922478;0.401656962086141
"comfortable";0.296318408507199;0.412190741197563
"compassionate";0.336654331966598;0.264492935820123
"competent";0.378618935511744;0.0729603882333935
"competitive";-0.0449892491080275;-0.0321565237594027
"confident";0.15591838672326;0.0181695494152656
"conventional";0.0425061449872661;0.504261527253334
"cruel";0.352419858984661;0.148879160503681
"curious";0.347282381970525;0.5582855137968
"dangerous";0.25493926416334;0.262242258337298
"delicate";0.234358127873713;0.17298638689486
"delicious";0.094458683817876;0.225719271552517
"delighted";0.613830949094774;0.334744228495902
"delightful";-0.0693140791758056;0.440916484302996
"determined";0.0305869271815467;0.588781537912898
"different";0.442184433867812;0.431560615795119
"direct";0.646369882528858;-0.00469457176289519
"dominant";-0.224355297036816;0.292767045285403
"dramatic";0.202066039012135;0.102945405428478
"educational";-0.0284659661926459;0.0301243001322512
"efficient";0.137877904299998;-0.0640861776616329
"encouraging";0.313968843717244;0.165234330814426
"energetic";-0.156425188279932;0.351849245125997
"enthusiastic";0.339515211697091;0.175423306549288
"expensive";0.27462417607053;0.56738836637129
"extraordinary";0.47317094425849;0.490196135881879
"extreme";0.228416560768943;0.424501342911738
"fair";0.505723736793475;0.187413373432735
"faithful";0.336842261323158;0.480297991907672
"familiar";0.366852903658274;0.418813366604214
"famous";0.589200996148921;0.00423420458494919
"fancy";0.00295925428109449;0.0859274135328491
"free";0.524059025809923;0.354667476573981
"friendly";0.582964007989264;0.193734907539726
"generous";-0.158445964821097;0.477790919506498
"gentle";0.230442281524933;0.662650949560372
"genuine";0.475403095065827;-0.0455224682626026
"graceful";0.439678036003837;0.17490143266002
"greatest";0.550972853985453;0.328674445992799
"greedy";0.566383593241856;-0.0640946009670118
"happier";0.399046647591621;0.0815085152045523
"happy";0.587944375784459;0.31341316021384
"helpful";-0.0223875599049573;0.286029110690736
"holy";0.0763274215843762;0.176993886305747
"honest";0.529907309846018;0.300888324052899
"humble";0.573228120511463;0.224707920340158
"inappropriate";0.150114964577951;0.235725794007122
"independent";0.202854234117088;0.0941955309277377
"individual";0.073217718599155;0.152822530896444
"influential";0.133005004317937;0.429870848309044
"intellectual";0.0157871075243474;0.0530434996811091
"intelligent";0.343798015725821;0.12788498523974
"interesting";0.205897970053099;0.378885331109294
"intriguing";0.0306002124371866;0.344098337589631
"irregular";0.238413974801201;0.152669399483322
"legal";0.0758636956392003;0.53722211864064
"legitimate";0.0638637466362233;-0.0261053835812889
"liberal";0.0943513861262481;0.372457536479244
"loose";0.200466791497714;0.478639412764705
"married";0.197499396414252;0.50491196340924
"mighty";0.248896208082623;0.343452153085133
"minded";0.258894880906948;-0.020280582277985
"modest";0.106725164347935;0.37340924326322
"moral";0.256423956037402;0.208657695223668
"mysterious";0.570388186692087;0.40988888439367
"natural";0.672691666132981;0.430278894604037
"neat";0.154653727793896;0.448731660662047
"novel";0.302550619887421;0.40025577788246
"official";0.32291933317478;0.222028056549468
"original";0.454923341130178;0.0575930478565863
"outrageous";-0.224355297036817;0.292767045285404
"passionate";0.365540081531488;0.203329634887738
"peaceful";0.228818516409911;0.346709939374433
"playful";0.244066644624554;0.393558950316245
"pleasant";0.597236127489384;0.515663694717314
"polite";0.355387030537245;0.314000100899218
"popular";0.189727642781676;0.0494208283843097
"powerful";0.324396171910346;0.529239024763234
"professional";0.213735399273389;0.0357051427211335
"profitable";0.330720946976005;0.0396601818931832
"proud";0.727424325257536;0.193482083995439
"prudent";0.0475366879272884;0.0360144305868035
"qualified";0.189913305876345;0.590602755877801
"reasonable";0.213062690025972;0.271966306372532
"reliable";0.113677895775649;0.149699441561775
"religious";0.212270310827466;-0.146866217767806
"responsible";0.0277720535270632;0.50099734846356
"rich";0.467104842750365;0.525040283783612
"sacred";0.558583794709664;-0.00655426141476269
"safe";0.700876194363549;0.280621219069457
"safer";0.137866358565623;0.37962857029027
"secure";0.0429268174756339;0.390966170929244
"smart";0.350570865100827;0.192575729355276
"special";0.0818835746190971;0.376149769528436
"spontaneous";0.30675771768484;0.186434021069406
"stable";0.323713409001826;0.0323068168353368
"strong";0.620246101607262;0.396085198342255
"subordinate";0.345900176049984;0.100823680616581
"superior";0.591309954860805;-0.0759395241078195
"surplus";0.150706430082465;-0.0629203039167018
"surprising";0.43250644667181;0.478018692064193
"sympathetic";0.188478992562624;0.501754046218438
"thoughtful";0.301895042513668;0.358428367624726
"threatening";0.0939200941951904;0.0656430234866038
"top";-0.048921670183168;0.498107029541943
"unpleasant";0.482486827097919;-0.192181765313831
"weak";0.468135110974279;0.470592948375041
"weaker";0.112469270752849;0.00619590681904651
"welcome";0.138221502914591;0.237537828724853
"social";0.285774961119625;0.260649305687216
"universal";0.0953520223835463;0.0442187849645875
"uncertain";-0.0403096830783307;0.515465213007664
"respected";0.20581349808299;0.137224644524211
"suited";0.2695138650142;0.144361757769065
"unfamiliar";0.103040161173115;0.423789357508881
"united";0.298529497665003;0.0986322457110049
"scared";0.107644254142478;0.134641084015042
"worth";0.625612047127515;0.246340326772845
"wise";0.158377805496825;0.147176312102645
"unfair";-0.000150749512937568;0.135658256528323
"sincere";0.186287641468951;0.113801504653083
"unique";0.271617435188486;0.0637689039035706
