"MR1";"MR2";"MR3"
"#-fair";0.189108733700003;-0.0666971478419939;0.00428591974026206
"#-reasonable";0.433903749560519;0.0831365457241782;0.12003944882383
"#-unpleasant";0.066572633215166;0.147812171334881;-0.00200108785911476
"accustomed";0.0340585218528692;-0.104708259686821;-0.123773474012967
"afraid";0.65377484913822;0.057766106453116;0.202841232534814
"amusing";0.593528772593572;-0.0117719693842423;-0.0305654624724604
"appropriate";0.125815895314556;-0.0303042820367837;0.559727473027272
"beautiful";0.49814029376224;0.196795553770233;0.426317413262916
"best";0.324578315067711;0.477502692117618;0.191394647462595
"calm";0.133012646900111;0.253665646013458;0.209574738075137
"capable";0.265832743852032;0.530266411124692;0.217602290606815
"cheerful";0.0825507430270788;0.746292169601843;0.014816477132438
"clean";0.453774091696485;0.0923970465981766;-0.189131375303196
"clever";0.200360515099477;0.385922847388901;0.34581143688494
"comfortable";0.00435779208820649;0.71088400365668;0.113531189604179
"confident";0.490057251010332;-0.0783714864105051;0.135854832740915
"cruel";0.403130108604194;-0.180192704868351;-0.10458284298338
"curious";-0.170723302596705;0.120009388798049;0.504122686661903
"dangerous";0.177941341674533;-0.0123171625840868;0.0884452917392797
"delicate";0.531994120689488;0.0815775710530939;0.426797067502313
"delighted";0.801975510151306;0.0681115357813713;0.0101258935136325
"delightful";0.660504134626477;0.158375434017986;0.17898876126683
"determined";0.552530596418181;-0.0189986071644304;0.182556372906416
"different";0.458581755155359;0.218505213299982;0.191716563182543
"direct";0.35525554568274;-0.0656071415852355;0.26979544923707
"entitled";-0.0592390694068457;0.205450184675889;0.0946991343206665
"extraordinary";0.603701235920014;-0.0159481499638844;0.000123080819719976
"extreme";0.580510726829283;-0.0897070384279223;0.0443737058386184
"fair";0.149104580148774;0.131634736690148;0.597415589811889
"faithful";0.0617933803731836;0.690439260876845;0.00961599709372753
"familiar";0.42091557300817;0.188866670198477;-0.124087223083102
"famous";0.589390854737996;0.326075144327835;0.154461946020283
"fancy";0.226894694177287;0.356360564336949;0.0535069483647215
"forbidden";0.000548450150777991;0.0599901509620199;0.219211048996314
"free";0.413047039855978;0.347864121422486;-0.00344803624604489
"friendly";0.113153695765441;0.125824318405246;0.290828471911384
"generous";0.49000627252231;0.180665255157012;0.428811201299612
"gentle";0.076381384436324;0.200932740196857;0.426041263122888
"genuine";0.0230304320885764;0.0642074716938222;0.363105999927088
"graceful";0.217302927217728;0.117560682148329;-0.0560463270489486
"greatest";0.24505409375215;0.150922261923539;0.388692443528997
"greedy";0.152568974788241;0.071689344206529;0.259342866918827
"happier";-0.0178780951488809;0.600893098933856;-0.0849348069713283
"harmless";-0.148659677552875;0.715788957589968;0.029651644881957
"heavenly";0.32875496955166;0.267193118996205;0.144829912155814
"hobby";0.371128425997075;0.347798853381648;0.0321018752256468
"honest";0.262872870806609;0.553288088400624;-0.0835458715059104
"humble";-0.101193070789432;-0.0379388596910071;0.658203277501371
"improper";0.425539880891395;0.0429866882936133;0.124272315067203
"independent";0.0513862299143587;0.450121576227855;0.0198608633238864
"intellectual";0.42091557300817;0.188866670198477;-0.124087223083102
"intelligent";0.162482019770441;0.508454017348949;0.109171608136241
"interesting";0.148825731695704;0.527576699608015;0.191713453877337
"jest";0.0588498021282879;0.641309943555283;-0.15063104315777
"liberal";0.18906683799358;0.0985079699482175;0.00214997478518222
"married";0.171664862745114;-0.0234581421215065;0.445838636830301
"mature";-0.0407813548600072;0.14369917176831;0.247770441970198
"minded";0.00819620833414794;0.133140170473535;-0.105040383782789
"mysterious";0.196905208453311;0.0200538504502054;0.621020876584003
"natural";0.477989500093698;0.317367477529647;0.231892528625433
"neat";0.0862952510427407;0.0770557972242103;0.378589162251309
"newest";-0.120911237696567;0.635709616481737;0.0564940111513103
"pleasant";0.649349603515736;0.209604452370475;0.199800137232454
"pleasing";0.163272654681025;0.349586618538505;0.410390258805042
"polite";0.449221225707715;0.370267341286543;0.0989321922162588
"productive";0.10651251402002;0.34099453520912;0.146517094373658
"proud";0.329800394919717;0.0341419224268009;0.330396430087863
"qualified";-0.0651920626816234;0.216792178549838;0.22091416119785
"quiet";0.198471262881252;0.582687668121388;0.3549721436942
"reasonable";-0.024012708114497;0.340881976597326;0.458997698526534
"religious";-0.00588134573717855;-0.0344484368562033;0.184329277591611
"rich";0.480245540995826;0.198492354843661;0.403939311354949
"safe";0.315285680392788;0.135299238558492;0.455722013988367
"safer";-0.114529098679369;-0.0771098508378492;0.627473419282513
"secure";0.36073633534546;0.324906801234339;0.0615469305286234
"selfish";0.193946450675607;0.168895916625325;0.349638043506221
"sincere";-0.165771402325097;0.496849300018787;0.146689692835647
"smart";0.72527531670884;-0.0717874286671706;-0.156375798530024
"social";-0.131820185953643;0.6062664668478;-0.02123461657876
"stable";0.27322558424062;-0.139685044600851;0.360498967400487
"strong";0.677750254522059;0.145180176844871;0.0725180303752635
"superior";0.603081805430344;0.136209124108816;-0.00602637911136631
"welcome";0.324924638490114;0.426018069257748;0.0132189700998235
"entertaining";0.189108733700002;-0.0666971478419947;0.00428591974026146
"wealthy";0.365502486513265;0.0099905486435219;-0.0590948523726919
"playful";0.601623164893789;-0.0926266410608384;-0.038197301078981
"unpleasant";0.540797111237111;0.241812979636559;0.282213639144123
"wise";-0.092214292660988;0.432710669104591;0.442187093622579
"worth";0.31406886528313;0.588388562371082;0.0995667479062202
"novel";0.0354713648740939;-0.017488194044123;0.434134073566848
"original";0.289021167185541;0.202876994717891;0.163359820787784
"sympathetic";0.0438975878985086;-0.0328859339825501;0.530860009165897
"modest";-0.0435388905313023;0.500579099354065;0.0178200049081113
"surprising";0.127125321422305;0.444602337227668;-0.0307612831155646
"uncertain";-0.135005175060126;0.331704597418493;0.0895029910508676
"tidy";0.355339133325064;0.0278024595687341;-0.0559653399079639
"universal";0.301757272346783;-0.0416245441548681;0.100078135156421
"united";-0.114529098679369;-0.0771098508378492;0.627473419282513
"obliged";-0.102197526968203;-0.0824941434825257;0.241335448872285
