"MR2";"MR1";"MR4";"MR5";"MR3"
"#-clean";0.194223239189544;-0.103874431099609;0.0236625283187882;0.218122230131362;-0.038905091484396
"#-cruel";0.0375059349504558;-0.000523715895569205;0.314072976642555;-0.0678077920162558;0.100681319177515
"#-determined";-0.052725956144485;0.0421104951513963;0.0961982141459321;0.391473748513025;-0.203848226269423
"#-encouraging";0.00134236597080324;0.145522781265954;-0.0580794094936845;0.628651876975981;-0.188222281384174
"#-happier";0.517098852521932;0.0262183733684687;0.130618491464899;-0.110974667473171;-0.0177474912895831
"#-interesting";0.517098852521931;0.0262183733684687;0.130618491464899;-0.11097466747317;-0.0177474912895836
"#-married";0.0203212173051156;0.0548187971640121;0.0535436418201189;-0.0569874214221021;0.043345462295116
"#-minded";0.0614145854697341;0.0375964969150361;0.000103780488942138;0.213843276003539;-0.0488273005629449
"#-unpleasant";0.128766552410228;0.202656386075569;-0.0999988083114449;0.133019397759085;0.189791726579014
"#-weaker";0.109373438270094;-0.0994466540697198;0.075601587172132;0.214055201095091;-0.147555309243291
"#-worth";-0.013913666210993;0.312035677646917;0.0564849844718207;0.131230678699453;-0.0827509627510714
"accomplished";0.11939078652804;0.341080742138838;-0.00847882103814825;-0.151137835643991;-0.092721377691259
"accustomed";0.374599120387513;0.151537647399707;0.488693592399801;0.176266695739655;0.00683406883028014
"afraid";0.401308578981217;0.404602354236519;0.522121168053208;0.256389587730589;-0.093414484914452
"almighty";0.00134236597080306;0.145522781265954;-0.0580794094936851;0.628651876975982;-0.188222281384173
"amusing";0.439970718753769;-0.128455289612066;-0.036404806309767;-0.0387082916308438;-0.1268615698392
"appropriate";0.0518889602812287;0.124143657816504;0.294599896341217;0.0568162796698611;0.110274715645413
"attempted";0.176840532324195;-0.0749241298328406;0.0377191696594451;0.435667186300887;0.254263429751805
"beautiful";0.460148535576982;0.398081825754686;0.545930404568083;0.122317685133092;-0.029101070499714
"blessed";0.560196784053189;0.0699694539936859;0.205805271981233;0.0686498960190902;-0.0792244952963154
"brave";0.212196757316105;0.0472829281588943;0.284073447152978;0.301877232231839;0.355931510820053
"bustle";0.0741931840907324;0.178576117868453;0.0374815618758351;0.197339903750349;-0.0189526881624683
