"MR1";"MR2"
"#-clean";-0.00954993991120799;0.199565576294161
"#-cruel";0.138338477643692;0.10577433450584
"#-determined";0.163811109253378;0.0519162685092593
"#-encouraging";0.258297347533673;0.0574169412763599
"#-happier";-0.0073731212649355;0.511909202960733
"#-interesting";-0.00737312126493904;0.511909202960738
"#-married";0.055280204954765;0.0210672807143154
"#-minded";0.0934011218345365;0.0718530462358495
"#-unpleasant";0.208339257704043;0.0315207127691876
"#-weaker";-0.0115647010907683;0.170149354045221
"#-worth";0.287573425366976;0.0289549536153588
"accomplished";0.160327996301765;0.123832712181045
"accustomed";0.372169852190718;0.497034775663075
"afraid";0.57501438041587;0.562630027286847
"almighty";0.258297347533674;0.0574169412763589
"amusing";-0.200838651724122;0.426103071787089
"appropriate";0.274667478777617;0.110952742498431
"attempted";0.188117974028472;0.112236568809812
"beautiful";0.54465486778309;0.601862277775787
"blessed";0.102309863232362;0.601004122446907
"brave";0.363986328246103;0.192013989565054
"bustle";0.217864811389669;0.0859251497396601
"calm";0.612431389207647;0.269731151654836
"capable";0.376470184128474;0.175297854668387
"careful";0.365679377001244;0.550650089074105
"cautious";0.161326010223675;0.374830561100877
"charitable";0.0979211525652548;0.276746201464778
"cheerful";0.65272395224819;0.460219075342762
"clean";0.393924800628423;0.371047682196984
"clever";0.411948643002868;0.274802998018444
"comfortable";0.552796830907311;0.434999385528814
"compassionate";0.101597128655646;0.215933975073767
"confident";0.190049566740878;0.608079745324282
"conquest";0.327817056283007;0.228232806167928
"corrupted";0.292561195475246;-0.0568015652057313
"coward";0.0341698751314298;-0.0259099935294284
"cruel";0.394706639015523;0.521902356372462
"curious";0.584727110746623;0.41751824003542
"dangerous";0.301558758619555;0.538537805460695
"daring";0.115704340803957;0.0172669622718265
"delicate";0.385786449538594;0.700589884495219
"delicious";0.220149740607461;0.426356766873908
"delighted";0.597077334207249;0.454048457276665
"delightful";0.334447141474771;0.480086116675517
"determined";0.397068472915666;0.27241273487387
"different";0.52467301164813;0.547349415771863
"direct";0.483631230862777;0.00916777242656966
"dramatic";0.149174212226143;0.408060654865783
"efficient";0.26756734471954;0.0890160363014356
"encouraged";-0.224187695132201;0.532142109149642
"encouraging";0.263997476692632;0.262645545367279
"energetic";-0.0898654687446223;0.476805829864825
"enthusiastic";0.290308572822569;0.000439702332738956
"exciting";0.437987047036166;-0.114693902752102
"expensive";0.230358837742959;0.0725958257663258
"extraordinary";0.596155527529801;0.553044360220027
"extreme";0.483201343321181;0.509979117081327
"fair";0.650884567540822;0.450137981531934
"faithful";0.271832139513702;0.443577426199267
"familiar";0.454942680841261;0.553429189814106
"famous";0.433977068063604;0.457776369232228
"fancy";0.247422085519531;0.10682410219338
"forgiving";-0.0743285145581322;0.354559928487231
"free";0.677458033967172;0.484003135770517
"friendly";0.547025587806087;0.525289252263744
"funny";-0.224187695132201;0.532142109149642
"generous";0.348095582773952;0.656412897587574
"gentle";0.580790946699413;0.576281776261872
"genuine";0.19742615435142;0.566627047582045
"graceful";0.190630947440013;0.642174143924662
"greatest";0.430327229330201;0.489157788673917
"greedy";0.196613239867631;0.273962856340054
"happier";0.534729536256806;0.483619328871666
"harmless";0.662199773773372;0.0519817188846259
"hilarious";0.389178797197921;-0.108306153004966
"historical";-0.0579271128957136;0.468506522402356
"holy";0.361441411488849;0.15731295615113
"honest";0.548889929869383;0.547132217891817
"humble";0.579238583566371;0.426941349738302
"imposing";0.174605203803;0.0629788209925325
"improper";0.217864811389669;0.08592514973966
"independent";0.612418267919374;0.242801812555559
"individual";0.320196365914543;0.438745688171987
"influential";0.127021047973499;0.403459730335083
"intellectual";0.437066609468808;0.239645027869139
"intelligent";0.402618716350867;0.405430090500966
"interesting";0.552386377907575;0.291992769310865
"jest";0.579172435449496;0.303937384567617
"learned";0.269058378269763;0.181617044483682
"legal";0.150939045219406;0.556028704611358
"legitimate";0.140722432539807;0.315848662720812
"liberal";0.295664035950349;0.343676513070028
"loose";0.613208902803984;0.214526251174659
"married";0.501476184971021;0.386654763693053
"mature";-0.224187695132201;0.532142109149642
"mighty";0.62415159775856;0.243073597455431
"minded";0.302172171038962;0.457910938004286
"modest";0.547067149038942;0.238767601545116
"moral";0.564626945575702;0.379257578301339
"mysterious";0.509701919513754;0.518003020323741
"natural";0.538718253906987;0.526020449373586
"neat";0.456099233590949;0.50981478076255
"newest";0.397590532623108;0.163606253538536
"novel";0.341969311431384;0.16583721941369
"obliged";0.255745906382109;0.076550441003613
"official";0.271097788105739;0.373208349278149
"original";0.226227777352286;0.280062398849968
"outrageous";0.0434295038190018;0.0672957319232988
"passionate";0.312239511613943;-0.0308404201227526
"peaceful";0.384583300011876;0.18249526357157
"playful";0.482916294929341;0.111561829924329
"pleasing";0.242520516777618;0.0949623547781078
"polite";0.510538507318704;0.293315389082291
"popular";0.498685729675291;0.271196132531056
"powerful";0.314665590189678;0.453026988547249
"professional";0.5508934786925;0.457981178279053
"profitable";0.184959621621938;0.366330635290166
"proud";0.479069426269859;0.580459035573429
"prudent";0.392940969357664;0.27236812058575
"qualified";0.260443449232764;0.430644582419772
"quiet";0.609338789931881;0.494449448098629
"reasonable";0.637835764591924;0.233302038874291
"respected";0.059657382903;0.432637732598922
"responsible";0.0685632124688578;0.19159059166782
"rich";0.58736052391593;0.481736254721689
"richest";0.294048651723843;0.0789903608432826
"sacred";0.330637415369302;0.447537954571637
"safe";0.376289221005147;0.561494111666095
"satisfying";0.090659092238589;-0.0127071721084519
"scared";0.281959802272216;0.31468296607641
"secure";0.162889843512509;0.169920135830958
"selfish";0.371079841311248;0.673275684704579
"shocked";0.243596015270132;0.0639322498998058
"sincere";0.26374053165098;0.132737296358482
"smart";0.575455137624403;0.251160268583127
"social";0.564120934983277;0.229662626057201
"special";0.4376097414271;0.308683535732882
"spiritual";0.512717834679378;0.149280327129034
"spontaneous";0.329469912625672;0.0622939162113968
"stable";0.200715345256495;0.330603679762431
"superior";0.628852827626653;0.190340966726322
"surprising";0.523972066874382;0.369971589062237
"thoughtful";0.62509261714577;0.274542168989755
"threatening";0.394109030344764;0.296041750947615
"tidy";0.139930130916819;0.172574522322776
"top";0.433662551498673;0.22618187050192
"uncertain";0.206882434133042;0.318522939690838
"unfair";0.237761832786725;-0.00743575558427599
"united";0.298747074859955;0.056968166193103
"universal";0.382889873545105;0.0638380564580377
"weak";0.331345351845554;0.574837185225962
"welcome";0.565284460613742;0.347714688856454
"wise";0.539929161650209;0.192698173085292
"worth";0.546246443023012;0.572795487738243
"suited";0.239168718224748;0.143606200942143
"weaker";0.169012194949851;0.00843307817474124
"wealthy";0.440788555237693;0.0306947990184822
"unpleasant";0.164955326878076;0.340170952173701
"sympathetic";0.0846492879992188;-0.0180737025280008
"religious";-0.114455584995248;0.492141586500708
"tolerant";0.0505263339863212;0.318629308646924
"unprecedented";0.210600161486843;0.0402375775987613
"vulnerable";0.229362055798797;0.173764436840191
"unique";0.177631824207924;0.0309241320361193
