"MR1";"MR3";"MR2";"MR4"
"#-comfortable";-0.054187745046717;0.431121953226993;-0.0235594027442829;0.276161338961565
"#-dangerous";0.0225758237300355;-0.0195426285815279;0.0101621007890939;0.1552229660224
"#-direct";0.0225758237300357;-0.0195426285815264;0.0101621007890945;0.1552229660224
"#-free";0.302395431211296;0.0378541889540271;-0.0341783648440349;0.0130126683755635
"#-married";0.0691223716955602;0.358086006491223;0.127354917134733;0.0370214357188784
"#-polite";-0.0658895569845913;0.422812796292706;0.0697919884844566;0.187425696204845
"#-worth";0.255323490842597;0.164844034538956;0.068752339200638;-0.300664362139395
"accomplished";0.447469672778335;0.272448025414473;0.321531187391292;-0.326733433364583
"accustomed";0.275395166729492;0.266471070562476;0.538480508642261;0.206301591604977
"aggressive";0.45800367439006;-0.00377615624412486;0.0066209769909319;0.18639489915531
"alert";0.142210594902091;0.0504642732368915;0.0212999390414451;-0.222809706911503
"almighty";0.181114608514791;0.44850788943813;0.0268658569648216;-0.0193111147440448
"appropriate";0.191057615727928;0.234576765510249;0.334435496018156;0.356985337321767
"blessed";0.0740813915453773;0.166866997343859;0.381910979527219;-0.251222814323511
"bored";0.040996839044599;-0.0669876937366411;0.433760653820141;-0.147458956962815
"brave";0.355384406291766;0.26273448031996;0.142650413456573;0.0119874438619348
"bustle";-0.0749337144981105;0.407155402792752;0.0528780258867824;0.25153184084046
"calm";0.425803459227542;0.300737124305976;0.393842440805394;-0.238219779521231
"capable";0.313277054227249;0.521055253477699;0.0207963889100112;0.163588428787257
"careful";0.36070420487253;0.327096565831675;0.238638169022335;0.0411459303220416
"cautious";0.0521150673287406;0.374451793274228;0.0459089038601024;0.00920890935712875
"cheerful";0.263699645287525;0.515636153886505;0.484292970329826;0.00987818419416971
"choice";0.411708884708628;-0.0696616135977738;-0.0300009696280114;0.163731082001646
"clean";0.425506177896796;0.262801082605134;0.619370783030588;-0.0286852408888667
"clever";0.489893276194838;0.47121292740697;0.0272331274614282;0.158366428575066
"comfortable";0.680339437866485;0.119429813539781;0.182437919725898;0.00326192690810548
"compassionate";0.188416655267168;0.076882527979924;0.490056180428368;0.206727707162973
"competent";0.0654379063761332;0.100568441312267;-0.0327247653272429;-0.0187045228969958
"confident";0.0303294780720695;0.401146798525506;0.096083834353671;0.143111412287258
"cruel";0.16248157815584;0.481198700369705;0.513470354228699;-0.184532306944288
"curious";0.60928384823971;0.211611069444419;0.219713894480904;0.119706081288651
"dangerous";0.248476689168286;0.218055102000606;-0.0429064020940397;0.167253497877528
"defensive";0.0440728222854707;0.265347291759843;-0.0110349592594126;-0.164820770543738
"delicate";0.415890933411732;0.316445976756198;0.370308396662519;-0.0689780830022244
"delicious";0.219799524154275;0.285856194757983;0.197847078777628;-0.0893074241080299
"delighted";0.695460288038757;0.121958453263135;0.300265961827989;0.0577445245304506
"delightful";0.113027238669758;0.369112571155779;0.359400428046978;-0.0430806630042716
"determined";0.417767980705458;0.343464383416246;0.167558460142192;0.272027996834726
"direct";0.263191594987257;0.455978213422703;0.0207264012641654;0.131617701668044
"distinctive";-0.0112989461894481;0.459829332706074;0.321574641140276;-0.285940055369307
"educational";0.27172706891611;-0.045785799729541;0.067010727694974;-0.122405866374979
"encouraging";-0.0140025917456388;0.204650613380471;0.273999661743804;0.263669454736044
"energetic";0.459744136080944;0.157188453398154;0.03015739346708;0.0122317220903379
"enforced";0.402752213984165;0.128093102533122;-0.0670659523797581;0.182857940919527
"enthusiastic";0.233849371385229;0.192887168328615;0.218673264744341;0.378540947605659
"expensive";0.245179838573299;0.0752262053368535;-0.0294407285968438;0.0693504518805586
"extraordinary";0.54229857315411;0.393045592299481;0.274942619081137;0.067953504651287
"extreme";0.156702298530834;0.602776410597489;0.142106417381219;0.157950354922789
"fair";0.561226234134313;0.379461806811914;0.390568287627348;0.118404118758153
"faithful";0.547405628992062;0.0691577622197549;0.286774288303074;-0.180303887687104
"familiar";0.475195041584987;0.280247484183036;0.245799329426099;0.104712707201525
"famous";0.39740319102828;0.311019083465328;0.370805921369148;0.0876321351399718
"fancy";0.218530347607451;0.507984411750218;0.223822809152391;-0.0839944654486011
"fascinating";0.482637532397224;-0.0300718312531419;-0.0455275016941096;0.122284228164603
"forbidden";0.00742892673505964;-0.0382307959136865;-0.00655329486989189;-0.00407468190711614
"forcing";0.0589081590037598;0.210179336782262;0.0270767008085995;-0.243726719775566
"free";0.45770105537907;0.297698837828004;0.534875305329651;0.0049186811105379
"friendly";0.563020334589428;0.204157840601933;0.34928789033521;0.0929727936190734
"generous";0.404267989381021;0.218524494012327;0.371639932649548;0.150276120845935
"gentle";0.460739507290137;0.511582896009839;0.373644557781159;-0.0455927812631714
"genuine";0.318528077520852;0.257014137359607;0.401780542011478;0.00281863586100926
"graceful";0.245427739809411;0.307142466376653;0.598032880425605;-0.0657177959588225
"greatest";0.625843213500043;0.0594847400111128;0.231108971672795;0.0478657552956626
"greedy";0.0576454560548948;0.0711827496088586;0.446943155387767;-0.394953226128246
"habit";0.000110619986097797;0.0183353797058591;0.0336789786214868;0.0627293876184878
"happier";0.394687735560654;0.225599274917856;0.469654690133732;0.0000627883977515895
"harmless";0.156488524732488;0.280494609006221;0.255193473342026;-0.434196256736154
"heavenly";-0.010994828243827;0.198757425061416;-0.000233881465864314;-0.0491491935197319
"holy";0.0144406519432259;0.116661547664727;0.359259376017036;-0.0268839794861626
"honest";0.653303440863784;0.176311751766244;0.325754344854308;-0.0320462081381353
"humble";0.267411502136422;0.408680652106424;0.527057834751608;0.137860775689862
"improper";-0.0365241052666266;-0.0870533705607319;0.671303018734414;-0.210393089104521
"inappropriate";0.424790555018449;0.0180459684366871;0.0561336735212097;0.238805334571093
"independent";0.192702603322861;0.124501808556806;0.239528095583689;0.164696690019985
"individual";0.453166098583328;0.256214642990154;0.0538634873640804;0.483300247047795
"influential";0.461185184374144;-0.0555033146654264;-0.0168940020159907;-0.10877299353934
"intellectual";0.295689316884808;0.30127638154018;0.181889760713025;-0.0718280369942687
"intelligent";0.270592631665774;0.0998744490575505;-0.0267058101046546;0.128985060825725
"interesting";0.517213140312842;0.195966615331181;0.219602877388336;0.00855525563303108
"irregular";0.239525586729444;0.147970588628181;-0.00747764300521186;0.0896160751952998
"jest";0.270592631665774;0.0998744490575505;-0.0267058101046546;0.128985060825725
"learned";0.337214296087537;0.037836478681059;0.146892429740542;0.290968787906623
"legal";0.265742543252023;0.34758882278925;-0.00580646077000989;0.0126357598288326
"liberal";0.500132473314046;0.164486075810405;-0.0972100727476298;0.408004142598358
"loose";0.710961685596489;0.290528202276223;0.0902614813649134;-0.0120113928132828
"married";0.373619158576483;0.239459697323406;0.15453399842704;0.270054336130994
"mature";-0.00816998040858052;0.578061637890468;-0.0174264535614068;0.153398165905967
"mighty";0.231340359004667;0.447718184979776;0.336764429111492;-0.0989625986523513
