"MR5";"MR10";"MR2";"MR7";"MR4";"MR1";"MR3";"MR8";"MR9";"MR6"
"#-clever";0.0960827252497619;0.282409584254194;0.130547120887778;0.0642670865757972;-0.198588548629819;0.015185701539358;-0.075306946446861;0.31251084484966;0.414922442629208;0.164679484439151
"#-united";0.293593847679003;0.0615792178365263;0.0793337658150478;-0.019680736769343;0.0673453251122216;-0.0536825592234501;0.0858545434522565;-0.147856099069886;0.37579956629723;0.0248992922520612
"#-worth";-0.0819172359546953;0.313208577252825;-0.00312948566960064;0.222633583539869;0.0526673375690593;0.733513569612907;0.0663574136345381;0.014777700852655;-0.0262890426082311;-0.0014152989042312
"accomplished";0.035557046774144;0.656387561032526;0.0619782207944331;0.106357156797866;-0.0428569070803232;0.338535011083179;-0.109713354670805;-0.070683723657918;-0.124608701732307;-0.00540692282341202
"accustomed";-0.0198534837763058;-0.115620763042591;-0.0858090349793498;-0.023582628762543;0.0318803066051558;0.639886683654041;-0.0686416807675033;-0.0386395883398751;0.0351904419178942;0.201417756352631
"amusing";-0.0297353957398436;0.07828654091322;0.0502539687451808;0.265379510726943;0.00799254454995241;-0.00304447763987519;-0.155394388032794;-0.0295853595660155;0.304220762469969;-0.0707472838850975
"beautiful";0.240439970838713;0.324753225990631;0.200327727501256;0.127713288629306;0.137389166200903;0.506791177500109;0.180245978128686;0.128281488528139;0.0290749916545479;-0.287720607437342
"best";0.330805724755503;0.2510025434644;0.231010703723521;0.148406110519593;0.340360740305475;0.221093602980635;0.163020476933901;0.148611435369128;0.281552568087945;-0.0237447672279781
"calm";-0.0663968542588117;-0.00379145328922122;0.461444353315184;0.147342345987166;0.283324889734025;-0.0445548918770132;-0.0899370115870106;0.0300707037896503;-0.154435562934151;0.18258780498767
"capable";0.622399318760181;0.196932939035405;0.1136728962052;0.218983907151917;0.0765830357734505;0.08393375654509;0.247994251914909;0.140156069762913;-0.0242024872637981;-0.138621232350968
"careful";0.0315917017080725;0.708141915693663;0.120889615569602;0.116449758315023;0.190302001173997;0.00983576413480122;-0.0578305696638146;0.287305265415989;-0.0764268285281669;0.0711154729486384
"cautious";0.555481244491002;0.136304852837674;0.0139285022419845;-0.0981505138001028;0.0660626357330983;0.387854397448886;0.545419531015721;-0.0227821632845984;0.0932681799769554;-0.00412686453809075
"cheerful";0.531719372258519;0.0417266880307187;0.148469188138881;-0.0877688362261791;0.204793876885161;-0.0497199382657683;-0.0143443499732013;-0.165212159664296;0.0914181630763981;0.0739143607097862
"clever";0.211554452482747;-0.0387188836195749;-0.116151630232361;0.29830714189776;0.495357220469687;0.148285199830024;0.256762745735341;-0.0670714114594489;0.325490793729341;-0.141303409853608
"comfortable";0.379264920321673;0.0413694565868201;-0.00611278915628189;0.608272153151382;0.284206475353538;0.00185276303618977;0.00917282312745776;0.058581503776166;0.152906449224228;-0.0342949304097887
"compassionate";0.266431732880064;-0.0943523335320458;-0.0849408774699671;-0.0250047105786334;0.401467146337543;-0.12960206674255;-0.13953241334666;0.101754235960419;-0.0696235841491128;0.00784369486718724
"confident";0.0973266167141453;0.0214717563797563;0.0102629465525332;0.0102285868690906;0.119108122570424;0.091106320632797;0.260107850365059;0.62853841904524;0.155149671411022;-0.12266413107212
"creative";-0.0975546125759397;0.0428225340964385;0.030079229216503;-0.0525966462144261;-0.0759529119251071;-0.0801900621286574;-0.0584659074251016;0.34769851175148;-0.00924497199170536;0.00193649475165299
"cruel";0.412922939964201;0.442366656438031;-0.0182497896504728;-0.0369245147893004;0.385707706758224;0.297207238343041;-0.0500184717630062;0.0244050447214455;-0.0581854277531729;-0.223537794231479
"curious";0.460851681219927;-0.0142220100121765;0.248182547496399;0.380346169878689;-0.113943747897059;0.408152743873767;-0.0170907206171885;-0.0327589395191964;-0.0124846855497295;-0.107557778027058
"dangerous";0.23346044894035;-0.127585320198076;0.38637625139337;-0.175174151006221;-0.0622052211835697;0.141190822003216;-0.00786708023117574;-0.174357195275282;-0.0106021657016883;0.255131034102671
"daring";0.0376804073219678;0.27953350727395;0.123875473134829;-0.0629247082148546;-0.0331006432577324;0.00598594509510362;0.0265157925556348;-0.0507976701020712;0.0139388399300587;0.542208259643193
"delicate";0.204006565044107;0.254848816016949;0.0714892581712281;0.208035888447428;0.418035260374145;0.113611920015132;0.0140573479881241;-0.0410076049532675;0.15267729762025;-0.324706790411413
"delicious";-0.0133674266282465;0.019908243472777;-0.0226817497916115;0.804590120301422;-0.0190572180128562;0.134633944806861;-0.060154879709723;-0.0613610322616366;-0.0157101666257392;-0.0850731962054234
"delight";0.050397639444838;-0.129540304199549;0.113178882714209;-0.127938435686575;0.0898545382511949;0.608926635690867;-0.0374360064053642;-0.106403659810558;0.0794863165965742;0.601335280646619
"delighted";0.500921257010753;0.1275187083591;0.300483118681328;0.0966100998781149;-0.116006307347426;0.472133987381622;0.214836723483278;-0.0932305103521317;-0.0267103114544459;0.113467688361569
"delightful";0.112232517411594;0.165248228076626;0.322171314509347;0.41130176448978;0.073771379724107;0.367859516033644;0.348067836847363;0.0997983621596885;0.103681182110621;-0.0230330985848041
