"MR1";"MR2";"MR3"
"#-beautiful";-0.0369899551226642;0.0667379605273571;0.234382986285843
"#-free";0.0405471224076016;0.204242689391766;0.179071997897603
"#-pleasant";0.0409571430645928;0.195793978260352;0.077899962011192
"#-safe";0.141948645458407;0.173703666642968;0.171824143142306
"#-wise";-0.160230049980049;-0.0484292426285856;0.44345398158435
"accustomed";0.477325714910448;0.335712839314126;0.248592874895642
"afraid";0.447379756841409;0.468784212654801;0.308339242379628
"amusing";0.182619868419634;0.069840753880064;0.248282160618472
"appropriate";-0.0138478539888221;-0.080308433982358;0.573918173690696
"atheist";0.57497346191016;0.0845417454573367;0.0172486960138493
"beautiful";0.65525852465163;0.33706765154632;0.26493128451603
"blessed";0.0587099542304431;0.327153793054612;0.186121478539865
"brave";0.154974123335079;0.160591722629641;0.0950775130608669
"calm";0.653004595464637;0.0888274416718208;0.179766826505868
"capable";0.231014625202834;0.100744135820491;0.291572584883003
"careful";0.713321459007727;0.212414760394856;0.228549786832801
"cautious";0.445690443291187;0.411968935477906;0.115730493812841
"cheerful";0.600732540894488;0.264039665188526;0.445706717369969
"choice";0.135531882097624;-0.0765900571089073;0.445877800086849
"clean";0.358508671852357;0.480706228162713;0.1266733955623
"clever";0.49874793228115;0.254855373674608;0.171896167790585
"comfortable";0.538929928245106;0.524652324542237;0.250382886994702
"compassionate";0.350692916760431;0.138267233951125;0.293202407099398
"competent";-0.0591374380466712;-0.0533226688397764;-0.015385792593443
"confident";0.116510718913188;0.0540172042572967;0.0424359708843923
"coward";-0.0660963492247172;0.590453147236916;0.0665593562535516
"cruel";0.337018293996765;0.560597757278997;0.113184980922459
"curious";0.545096498483612;0.264034717091221;0.180644994893193
"dangerous";0.198708444968945;0.553082800788794;0.247489039994283
"daring";0.493360426872898;0.0206353120460155;0.123345886956642
"delicate";0.520302910669518;-0.100647979318253;0.339834446997624
"delicious";0.496936878938338;0.252056961296585;0.33326697672714
"delighted";0.113341306588923;0.141966080343857;0.436634855766803
"delightful";0.228583877837402;0.105661714306911;0.373065527438373
"different";0.570595083343944;0.322582326464237;0.422549836694623
"direct";0.0372223281513236;0.133517676327823;0.152164227420084
"distinctive";0.0105760492857393;0.151240242124415;0.0601633120820281
"encouraging";0.228648745339353;0.161346122542987;0.531138178164819
"energetic";0.273341663967483;0.136850032049165;-0.00805137594389902
"entertaining";0.415905031634329;0.136324706266707;0.00569152639855687
"exciting";0.0648158721186407;0.243885115326403;0.294470779170848
"expensive";0.143264327194312;0.403256241704114;0.325565604455849
"extraordinary";0.323065831804663;0.466837577080753;0.471852701208556
"extreme";0.620519651287577;0.123643283016559;0.482387055959676
"fair";0.584978224887773;0.400586482463125;0.409589863756568
"faithful";0.510647998333147;0.331395502885041;0.319078540216837
"familiar";0.753204271028313;0.166019354214588;0.304828047720226
"famous";0.0421123641226087;0.549256997904417;0.209982553641483
"fancy";0.201762866039723;0.419592561736161;0.248041583267195
"fascinating";-0.0220322583355352;0.367278324079175;0.0828504946135812
"forbidden";0.0524261136010815;0.129229100013151;0.169928415836728
"free";0.684789364517301;0.276923866620219;0.348369553951204
"friendly";0.401486461817393;0.490453521281642;0.363452339676812
"funny";0.285125771714469;0.155105563644596;0.474471189672309
"generous";0.478005630193781;0.341730121002008;0.112266716007871
"gentle";0.609540696392452;0.423830557114308;0.323099956031876
"genuine";0.492867463803882;0.12806720841791;0.347983259506636
"graceful";0.387324365124921;0.534843414472596;0.242643283550382
"greatest";0.416970489363773;0.169217957489014;0.274897348172632
"greedy";0.0940218559431109;0.307752661434324;0.195174659201177
"happier";0.723100545416728;0.082050198815619;0.157657126792741
"harmless";0.0988155569407602;0.575532052734728;-0.0418685411864905
"hilarious";0.122166135100352;0.11200333987347;0.484787718976075
"historical";0.0176375455129607;0.0852604481833271;0.149235956383258
"hobby";0.515621837502433;-0.100760490291843;-0.159896471447848
"holy";0.168997723773426;0.0630099063436164;0.08506831180004
"honest";0.52083808542559;0.578604062666881;0.186640014036273
"humble";0.644029072439175;0.398033442038216;0.253317200322736
"imposing";0.0532812225640259;-0.0161518457861138;-0.00256193004744337
"improper";-0.160230049980048;-0.0484292426285856;0.44345398158435
"independent";0.295427589073943;0.160459735727827;0.155259018134251
"inspiring";0.0880893230558529;0.461781570772989;-0.189760526474321
"intelligent";-0.104496012524298;-0.050526434708834;0.101264630653338
"interesting";0.137299001076077;0.00491569397988848;0.488261416789011
"irregular";-0.044792449482396;0.539595616154602;-0.0405878201030171
"jest";0.126285914401684;0.582873722176178;0.0881221085181191
"knowing";0.00525805931451832;0.434149365652398;-0.0106941608291706
"legal";0.550119028863238;0.426492439253739;0.248783539165288
"legitimate";0.00271335068307629;0.491616819853111;-0.183085927701325
"liberal";0.301255880946833;0.368636426757765;0.0807801802549265
"loose";0.272847388152641;0.264677549701982;0.089348284517771
"married";0.26780431096821;0.0664967520915269;-0.00923549698584928
"mature";0.243016099231015;0.12194244408474;0.141268726722035
"mighty";0.544416310613318;0.15028026857635;0.218275733869827
"minded";0.14161021881134;0.0974816373775413;0.577170050042029
"modest";0.395799609368063;0.30756908486383;0.198697549501814
"moral";0.646389984280331;0.270527385108822;0.254524805479393
"mysterious";0.552902395636892;0.333836324321773;0.325082455697162
"natural";0.471773254987685;0.549868575589639;0.408371413992047
"neat";0.253853367212025;0.283493032001067;-0.0288133448932286
"newer";0.131524948976716;0.0746938434615458;0.143190931085302
"newest";0.0604071079855075;0.0190467308318953;0.0559423595504533
"novel";0.0911575311074714;0.353298161020035;0.248591314802089
"official";0.167182416018183;0.0180666548240777;0.328845232353054
"original";0.53625196476755;0.355366078445798;0.435434014307576
"orthodox";0.515621837502433;-0.100760490291843;-0.159896471447848
"passionate";0.139137206938759;0.133712575671794;0.0788538492173702
"peaceful";0.629592397582865;0.103200842560163;0.233364228807948
"playful";0.183588795302506;0.509761308375242;0.161770713995222
"pleasing";0.211982342966736;-0.0431528986901937;0.0312054564488163
"polite";-0.0103057025135478;0.282318856456757;0.475887556005069
