"MR1";"MR4";"MR3";"MR2";"MR5"
"#-married";-0.0656470680537959;0.079733597014993;0.0130377842422104;0.420741798215298;0.21626390014187
"#-quiet";0.159334586795106;0.0249982894205413;-0.102087984764102;0.019877740512816;0.131120497015863
"accomplished";0.0624784926294873;-0.194223154167583;0.2840224689376;0.136157693876731;0.527456875996474
"afraid";0.583663291198675;0.428437169401136;0.282480102924017;-0.0483963975956639;0.185828082833615
"amusing";-0.145930627689486;-0.0209792537670836;0.629706186407347;0.302301343329847;-0.0460987993914919
"appropriate";0.440855562881921;-0.0594958503908695;-0.00414436743683293;0.0925688974271901;0.0796503945102654
"beautiful";0.328872845975144;0.181042958511374;0.0764537551072792;-0.0344663080232468;0.664212986034786
"best";0.499379108071518;0.191743332608511;0.219007354492731;0.167616818467942;0.424598532131428
"blessed";0.210554984424357;-0.153791567459178;0.066276992239455;0.0482730137253251;-0.0794134507433721
"calm";0.429125056736691;0.0747846751840199;0.130683473520027;0.617316318012232;0.0849175872872279
"capable";0.314246672717987;0.563185398296881;0.255744366916486;0.305051656297063;0.121370265184677
"careful";0.191836388001001;0.197270877793696;0.458930582743271;0.148600068022738;-0.0126337503441637
"cautious";0.0640281418382261;0.0900073325833839;0.528084803881174;0.185843154625416;-0.0217406387255007
"cheerful";0.542465070183797;0.00957454224093221;0.216745305430343;0.309496386575351;-0.0956073017537032
"clever";-0.0375912752418358;0.0272503726282972;0.441559521924396;0.59653143636519;0.112808397926416
"comfortable";0.565207806257125;0.312575501432583;0.341676930397476;0.170581007635494;0.0802992096575758
"compassionate";-0.0205472600965361;0.549671954334447;0.303133388534143;0.0206965365714869;0.0873790200324829
"confident";0.418737108392193;-0.138975287316177;-0.0117674553732362;0.63310243909603;-0.0452091066147538
"cruel";0.310088873036007;0.518651355295431;0.0392645866719649;0.155530727772836;0.0212693688703851
"curious";-0.145930627689486;-0.0209792537670839;0.629706186407348;0.302301343329847;-0.0460987993914926
"dangerous";0.121110939290974;0.268912902695469;0.483984563109661;-0.00311179733363855;-0.255617649679787
"delicate";0.303706299629698;0.375511317414148;0.227135982766972;0.378753149656208;0.283523596383393
"delighted";0.296714778366599;0.312973107734649;0.631317048476342;0.253076965014675;0.109498418066857
"delightful";0.549096618267836;0.306177307778315;0.15748472700992;0.000102552320631469;0.296245296026219
"determined";0.312777345259481;0.166598222222894;0.356379779481479;0.564177344501528;0.13334967049995
"different";0.5441424998698;0.257318651837877;0.294760504452686;0.249242497610594;0.196536379815768
"direct";0.171902544717419;0.182075313549465;0.599641997221753;0.192784480809739;0.0269676805037726
"encouraged";0.305802168660686;0.247468915868293;0.479749123234511;0.200563367501155;0.178438694912609
"encouraging";0.444723766260035;-0.0300525455502089;-0.079955809720691;0.56285157584016;0.051248675835017
"enthusiastic";0.150974211511059;0.0544302962176334;0.248558061443556;-0.0650814120727199;0.0722527494857021
"exciting";-0.0576973747750706;0.172931528542437;0.228876746021602;0.431794244343406;0.120510006841252
"expensive";0.319006309084607;-0.0653515811716589;0.345198182264564;0.0396951433612655;0.0270894968927575
"extraordinary";0.480813474814809;0.23856429206845;0.0984686200565038;0.372773307916184;0.267717356144836
"extreme";0.291835690289264;0.167543892792341;0.454667111314758;0.0192174534764873;-0.0373688432817806
"fair";0.256697451272089;0.0453450844231105;0.206031698900242;0.279270973665011;0.439469768725312
"faithful";0.00206465533641437;-0.0439032859732976;0.42348298683549;-0.0625746488137648;0.0110263448419869
"familiar";-0.00160385102394191;-0.0585640382973673;-0.0972100494743308;0.00669523871921855;0.536618491294953
"famous";0.0570643987244879;0.385689326852823;0.0637654428401681;-0.107248595989583;-0.0277370754850705
"fancy";0.447429008488048;-0.0811624071282614;0.250522003580345;-0.144467552250637;0.283394076758338
"fascinating";0.148203269263148;-0.112230964740713;0.368899229662514;-0.184121589702181;-0.00705452893867317
"free";0.707443100690115;0.148919558301743;0.236548189400632;0.167024022318556;0.0664536954525659
"friendly";0.49797862217885;0.349671681668832;-0.0650076824711373;0.129752317871701;0.296910130401754
"generous";0.55075768492104;-0.0595472449099612;0.232910355337809;0.144376575708548;0.131696785322309
"gentle";0.033412321236215;0.529427004424606;0.127464650608036;0.142089493307121;0.433973578274963
"genuine";0.512154341474116;0.321881868443875;0.0344982754931983;-0.0405246190552234;0.23420344708475
"graceful";-0.015037459944201;0.154391639930666;0.0139923189084768;0.127906519832953;0.53551361254755
"greatest";0.460359534670406;0.378678581322017;0.402624152748682;0.192981760282871;0.0990261224808901
"happier";0.336689170407702;0.20593464291617;0.483720842740406;-0.0229592135920934;-0.0893664135806182
"harmless";0.10691244138335;0.348219517360143;-0.152009209729568;0.298269316022113;-0.00869602590206918
"honest";0.223477674593077;0.642833513624033;-0.0321595025597848;0.201985794432555;0.143532778497702
"humble";0.334168584699373;0.289681894397603;-0.0761651353712819;0.203342521739837;-0.0629972233257481
"independent";0.291418171272495;0.524570774733723;0.0639307153076459;0.235060351408833;-0.0299755900211963
"individual";0.179717460000465;0.154752340393089;-0.0465876248134763;0.0729569567734205;0.0657981420899903
"intelligent";-0.074238442606175;-0.0872902546293147;0.307685174831618;0.620733429557989;0.142755908962682
"interesting";0.383727969260832;0.0930504417472443;0.165693715056921;0.30528012458262;0.346309647399822
"irregular";0.548427417543104;-0.0149100050318277;0.043693376921315;-0.156865259288778;-0.0259972475080351
"legal";0.269255177114163;0.396257284436693;0.224174713135498;0.257809316556554;-0.318846867638541
"liberal";0.292772548816389;0.232056712019159;-0.0872804431820937;0.540546650506509;-0.130112294417716
"loose";0.0570643987244879;0.385689326852823;0.0637654428401682;-0.107248595989583;-0.0277370754850704
"married";0.52128383517824;0.0340062725586393;0.505854224911716;0.144274721806534;0.167537138637163
"mighty";0.136174105635206;-0.130042966196354;0.00625948907014748;-0.0116668543945311;-0.00368201899394508
"minded";0.125272504601391;0.220004423742994;0.110731109762429;0.4840576220895;-0.187974012259856
"modest";-0.060840086585392;0.0431923875444116;0.321891413831417;0.0157695357803802;-0.171221748993706
"modesty";0.204198156660523;0.291708438819143;0.488941896883938;-0.171663024901526;0.0770173685388824
"mysterious";0.110577178143129;-0.191069077993998;0.0519284003265081;-0.0207686853021736;0.123442064293853
"natural";0.415807483232529;0.287628093278659;0.399142245605852;0.359080109288164;0.253237233117628
"neat";0.551719490061878;-0.0116137175495423;0.0159292134712337;-0.118194875714983;-0.00812624045896267
"newer";0.0624784926294868;-0.194223154167583;0.284022468937599;0.136157693876731;0.527456875996474
"novel";0.0570643987244879;0.385689326852823;0.0637654428401682;-0.107248595989583;-0.0277370754850704
"passionate";-0.0469493142221046;-0.0779988994494901;-0.0603714456099269;0.697837134472913;-0.0479116205748364
"playful";0.256081250760883;0.29617646645736;0.014183257658778;-0.161478171471592;0.536850017141779
"pleasant";0.514658109660278;0.239610345861422;0.0796085062714419;0.212719006535259;0.262064824851562
"pleasing";0.451302345988263;0.37237438709112;0.420310018531866;0.220660312258878;0.0459964322130956
"polite";0.163347910250309;0.0200608795248286;-0.0733550803882249;0.328813457240493;0.384687604975313
"powerful";-0.030553222706561;0.0143011963759207;0.283376586536044;-0.0189423427258128;-0.220980603664343
"productive";0.152750756645199;-0.132071945532023;0.468534461149875;0.20789544932531;0.373999051621739
"proud";0.493469923986818;0.240230063175783;-0.000446704955945304;0.211935216525694;0.228305462786301
"prudent";0.346525708709016;0.203866595765849;0.144266096180065;0.490520251025867;0.124908060650835
"quiet";0.517434193888005;0.458645201404633;0.058688300814306;0.187736371879907;0.173780856614172
"reasonable";0.462318614529477;0.247271616073227;0.000292229340523379;0.59561458572146;0.0441817848496457
"respected";0.279453479867263;0.170601022868931;0.145982604961006;0.230960066418266;-0.313900461424364
"rich";0.382825637597825;0.138408510311939;0.430728238744662;0.301517165726024;0.217620295956259
"sacred";0.041618654956051;0.577950680503374;-0.101165379051052;0.158709646408474;-0.0401266004343679
"safe";0.268362958982399;0.385406462449796;0.1252649555093;0.384503189683779;0.0240556449462077
"secure";0.455178951814851;0.20971768015775;0.167983811244649;0.149734287723714;-0.0594787474222108
"selfish";0.448407358358452;0.366203297768877;0.312621368852661;0.141856806392999;-0.000404203694099401
"shocked";-0.154697845643606;0.576784183995106;0.245761194702513;0.19032420860513;0.128622111216672
"sincere";0.621684224458574;0.266467311737515;0.259084704956598;0.352821622835847;0.146794896631101
"smart";0.307735582502221;0.0915362702044223;0.455233800862035;-0.0765789622213766;0.446235783299813
"strong";0.44363692961906;0.414382266800613;0.273832373130478;0.265618935165265;0.111053998883357
"superior";0.395256169349346;0.315499217005353;-0.039969854443948;0.194880049190985;0.400591463213009
"surprising";0.204198156660523;0.291708438819143;0.488941896883938;-0.171663024901526;0.0770173685388825
"sympathy";-0.0469493142221046;-0.0779988994494901;-0.0603714456099269;0.697837134472913;-0.0479116205748364
"thoughtful";0.488156121947549;0.442196010968547;0.107907785230135;0.0507370611332487;0.127515659790858
"tidy";0.548427417543104;-0.0149100050318278;0.0436933769213151;-0.156865259288778;-0.0259972475080349
"uncertain";0.59401054491241;0.148394672627349;0.353568202431217;-0.0130435406579836;0.250431150443825
"unfair";0.315781440914226;-0.0406277031270108;-0.10766026102076;-0.081756155930646;0.255429674093873
"united";0.408922669004617;0.369341583208703;0.245225324131666;0.0207018171093155;0.334806198667692
"universal";0.261980222409204;0.0118379798418425;0.180686959142476;-0.0103200125897464;-0.216514017206949
"unpleasant";0.58534416047755;0.0169612450022649;0.208857643523207;0.167386318225421;-0.00407091808227899
"wealthy";0.315200066242014;-0.207690421183956;0.267354031534819;-0.0275514380275507;0.18741862729206
"welcome";0.609340940596954;0.153103850176426;0.0645006289804889;0.301774818831067;-0.0468162905934266
"wise";0.350745343474854;0.201748281460936;-0.0197015935242877;-0.143545265268611;0.410270455672785
"worth";0.480057060983344;0.242266587282845;0.405150616992761;0.183964616819686;-0.033834913323875
"original";-0.073819550113743;0.183895577089591;-0.0676080078515457;-0.0107480202814264;0.416512266169609
"standing";0.283174198751383;0.0552966324591985;0.0278305576490768;-0.112994142150895;0.406797633441364
"threatening";-0.00160385102394197;-0.0585640382973672;-0.0972100494743308;0.00669523871921855;0.536618491294954
"weak";0.323963041230961;-0.0341265309315276;-0.167817882371692;0.074223950895603;0.224131362731297
"tenderness";-0.0469493142221047;-0.0779988994494901;-0.0603714456099269;0.697837134472913;-0.0479116205748364
"spontaneous";-0.121593027915608;0.683004114370955;0.179999547894834;-0.00688497564449284;0.054654787692303
"stable";0.00206465533641427;-0.0439032859732975;0.42348298683549;-0.0625746488137647;0.0110263448419868
"suited";0.0851727031433087;0.640044289370686;0.0717078096367009;-0.0728877325648857;0.0865597471307954
