"MR1";"MR3";"MR8";"MR9";"MR4";"MR5";"MR2";"MR7";"MR10";"MR6"
"#-clean";0.0860919529940131;-0.0940348121162101;-0.000441492324460646;-0.0881789956219909;0.367165488634423;0.119706797109773;0.108982439067174;0.026383556945127;-0.0121663707508031;-0.123311981290711
"#-cruel";0.330270298498704;0.0907490504678562;0.123011686991029;-0.127049586784906;-0.0913798018847108;-0.0134424286487145;-0.114727427422534;0.0539478125856452;-0.0807988005889144;0.0598262468925607
"#-determined";0.158395816885802;-0.0436581867381628;-0.0795924585973928;0.121683359217834;0.0219367544385637;0.367224986696351;0.161608236134239;-0.203987933136357;-0.0706800297613788;0.114282335914443
"#-encouraging";-0.020245815917327;0.0767728672583275;0.0126870647482206;0.050108377664654;0.0363060105898306;0.753541987752069;0.141276694313161;-0.147049629555756;0.0602093242410889;0.0120922814037369
"#-happier";0.0355075737960203;0.0670342200399359;0.210904039456062;-0.037279862843456;0.0573737219714255;-0.0375430783986922;0.311404493649468;0.314827911360552;0.64706698290262;-0.0511568171594365
"#-interesting";0.0355075737960224;0.0670342200399364;0.210904039456061;-0.0372798628434546;0.0573737219714263;-0.0375430783986919;0.311404493649466;0.314827911360549;0.647066982902612;-0.0511568171594355
"#-married";0.0630235350668127;0.0844885565090269;-0.00130794433337922;-0.024669524510551;0.00343071021497196;-0.0392235968679616;-0.0276758912405401;-0.016034337848771;0.0283309235018405;0.0412205821253116
"#-minded";0.028289826663754;-0.0530435873921208;-0.0377727149371896;0.184712989387743;-0.0176966510320214;0.142388756953;0.16908432462392;-0.126385675704614;0.0252974450333217;0.409928381057901
"#-unpleasant";-0.0748926001794307;0.16675175608182;-0.0233588900236427;0.0821574599825888;0.436193252809274;0.00239807034494477;-0.113488981487162;0.106464332675949;-0.069759639673783;-0.0576889012815129
"#-weaker";0.0845127266337431;-0.103919852642747;-0.0698883019162216;-0.000281793019125326;0.0883927441214521;0.178566737147866;0.238911092166763;-0.0011103284818829;0.10505564982623;0.0333704053716243
"#-worth";-0.0103337060584701;0.0973827679398096;-0.0235933382810877;0.458586879674331;0.00837443277371805;0.0376867275988048;0.0842193428806451;0.089225395563406;-0.00245311968624956;-0.00433796889797398
"accomplished";-0.00709501082676857;0.517009838038225;0.0526466885724971;-0.102089884408172;0.0431470181330155;-0.0455477437203543;0.117905502427936;-0.0473210852416097;-0.0197097859118342;-0.0319895316806567
"accustomed";0.521486512622933;0.2475618151655;0.0910431139741173;-0.0121118027698986;0.401054030784057;0.0309331318993415;0.194330476437201;0.246058186400645;-0.175092087541045;0.0352600104367369
"afraid";0.494092709801348;0.257163906053461;0.242173809678667;0.366978533052392;0.177635990928619;0.193148495452716;0.215120218040475;0.22649839494616;0.139844880395201;-0.0167065866194215
"almighty";-0.0202458159173276;0.0767728672583275;0.0126870647482204;0.0501083776646536;0.0363060105898307;0.753541987752072;0.141276694313162;-0.147049629555757;0.0602093242410894;0.0120922814037369
"amusing";-0.0358042265303398;-0.0891455120939902;0.421460255578111;-0.098709033608852;0.0200693492366791;-0.0197146622470933;0.251711736627657;0.120635491377231;0.0874609047601893;0.0146084391659713
"appropriate";0.218472787579603;0.0713972624524783;-0.0575328202633192;0.166344729276694;0.15548720551007;-0.0366515365924012;-0.0413176745335577;0.333990792272755;-0.0133757308346203;-0.160518545612734
"attempted";0.0587397082360366;-0.0578010372724228;-0.072464015922986;-0.0654702703122669;0.472075560724927;0.279472690412789;-0.051187235621771;0.247561214350014;-0.0782482126552344;0.0939706111946083
"beautiful";0.536524866091975;0.37924859368055;0.285078530230246;0.186547496497234;0.15652063069245;0.118479489176234;0.188275240637577;0.204277664286293;0.152183993719334;0.0598567413249035
"blessed";0.287053631651298;-0.0500292575374959;0.671428152148355;0.0903385160747723;0.110447825529741;0.0495976541896927;0.107910518110429;0.0283615076132086;0.0514306985846864;0.00386862416536534
"brave";0.178904265162067;0.0128590420471297;-0.0135952648580899;0.111856925725603;0.282729167017083;0.179497022042529;-0.090490149295467;0.557635485879323;0.0838416899381129;0.0728411525299198
"bustle";0.0835398056612635;-0.0171314052518859;0.0210879259655139;0.360851120432696;0.0128849123293297;0.0847900127783918;0.0951093834670235;-0.18069941123325;0.0265349856989957;0.419229533469442
"calm";0.129963204381123;0.440952069357952;0.181377715932617;0.327877734468391;0.213839947380992;0.229726404336031;-0.0536545841295048;0.295778173283674;0.21808228529771;-0.173842036064926
"capable";0.401316568558313;0.00403396359440988;-0.0324971546851764;0.097823555358769;0.0683382456928695;0.2645024640397;-0.0487155650563898;0.0704481025310355;0.150206595887324;0.325607637884029
