"MR1";"MR4";"MR12";"MR9";"MR2";"MR7";"MR5";"MR8";"MR6";"MR3";"MR10";"MR11"
"#-comfortable";-0.00238100191105878;-0.039344956468236;-0.0481619653047547;0.199916320365761;0.156223284495954;-0.0353787885038567;0.165502431772288;0.688141641248953;-0.0645387842341427;-0.0965863444348423;0.13280861496329;0.0734301568026526
"#-fair";0.031265237824774;0.013112243616282;0.0250071459167166;-0.0273525278143783;0.0199961780636233;0.0770913656722649;0.819937254702372;0.0252770524436677;-0.0377371964946644;0.164371655514833;0.00676162622474957;-0.027071948930931
"#-married";0.507904766289098;0.126840918419934;-0.00848688354551884;0.0548993236279976;-0.0411940974136248;-0.0437894256422149;0.0912371272440788;-0.268692155541114;-0.196223616345718;0.104611207824961;-0.108578133391106;0.211028157028044
"#-worth";0.117075992174118;-0.0550676600499963;-0.031126204715998;-0.0715125416468196;0.0061457247529526;-0.113213724677924;-0.0491603114689549;0.438318478265194;-0.111786973746374;-0.00758126991229386;-0.0400656097905855;0.0159504334555169
"accomplished";0.29714229872634;-0.0268409079262828;0.16588160731479;0.133044856703195;0.172783948477408;0.145237897353261;0.310809212998544;0.0960195037152489;0.0581210283337119;-0.255025354709731;0.155379272369406;0.281659833851091
"afraid";0.101458172606032;0.1596008686525;0.286912574467523;0.252045441599866;0.0255123983645753;0.185275092513132;0.297668657953187;0.0413489431294394;0.00651173700785308;0.150087203477044;0.0577244344524344;-0.0705551136094408
"amusing";0.0208535416824529;0.0475552577710795;-0.0144337065169586;0.52668592077294;0.0542548176765282;-0.153876035341755;0.0597084610741662;0.0832831849232195;-0.0706124844460591;0.15557909501828;0.0127493292497467;-0.00176194940002453
"beautiful";0.143456049827566;0.160471845761452;0.180897455055973;-0.0905220365635857;0.394670273883526;-0.0303203409357385;0.139839123821692;-0.0522272546820293;0.372688493353442;0.0346055277899892;0.00552461376703532;0.299062318681072
"brave";0.0663329393969397;-0.0000767247752591179;0.901580453057186;-0.0727799101035394;-0.0261857226086019;-0.0559722453117236;0.02122298074639;-0.0497021483510573;-0.0515169175699599;0.0135087278866337;-0.0633830924908861;-0.0238859281536423
"calm";0.142296182659081;0.0449847435590764;-0.0093387869929248;-0.0972271729344879;0.145713938924487;0.6766550538747;0.237617298360759;-0.0136159786994725;-0.120822237198667;-0.0459028103619712;-0.13037741019608;0.0753789220571352
"capable";0.464696097313901;-0.144131795580403;-0.0722570839835284;0.0594221651077247;0.454761848137255;0.109602173969932;0.0152003100710379;0.0249378960849344;0.359252582332802;-0.00887842077117515;-0.0381840821933361;-0.148344009407985
"careful";0.120492319040732;0.142970366626302;0.590589057621749;0.334717991133766;-0.125611055739937;-0.00940085501011461;0.122800563778037;0.253783878719306;-0.0727721335796562;0.0704202876383371;0.145431883589277;-0.103963615271539
"cautious";0.159205817453943;-0.106364993097529;-0.0266194013887665;0.132319380367278;0.692486229302978;0.0555785044052261;0.123469471860557;-0.00863042679523503;0.116683554707846;0.133729765036389;0.00767688877470497;-0.0102105064400896
"charitable";0.0950902571808865;-0.0510500295473385;-0.0475102126963723;0.12316386899766;0.825719579388423;0.000413037975966853;0.014058573736852;0.0327511494776553;0.169702927043709;-0.054761763318984;0.0147018705248513;0.0760475275664451
"cheerful";0.516239515237995;0.243941568347499;0.100256843985474;0.224334974572468;0.0119093377752327;0.0163392190988859;0.120054376216077;0.21999622568165;0.11799085599248;-0.0102141640285461;0.11169727362843;0.20484685194092
"clever";0.148866591736623;-0.0237561897561118;-0.0318473060306129;0.160916200662876;0.0910345158381073;0.156607591153142;0.181557380482629;0.0893123139504917;0.0706417846494648;0.546511374851832;0.0368510830529298;-0.174435886953128
"comfortable";0.174285761255494;0.184467097031182;0.323562427418098;0.0588272941284627;-0.0505899229114588;0.222707547439827;0.431324479848873;0.277694765696249;0.0150606629324297;0.105446909146662;-0.0790131823036113;0.0612561503413081
"compassionate";-0.155660802051928;0.501690187256976;-0.0210587972131401;0.0801796988922072;-0.0325731303783771;0.157304578225948;-0.154929859474599;0.214226390117669;-0.00966997862818134;0.119685903691478;0.19384125913717;-0.0671335702124756
"confident";0.674944387415927;-0.187563691780847;-0.0853117009773534;0.0297855714479922;0.206301091915197;0.261316652046064;-0.0329650052651764;-0.0777081469767566;0.0983979694462611;-0.0553502841639798;0.228229334351273;-0.111491169781013
