"MR1";"MR3";"MR2";"MR4"
"#-married";0.0586141902795647;-0.0351334739072436;0.391191734449733;0.0146559238151291
"#-quiet";0.21311772305715;-0.0800010535073464;0.0451142077466078;0.0217232952398614
"accomplished";0.350715470380495;0.22952174535288;0.128162718277178;-0.289009913782224
"afraid";0.541557721478172;0.381807412149424;0.0496602733678105;0.437793159792989
"amusing";-0.224984497600335;0.570581530171197;0.2671524488173;-0.0641460104807984
"appropriate";0.354379161230273;0.0806243518802775;0.168782067393204;-0.0235490362549716
"beautiful";0.689228965291434;0.0839759811514483;0.00736415678011357;0.0810214008964764
"best";0.617255290117639;0.272121330138783;0.241035456314886;0.147967501658523
"blessed";0.0760357340554883;0.115031967167901;0.0880968503931588;-0.111145196721934
"calm";0.285270427224449;0.188191927514;0.681987016650331;0.0865828813569847
"capable";0.274243774405641;0.29133291465833;0.348880539167764;0.543132427583102
"careful";0.0772147456968066;0.483973277997117;0.177884814028485;0.191783801127515
"cautious";-0.0343860424704704;0.522734388929384;0.191728472858756;0.0693606816786483
"cheerful";0.2645936564175;0.322571883292063;0.401216484815688;0.0782196321847187
"clever";-0.0528133751572117;0.385627274611372;0.568084534348555;-0.0311801445728537
"comfortable";0.420587873243421;0.438000906257942;0.265063507710535;0.33498266053869
"compassionate";0.0432644818484113;0.278981470995918;0.0112243508171989;0.492106411508824
"confident";0.190340095767622;0.0607763125435845;0.696277116761371;-0.0888771641309613
"cruel";0.237784094485648;0.0944546084129745;0.205783370585703;0.53280542101192
"curious";-0.224984497600335;0.570581530171198;0.2671524488173;-0.0641460104807986
"dangerous";-0.123030982388026;0.521532706498008;0.0218781819904735;0.305134754209169
"delicate";0.363404316329154;0.243590590617509;0.41519877026807;0.326987384000838
"delighted";0.213232212240645;0.656490454065387;0.29452563378285;0.283600121688009
"delightful";0.594610796574633;0.241563388324739;0.0885573514464913;0.296494883531322
"determined";0.225704551379583;0.380298964273432;0.605069904182401;0.142296614033699
"different";0.477614116363109;0.374193676142731;0.335706397222524;0.258379070213778
"direct";0.0716971803406507;0.608495203400071;0.215714576592853;0.161992937349519
"encouraged";0.285809498621406;0.506895757883281;0.243108335211731;0.213696739870149
"encouraging";0.294654128936121;-0.00640352613935182;0.63137338447434;0.00281043506480633
"enthusiastic";0.14224567171743;0.268374036957685;-0.0403308794981234;0.0500872329039732
"exciting";-0.0169463616669316;0.182757365900078;0.405001577872301;0.114302870607918
"expensive";0.206118633055368;0.399035269443545;0.0944738484899471;-0.0463819975696897
"extraordinary";0.485698559106866;0.15810299322313;0.444943122467894;0.224328308631918
"extreme";0.145636757433749;0.508184895344231;0.0688968868263559;0.182758575373476
"fair";0.43321225597143;0.2025180092044;0.305860646880345;-0.0239773697995994
"faithful";-0.0241508552326853;0.41387970873533;-0.063785276014425;-0.0638307245745169
"familiar";0.366381343641319;-0.14112214144976;-0.00881518060582176;-0.155452513595613
"famous";0.0431757481992624;0.0775865483290647;-0.097152079368538;0.392834348720595
"fancy";0.50485794090683;0.318138674631829;-0.0702218859716812;-0.0930446408935668
"fascinating";0.0828449741828774;0.39868036778667;-0.155512510807416;-0.104323722146513
"free";0.511693596199421;0.366141293288538;0.288858691773642;0.202886470623105
"friendly";0.566010494473402;0.00837655790011714;0.208463295872961;0.340978355302033
"generous";0.440477484376342;0.326796741460705;0.237142146272443;-0.0322309318950949
"gentle";0.31664698574983;0.0875315633528699;0.130178320547563;0.411053535501916
"genuine";0.542350325937864;0.121339990585136;0.0444681123062757;0.325703714947283
"graceful";0.340818354963358;-0.0397622780037668;0.105086187719366;0.0401479966738396
"greatest";0.352618031671855;0.472271771015547;0.266461805633223;0.382814446155305
"happier";0.144078380338441;0.551590597399715;0.0372961558944537;0.237270294656217
"harmless";0.0663999757228351;-0.136168869730033;0.312395887961747;0.353296693240795
"honest";0.26701291031787;-0.00516802030403773;0.231981562731276;0.618044564427942
"humble";0.191008838134629;-0.00439700161160934;0.261435698343537;0.332150478308505
"independent";0.17630998532582;0.116305743798108;0.281951030764049;0.54653792211593
"individual";0.177654124624295;-0.0160329155232161;0.102532743369645;0.156472642146501
"intelligent";-0.0543321922560824;0.246051997856919;0.585082061879928;-0.147316522160764
"interesting";0.464887390576718;0.198873577248384;0.358367171295348;0.0541487995958614
"irregular";0.37715633820961;0.164685625880718;-0.0484562476749165;0.0619213277989789
"legal";-0.060103589346149;0.294489254964828;0.307466641102435;0.465496772275409
"liberal";0.0762324858453938;-0.0290946377610693;0.586232468653841;0.277878089416112
"loose";0.0431757481992624;0.0775865483290647;-0.097152079368538;0.392834348720595
"married";0.425196772928925;0.581955434177113;0.229102247549309;0.0345020501129374
"mighty";0.0893613287704499;0.0357726621125969;0.0141439134512795;-0.109296207972176
"minded";-0.0968520722817785;0.133896038910153;0.502562426236393;0.252833787939613
"modest";-0.191920281412616;0.317291467615423;0.00683973055659841;0.0541097070262071
"modesty";0.18644506729116;0.517656622067531;-0.138937157261656;0.273498665166759
"mysterious";0.152537494193996;0.0631678565710103;-0.00332119236891025;-0.198353810747479
"natural";0.40633117928505;0.439226972716816;0.417814363459536;0.250702036039883
"neat";0.390093427798485;0.13567300413346;-0.0113976955691857;0.0633755661256419
"newer";0.350715470380496;0.22952174535288;0.128162718277177;-0.289009913782224
"novel";0.0431757481992624;0.0775865483290647;-0.0971520793685379;0.392834348720595
"passionate";-0.142456558200314;-0.0891265948962499;0.681256478336924;-0.0872036877807856
"playful";0.579283100795774;0.0235482441819406;-0.126936164936751;0.211935777362559
"pleasant";0.525465398790382;0.153505511487331;0.293935641808426;0.23488998086382
"pleasing";0.304425489863713;0.492751620067725;0.293206962312462;0.383915534848091
"polite";0.352183730198131;-0.0827030957443661;0.34066970892668;-0.0444815597275194
"powerful";-0.198488950821018;0.292372124509994;-0.0199274356133508;0.0420892360085694
"productive";0.291576797473907;0.440394108446322;0.218458807450145;-0.203785277682652
"proud";0.496536980404033;0.0747465305458095;0.290824535523261;0.240108451223994
"prudent";0.271476499217541;0.183682070299205;0.540862223435293;0.199082774920541
"quiet";0.481885697977169;0.142600278300981;0.270873720429387;0.466822681596832
"reasonable";0.303878678525413;0.0735739077533014;0.666508392684059;0.271490724021741
"respected";-0.0495368667588665;0.220154939594928;0.283522506457729;0.252729463449049
"rich";0.353278478529558;0.467365986942917;0.356783093313032;0.113557958578652
"sacred";0.0192119954373445;-0.094082906050665;0.162103617049785;0.578309359235316
"safe";0.169496717326761;0.161328592847087;0.424200492455971;0.388530512622415
"secure";0.258511796003624;0.260054118803186;0.229304854096656;0.259354625734338
"selfish";0.289500052966548;0.393088377280764;0.217414202757624;0.393520121119612
"shocked";-0.0323808960891131;0.18495205071119;0.150046316882894;0.486562131520035
"sincere";0.49071739410842;0.357257235036989;0.452848595578885;0.284695925083012
"smart";0.495700324232167;0.465339378836091;-0.0340008559807838;0.0193214528041489
"strong";0.355534302523498;0.338948538752278;0.335083031683627;0.416557304747702
"superior";0.552783900965014;-0.0000830478527375506;0.250235879708431;0.27120070010831
"surprising";0.18644506729116;0.517656622067531;-0.138937157261656;0.273498665166759
"sympathy";-0.142456558200314;-0.0891265948962499;0.681256478336925;-0.0872036877807855
"thoughtful";0.439363215872607;0.193479059285784;0.132360283867034;0.456973431550839
"tidy";0.377156338209609;0.164685625880718;-0.0484562476749164;0.0619213277989788
"uncertain";0.570312825273091;0.446369026404373;0.0857415519096695;0.149415422622418
"unfair";0.420128845717407;-0.0588043886549541;-0.0297019959913492;-0.0484911999623769
"united";0.513674513737742;0.291483178718322;0.0819165748274687;0.328876846813137
"universal";0.0202899644881127;0.24889781823376;0.0434270323399314;0.0827873475064175
"unpleasant";0.372972033588948;0.319046512207409;0.269227964452514;0.0782082212648861
"wealthy";0.322077415983333;0.309337960274123;0.0246472274677141;-0.211395104948841
"welcome";0.365551863462305;0.18733375824026;0.40443296875361;0.220723594853007
"wise";0.559379391315153;0.020028143886452;-0.0898510650911018;0.161048820033355
"worth";0.269200906934882;0.490189794921545;0.265875635550746;0.280446182984584
"original";0.246508990454829;-0.116121166890871;-0.0355329468909748;0.086413338456242
"standing";0.49480064113378;0.0533104898036775;-0.0717480401953918;0.00597806430003871
"threatening";0.366381343641319;-0.14112214144976;-0.00881518060582179;-0.155452513595613
"weak";0.392667047164625;-0.117955425712978;0.126503690850188;-0.0362610078966462
"tenderness";-0.142456558200314;-0.0891265948962498;0.681256478336925;-0.0872036877807855
"spontaneous";-0.0291357175524781;0.142705653085811;-0.0327139820537309;0.617641733191262
"stable";-0.0241508552326853;0.413879708735329;-0.063785276014425;-0.0638307245745169
"suited";0.15023720297908;0.08006590618288;-0.0627864818213752;0.614900461251906
