"MR1";"MR2";"MR3";"MR6";"MR4";"MR5";"MR8";"MR11";"MR7";"MR10";"MR9"
"#-cruel";0.124944053223974;-0.0895667434923307;-0.017817203570171;-0.046943133456495;0.0378453724351595;-0.0671200343999263;-0.00367636233595658;-0.0534870135771844;0.941589660573719;-0.0502731945147203;0.0485480133208559
"#-determined";-0.00476054432173403;-0.0289809924943722;-0.0177602504761526;-0.0104451232394215;-0.0276608602708643;-0.0288302747372738;-0.0480638749589393;0.0184695205383344;-0.00755694622571048;-0.0141292334103784;0.00583447448657459
"#-rich";0.0132860064921246;0.86204475447127;0.0727670758958838;-0.0613427165304883;0.0378303213719839;-0.0439313184868583;0.0380551044698608;-0.0453737435054645;0.0149757275908528;-0.00518995272521071;-0.00935668986620828
"accomplished";0.221033422790939;-0.0686268306875052;-0.102778535637736;0.0401329574461541;0.264035182471579;0.235967874425346;0.15473768154804;0.0305234591111683;0.0159493724703348;0.097238154344744;-0.0719906513756451
"accustomed";0.0468070566347544;0.0240135674662763;0.0860718072388301;0.108811750719862;0.11944212086075;0.747673709808321;-0.0135143040336381;0.0252121837922256;0.0328774966262617;-0.0113248350938327;0.0849744678237595
"afraid";0.425951832491338;0.236963780929831;0.384905384109448;0.331684243062993;0.128900215246198;0.0547640106131647;0.369035942020501;0.211873148084884;0.204000961474829;-0.0787024811129414;-0.0701438623741517
"alert";0.0952604456749949;0.101458732724069;-0.118768498475631;0.618947167386211;0.102373131175248;0.231827487555951;-0.0810877924227118;0.104508800071611;0.0564008338396365;0.2200743564621;0.0500041442104333
"amusing";0.050056915072995;0.0666450211535076;-0.0867832840821008;-0.148021035577657;0.371094453990739;0.0938366631995912;0.2834207473396;0.212119481697804;0.243164430359467;0.0400892904390625;0.132295988922597
"appropriate";0.169097454196083;0.0422183099125763;0.375101670771363;0.0769964763760437;0.514019257431239;0.0291501587442472;-0.173946042790059;0.0967879142723829;-0.0393336898704077;0.225144308592137;0.0115517615092957
"avoided";0.437553253323101;-0.0419316339801815;-0.151944935858091;0.0224023592367804;0.274849481643081;0.168800583391678;-0.0638563580649963;0.151603897644749;-0.0665322328440165;0.178890060475974;0.189109077045016
"beautiful";0.624885268595149;0.327453695190558;0.0872821392602486;0.191900477835756;0.159781920821557;0.0788141782650626;-0.180551666006384;0.261731878105755;0.0363876059003361;0.145541513081595;0.116787061216952
"bustle";0.297450476350743;-0.141809916841697;0.533452125848522;0.103450993854063;-0.0225488785723771;0.0735741502639847;0.14982720487686;-0.125593982902677;0.069493444741027;0.146972066881603;0.423859141460475
"calm";0.29738088738041;0.266684418225991;0.108399751668818;0.206555352232535;0.429601408330954;0.282427017098744;0.107539727638462;0.120511477208548;-0.113927628090925;-0.0606464335075231;-0.180553534380441
"capable";0.320738780889222;0.549397632912093;0.329400406192406;0.237632111368737;0.124768182343577;0.10823585888018;0.20164742404333;0.15333606261469;0.200417887766407;0.112874693339828;0.0156182278548219
"careful";0.239172823831568;0.155812337895577;0.430827339299064;-0.122922287161482;-0.201759945083064;0.199585199295908;0.237035250084327;-0.0529521669456904;0.0191189965602424;0.163304221497047;-0.232270813701186
"cautious";0.169901191411689;-0.0186724956620833;0.0403328316572851;0.0331956083029975;0.524190333094091;0.264208330290975;-0.061018558125676;0.0399705097320314;-0.0652847737651841;0.0187825172614042;-0.320651703007746
"charitable";0.0199348052935599;0.0175257639221819;0.423652118227091;0.0275918490605012;0.309418384636764;-0.181488345349431;0.286655661822125;0.127468173005886;-0.064772960263427;0.0612897474528312;-0.00196543143543446
"cheerful";0.595652610340251;0.241554967873386;0.283432346446449;0.345448709675752;0.185714856009094;-0.0151650513613956;0.0651437261010455;0.246287292402592;-0.00199930508445879;0.0363989572877787;-0.0313582228525015
"clever";0.265701642012859;0.157603560046149;0.165172487982813;0.425309802875393;0.212094804726018;0.402979937011696;0.101179345703371;0.166724987217593;0.263265132540799;-0.148030800861926;-0.157015468686421
"comfortable";0.49110705675173;0.307762259084618;0.435425073264448;0.136602562304203;0.126413960431102;0.158911498459262;0.266745205162013;0.296037355441151;0.0971619450588964;-0.0507116122320744;-0.0504775626363569
"compassionate";0.156133107186003;0.182079304271516;0.154269813040799;-0.0850511823154753;-0.11847540556211;0.267670123421163;-0.011452403252606;0.0719146589202036;0.712159850620934;-0.409105186924556;0.0170342559707404
"competent";0.0888597099067622;-0.129667910416264;0.3363331501239;-0.0775704061625064;-0.0609653099219253;0.28323163571137;0.0789601764382824;-0.136918789853717;-0.0261037792471497;0.259403037307331;-0.168712195273925
"confident";0.0190014355778851;0.0389635421784684;0.108517941472741;0.0246515041219098;0.207435248768716;0.129454346644767;0.0373610081980914;0.0848825903552041;-0.0293478254012827;0.070847354043348;0.432898708891771
"conviction";0.106032556218244;-0.0514598012352564;-0.0239101371357218;0.00476592948841175;0.0527904648113413;-0.0223644915533367;-0.0649278080062388;-0.0131575979547092;0.0263769739495297;-0.0293282526622696;-0.00316688823626224
"corrupted";0.552032099004313;-0.131957979677492;0.169314213182428;0.123079323738937;0.149041474909825;-0.0276748159417535;0.148908369652302;-0.1354115750962;0.181483997267336;0.0535282930928934;0.0786485134478009
"cruel";0.288651880577058;0.0215843409153123;0.497370705932955;0.229797054051144;-0.0498261022905796;-0.0907564678506856;0.045393808682094;0.046288188588009;-0.0224607015195975;-0.187178337157558;-0.0134354582090045
