"MR1";"MR2"
"#-fair";0.187385901746315;-0.0718290608047244
"#-reasonable";0.446578767973724;0.0975516502738114
"#-unpleasant";0.0583929403977107;0.133088309806
"accustomed";0.00686273924797148;-0.145087133810871
"afraid";0.681556031075209;0.0908971460168256
"amusing";0.566903448731819;-0.0551679800345039
"appropriate";0.256148060590206;0.167448351392434
"beautiful";0.578642744971223;0.310478497016249
"best";0.343807639547005;0.495906102038183
"calm";0.171068788062978;0.305353358125769
"capable";0.291471926854712;0.557847258645701
"cheerful";0.0573401931941022;0.689360964972053
"clean";0.386611289112188;-0.00765570895235614
"clever";0.264173759790958;0.47452162863981
"comfortable";0.00589275602353338;0.701308095291171
"confident";0.512215670478946;-0.0521012605719987
"cruel";0.37141292790377;-0.228572235315553
"curious";-0.0434628226234368;0.298642082724467
"dangerous";0.195147362824665;0.0103990703201762
"delicate";0.615065729405674;0.201803522195532
"delighted";0.774674591030823;0.0222641523361658
"delightful";0.678528913060345;0.175315635185499
"determined";0.581410349495399;0.0173902183839774
"different";0.483781115700798;0.247249229577991
"direct";0.412031867211478;0.0175698716238565
"entitled";-0.0427964710238542;0.230706003148187
"extraordinary";0.584926994990508;-0.0485383652255365
"extreme";0.577745160414127;-0.100832940218703
"fair";0.282979884199799;0.327538136101743
"faithful";0.0380758079434655;0.637527437941484
"familiar";0.368440192654981;0.106257348994791
"famous";0.597233262284204;0.325695690268679
"fancy";0.220335090033608;0.337077952753524
"forbidden";0.0517479537677225;0.136143081926833
"free";0.385545743758978;0.297850483174454
"friendly";0.175457291558037;0.21769083487651
"generous";0.572129416431722;0.296571204564884
"gentle";0.170469185107158;0.336275009280856
"genuine";0.108245560846059;0.190823777972851
"graceful";0.192339951533966;0.0762911286697177
"greatest";0.326466833436723;0.267429910525391
"greedy";0.208601682676242;0.152510444529441
"happier";-0.0579237007433538;0.523110635454051
"harmless";-0.162735755325708;0.683347908490853
"heavenly";0.343818262691997;0.283726046739662
"hobby";0.354068972863675;0.313542131021198
"honest";0.213597302584163;0.464076336200942
"humble";0.0654577141585947;0.202903441454664
"improper";0.441698804918532;0.0607698661564595
"independent";0.0376464725012194;0.423066928560994
"intellectual";0.368440192654981;0.106257348994791
"intelligent";0.164756029380843;0.504209675362601
"interesting";0.171289601533599;0.553018081647821
"jest";-0.000285847960950149;0.52862873771585
"liberal";0.180435743892655;0.0812413606021939
"married";0.273760718076476;0.131001340182735
"mature";0.0153310141501845;0.227297426728972
"minded";-0.022511992729804;0.0844279185651373
"mysterious";0.336507851598606;0.231269860088772
"natural";0.508145518807873;0.353788810751889
"neat";0.172651907271648;0.204183886457466
"newest";-0.126862422882228;0.618315402588478
"pleasant";0.671434369508749;0.23058680505552
"pleasing";0.245123709966601;0.465461410733294
"polite";0.445296909355526;0.354870046450841
"productive";0.126580098288498;0.365144820829123
"proud";0.397879607561653;0.134252255503541
"qualified";-0.017957910068675;0.28751718718054
"quiet";0.257399471856833;0.661501361482351
"reasonable";0.0773181849701521;0.482509815124501
"religious";0.0407292766524589;0.035454475475433
"rich";0.556581716152372;0.304378806399792
"safe";0.410680824237969;0.272925097228243
"safer";0.0465007320912265;0.157758875497591
"secure";0.352422470868195;0.303863059201153
"selfish";0.266733390073298;0.273261436820873
"sincere";-0.144375069605283;0.527053678692547
"smart";0.66163992016396;-0.161726910340072
"social";-0.154525932419549;0.561560520783233
"stable";0.355724827718887;-0.012762966750571
"strong";0.668329897252238;0.123277525928505
"superior";0.576082715056916;0.0908999735334467
"welcome";0.301151355009495;0.382113460724844
"entertaining";0.187385901746317;-0.0718290608047229
"wealthy";0.339421540072169;-0.033652182072531
"playful";0.576632975138242;-0.133911574708285
"unpleasant";0.585169709888239;0.296825375038199
"wise";0.00376500420528861;0.566023418170967
"worth";0.30658101245792;0.564404689776184
"novel";0.140082342215804;0.13923781475693
"original";0.312971927060698;0.232084407397022
"sympathetic";0.17144698681696;0.158900462141864
"modest";-0.055633444101828;0.472963705409128
"surprising";0.099930881897842;0.392546770625656
"uncertain";-0.121969314346266;0.349899366818086
"tidy";0.329979206499129;-0.0155958142031038
"universal";0.319537421517817;-0.0200777712213848
"united";0.0465007320912265;0.157758875497591
"obliged";-0.0364798288802585;0.0166364617242905
