"MR1";"MR2";"MR5";"MR7";"MR6";"MR8";"MR9";"MR10";"MR4";"MR3"
"#-beautiful";0.00946365247579415;0.0112479615232129;-0.114382229419895;0.0349910970549505;-0.0631307045024519;0.626476975610397;0.00817575649436952;0.0903594796024299;-0.0302453580104153;-0.0478794790416233
"#-free";0.146212276981411;0.195273209325242;0.162892180426598;-0.0911318298195812;-0.0375950390421103;0.189330988322514;0.0847493474084695;-0.0844101088170923;-0.0648985256402461;0.136792168753828
"#-pleasant";0.0191008646391853;0.0649810516678307;0.62139241846185;-0.116241118222721;0.0316730601248327;-0.0468138886175502;0.138296936267319;0.0571039551928762;-0.0788405273899368;-0.106578046238193
"#-safe";0.0259560013458133;0.0771220998954829;0.455485595134195;0.231310095359499;-0.0335935531772221;0.0218436659697363;0.0810731675119055;0.13264036605606;0.105356983972262;-0.0284350230713442
"#-wise";0.0229275605628157;-0.01775714751235;-0.0387569074042534;-0.0188520383285509;0.0881658843520975;0.0392939317226391;0.0487410530655367;-0.0354313687094054;-0.0812341076617491;0.793435206647643
"accustomed";0.47205301315126;0.185554552325524;0.276909333084415;0.0254359287283712;0.180010387065788;0.0446181588533812;0.214934483957921;0.196333837101713;0.106275106989846;-0.0138334592772488
"afraid";0.50069379838992;0.344891168440396;0.208477137517032;0.212084359913094;0.202510738512274;-0.0203926661435169;0.1552058256195;0.172019428881822;-0.0284843213455934;0.0649039321912687
"amusing";0.161542787498124;-0.0640581679588649;0.131933539760136;0.455251411062369;-0.118793915639078;0.0924345460442258;-0.0646247719102199;0.349207132180817;-0.104805172229131;-0.00893062972529494
"appropriate";0.167339401284044;-0.0728530871352818;-0.0459853478746882;0.0447525829007912;0.10376202404749;0.327465002039089;0.0508800054930157;-0.105912755938593;-0.0349978523027026;0.692496391264986
"atheist";0.540832250259525;0.0387785549297946;-0.0339997007829123;0.11131662251072;0.190244211146844;-0.0629629927453669;-0.098117501929176;0.0258439359661788;0.148198118328968;-0.0899561423981656
"beautiful";0.638531772707465;0.218389888099281;0.0297117393586808;0.231143855022073;0.13595744647791;0.164033858725176;0.124038773957634;0.210405238566555;0.155655401131345;-0.0727092210436048
"blessed";0.183534320349602;0.264528024736431;0.265463981809824;-0.217758581326479;0.0178209319340085;0.428424725026118;0.00720169301553788;-0.0491633805469391;-0.0933029850333197;0.0359032773981125
"brave";0.11373618483572;0.0860682429539941;0.0148062160060786;-0.0351259635597168;0.171949271608131;0.322982941405282;-0.0434478049885513;0.0983516670718263;0.140709451952383;-0.0854955163272849
"calm";0.741310244737391;-0.0329112700088462;0.0985020407667234;-0.0751316794662058;-0.00767631915126834;0.124205623070457;-0.00746763686370392;0.178459141819838;0.0691353304756889;0.0528297941600636
"capable";0.134820118857506;0.0416544223250661;0.346852016821514;0.213600887140261;-0.115931978473148;-0.104091223068103;0.43625041024899;0.10900871508206;0.19570394693209;0.11487078901072
"careful";0.671808092078469;0.21431556831438;0.242415202329761;0.148487859857473;0.059618753491286;0.00600225350833024;0.202616734921354;-0.199819065084392;0.295887169950451;0.0375678621362268
"cautious";0.388657011445734;0.325952021783678;0.0152624547020121;0.0473643048635224;0.190059636169916;-0.058346622098456;0.271293164888478;0.241064889160328;0.238561290752917;-0.0380282506836631
"cheerful";0.621892851932891;0.184636328261438;0.0913663801475428;0.299045897771326;0.118435639314509;0.183682759914332;0.180444853517329;0.0752330245646095;0.143620409345439;0.150483957250697
"choice";0.229385944128708;-0.0935097787338482;-0.0352611335410074;0.0911769499806773;0.0763781348336648;0.459660804438315;0.0294467312867701;-0.121557447746186;0.0251130285438606;0.285568635766776
"clean";0.383541378489284;0.3716422033586;0.419674269040155;0.103395178841846;0.0967823448007705;-0.0435220622514402;-0.0734446187071742;0.138038267184729;-0.0183857074718907;0.0386862775112138
"clever";0.418703377350162;0.241606921717573;-0.0040303124111936;0.470503569742628;0.0165761762030773;0.181540386027308;-0.0768720775098579;0.0157129054720686;0.174347136597252;-0.107275453969055
"comfortable";0.558050596804809;0.406025198011279;0.155311195059488;0.215923849179445;0.199123958232182;0.163631506542864;0.0316076877324958;0.157323028735903;0.0608988734866483;-0.0444863870487846
"compassionate";0.43904575581445;-0.0187093937301147;0.156921998387296;-0.195747230046481;-0.106406405848406;0.254187134235031;0.28263084231331;0.329314195459833;0.0698455189644892;0.133405360957885
"competent";-0.0543498773069373;-0.0392283653288887;-0.0381902028620732;0.00680799409981328;-0.0186217015095625;0.00492164405536172;-0.0176751696350253;-0.0239025472629612;-0.027275001319348;-0.00702258078120507
"confident";0.0693829826034392;-0.00615474309704165;0.363579890234448;0.101746152010299;0.0160585359020759;0.0227578167724928;-0.268652404362222;0.0358628007501692;0.0371518350019743;0.0637730439087328
"coward";0.0110235807637036;0.619093132425252;-0.112640638403063;-0.107888311438897;-0.0276323749795234;0.62689207912214;-0.0730783068805791;0.0647667928341245;0.0102149117009118;-0.0374832571027914
"cruel";0.359858065154476;0.360548324850261;0.434565135860402;0.0289347223050864;0.0394444160929744;0.00230594587445135;0.0300925858456165;0.423527514801781;-0.0609370107362963;-0.079699187209985
"curious";0.481773972182117;0.0873894003338437;0.472021370243162;-0.0219599437846116;0.210141053822068;-0.00116212777447933;0.027501323151109;0.210500090710516;0.206851723502425;0.00980419264712493
