"MR4";"MR2";"MR11";"MR8";"MR5";"MR3";"MR1";"MR6";"MR7";"MR9";"MR10"
"#-fair";0.0457127829689966;-0.0677477196941603;0.107383615999314;0.00810319041031887;-0.0136314234790444;-0.0159890558109871;-0.0274895414139935;-0.0505505654688798;0.619151378875292;0.279826444544039;-0.0177244189742205
"#-reasonable";0.697929379025227;0.0953578153766713;-0.0422258066663225;-0.0379244351272942;0.208664009566104;0.114453781736063;0.0371135996754334;0.00499570592312092;0.0198392323095994;-0.136224201014935;-0.0582022412010425
"#-unpleasant";0.202084848770881;0.279352499358314;0.0139567663339311;0.0672059282216693;-0.121073362024022;-0.0249872494799999;-0.14309555947451;-0.0756148848282865;0.00915003147128908;-0.0728478266666085;0.0759831448836441
"accustomed";0.00713764471396487;-0.0981484573596873;-0.13026104543873;-0.0479219317351934;-0.0522741552594962;-0.0537173152159883;-0.0297798232276874;-0.0145468428542095;0.146101295648266;0.684207555719207;-0.0760370364543331
"afraid";0.520768650335112;-0.0166430236975536;0.149113783798956;0.164744828697744;0.0556969172659023;0.0767257657753006;0.505084147732911;-0.0179496187693342;0.0485999334100798;0.0581454282685153;0.0424053179928665
"amusing";0.674206552236077;0.0475531851244946;0.156047655260843;0.145708631265811;0.00352763659505417;-0.134206689217407;0.0336648250416497;-0.124210516654229;-0.0897182372007765;0.18294939445486;-0.127593489234566
"appropriate";0.0749281987614168;0.0607283931112292;-0.0351056298776016;0.640108933479881;0.116910958425847;0.163459166825283;0.0521336915296026;-0.0648138166588269;0.187852268148327;-0.0657887368987184;-0.0574586378661684
"beautiful";0.303183610179391;0.150351797345589;0.194058355453201;0.354312318313122;0.0948810477410645;0.196990465735671;0.470495751108106;-0.00204105836231594;0.063778803910738;0.0734283459004128;-0.0464218740818308
"best";0.112380939822399;0.39839466409602;0.464244693065816;0.154536243792982;0.150662132818569;0.0385507688215014;0.170166182839241;0.0452531521254092;-0.0785047772569109;0.0188464310931165;-0.00493612484016424
"calm";0.0149100313158473;0.0211093118136065;0.198769956966971;0.0601449217679805;0.469035592654261;0.0872720440791799;-0.0986910605351736;0.386525250466109;0.191868432125937;0.106744619426404;-0.0802814094349798
"capable";0.12431489033834;0.477953521897121;0.0971858546950796;0.183379352753471;-0.0127080396659395;0.0590425437215899;0.319598549583995;0.28862970448138;0.423216416179842;-0.0816041619308088;-0.136888418539189
"cheerful";-0.00755245809274734;0.69347195454231;0.141009983564521;0.0557956696811862;0.0193887879224518;-0.0956023608010438;0.189553888449251;0.213443537817093;0.0246904308403177;0.0802826723672359;0.0923857956899276
"clean";0.557951412618211;0.0106845032548933;0.00723358907809062;-0.162520271001132;-0.100592003589737;-0.0895995379613332;0.119777329542865;0.216713286769225;-0.0446716666606219;-0.0351628274476356;0.310561072320179
"clever";0.127544521216909;0.336494192434339;0.202325309174996;0.361186617625063;0.442774060363858;-0.0139795952605703;0.0412637949772246;0.0269058265755291;-0.0208335315119961;0.0359491973876844;-0.131489652962466
"comfortable";-0.0167838693231837;0.642043375773579;0.0784074709955028;0.061573232067696;0.10218050002226;0.00787737911371058;0.13124187319012;0.261031889732572;-0.0141934058515766;-0.0349239941992908;0.104457696310244
"confident";0.243554004682812;-0.0997520644317391;0.525265949600554;0.361022787502197;-0.117575659889394;-0.0518326515474314;-0.1144084440015;0.0187907060795103;0.100931275489556;-0.0209060623391751;0.127379993004527
"cruel";0.627447979610925;-0.0746949253333103;-0.0896721956337938;0.0823438360110103;-0.0948841456097569;-0.126550355047748;-0.186846973334808;-0.0627593812861357;0.0746994228250399;0.190692478709145;0.0128926166980355
"curious";-0.0674379809025428;0.296106321076821;-0.0675307127551943;0.1823358160067;-0.119084766487081;0.557967561530565;0.0212170805443421;-0.142430943240431;-0.0104591457817352;-0.043629932608012;0.0775465147565897
