"MR1";"MR2";"MR4";"MR3"
"#-free";0.423814726006387;-0.0820557864972772;0.593734571913083;-0.16599914620475
"#-profitable";-0.0167221637138916;0.320035490719086;0.113776404132412;-0.090479526619063
"#-strong";-0.0904787413566526;0.0366639063400033;0.411609526305934;0.0216027019740837
"#-worth";0.23879409706307;0.0349677746596766;-0.0304021620744355;0.411019614865269
"accustomed";0.545586225424582;0.238497965936871;0.144761709616451;-0.217545138494949
"afraid";0.550175572964785;0.393071022432503;0.192880816781163;0.172738954290183
"appropriate";0.0453299527758532;0.2219412650128;0.016447321114222;0.0446783311565985
"beautiful";0.570750943510179;0.222099836857625;0.45826177153753;0.130826868822045
"blessed";0.269697187665068;0.307730127117954;-0.0855985801741588;0.244776863224268
"brave";-0.0541011303371703;-0.0385201323953198;-0.000241491736838872;0.634206022936431
"calm";0.247353690073742;0.0907337539990897;-0.0343724915572337;0.441094760589413
"capable";0.0737000482523162;0.561628118284818;0.162403481920374;0.236506556148295
"careful";-0.0428234634301324;0.44511219372616;0.571514257927526;0.0608681714413392
"cautious";-0.06874168452321;0.199542750720788;-0.00827080410315901;0.0289465508906608
"cheerful";0.164042956364397;0.543264061321995;0.345751454639698;0.0893224766092689
"clean";0.139032713212097;0.536797636796517;0.332771149436368;0.074476665968214
"clever";0.0599400456768868;0.465577237038675;0.245707561898953;-0.0853705753439055
"comfortable";0.28423004453531;0.496261440435805;0.00774727239740616;0.00597121107734421
"compassionate";0.20662939201013;0.251538335513822;0.378977315390166;-0.0346098831499588
"competent";0.349864398724056;0.0684516409834904;0.144104186565453;0.0103563908148031
"competitive";-0.0281729935643385;0.0538054687496922;-0.120134709559152;-0.114618646205849
"confident";0.0615975179447792;0.0431433439353992;0.234348887257372;-0.13432369700305
"conventional";0.100808873364071;0.369421965895497;-0.0305199057326478;0.422245440470966
"cruel";0.274807803019256;-0.0101879446611704;0.390903584459704;0.190421886817172
"curious";0.288162946789246;0.495706054227082;0.247287634092573;0.203003213876248
"dangerous";0.29400991882205;0.0926778793909071;0.102631839166785;0.36824531047493
