"MR1";"MR3";"MR2";"MR5";"MR6";"MR8";"MR4";"MR10";"MR9";"MR7"
"#-fancy";-0.0745735686271886;0.0112831530503577;-0.00502154368447656;-0.0241599969446018;-0.0507436663393772;0.0495557779756513;-0.0141132848907795;-0.0403513813594786;0.583338207670843;-0.0338014152466776
"#-free";-0.00845944020040664;-0.0568574835235809;-0.0666620980466323;-0.0633375836994093;-0.0727211278015073;-0.0286575070062254;-0.0405291599495304;-0.0600417997917805;0.0273096429919881;-0.0103538997557353
"#-safe";0.0259727641180823;0.0166416381973808;0.114752357664334;0.232268206852194;-0.206910519548116;-0.070712639932963;0.32600101405611;0.433673992186152;0.0103040900496348;0.0243363214242201
"#-weak";0.168330082968737;0.142204958548669;0.233906197246232;-0.0982378404211243;0.233941380899626;-0.150983478157459;-0.0711558587179326;0.0146626415199698;0.0754785521445787;0.276181726538427
"#-wise";0.0139122202734977;-0.0633519600773917;0.00219339074257616;-0.0385293577347621;0.36513707844342;0.643723371584679;0.139190454925751;-0.0603254946241282;0.00668324170802041;0.0694055005381095
"accomplished";-0.108692123009142;0.300664598557894;-0.0744379128668506;0.0356828817362774;0.142323285697008;0.064676575883346;-0.0980600479759352;0.324285921360056;-0.122957342059391;0.0614414615228157
"accustomed";-0.00830820353206772;-0.0753202211666868;0.761535430110196;-0.0548769580055205;-0.0657545286587146;0.0570929247466931;-0.0907536318214933;0.00794310850542426;-0.0137341563903078;-0.0383379400151177
"afraid";0.0736956652621463;0.0278933337534899;-0.143278716112868;0.402827289173119;0.165317619672392;-0.0448828139181637;0.023696109319475;0.32873719892176;0.404492738524264;-0.044373641901727
"amusing";0.0145353662604431;0.189305604459486;0.0293408034986333;-0.0312421984412769;0.0151608972735998;-0.103619551869639;-0.0331231486641302;0.0257870920134194;-0.0479890090601477;-0.166754324659752
"appropriate";0.0145616823885876;0.106688343501262;0.615434218936619;0.0830014437845201;0.130440437223228;0.24124979672811;0.110009601495492;0.198456667822485;-0.12182069235367;-0.00409801106396918
"beautiful";0.0967214118693875;0.0192397338980476;0.0190440678139519;-0.00676735024693759;0.374232726960591;0.518259139049513;0.0463200402560747;-0.00261471564824;0.145334042263633;0.0192605035900019
"blessed";0.368479768663642;-0.0662539648348928;-0.0466175458058701;0.538145883352431;0.0742438825257957;0.234484753071812;-0.131761430020156;-0.15279412321897;-0.00682622075805276;0.116539573501243
"bored";-0.0998678215450288;0.206333276221542;-0.00528586750928196;0.144391334863048;0.249274855578966;-0.145327920282897;-0.0699808096170088;0.392500511266359;0.389579187469152;0.0734055501467715
"brave";0.105925867951964;-0.038135675839101;-0.0871538251827721;0.0136298291391645;0.252042510228808;0.308919958145458;0.0508697317077893;0.0188708747584344;0.472432007800459;-0.133972735341094
"calm";0.0854956611454893;-0.0184909779501143;0.123463587405404;0.123676337195928;-0.1183746522577;0.291528461138641;0.0236344354689834;-0.102571267100237;0.377330853146688;0.094589431684614
"capable";0.540494964641459;-0.0787658242681322;0.149939133050217;-0.0379896153168884;0.263464398487653;-0.207426375947437;-0.0492973157323293;0.328380708492004;-0.00132533360375652;-0.206597618610734
"careful";-0.0110092250418557;-0.109370433979999;0.00480329401305862;-0.0386417354784655;0.0618939622484472;0.44083873870078;-0.0474313596352654;0.258727963173412;0.109633816640581;-0.0455013723601521
"cautious";0.0299119920900745;0.867519279267648;-0.0459670466075443;0.0989437602914608;-0.0427495739317022;-0.049133104966379;0.0290758897410517;-0.0338964102923025;-0.00195571339275042;-0.0381142280192551
"cheerful";0.233973741095905;0.0651436193538137;0.265098077572202;0.256482855185068;-0.0403286898575625;0.478285035755423;-0.139319526010189;-0.0380759685682286;0.0505590744877492;0.0562677979301424
"clean";0.701275868188488;0.0596775745334883;0.0799711477538464;0.142551469472072;-0.0791099258058674;0.0727803746422855;0.1060204853905;0.13166886140312;-0.0583017157057348;-0.00390192707152408
"clever";0.0495270099811932;-0.0882742954969947;-0.0257003351501657;0.00427939236927794;-0.0708176285769374;-0.0296493550719116;0.0186749667957816;0.654697998740456;0.101512989542519;0.0957846930704369
"comfortable";0.132113741611132;-0.0304071657553871;0.0520204778557049;0.586697941199359;-0.060060185250056;0.0316465459539482;0.208734599595504;0.232276709470005;0.0763998821987951;0.0235615726915747
"compassionate";0.136384820412637;0.0263370395609715;0.555759275334212;0.114655271884379;-0.130543638298354;0.356429365541605;-0.0852959387178964;-0.0325296788776742;-0.0299078546435772;0.0942255166117984
"competent";0.526968190583314;0.299218513508507;0.217221125740205;-0.183112308314768;0.0794310004648108;-0.0979864912265527;-0.0354497548803368;-0.125583687191097;0.0357690263197172;-0.118097416534626
