"MR1";"MR4";"MR2";"MR3"
"#-clean";-0.00108763465762812;-0.0283657736248627;0.215608532231217;0.125205252735724
"#-cruel";-0.0576550816946092;0.32822891323329;0.00796102361315102;0.0652185311979027
"#-determined";0.214776139918168;0.0179814084102284;0.0444404442462684;-0.0109956717423463
"#-encouraging";0.395269243134684;-0.139260505092462;0.089679639090698;0.110682011494087
"#-happier";-0.0280895212629882;0.158870025933478;0.483596207786901;0.0754541771955934
"#-interesting";-0.0280895212629893;0.158870025933478;0.483596207786903;0.0754541771955934
"#-married";0.0176721298913671;0.0741044151635915;-0.00170667775546139;0.0128247717784199
"#-minded";0.126376873608505;-0.0336968055244057;0.0829136495252716;0.0720166607365372
"#-unpleasant";0.216224336730162;-0.0748501737331859;0.0446288716194419;0.243536979565768
"#-weaker";0.0133506245945403;0.0131767520739264;0.174091067766396;0.00914993593762151
"#-worth";0.34815192016539;0.0632255668281515;0.00235416260274061;-0.0348237396141959
"accomplished";0.256204554363948;0.0604327206461168;0.108072993741415;-0.13501224552651
"accustomed";0.184116883042243;0.47266920140898;0.364787688988604;0.179001059750307
"afraid";0.457542225516185;0.517858676511959;0.411602628054328;0.11986165076393
"almighty";0.395269243134685;-0.139260505092463;0.0896796390906976;0.110682011494087
"amusing";-0.116344801014092;-0.0495728795881656;0.461983204317645;0.00390901159571237
"appropriate";0.108061993014579;0.303615889986999;0.0150218518490865;0.125642815315595
"attempted";0.0713890456787493;-0.0193049943326808;0.110575079353707;0.460961080803085
"beautiful";0.385891641333802;0.570751649573404;0.438226034716983;0.13063811430734
"blessed";0.0903731933754928;0.199223436518642;0.558818071607243;0.112791741219891
"brave";0.101785863860231;0.267853484543939;0.100877959073664;0.493382119304127
"bustle";0.243290282748263;0.0247761132645123;0.0755076660456892;0.0839406643668819
"calm";0.568754049142205;0.257673709611522;0.180510780546942;0.224499589803236
"capable";0.13265379751767;0.344056310527629;0.0643112764805057;0.329378868059854
"careful";0.376391217486913;0.253624698938646;0.483559708342132;0.112266573593898
"cautious";0.169423279672388;0.00829785745976508;0.37850099634975;0.273360643746409
"charitable";-0.091241692910791;0.130364799272192;0.245355613610735;0.414573397222001
"cheerful";0.603842378392112;0.343833190951513;0.352389569262243;0.230491868182328
"clean";0.397360712345728;0.16609396856104;0.323065451567498;0.178623340822386
"clever";0.280853631902741;0.417396154808115;0.148058537198317;0.0485630237664042
"comfortable";0.281578663573414;0.631086207855543;0.246218299130238;0.199569352170559
"compassionate";0.0528120522640174;0.135741238383845;0.181024756195005;0.0752438032939951
"confident";0.224203695397707;0.0571240874970063;0.61139329600226;0.27716560713333
"conquest";0.393978900954021;0.00916574323983362;0.220047841676273;0.172337472881591
"corrupted";0.268000567998358;0.00312846528278452;-0.0728125956479813;0.198726785915521
"coward";-0.0795657125310186;0.0470165462855394;-0.0425399472863106;0.178005817705807
"cruel";0.315222811114233;0.31789332239901;0.435058337011381;0.206106902090166
"curious";0.44474960872904;0.380728754344804;0.300439381771027;0.301518814676049
"dangerous";0.192506933664191;0.336930064225823;0.447224255645174;0.198250133069113
"daring";0.039539168704362;0.136684737806604;-0.0258763098113116;0.0347740289181326
"delicate";0.245629424334858;0.511784872992037;0.563563527794169;0.135507193953973
"delicious";0.0667463204154161;0.420290363446263;0.310615382616544;0.057935762506245
"delighted";0.390112508010137;0.461600468708281;0.31116438405594;0.355798057355698
"delightful";0.443452749991386;0.263041022381235;0.416463785146999;-0.174057304465239
"determined";0.304150849947333;0.237986818751728;0.196870150233055;0.228033116661167
"different";0.463594545110249;0.440828614941643;0.422376360807567;0.0734433094345215
"direct";0.414089742629213;0.17222596679485;-0.0585666020573096;0.18661854737114
"dramatic";-0.101909978528747;0.587057715584507;0.255103974463182;-0.0494352485191942
"efficient";0.316251009972741;0.290373671908152;-0.000815904330196333;-0.325824031763331
"encouraged";0.0105445956512276;0.00300720212525029;0.57886635275986;-0.386478360320301
"encouraging";0.223280127586561;0.0651806028366975;0.243549733711779;0.289827281350211
"energetic";-0.00373411321815492;0.0059437652958164;0.497367979055584;0.00584865193288388
"enthusiastic";0.390911889691529;-0.0135731048113787;-0.00575241692499379;-0.0157677371934647
"exciting";0.423414604746747;0.162214699085749;-0.181579727967206;-0.00882283394388156
"expensive";0.101408480523889;0.284953034323472;-0.0158159559684528;0.0232304790684238
"extraordinary";0.440080058579468;0.564261023998726;0.38679762807641;0.141082123882769
"extreme";0.36112836909554;0.310775100947013;0.419865550110168;0.359307846526974
"fair";0.508054269655613;0.416986636700036;0.320012878229716;0.312848321571074
"faithful";0.0624393472351272;0.333958581860104;0.352783488302834;0.345741132934671
"familiar";0.308261317218225;0.531869853705447;0.403424357702179;0.0821850952752664
"famous";0.141839081298789;0.627160261990726;0.276411989138855;0.189838787107794
