"MR4";"MR2";"MR1";"MR3"
"#-determined";0.134869366629929;0.00952090561065889;-0.175914281660343;0.11752081980043
"#-free";0.0593039717118688;0.426864101704021;0.428063452103987;-0.127622378109898
"#-interesting";-0.0402940389614727;0.0319695188536336;0.299018256950546;0.036122326946964
"#-worth";0.0406166132853704;-0.00646945350625138;-0.0837188630270057;0.567852115645228
"accomplished";-0.1135728265879;0.219220907283891;-0.108470682394011;0.0306099836045888
"accustomed";0.102071329559509;-0.0074046929182005;0.519449678471304;0.19061042431782
"afraid";0.527346608085796;0.0676873543367214;-0.0386362404709671;0.140479602660995
"aggressive";0.0404502122134944;0.0342961022190966;-0.0364346582126833;-0.177276315326879
"appropriate";0.0140064209682402;0.707344513012605;0.231602596359675;0.0254404299664326
"artistic";-0.164401888764256;0.0116944518732789;0.501489431551102;0.322481360074521
"beautiful";0.340947173246945;0.049190473110918;-0.0221348963582757;0.51987175439776
"blessed";0.419157161391942;0.200721853944416;-0.034557210472403;-0.0785386561074353
"brave";-0.0672383567662758;0.0743332960929957;-0.0283975567583849;-0.181126565876325
"calm";0.0539082947183241;-0.0595585166479474;-0.275062219291983;0.119871717473852
"capable";0.111964229191193;0.197271775756103;0.116689329864154;-0.0873062100067788
"careful";0.131828978907241;0.131070593865438;-0.0304336378718939;0.142407942541242
"cheerful";0.348416167741509;0.0810130422916431;-0.292163151343629;0.349014971600039
"clean";-0.145213354938506;0.578115658134947;-0.051446116337246;0.185141819059665
"clever";0.0432132985705903;-0.0386483364803626;0.499336160223028;0.0327902325910554
"comfortable";-0.0745619413829748;0.685934550588596;-0.0370057861136337;-0.0783590150399948
"competent";-0.0351395897736865;-0.125454017267889;0.288015626540451;0.0814824691472504
"confident";-0.0670498855076451;0.111833706901368;-0.0569808298549278;0.126448680243876
"conventional";-0.158969751439498;0.382153486364989;0.0912389429779377;0.35106187499612
"cruel";0.380959553601091;0.00437859745794426;0.0437633392651057;0.091663900046837
"curious";0.238803945112836;-0.0402607132228351;0.156331931443895;0.251291398846226
"dangerous";0.577673419617823;0.135731201084339;-0.0962290138819981;0.25049000030903
"delicate";0.235045777260773;0.155300969870413;0.453536129014236;0.028845747198404
"delicious";0.237825916339022;0.21845980137868;0.13475695380558;-0.0542138223293103
"delight";-0.207177480622965;0.031481328219722;-0.124014710957663;0.0512756045768568
"delightful";0.322765773597023;-0.0997404544289719;-0.124805138678965;0.549017730811071
"determined";0.186304132253808;-0.125738320542778;0.0178825213164119;-0.026517351442071
"different";0.323994445561529;-0.0995559384543303;0.0199180416728449;-0.0390031195615654
"direct";0.351357925644933;-0.0934870201481714;0.0549193528070466;-0.0202236832827893
"effective";-0.207177480622965;0.031481328219722;-0.124014710957663;0.0512756045768568
"encouraging";0.164555744253574;0.0414299386010216;-0.0404122736805885;0.132733479513277
"enthusiastic";-0.0198995731115812;-0.0312038707936482;-0.081848768326714;-0.252583968799901
"extraordinary";0.405859906120374;-0.0286278209783581;0.15997738701479;0.23468002131961
"extreme";0.444721510590399;0.00113099934649704;0.335273898872686;0.0742903326498018
"fair";0.123511466408182;0.245820785836641;-0.085026490832822;0.334687121922796
"faithful";-0.135014480436197;0.657666551494211;-0.00520123253151953;-0.0242841115419872
"familiar";0.189356369621358;0.310543225871237;-0.0869474553797423;0.0084326214960897
"fancy";0.0555256428604532;0.0909803209828662;0.457027165974436;0.0258581957694399
"fascinating";-0.0446874534989999;0.299571382549473;-0.086842930192811;0.159180019217205
"free";-0.0572319594416849;0.183827124900492;-0.0650657416906398;0.429970884463875
"friendly";0.137394337554316;0.0398517549630637;0.0809587081618946;0.506110404466453
"generous";0.427292780047046;-0.0938023205632453;0.461624946757555;0.187147853744486
"gentle";0.0666722472197229;-0.200972562472239;0.299420045626936;0.342216050971329
"genuine";-0.153291613799827;0.498048854240878;0.104228857455045;0.323821289511062
