"MR1";"MR3";"MR4";"MR2"
"#-comfortable";-0.00879908807108744;0.465331830103512;0.0479879550493916;-0.225412872521337
"#-fair";0.0969812632838249;0.24173187539856;0.00709407162616566;0.182309630553033
"#-married";0.433037335937198;-0.121050859142123;0.229923118871694;0.154256575349861
"#-worth";0.0728825490577451;0.020487353875248;0.066108934432946;-0.0858720740301911
"accomplished";0.333225549897793;0.404437966363092;-0.0339256783611117;-0.0015384778966396
"afraid";0.147733315587867;0.413131284058632;0.141530208278129;0.277165048495543
"amusing";-0.026967567109491;0.36044683745396;0.140102364424523;-0.00964849108664087
"beautiful";0.255573301955036;0.193268892541936;0.132566405089529;-0.177914910325514
"brave";0.112340230043237;0.152483129363832;0.0308922346348913;0.677898153490104
"calm";0.319372034480347;0.126871782085227;-0.123961666155429;0.0318261002149598
"capable";0.611599889929348;0.147642163973129;-0.143749488767473;-0.32155483578979
"careful";0.0671809726640593;0.508527984672601;0.226995242979024;0.503616142662043
"cautious";0.362481474489606;0.296455481660051;-0.150668336460683;-0.344301577163863
"charitable";0.307121661289197;0.311219867851744;-0.135933007205639;-0.508974588113636
"cheerful";0.439370373007713;0.343220085311364;0.37142680281825;-0.00783685839447478
"clever";0.219152493289175;0.224294606951265;0.0527838937418506;0.0283011655018765
"comfortable";0.222977333979169;0.374288566728673;0.207867694479104;0.300826481172919
"compassionate";-0.200476047736697;0.181473974834448;0.433601996065805;-0.0905819234182075
"confident";0.715766354963686;0.0782623134087797;-0.16056287900086;-0.12817932166483
"cruel";0.412511228226772;0.330142163337664;-0.200093036233877;0.0718010403417963
"curious";0.234533236261528;0.1575924899573;0.292519416505984;0.0323378920740083
"dangerous";0.675350776311964;0.023404165742957;0.103052941376356;-0.00475837332780348
"delicate";0.335915437737311;0.291625836103121;0.0432783405599971;-0.459219828594053
"delicious";0.196640555839036;0.285182119243671;-0.0312948711453996;-0.180986978333798
"delight";-0.200476047736697;0.181473974834448;0.433601996065805;-0.0905819234182077
