"MR1";"MR2";"MR6";"MR3";"MR5";"MR4";"MR7";"MR10";"MR8";"MR9";"MR11"
"#-comfortable";-0.0478827952838576;0.0248339119662107;-0.0706680470286197;0.419995344282357;-0.0637787314775151;0.119363057900504;0.0138538593093187;0.0761356674546455;0.425959718534749;-0.00125444635473034;0.0267456414807988
"#-dangerous";-0.0152896754350129;0.00202688363326912;0.00168954082593459;0.0266943728899517;0.0689667905616711;-0.0929344829478228;-0.0194023919070715;-0.0126214108886049;0.190209481335116;-0.0237087183576983;0.0526497605881272
"#-direct";-0.0152896754350113;0.00202688363327002;0.00168954082593633;0.0266943728899528;0.0689667905616712;-0.0929344829478205;-0.0194023919070707;-0.0126214108886048;0.190209481335116;-0.0237087183576978;0.0526497605881281
"#-free";0.347265853518185;-0.0369284784820354;0.0231272582716517;-0.120207034512546;0.100555337723763;0.211008488521684;-0.103248606332571;0.0317153008077722;0.0938608600469251;-0.13419679744088;-0.0225718993411973
"#-married";-0.0635547046992267;-0.0307072890377234;0.100552158827132;0.544923506572863;0.350449999391384;0.166203829573805;0.00464265505050738;-0.109711629844524;-0.122312411437182;0.0816827448480222;0.0991336289201395
"#-polite";-0.0553624590819161;0.0600975867481042;-0.011684418476074;0.47411802061363;-0.0550397924387899;0.0353745316732317;0.065704776839141;0.116435356053793;0.129476991599286;0.130304953078204;0.14309991140416
"#-worth";-0.0054661602538027;0.00134712726165722;-0.0284802348860141;0.00402523096884817;0.464200322897794;0.0590724368962557;0.395246526503651;0.166428083682225;-0.170170790133997;-0.0638859750594402;0.0949679235309857
"accomplished";0.330824014661966;0.467345079290175;-0.0435232802927387;0.0861495777185228;0.192593742157174;0.264897265400547;0.054012929760797;0.300676429030536;-0.114517271775126;0.214307602624839;-0.0653871651886864
"accustomed";0.136623162226482;0.306774784126601;0.367220708645722;0.241886334283168;0.291158074432203;0.114281552207118;0.0609406775110381;0.0293813224373725;0.151342550044927;0.147699842465584;0.367421168175104
"aggressive";0.598353722591185;0.0184041581362776;0.067839694365474;-0.0114459720858298;-0.0202333994687472;-0.0487587168874316;-0.171383393100113;0.14162238929036;-0.00665054061704273;0.115711076182523;0.0288032590170115
"alert";0.117817501043244;0.0809260754487748;-0.0601399369885937;-0.00596965312920551;0.0850213404650428;0.343640045285213;-0.142161901705178;-0.133478528340919;-0.14980768057609;0.149531499985047;-0.0782165286172133
"almighty";0.294750617308213;0.0688106121227697;-0.0109570200407624;0.363951391145131;0.00912004634247046;0.523631543074063;-0.171221165354782;-0.0414980653164213;0.0486849763923817;-0.0772102942788832;-0.159741235953198
"appropriate";0.0944219808638339;-0.0185072144574321;0.535099362684807;0.153849968710974;0.0582618566931063;0.16813980143409;-0.0555843678321896;0.180777481472817;0.319222982650426;0.0330790703594539;0.0951024347827642
"blessed";-0.0859387469643738;0.274757608182752;0.250850854464744;-0.00484084006733523;0.104720342632368;0.492840501333109;-0.0743007295628044;0.0217128365820219;-0.0332884040854203;0.122381014814623;-0.0820569284007724
"bored";0.0386790840155937;0.594175134108509;0.0309318206806317;-0.0636778897582152;0.0268100527544728;-0.0641853671717965;0.00895769661308195;0.0344017119241437;0.0397107291374198;-0.0834653880412617;-0.122592770978845
"brave";0.220229410605168;-0.0225420637537736;0.230680132747351;0.189019488842413;0.303352849821953;0.322171610310354;0.0972057136027807;-0.093343728116335;0.0675097206907638;0.0254596699524727;-0.0933953868537737
"bustle";0.05265063770322;0.0315971418539016;0.0315845419260467;0.69481508115131;-0.0210658743807055;-0.0413006597248332;-0.14070140763721;0.0489909408265009;-0.0138619158841018;-0.0636515315716349;-0.057177846341934
"calm";0.19055763947857;0.216610318218889;0.308568573041662;0.0362492158667592;0.310140960842138;0.304552344861058;0.25738921997025;0.296889584160882;-0.0833464919206102;0.0791293613115277;-0.00700353498570054
"capable";0.401032407822197;-0.0282817146428838;0.0738114937324017;0.325225859065501;-0.00430823318139177;0.291006621369845;0.298221481355658;-0.0528528043886053;0.136917338391496;0.0511962916709245;0.128807711562838
"careful";0.495378611673861;0.267693331644141;0.0251998983786051;0.0975138797291495;0.0756660940227471;0.252527176826247;0.0938744646608649;0.0316637935119255;0.0303347545345698;-0.0414632334877715;0.332205510195557
"cautious";0.043991642073501;0.0371930318765144;-0.0055012556555896;0.22275665296311;-0.00389961893491866;0.0234591353973508;0.497666787588041;0.0495254401488284;0.0565395488453024;-0.0315177003095089;0.107539248516271
"cheerful";0.110932972338207;0.315672280089476;0.343075127660562;0.367755923520987;0.154012430834518;0.394059102063005;0.171461968386353;0.103897056293474;0.124317958344636;0.198130584435114;0.0399222293713117
"choice";0.321305400991608;0.0115839072777027;-0.00370764635045972;0.00622476145820302;0.0590926785591188;-0.186406775167272;0.123848870330242;-0.0579476268287924;0.099078650033452;0.485593924687337;0.000287518004282206
"clean";0.225209860441955;0.436324531421848;0.395448492926801;0.260053100928647;0.320634278728769;0.154031283484121;0.0256772832950683;0.204965440821119;-0.0618084994793703;0.256649923539084;0.0690224339936463
"clever";0.512689915780028;-0.0144671200723493;0.0541980739519504;0.398507145778564;0.295120935785152;0.242165079805825;0.158331188926587;-0.0429045688212931;0.148140918382381;-0.127402519720586;-0.015722555832824
"comfortable";0.617575911492066;0.20562359477831;0.0919152175616178;-0.0530440328855435;0.21401138486219;0.0546699942166113;0.122968236879328;0.224133621528577;0.0576411457104352;0.157773772498174;0.0129307098377112
"compassionate";0.054304188202706;0.245723229000316;0.466480470805375;0.238161490597707;0.366645986011149;-0.0455372909541747;0.0284153819028406;-0.104718822289384;0.169857937993385;-0.214773454583461;-0.106419914864149
"competent";0.000340994943838591;-0.0203343456890442;0.000671546610193476;0.0339340821941642;0.00640716243111698;-0.0545771196407585;0.363047359169666;-0.029997764726278;0.0729146822572067;0.0268143035342229;-0.104950345574575
"confident";-0.0412584742020135;-0.0265780134396737;0.0931663401189777;0.514107274898909;0.172340400179769;0.0663682857007618;0.0901081856324093;0.0235564936762227;0.0193919183478873;0.0625560244435422;0.0990418161055468
"cruel";0.0105393417359596;0.396001855481489;0.251993238054412;0.293053383506511;0.225700519745688;0.46721442736867;0.181523519506115;0.0447714081900034;0.00363252072709206;0.0546837433858797;0.0648847603251958
"curious";0.663024339869285;0.203730338168084;0.159443262253957;0.106136751188092;0.111255980337836;0.0756092839069925;0.200722290375835;-0.0114649854658887;0.0157990530967876;0.191709555959632;0.0725516850722563
"dangerous";0.186914358088248;-0.00245054507068537;-0.034344326092131;-0.0391485264611907;-0.0121622867976214;0.107481770870764;0.388596876113082;-0.0549170929726872;0.453617221478726;0.100156466747725;0.0826957668619854
