"MR4";"MR2";"MR7";"MR3";"MR5";"MR1";"MR6";"MR10";"MR8";"MR9"
"#-fair";0.0601115277805739;-0.0438943764626816;0.134658893037117;-0.0551855724970442;-0.0117734887996455;-0.0348238662508093;-0.0536004734377486;-0.0438108288673883;0.541013751194295;0.225718871726721
"#-reasonable";0.691404791903139;0.0883995815536391;-0.0585400716938624;0.127004437103251;0.207517918917997;0.00937246156911038;0.0106435668405315;-0.085261473342245;0.0359251249825291;-0.128177076290826
"#-unpleasant";0.185425079979763;0.273109897173665;-0.0150704710994177;0.0102393001981195;-0.112103099374363;-0.116838143564309;-0.0945347172639482;0.116771003017271;0.0497468998092628;-0.0389878231124364
"accustomed";0.0183955008169552;-0.0829902429510915;-0.0926270753090821;-0.0884787437321903;-0.0529145998067956;-0.0676056552294252;-0.00939535028361989;-0.12587701507715;0.083162422596178;0.616631665526152
"afraid";0.560439697845371;-0.0018780450246256;0.194946229086275;0.0768687999923371;0.066859265775732;0.447963833748031;-0.0113080306290106;0.0878832660319641;-0.0190526481068976;0.0408030092245318
"amusing";0.656284853230351;0.0178816461151361;0.112191843618259;-0.0488015770703451;0.0046548692213071;0.0836633105032583;-0.109930350667335;0.0171635263663857;-0.00531746307565389;0.25924013772398
"appropriate";0.0502821885094149;0.0395682331799852;-0.0950173336985719;0.309675684042551;0.140327112943836;0.304172966598911;-0.0728707673721408;0.373009581846917;0.321267580273112;0.0860600530418045
"beautiful";0.328521848909207;0.147127561716693;0.215521333384493;0.253105356638027;0.107006148526472;0.518516908515342;0.00620382755315068;0.143707068436279;0.0586451157850709;0.116102811861687
"best";0.118006082620953;0.377156757577321;0.456306625872362;0.0952490089179712;0.147955114321735;0.179735641859998;0.0552690740355454;0.0854130352549535;-0.0390893206401513;0.0628290211561939
"calm";0.00466860472323479;0.0194806928983318;0.1765315455804;0.101365730145062;0.45708087428511;-0.0717904774891096;0.403521182958341;-0.0243110316687945;0.233896355726388;0.119939419428289
"capable";0.141047983724209;0.491488765367229;0.106615466503638;0.0787388344783643;-0.00983617540138737;0.387384051472099;0.277264648669195;-0.0115357571871626;0.413772284270575;-0.0539681372416639
"cheerful";0.00918722091693708;0.707299347185987;0.171154756998808;-0.0897932734004143;0.023889548679669;0.153644817957476;0.194000892037411;0.0788571550345206;-0.0157906880539905;0.0739777344270607
"clean";0.585388314317918;0.0538907090084386;0.0478918330756506;-0.162933886306143;-0.0955645274061664;-0.0692595493117538;0.195822239009791;0.117874507805518;-0.153500390830539;-0.133637723144416
"clever";0.104878841800772;0.297731733499207;0.155062771884591;0.11354486131135;0.439322549834357;0.192721595812179;0.0399393804538054;0.135277157987085;0.100630550623993;0.160513631004821
"comfortable";-0.00795644575174252;0.654019170756796;0.098050920614164;0.0157310893276967;0.105596347576665;0.1060142842388;0.243544169735102;0.0938276084280278;-0.0413726687220322;-0.0389758186079968
"confident";0.228110517482546;-0.11518984483438;0.453922985850715;0.0456506681703754;-0.10956733188206;-0.018859163504047;0.0169384817706313;0.377044865256065;0.217614681438607;0.065784213597247
"cruel";0.609185344301739;-0.0779723325256707;-0.13231703842239;-0.0858431883735142;-0.0867320889704123;-0.16278969660397;-0.0715859317270205;0.086145445178316;0.125019878214934;0.226255063348143
"curious";-0.0713458021362449;0.29301372391563;-0.0550788155893848;0.573677150463661;-0.107846065602072;0.0454655671719986;-0.151579657824981;0.113316781736486;-0.0221893727179039;-0.0505458211570412
"dangerous";-0.030276468312356;-0.0234249083325422;0.235332973139327;-0.0261758507553215;0.00866511586611874;0.0470187494551175;-0.020424490660787;0.0529859092911352;0.585795331757429;-0.0490814976821256
"delicate";0.329207237477299;-0.0262507504766667;0.218691515527807;0.23111453507078;0.129129210497784;0.329215567234155;0.205615647495181;0.296724958314592;0.189705901646255;0.105701511509749
"delighted";0.563451752637462;-0.0673075688563568;0.531748443502443;-0.0303737149984356;0.00470091988869102;0.296231216608232;0.0263769353049143;-0.0233419619549705;0.0428641537035367;0.00803114857411886
"delightful";0.530408936089669;0.0641577692933211;0.316991273665077;0.0559419081447585;0.147868279645385;0.184763364195649;0.0915106863450633;0.152532616553398;0.0899493020443815;0.160997976176256
"determined";0.564609038378379;-0.0329461069244805;0.00622340627100167;0.129805924045557;0.0091730757203265;0.276725645574199;0.0589308651893116;0.0448387659596688;0.0353906724142299;0.316029184626022
"different";0.16511999904579;0.0618140219410551;0.469027605848093;0.0219044068911415;0.133303844689805;0.268536665828127;0.10701604527163;0.259680707547239;-0.0449947802260801;-0.0410609324502945
"direct";0.283260111587991;-0.0973577273898037;0.0775105883391498;0.156416091429612;0.00591016251038275;0.067335588466913;0.137776502966671;0.417896702185241;-0.036328086294068;0.161780680164715
"entitled";0.129690737143288;0.1863710180776;0.0362142708899316;0.0475399023904129;0.488254693361891;-0.33502438389117;-0.0876464606481386;0.0234725360097261;-0.0976670780325772;-0.156827969411666
"extraordinary";0.719474774247109;-0.0257288396974722;0.0358802227465749;-0.00565360126718359;-0.0461527155657725;0.0785755735615022;0.0941865600955859;0.0994174138540023;-0.0226838185575975;-0.0183188012437358
"extreme";0.359266055715267;-0.178878109049507;0.494491632303953;0.0980146786903534;-0.0993146698522541;0.0836829114567908;0.0267129290636662;-0.0659078993820379;0.227227832743278;-0.0321470119409789
"fair";0.0964485877900267;0.111098821098216;-0.0126063724970669;0.465071854895519;0.152429911772938;0.26386805062703;0.131563405006169;0.260643744356713;0.00390906040811676;0.179175501385272
