"MR6";"MR3";"MR2";"MR1";"MR4";"MR10";"MR9";"MR5";"MR7";"MR8";"MR11"
"#-determined";-0.0704756231654312;0.0734399569288324;-0.0271633090057588;0.0468980275268755;-0.0285065403376553;0.155606207361338;-0.0137611689759305;-0.0894865125070231;0.392503540285478;-0.0142201196539475;-0.0793294981315484
"#-free";0.815089704575577;-0.0111990299400484;0.0408803405591925;0.00283199463970969;-0.0815618417631859;0.155496019830304;-0.090658199343693;-0.00385044529628706;-0.0793200992209954;-0.0785852985620633;-0.0502490946337852
"#-interesting";0.000411668908524932;-0.16004002846503;0.0633661149849626;-0.0956398792292407;0.616914315052236;0.0613833771175604;0.240715943492478;-0.104277211365184;0.0729390165290121;0.0696164288776408;0.0126478985327879
"#-worth";-0.0119798079548705;0.710346773269003;0.0449746802455773;-0.0698863095645834;0.0262958500509743;-0.0606430156737214;-0.0372657018217458;0.0446863197275422;-0.0597658043245547;-0.045681587521385;-0.0074123842160529
"accomplished";0.0157774588843725;-0.00191542194220222;0.11724387848723;-0.0575133070353514;-0.0320372918063477;0.0340230976376774;0.0290981308560297;-0.0292158113201138;0.0171333289234529;0.472712298706358;0.0319300097980164
"accustomed";0.112773386751726;0.000397694540653443;0.00595038798506048;0.259688481093655;0.651961932944321;0.112345263925333;0.0848538484052989;-0.068948842983642;-0.0321040035480964;0.17577582166159;-0.0109218563347987
"afraid";-0.00902906416569951;0.215287908522988;0.010494235653633;0.241937748089835;0.00196632462693759;0.21419773673465;0.428176664810443;-0.0630094206915458;0.0451370320391188;-0.06477015883624;-0.0661430658612523
"aggressive";-0.0390749859764421;-0.102653601714736;0.00977592858581946;-0.0302533268792153;-0.0233565894659542;0.101811197530136;-0.02786747745132;0.151981466679263;0.0888178079505447;-0.084104840575454;0.48880478096772
"appropriate";0.427334332761444;-0.00606554452131972;0.500631785207009;-0.107242989292562;-0.00280699509705323;0.367741211170101;-0.0491777935291223;-0.0513633472243981;-0.080219623066879;-0.0482957745934966;-0.0635238164563796
"artistic";0.125382033926361;0.180505200782032;0.109151603559017;-0.0357977672987868;0.563566457345142;0.0429765095382924;-0.207459197584302;0.109287399662726;-0.120457368274132;-0.0930226321540159;0.0155422431927301
"beautiful";-0.00099481159093249;0.560812638437476;0.0794243646970896;0.228064152901344;0.0507230243719032;0.0773439243927592;0.178841516243305;0.0570685676202711;0.0121534437645222;0.0725785329484957;-0.0838320905441768
"blessed";-0.0069499028721748;-0.04850965199755;0.105403558837521;0.06757430201814;0.0850302696946215;0.235999376606485;0.589979163088795;-0.103774136575891;0.035983087392469;0.0208178947647832;0.0295271991346284
"brave";0.0450643175331601;-0.00344315967070352;-0.00532433975442544;-0.10949595613643;-0.0272741540328461;0.00180960562579956;-0.0387258891756367;0.0461529843578533;-0.0176772364641664;0.00940790952072568;0.682295166125865
"calm";-0.0606694716818782;-0.0183905147363732;-0.00929318088096352;0.0514646806857839;-0.0677312989529231;-0.0451334917916692;-0.03723972777006;-0.0788445553361464;0.717615146528333;-0.0744149252092502;-0.0420922429386252
"capable";0.0714988622815865;-0.0782155393943836;0.100774679980216;0.0278222490524081;0.0614969443793428;0.258203377158991;0.0209629385957165;-0.0878434611746129;-0.0443111088498695;-0.0538548205775174;0.00457980498080114
"careful";0.141749006190892;0.287532946988381;0.044820280815503;-0.0657316107574598;0.0259330795423514;-0.0194425326926835;0.234914940114895;0.0888364088873938;0.042216928114728;0.0587582737455255;0.328716474923865
"cheerful";-0.151043778018843;0.280511237763361;0.139441986840726;0.230911408107021;-0.0737057489571754;0.175668959305141;0.123554204441336;-0.160504187189541;0.498485437549508;-0.0574034715991604;-0.113260889725238
"clean";0.0472262901309512;-0.0103663014439996;0.714866101368373;-0.100619231189332;0.00499156421941961;0.0924152479709329;-0.0410061147869296;-0.101946038727108;0.0767654443491668;-0.0418959365426934;0.0163584548849799
"clever";0.475028935585446;-0.0637570554706554;-0.104586072014602;0.216147976907592;0.314032758160043;-0.19241030490406;0.0647886212660233;-0.0144547231540711;0.0399513158837418;-0.0299841545662735;-0.0577283158293472
"comfortable";0.250581766100433;-0.12953633315601;0.540661434542029;-0.112337839805075;-0.122257822305092;0.180427121298338;0.0953839465750993;-0.31431515944162;-0.0291999641883172;0.132258961426102;-0.0292016591473545
"competent";0.0432389589637616;0.00295497935047506;-0.108184515974185;-0.063679692759806;0.434097314579772;-0.0271006925632505;0.118915066355008;-0.0254363381237366;-0.0357400054540891;-0.0211061741506487;-0.0565373290622091
"confident";0.108078914084486;0.0179913429417557;0.1153602878583;-0.139922987208476;0.00699864891728987;-0.0196818589907316;-0.0427627925981218;0.457751474855303;0.348452089754656;0.119811659867858;0.135660518092725
"conventional";-0.0572842201470094;0.08299307969876;0.61711582411308;-0.0473506638808675;0.181813250397381;0.0564164140191574;-0.0859802911324982;0.323765488897971;-0.0661405433303178;0.168034356486214;-0.0274520330126019
"cruel";0.0571532232047473;0.274567771813437;-0.113698285436136;-0.0176150948504016;0.0476687875628562;0.180271188227542;0.400301438530646;0.109922578388896;-0.140780985622233;-0.124389183559186;-0.00032756135320531
"curious";0.00620961241809784;0.057552165828786;0.1194383239628;0.329635683469383;0.117412841440428;-0.00206242772888912;0.0712115670518906;0.400770311691383;0.102944520992894;0.0422632027269434;-0.096874029444796
"dangerous";-0.00199169152839215;0.307354508616409;-0.00090826285043008;0.293318236452924;-0.0179592930261588;0.442491484212505;0.217932724148726;-0.111587178716071;0.329029625546076;-0.0628359477402844;-0.0929421275306347
"delicate";0.46774945415566;0.0140674964963689;0.0357554557439823;0.28391434106149;0.177410817709351;0.0299411647975392;0.123034367809466;-0.029112416304721;-0.0579691140917533;-0.0853562440045519;-0.022100379868641
"delicious";0.0528698914354288;-0.0192756487108932;0.00567666747881698;-0.0236323407398596;0.111167753811401;0.522165698066038;0.0504820121837476;0.246422331979073;-0.0143724689421856;0.111598680748603;0.0544101836040314
"delight";-0.078868114589062;0.0185257867337124;-0.0772300121705177;-0.0133850194694133;-0.0399094048153088;-0.033235048549393;-0.109961630351385;0.00887249234394625;-0.0493972412874386;0.729865292892718;-0.0737874213722844
"delightful";-0.0668070493415504;0.648134532218505;-0.0691109684509573;0.334621149406836;0.00141009100082761;0.0401332323633857;-0.00830921264400968;-0.18876207017528;0.212332610044004;0.00860021609968201;-0.0107033066611671
"determined";-0.119434723417583;-0.148004734891147;0.0306741536553068;0.228458256348131;-0.141855025506599;0.00180619942137045;0.0271627155393107;0.538382238688727;-0.0632130366018713;-0.0523985666003266;-0.106295119905972
"different";-0.0760190645807182;0.00659318456720421;-0.118738017705469;0.0309522898069289;-0.0409106407015512;0.196526228352722;0.235161897154053;0.548873627261556;-0.0758424537887689;-0.0828065525468196;0.0129294091550154
"direct";-0.0423285171885669;0.0847802033823556;-0.172007141479232;-0.0580621005641981;0.143522239515726;0.151154584884312;0.503941268023783;0.140404728919008;-0.132388790108579;-0.0951740536203403;-0.0699925331992847
"effective";-0.0788681145890621;0.0185257867337124;-0.0772300121705176;-0.0133850194694132;-0.0399094048153088;-0.033235048549393;-0.109961630351385;0.00887249234394618;-0.0493972412874386;0.729865292892718;-0.0737874213722843
"encouraging";0.133715196383906;0.300371340154856;-0.0701922921332497;-0.0510826465237503;-0.106522982381464;0.0224642411739216;0.163602891588734;0.00983091149454522;-0.0867626498365036;-0.0607450508321348;-0.0594100596245855
"enthusiastic";-0.1035204358672;-0.0432066109449627;-0.0576307767921308;-0.00756188315094412;-0.0615317972241738;-0.00190264903229586;-0.0483972799417733;-0.065279985789462;-0.0610579351023145;-0.06049207858894;0.806591899262837
"extraordinary";0.136804951151512;0.27936659027128;0.0153333893914626;0.525962251212357;-0.0680773690696982;0.00945741108179146;0.0465558493543621;0.0676522335459222;-0.0599691189867807;-0.0680312638586888;0.0345892860421884
"extreme";0.0992126145529965;0.0793915261528772;-0.0337221476196097;0.389688968279941;0.244063910153066;0.213447838033527;0.243062108269503;-0.0209142555687471;-0.126616043750807;-0.055308286521513;-0.00713514692703546
"fair";-0.0728505431784733;0.131572116438572;0.477422430574031;0.0611222880827694;0.0447536616767537;-0.0116272905247655;0.189961209257415;0.189331966007429;0.175558195037277;-0.076446160957945;-0.0720882450141626
"faithful";0.292538823446434;-0.0882801211316658;0.482959189847006;-0.122863528785589;-0.0853733102012363;0.132633577223053;0.0528344869734123;-0.196053171611083;-0.0155782506203814;0.296698102490826;-0.00673070452665008
"familiar";-0.0174528794731244;0.0409693472105366;0.175110434358021;-0.0402486636412872;-0.134203603831072;0.525293226538229;-0.118628919517756;-0.00485990435215474;0.112024150793894;-0.131199360899417;-0.100293470602641
"fancy";0.487468953928216;-0.0404577601477129;-0.0399780628599736;0.169821887359458;0.240078240132966;-0.0536379972503451;0.0204680300509925;-0.0208838281269592;0.0286417701241477;-0.00370954931683983;-0.071981180181322
"fascinating";-0.119503085396447;-0.0304690047077828;0.550966477853918;0.0263531816883056;-0.0582896447548464;0.0133734574270447;-0.0285514458204791;0.0422987770268255;0.0178877592110522;-0.141597614127577;-0.0489521606351038
