"MR4";"MR3";"MR1";"MR9";"MR8";"MR5";"MR7";"MR2";"MR6"
"#-clean";0.0866066088283317;-0.102145817357647;-0.0129329984405019;-0.0823985122286683;0.332235831882838;0.14634618857453;0.0602380801486978;0.129250654011672;-0.126804888023054
"#-cruel";0.318721660836971;0.0797105857173885;0.0954619501577436;-0.0981289044842845;-0.133554155849782;0.00819705976188786;0.0438222034289644;-0.100144193789543;0.0622792173150485
"#-determined";0.160538319797938;-0.0482987064445625;-0.0906348560603449;0.135640063899546;0.0239861420270392;0.350868158094987;-0.232884345540564;0.16392522701376;0.108000166646827
"#-encouraging";0.00199299745337449;0.082204615200255;0.0316249945841525;0.0505266999803775;0.058455669130228;0.714733368208696;-0.190361274933072;0.130145768484708;0.00198627084640906
"#-happier";0.105537026210497;0.123733267604246;0.34614995234787;-0.103884367304812;0.182069093582857;-0.101759858216235;0.316475618140413;0.232401130984873;-0.0564844218045125
"#-interesting";0.105537026210497;0.123733267604246;0.346149952347869;-0.103884367304812;0.182069093582856;-0.101759858216235;0.316475618140412;0.232401130984873;-0.0564844218045129
"#-married";0.0657134794815156;0.0885351535381974;0.0015491631565513;-0.0266689579729829;0.00985444466898616;-0.0406648076107883;-0.0109655714793633;-0.0278602300359741;0.0376204994339444
"#-minded";0.0390040135688247;-0.0482035491718684;-0.0215758555225401;0.167942319308908;0.0217599069001981;0.112353613372668;-0.159096564339805;0.151036155842573;0.403669387490633
"#-unpleasant";-0.089722950694993;0.146710068429204;-0.0507888536709343;0.0870798892442461;0.384545849295642;0.0547244268390319;0.156103998199027;-0.0823280188571696;-0.0468463006815876
"#-weaker";0.101379456399837;-0.0932479819571418;-0.0401643152368814;-0.0127615737849188;0.111227565971914;0.154846730350143;-0.0035145459715473;0.22731855956106;0.0268173997156519
"#-worth";-0.0245916269849833;0.090643685911218;-0.0126196191217205;0.455994124154982;0.0181491842793344;0.0318753187282446;0.0912690891567931;0.0750591417387926;0.0146685241709268
"accomplished";-0.0152243602811769;0.509525975141021;0.0425947816532447;-0.0858364811339092;0.0218360655558513;-0.0247743934271737;-0.0252458339912262;0.135026897709489;-0.0293368978885434
"accustomed";0.483593249190095;0.205572746244114;0.0495099162720013;0.041403480982782;0.27581941396012;0.109877673986551;0.284146239568964;0.237608772817044;0.0575738071154505
"afraid";0.490472038522986;0.253299066951869;0.270660147866665;0.374881331966129;0.170668383335778;0.194101137417291;0.243012402648194;0.206497497314815;-0.0027692854651536
"almighty";0.00199299745337448;0.0822046152002552;0.0316249945841525;0.050526699980377;0.0584556691302274;0.714733368208698;-0.190361274933074;0.130145768484708;0.00198627084640893
"amusing";-0.0278379627591679;-0.0918899913018942;0.442741597274956;-0.103574822436281;0.0158996788091634;-0.0182487986501215;0.106549036776125;0.236888513228831;0.0173777641463758
"appropriate";0.20086871101907;0.056483497453606;-0.0567506683469252;0.177985535303485;0.105864967117253;-0.00270778621818545;0.364605928631874;-0.0298683958862082;-0.138071292450903
"attempted";0.05253594068029;-0.0823555406691278;-0.0938258069267564;-0.0591294455896423;0.39724093856258;0.333094319002965;0.268952702160493;-0.0211934922525506;0.103972367884255
"beautiful";0.536441983051152;0.377459244870382;0.308866072763775;0.197092197928398;0.145098001189056;0.12512965764273;0.22419854078351;0.185467835503753;0.0694127977061118
"blessed";0.285557401412328;-0.0578269172060626;0.664130252157796;0.103507943174574;0.0955737517704548;0.0615231929243197;0.0179790840081747;0.100128081554374;0.00173700165698002
"brave";0.176417375331767;-0.00178789285544001;0.0111676795826184;0.102321727413048;0.233749015526919;0.216008912029476;0.573982333286245;-0.0885526889271111;0.0976854871860278
"bustle";0.0888109836104155;-0.0116404405407298;0.0302149296042086;0.34438231230709;0.0644819724291205;0.0532100250971033;-0.205344891128958;0.0762779936986765;0.413382482668364
"calm";0.132714314387377;0.445720190510993;0.222871937943571;0.31560091883257;0.223988858068465;0.234051450264304;0.327806054142752;-0.063139452637497;-0.15830450762815
"capable";0.421074728746717;0.0181354060160864;-0.00413066121140793;0.0828607347373592;0.0988795462226371;0.238628476550555;0.0560296691577898;-0.0625991957088985;0.316201968569621
"careful";0.324916177757975;0.240084006129023;0.624622716916957;0.241076903734039;0.168941777925393;0.0590527241146561;-0.127898924183768;0.0109245725486333;0.0709084907421406
"cautious";0.0771313330214649;-0.0392447178328819;0.356139052424277;0.1607811580185;0.444449653634128;0.0328749613783955;0.115629593393433;-0.033224333467253;-0.0887579648875262
"charitable";0.0559533980313456;-0.0222597688694189;0.303781801973063;-0.183143446647789;-0.117848105157543;0.274319132913085;0.443919769828893;0.038682075478155;0.397404059629491
"cheerful";0.369720340058717;0.400301430513778;0.266055393211492;0.343208043086417;0.347169450937044;0.2414787672608;0.0725231693086544;0.0553299725792352;0.0488497500745105
"clean";0.21154459593842;0.327683496586548;0.204407545048304;0.190538880363442;0.24591144219601;0.103534600324456;-0.0758546711913644;0.137253418979326;0.351724135385851
"clever";0.543134126890848;-0.0087261036599824;0.146256652948201;0.300369593688273;0.0422064343681996;0.227819083307161;-0.133332679151132;0.000555970287764644;-0.0226264997671222
"comfortable";0.618630057045921;0.142457268826333;0.140968972202975;0.279749922517232;0.0520321038674958;0.180166244725745;0.229805993475475;0.0899730811987446;0.156158954440829
"compassionate";0.236388375666128;-0.0415330080166412;0.0580685868744253;0.0488192170244438;0.201217411749361;0.0346393478359152;-0.0543010438336576;0.0641404679536812;0.0185882108071178
"confident";0.160283022687808;0.255013578757358;0.40370134511277;-0.122218461925769;0.42749910597307;0.18314204618522;0.0799229604253328;0.236277524663351;0.155972428655023
"conquest";0.0756399953390071;0.217490589427665;0.387279135656677;0.195574826748789;0.294067547543508;0.136805594768534;-0.123771720757742;-0.180386678718013;-0.130047099444183
"corrupted";-0.00863392634737045;0.023753313583658;0.0815823902832409;0.127333953599493;-0.10481894474804;0.5026247758666;0.115861846965376;-0.115993391670028;-0.0427566768373079
"coward";0.00900248605230871;0.016539980299643;-0.0362792929533758;-0.0557903264786954;-0.0796952969973605;-0.0282616729607956;0.0784945019059264;-0.0338494530198497;0.404195380322077
"cruel";0.311172433106119;0.327680576994807;0.135397680736396;0.12472663764178;0.303465159212636;0.0740356943253548;0.198694882233896;0.292790326122573;0.303639724903446
"curious";0.330640027427443;0.351389484566094;0.200575026754424;0.239944391454117;0.115570726655016;0.277310510906707;0.242045931571217;0.131824776931929;0.344579741548114
"dangerous";0.23646225411462;0.158256742787317;0.317458378737714;0.194820066107756;0.14107672044836;0.0144812952365306;0.420648814221976;0.222958161563892;0.144592211948027
"daring";0.150624570522722;0.109988797656299;-0.167594227360492;-0.0416021917048275;0.0819460627441823;0.0111153890434108;0.00604757319858263;0.0421198871834879;0.0822815886586542
"delicate";0.498759403670226;0.327216724816473;0.388555805458261;0.0280423775275317;0.179048247549103;0.0997224053185543;0.267945310359959;0.25840993539524;0.0372782228812372
"delicious";0.407842112346505;-0.156425017459275;0.319359672991639;0.324728366253094;0.10143680339854;-0.0823029769902492;0.265466817011409;0.0382909362364802;-0.208846507082145
"delighted";0.520357931967564;0.134426402678502;0.310674566354251;0.339927389120032;0.328305402168496;0.176165196288663;0.128378777052073;-0.10373998214199;0.064803252525495
"delightful";0.220418849022407;0.571505215255341;0.224050998991941;0.114472084545446;0.144361240381555;-0.0201342603638349;-0.00922530367126871;0.343590843850797;-0.0267134947514132
"determined";0.188166737234063;0.377363570847092;0.281285716310494;0.107370261286382;0.184263167561867;-0.0187854756240399;0.0976202498280286;-0.124974452603678;0.130735583281462
"different";0.354364564772793;0.433836374932984;0.206405118197997;0.316723253274058;0.153551263660228;0.044064513390617;0.231854560893712;0.313860693836651;0.224579779054223
"direct";-0.000236538378927191;0.322352556664471;0.0256436117607604;0.350246135376431;0.0421759132641424;0.0774278404189591;0.278554182993097;-0.115542218581002;0.0889263027810754
"dramatic";0.615251444694798;0.0419879105142635;0.0315697964538879;-0.0607827553880978;-0.055385960333344;-0.0727196698657839;0.10323324289417;0.238067563016215;0.113407885454238
"efficient";0.185338206235545;0.249929716007983;-0.0655829152918797;0.225468865245168;-0.253921529184334;0.18457703509666;0.113230856491754;0.242012687091972;-0.323171137739767
"encouraged";0.0901548447960303;-0.050388539143109;0.126298705271208;0.0269120055539061;0.0317580178795876;-0.0145486844864881;-0.07835037198046;0.781984678748538;0.0196371185461555
"encouraging";0.112928693598179;0.101404576385658;0.113121805705083;0.0825494814022475;0.226195957804653;0.230038436404707;0.0990398851364993;0.0995395269193544;0.264763383647211
"energetic";0.00566636385539721;0.0374187352880122;0.35537893211502;0.00211877280645083;0.0215564906859725;-0.0753838152799586;0.0659894852228133;0.385985788249808;0.34778865797172
"enthusiastic";-0.103077333941505;0.0629249339824176;-0.0693446085350317;0.551529262135683;0.0563882921971101;0.0311626572429961;0.0588457960005313;0.12311541698956;0.14148996551516
"exciting";0.0467293979907049;0.570874603208213;-0.0856492941460672;0.107333736094519;-0.042089837148419;0.0596420731819363;-0.0327103472393174;-0.147051272308431;0.0272298115700213
"expensive";0.158697859170583;0.23880118025687;-0.0425179142057767;0.0458450831623388;-0.0195908354628299;-0.0680967463994356;0.240846647911471;-0.0126258639207788;-0.0365130115204783
"extraordinary";0.55518954022253;0.270361505372456;0.308371291210066;0.320471222279522;0.165214719255143;0.202984413254491;0.206945133642496;0.116711699974912;-0.0553155223355023
"extreme";0.402965280875568;0.160977529560156;0.230298302998916;0.177897018492949;0.371899009770082;0.296759944681483;0.135567892459455;0.124517907766529;0.194754052070498
"fair";0.399480025616385;0.251957406266395;0.190762264397145;0.434759117112712;0.346653416323947;0.17000952379753;0.238228983052762;0.0564458974816887;0.135917073537906
"faithful";0.241091409777292;0.23369841558192;0.35346266479917;-0.0532597218337285;0.0532219094662559;0.00729471496770786;0.368679841792284;0.0419023979671063;0.370739873564231
"familiar";0.488662628697369;0.367557062375658;0.309916546419666;0.149883964006144;0.168122936535605;-0.00962420878921301;0.203421111657976;0.124022278655729;-0.0225466536659681
"famous";0.596872461703714;0.207586419995666;0.16521114151658;0.115294344394825;0.122071666409292;-0.0317012537801834;0.232941695274441;0.045872222541228;0.14566472317985
"fancy";0.0650690280312586;0.0161690346988838;0.0890894869526496;0.121326188499313;0.109147440244324;0.0671709949712985;0.46150619789135;-0.138814993071584;-0.0520960189572931
"forgiving";-0.0106494662678333;0.00302222059454958;0.560852891353771;-0.0665304735383061;-0.0536107735928352;0.00533459775775712;0.0158785237588011;0.0419971608340476;0.0757196318664015
"free";0.438142755448591;0.409178374771531;0.279901813699701;0.337131088955279;0.235462717406356;0.258529364762471;0.124873611571302;0.0785558242070038;0.0713556900075532
