"MR3";"MR8";"MR1";"MR4";"MR2";"MR12";"MR6";"MR11";"MR7";"MR5";"MR9";"MR10"
"#-accustomed";0.0417651934572853;0.18411777098315;0.0394128502369008;0.681887261565743;0.0053334962195295;-0.0441980034461616;0.507211053111443;-0.0621733271109783;-0.0131282450484032;0.0624597431839899;0.0573693592443532;0.0399940655031192
"#-delicate";0.0913698605904762;-0.0226429897170004;0.0851711941528074;-0.0053905756428929;0.633862431010915;0.312422267663844;-0.0224944825698069;-0.0310370489267469;-0.041190257078701;-0.0946027754189418;-0.0265977389981778;0.0417897795118585
"#-honest";0.0913698605904736;-0.0226429897170014;0.0851711941528065;-0.00539057564288734;0.633862431010914;0.312422267663841;-0.022494482569804;-0.0310370489267483;-0.0411902570787031;-0.0946027754189425;-0.0265977389981777;0.0417897795118585
"#-married";0.149574561002802;0.221267277276989;0.0197005890171154;0.65541483235606;0.412739672235303;-0.141934564059612;0.0316931141021036;-0.0928163302925268;0.024778938977661;0.0122615859912415;0.0542040194764822;0.0700958004153307
"#-smart";0.0211882517399849;-0.0549875172887441;0.11983081554172;0.0122079616310372;0.569766385693002;-0.217987006830623;0.0151452689891905;0.144821256876889;0.0166646361087253;0.171221904553268;-0.0655925000202511;-0.0770558897007874
"#-welcome";0.699954710586552;0.235725012319115;0.106320485181837;-0.0678066750703893;0.153450187062552;-0.0233053968666509;0.00344448190108342;-0.0334397655945044;-0.141839782850682;-0.182842990772547;-0.189686423399373;-0.0769527157284203
"#-worth";-0.0649634389492684;-0.054124511085932;0.144163198217256;0.0281004674761883;0.165240030551446;0.637452645032802;0.0450779112834284;0.0333781050975487;-0.0386901812249087;-0.0569201396809385;0.00291019888187291;0.0196023442645275
"accomplished";-0.105455427261733;0.426440291817775;0.176367213651283;-0.0513426216573109;0.0655617653576661;0.13663138253822;-0.0944231279727434;-0.0206710251535564;0.17152313054724;-0.267251771685336;0.353941131672838;-0.0896039550847557
"accustomed";0.298795718827655;0.30358420842028;0.141441880612073;0.195595742218262;0.018924434803461;0.197848801104226;0.13669584086739;0.193333150625005;0.0747835806034092;0.205956753296089;0.106456520224529;-0.186066019533691
"afraid";0.281127576666703;0.362639518448441;0.171232683909194;0.127764333919064;0.218683832117363;0.141095013872278;0.207384099681455;0.366386921201145;0.136062616296835;0.0932045872361468;0.0508818156656085;0.0697720584259809
"appetite";0.448842338493681;0.0155791658927268;-0.0477146935028374;0.232652514609878;-0.133491296527806;0.0577436442523784;-0.0407112374156073;0.155542445865353;0.499201691946027;-0.118708798096521;0.0948845169749688;-0.0492456578748873
"appropriate";0.172763986414912;0.278209930598222;0.471565471378628;0.274289240505595;0.0158342527619321;0.0666357545778555;-0.0583657652313729;0.055826717385103;-0.000745998305495558;0.0113057422007013;0.201148224075551;-0.148578657151524
"blessed";0.0975531142943935;0.0273351696219681;0.350300900577442;0.169632800058008;-0.101555665554298;-0.0682288943101097;0.232694823095519;0.145256941471602;0.238665095649564;0.265240949644497;0.0292509727661117;0.0323546858160745
"brave";-0.109863718619108;-0.0437372171809109;0.166061515512316;-0.0363449765208213;0.299181997354527;0.433990872765696;0.48481046896773;0.0117414478981908;-0.0165747665562105;-0.0466572883955036;0.026482751214054;0.00235875042243541
"bustle";-0.0448588686359118;0.233057565757831;0.0854907046570821;-0.0151054269142889;0.130764162511372;0.230375443522996;0.421546797431547;-0.0307911334527149;0.178632163287548;-0.00942530598391608;-0.122709779436371;-0.0658759438178806
"calm";0.202081923515957;0.220959710357371;0.581172377717954;0.258672992547583;-0.0189158177470818;0.157643095854628;-0.0424790326148257;-0.0998918585836372;0.0923980723776916;0.238456845377735;0.27061873387221;-0.0323321861421463
"capable";0.0211462173127806;0.491016682566219;0.219971393277958;0.202369804303498;-0.0654333970741338;-0.00752941679096124;-0.0660339429783146;0.0443814336433805;0.201028300859259;0.275290955886513;0.083565501591127;0.07257957997275
"capital";0.00812140741629075;0.215025187001543;-0.117497838588609;0.00490402913460317;0.0126767576678002;0.0147702914784932;-0.134630946989033;0.286563920237136;0.10873563221423;-0.213156874537323;0.317960741488155;-0.0745779314442505
"careful";0.11324613153512;0.175834679385447;0.213570284332839;0.0963561326991502;0.479235537811706;0.150342282528775;0.315460489689308;0.195575403284271;0.124732729315758;0.119276156387851;0.070743312717123;0.0594977178453637
"cautious";0.0616204681774095;0.0730421545857036;0.153617409111738;0.213249568940519;0.559463082899941;0.16776105294359;-0.00582276080141144;0.318890611373655;-0.0682759961343119;0.229205471186791;-0.103454675353404;-0.15775412342498
"charitable";0.106678254359862;0.26202243464396;0.097232286694382;0.446493499674012;0.131876738318264;0.0693474801231612;-0.0942705182465924;0.0694532248874398;0.0362782070856467;0.0582902007076791;0.0869161115831113;0.0423443115440353
"cheerful";0.528237392532435;0.164086211372382;0.398941170321035;0.320965357593242;0.00219066487682959;0.230701467224825;0.056001081869662;0.15276259806549;0.165305781823376;0.0619764346023181;0.0942843057211999;-0.0603198397846672
"clean";0.528516985568375;0.341968194367989;0.170225815701026;0.0284791479928766;0.117261204399107;0.128783353958686;0.118820605627566;-0.155500769188333;0.171873170541548;0.0205530826041103;-0.00661438743970298;0.0685585525571332
"clever";0.0620388852775375;0.0707905576162637;0.537398110471326;-0.0675779803098274;0.187220126675173;0.00682451014200173;0.142971298898742;0.0283524374364039;0.195079688269769;0.0458897127832304;0.12626272354407;-0.013293898844417
"comfortable";0.296052125757611;0.187139581751306;0.431866424998255;0.26605687352762;0.200122674030274;0.386053803215657;0.258019576451212;0.246564826976748;0.0295235010310264;0.169757814292005;0.0564931011412709;0.0139628958889529
"compassionate";0.159338116365393;-0.025657652424734;0.592034607009182;-0.0277462642797779;-0.0144164297392881;0.208128302953006;-0.0454791028295371;-0.0297618876512152;-0.065475421133104;-0.162572908288441;-0.0528036389822629;-0.0523683257504263
"competent";0.0935892231134246;0.53091882247084;0.0330994767333816;-0.15830109072678;-0.0504208997725181;-0.0162819302131205;0.0501548703998196;0.294635078219341;0.301407075526274;0.0134477763430956;-0.203856965553209;0.00641074441043946
"complex";0.525324620565002;-0.0221532826728891;-0.0731884470376429;-0.0561896722632678;0.225537376375864;-0.0631643488662199;-0.0116938311992456;-0.0143735188796189;-0.0339414420509969;0.20853809881489;0.147385597140398;0.0548835128375653
