"MR1";"MR2";"MR9";"MR5";"MR6";"MR8";"MR7";"MR4";"MR3"
"#-beautiful";0.0122431097748632;0.0639449239949482;-0.017630204432787;-0.1067375659434;-0.0535365052287839;0.582327943755168;-0.0921903344197608;0.0147145367917926;-0.0666224567639901
"#-free";0.155326645092972;0.211250792258058;0.0536157507857057;0.145448001090639;-0.0272043983470354;0.129122990388482;-0.108675816132826;-0.164584901656826;0.121526327472438
"#-pleasant";0.0336070107942269;0.095332319929421;0.110695797295145;0.600410501927723;0.0348550826840862;-0.118972411306611;-0.154082752054897;-0.0330168279008165;-0.131301903850939
"#-safe";0.0188455454805623;0.0930364070380342;0.169743349909715;0.463841036178001;-0.03339548611134;0.0755282899158563;0.118493264494611;0.171466935313922;-0.0306104536433001
"#-wise";0.0310635589918212;-0.0290639557481032;0.0759693759249628;-0.0367235886718389;0.0891656923633438;0.0294294477712445;-0.10819713497567;-0.0601054138042606;0.78533398094897
"accustomed";0.472055668778056;0.220305459873158;0.207585497875624;0.267005174714615;0.194452685521162;0.0110941730500859;0.0629202545891818;0.132663320142921;-0.0366789266231816
"afraid";0.489669270075113;0.349390830579461;0.219043565206123;0.201220451948121;0.220348210797687;0.0302964450555455;0.0214295294641517;0.202960006369333;0.0673419776415324
"amusing";0.149898193823847;-0.053582796100851;0.0877647280256919;0.160380879135934;-0.112661198854831;0.252475027905491;-0.0127189605788746;0.488806156536975;0.0111514121238293
"appropriate";0.168916494760276;-0.069620988191542;0.0810650254210221;-0.0387119344322611;0.111157175158888;0.324336790763039;-0.0584113731586418;-0.132408537880881;0.677514115671698
"atheist";0.521050608474254;0.0275941492827203;-0.0640913599410205;-0.0194485178280461;0.199389218045416;-0.00488696232932308;0.220816604261757;0.0906712368685682;-0.0733154491092911
"beautiful";0.623540787265038;0.241512699040367;0.172431561834057;0.0365932043155757;0.154440260214292;0.213455303440203;0.190180005095494;0.235391858185341;-0.0747347359650445
"blessed";0.196123661590171;0.310240749061323;-0.0743943630254887;0.244256870264417;0.0311002052746217;0.299970951602665;-0.191248719687016;-0.208989126408446;0.0103236885600324
"brave";0.107759857113475;0.12455623137505;-0.0762393560800584;0.0236673163948708;0.173517232059884;0.272787493406817;0.0881900336783546;0.0288866403330868;-0.0960602305352532
"calm";0.74483004969917;0.00438164445302733;-0.0381860590522252;0.103278947845878;0.00999415534111802;0.0891651313355677;0.0281698829669179;0.110408717984782;0.0341918280861599
"capable";0.138040146263416;0.0557180073579757;0.507626679285673;0.336693439306221;-0.109763419371656;-0.0749912851451;0.173271839049227;0.117810964650205;0.0869151117771708
"careful";0.655550152126666;0.203068061211282;0.253245412877359;0.234777556668911;0.0781236034567011;0.0388914520000256;0.346889206175151;-0.170285845805247;0.0325174111469942
"cautious";0.384566305622361;0.350398995279678;0.258498083864777;0.00614557575590213;0.200312277394938;-0.0875651914963702;0.202266166625497;0.192342337904194;-0.0525208984078377
"cheerful";0.60524684779307;0.192646476551032;0.266169076587677;0.0968869481648414;0.138715565462936;0.257545460520532;0.198103742224012;0.126539245188324;0.147699790017309
"choice";0.223760899043936;-0.0778213263244255;0.0502773558653248;-0.0258872895397448;0.0866254714707357;0.466234306255022;0.0162070435844082;-0.136319996740509;0.272649101945542
"clean";0.375319039901936;0.377708502556805;-0.0190377010518682;0.41863892678813;0.106694481903544;-0.0184550278901147;0.0160034207880778;0.150073709524641;0.0519311109361432
"clever";0.384229705302769;0.224155265076684;0.0721803334555506;0.0219988674115689;0.0301699053358378;0.338647435164024;0.318753379261416;0.178374532399916;-0.0706921141404557
"comfortable";0.540375925294904;0.420664193842358;0.0880350862214272;0.157319264295277;0.2179425944369;0.208292672092979;0.111761588793928;0.182570867457975;-0.0350566108711963
"compassionate";0.456547328065202;0.0643792239047005;0.188887017888698;0.141734014983819;-0.0814930424873813;0.12298426468901;-0.0901658818506637;0.130624050309864;0.0717289211179828
"competent";-0.0543933868747013;-0.0430215795914308;-0.0152765907034705;-0.0374162628533262;-0.0193038894099367;0.0124719043194036;-0.0195752116075615;-0.0139655856662944;-0.00527105157216485
"confident";0.0591932262209069;-0.00692057379408042;-0.199818278942201;0.385770984488425;0.010695825759568;0.0724719427362403;0.0734891426775876;0.0868653980274394;0.0840927999167854
