"MR5";"MR1";"MR2";"MR7";"MR4";"MR6";"MR8";"MR3";"MR9";"MR10";"MR11"
"#-clever";0.027817682976981;0.289448286484776;0.109829975856948;0.0694509140586077;-0.0862489729283944;0.0070639896682081;-0.0940782355945475;-0.0385919633994499;0.470451159828306;0.178580873762858;0.279086595472167
"#-united";0.302707752024523;0.0519300055598513;0.085861888421242;-0.010699048327043;-0.180751020471305;-0.0663550225842576;0.25515676795028;-0.0229785653412454;0.256251367307386;0.0739322288655367;-0.0374449636933531
"#-worth";-0.0289788579954765;0.327742865239794;-0.0012227110368351;0.240230410316444;0.00288056084642321;0.72450904379372;0.0318105181833952;0.0518660522984779;-0.051970743792698;-0.0196853976198026;0.0036465211768434
"accomplished";0.0566942050130781;0.663581641471564;0.0496832292651977;0.101484281303028;0.0298328508956069;0.320361081731257;-0.158318520394327;-0.0315607553147897;-0.0451422398047813;-0.0179736338505565;-0.157174162434723
"accustomed";-0.00658480055592524;-0.104378701535375;-0.0753151516145999;-0.0126932011349459;0.0114697117771563;0.646444375561057;0.00584650600515522;-0.0747271470076119;0.0274731430249471;0.179607070825116;-0.0520747797576896
"amusing";-0.0871012548485577;0.0975352099191613;0.0443901089502005;0.242137494657468;-0.0552175234716872;-0.00859085239365322;0.0630489322253719;-0.110644329410182;0.328584613860923;-0.0717968547951065;-0.116336939424894
"beautiful";0.269105638208202;0.338343461146359;0.185135134886968;0.138948732975032;0.0805580151041856;0.484481356351136;0.112873853423828;0.163489332475075;0.0688483036869831;-0.300307733957644;0.0973984035481563
"best";0.356407999529959;0.255111546558493;0.237343940283908;0.166640884481058;0.112474843733897;0.208737238055528;0.397084066870446;0.0179449381266199;0.186527080805734;-0.0114951265860294;0.225709308724886
"calm";-0.0783658336638923;0.0115423096488689;0.468908154499555;0.127559875987854;0.304210846031734;-0.0328753342528118;0.104162918115558;-0.0665270238709542;-0.118723036479533;0.148560432046141;-0.0381885000824507
"capable";0.599448763575765;0.188583132281664;0.0876297326981584;0.20883331853289;0.174840021241766;0.0535995800165084;0.0314086425627497;0.277869946421476;0.135297988591288;-0.148058991083928;0.0675481564641389
