"MR2";"MR1";"MR5";"MR4";"MR3"
"#-free";-0.11134087832804;0.488725451980533;-0.0210878839467476;0.625021583726549;-0.0579384049257926
"#-profitable";0.358344432184011;-0.0892723298535968;0.111416528931889;0.0960890050782777;-0.162448118521156
"#-strong";0.00386561585187293;0.00687527448799919;-0.183167202322213;0.434832914797271;0.151157464737346
"#-worth";0.0242529735733951;-0.000230894228274906;0.519291826754098;-0.057164821934982;0.175494993434861
"accustomed";0.232476046507536;0.563355407911224;0.100559072173819;0.160163144106591;-0.139028660493988
"afraid";0.382638441171465;0.37605198460009;0.480584129459446;0.182711975116435;0.0554521025933741
"appropriate";0.203586055182693;0.0768133578656529;-0.0167772808679091;0.0247833899896052;0.107627572518078
"beautiful";0.187462787224474;0.483653455750795;0.325793102194576;0.466140936136859;0.112773671020928
"blessed";0.287101367939968;0.16154831614759;0.308113235101329;-0.0919198481550438;0.172897641040942
"brave";-0.152785166196295;-0.0399141861062204;0.0584441462462368;0.0251400851542274;0.73695239712193
"calm";0.055214298760983;0.0784083888232009;0.415764555872579;-0.0447775922709522;0.296901810659828
"capable";0.509163394033989;0.104601583195375;0.0396382973108381;0.178272201529534;0.354986401995926
"careful";0.445494638967811;-0.0846082967192677;0.083382081788664;0.564659056215509;0.0546085920510233
"cautious";0.18726348648607;-0.0247520724556454;-0.0716832279626341;-0.00189029350493426;0.0923987981943333
"cheerful";0.549198631878516;0.0567969063561491;0.25645360346297;0.334169954381373;0.0304536517525924
"clean";0.54365920364225;0.0424022383000172;0.230166969695508;0.321682468258436;0.0237328960919481
"clever";0.458503964746921;0.108391751091847;-0.0510808831304637;0.254713286357067;0.018864911413994
"comfortable";0.486505990198329;0.254847830454571;0.15513878406838;0.0109403197204301;0.0398881835015417
"compassionate";0.241564178022236;0.201997911964592;0.0693748642236195;0.384695127133809;0.00443165465558634
"competent";0.0129303618924406;0.448437281339826;-0.049291156129421;0.177269109371252;0.172707452950952
"competitive";0.06465478294211;0.00476705589718499;-0.0744105041395388;-0.118153369011744;-0.082206273896827
"confident";0.0436715477706119;0.110710100980842;-0.0831271870882899;0.242498410226518;-0.0708151055832206
"conventional";0.31745756739599;0.0319858524800228;0.228143681436377;-0.0280488540855746;0.410085709402486
"cruel";-0.0365249987077944;0.187351578309795;0.239695230931781;0.391501870111586;0.132599446523767
"curious";0.46720376927323;0.208259954515093;0.265146894903245;0.247826606552202;0.194525557364203
"dangerous";0.0876108270896497;0.0432340491640222;0.548276611576165;0.0757966377702526;0.126205825806817
"delicate";0.101562988068054;0.100659894593283;0.392594048984214;-0.000296236796851928;0.0330033398254199
"delicious";0.343159627925124;0.0525879248289006;0.116248527104838;-0.0942035552313307;-0.0889913518852789
"delighted";0.319920857211638;0.535295526706843;0.239280682404654;0.217161280909097;0.0909425501636247
"delightful";0.313969949203248;0.0328667520876771;-0.0227499846251784;-0.0703319968973213;0.419541650860774
"determined";0.330004389296498;0.0687198469494655;0.0566243180845056;0.132956984810666;0.582671318363026
"different";0.473194013553656;0.445434925140306;0.249453571492153;-0.0717630059373589;0.132988835680916
"direct";0.0680998017951745;0.697981334034085;0.0177641746223197;0.153918030097846;-0.026449673761126
"dominant";-0.110787078131762;-0.110347542546739;-0.0195100615633067;0.0243867633645258;0.76373070085118
"dramatic";0.322894749776576;0.237741053601249;-0.129506498135651;0.00137732500272934;-0.188500227609197
"educational";0.185831874946003;-0.0224875039622126;-0.0528498486116793;-0.0994160679371562;-0.170185465329337
"efficient";-0.00192211365076286;0.1842935761137;-0.101922099085479;0.0405590725218564;-0.0515118918121014
"encouraging";0.0154673961911057;0.0406489121660245;0.439835261225332;0.325032113640526;-0.0126436860432134
"energetic";0.259908591604905;-0.0381703117361178;-0.158738891657784;-0.0248284501199023;0.352007039647225
"enthusiastic";0.060859314778675;0.139309410602429;0.0757145632776019;0.589893243009741;0.00740189186514856
"expensive";0.592037859363828;0.282604184735641;0.100267703625437;0.0223164674845034;0.20253758225052
"extraordinary";0.521504916432139;0.402457979242404;0.0469437057768121;0.32649237693461;0.0894117128850191
"extreme";0.428343352370243;0.301855212868194;-0.0661347819437943;0.075910180977352;0.23017081516156
"fair";0.134859592748601;0.487370618202541;0.362897153517482;-0.061939513112563;0.139360473831071
"faithful";0.182283645076264;0.20169943313066;0.481733821125471;0.163607281603824;0.444123320894858
"familiar";0.183948748940358;0.253543254531102;0.19016044285064;0.413015195288778;0.349541514140757
"famous";-0.00254810301170182;0.560741149723057;0.226717703228;0.0978299980962003;0.00920598804172614
"fancy";0.26383117228611;-0.0318744728311138;-0.0223768266981379;-0.0571720386583862;-0.21256742484637
"free";0.290745495858972;0.265450193004903;0.544419031874099;0.216255944721528;-0.0160545049901915
"friendly";0.0936084755074091;0.591999191122149;0.120930886266116;0.246050733698826;0.214911440322737
"generous";0.157913561764558;-0.074189245764795;0.0369613013997329;0.00460267155385514;0.680465565205886
"gentle";0.59884678130023;0.168136154231705;0.272811026651764;0.0194271089389257;0.272126789389336
"genuine";-0.130794503670694;0.425162267652519;0.42429145579683;-0.0686214984205963;0.0545417348082028
"graceful";-0.0709208269017022;0.118722265067899;0.462975223306085;0.548957763377672;0.0567767709511141
"greatest";0.326949671922355;0.456298616393709;0.22807307842506;0.218481341330938;0.0523400392416017
"greedy";-0.158271069795316;0.444931195043778;0.257998674415569;0.302519301868492;-0.00571770572941917
"happier";0.13942019767822;0.499231148358268;0.0581437741947728;-0.0943559323388182;0.068341212992059
"happy";0.275581266838283;0.491348801248794;0.337719875561936;0.144675585869673;0.0960962052978398
"helpful";0.237413360949167;0.0203105815561589;-0.0980985243264805;0.0825340917640012;0.193592390154239
"holy";0.178876552163417;0.150251267107489;-0.197419894198465;0.1367480927955;0.125878699580421
"honest";0.362972310518577;0.499608808965013;0.196442280302372;0.068564002450139;0.0259742612765842
"humble";0.220004399393823;0.560422764249776;0.147735027156263;0.165333065822078;0.0956190937896365
"inappropriate";0.338747696870254;0.29203372418128;-0.128095964477005;-0.118751732628719;0.103237853236737
"independent";-0.0971521193562468;0.155631696405503;0.143230529495008;0.19972569422375;0.231814473455924
"individual";0.183230877326486;0.155311656471941;-0.228144525437716;0.128328580977731;0.0907813633902735
"influential";0.413809040577349;0.0976823578206944;0.191095508276922;-0.0456257337320911;0.154559635841353
"intellectual";0.21271378623602;0.0547415741272398;-0.112466769694042;-0.0727115773373947;-0.135615377167201
"intelligent";0.372620556192859;0.444404016483045;-0.127569103350463;-0.0652330204846926;-0.145408531071781
"interesting";0.416852787313553;0.00798507158277451;0.215120878389445;0.228078148758427;-0.0901507168689901
"intriguing";0.158042450797705;-0.0351185401112027;0.330239971126507;-0.0557152186114433;0.299871801909968
"irregular";0.16388274262527;0.133268120674088;-0.0459211793137769;0.378115796897004;-0.0597045333805419
"legal";0.441408548488791;0.0873047817796574;-0.0259673693997781;0.161612054852587;0.325027981504948
"legitimate";-0.0308901533322946;0.0145918418352294;0.0902069193961082;0.0251686395617057;-0.0473263379997849
"liberal";0.37709959808281;0.118902628232698;-0.0103862222718308;0.0309830771893195;0.157977292553857
"loose";0.195793853558118;0.134141969240264;0.343357937909396;0.10703110287947;0.480138476007148
"married";0.240020572381997;0.212882732819812;0.163246667654249;0.139896238448285;0.548750615171925
"mighty";0.411871407242814;0.207026825369807;0.189799031150198;-0.0507640398576217;0.0209479154670739
"minded";0.0040119882198708;0.236447221761464;0.0704536447411512;0.0697216011580096;-0.0473550682813186
"modest";0.306515084655462;0.0365600054754375;0.122283238736129;0.128559498819603;0.150796399541133
"moral";0.0612168444172111;0.0588883118349735;0.228539577704785;0.387322741887199;0.0737067043239311
"mysterious";0.410940061446644;0.421444167080787;0.373668263547369;0.168284556429613;0.0305915802688912
"natural";0.401346650191732;0.496966530363432;0.499530779041417;0.154564861921734;0.0578441608151119
"neat";0.411301506518258;0.144721052987116;-0.135900994508714;0.315715661039044;0.200978234415937
"novel";0.355182447345818;0.0301534439411339;0.217410762260586;0.49368142281567;-0.0517393737889175
"official";0.247560445292638;0.203742616663409;0.0890297286164387;0.281042727626409;-0.056175575100482
"original";0.0146717612137281;0.406636648073982;0.368402374335529;-0.0542611402380456;0.0469225101712694
"outrageous";-0.110787078131762;-0.110347542546739;-0.0195100615633069;0.0243867633645257;0.76373070085118
"passionate";0.0179011994988721;0.113595967491335;0.44154138562165;0.339778796827691;0.0706732470194828
"peaceful";0.339339280713982;0.0775141893182205;0.463374305523885;-0.0955354524824008;0.0132086504587457
"playful";0.347483200211991;0.0815130954842347;0.089858186814141;0.398379952549077;0.0451428199780525
"pleasant";0.467345001801479;0.38396363156637;0.451436650825869;0.26505240084459;0.0668550674995643
"polite";0.15342436456257;0.213716161261931;0.268330255395723;0.300912650170474;0.188051669550112
"popular";0.0648461738435721;0.189310051432438;0.05142458454708;0.0244517323751587;0.0116807974886759
"powerful";0.38538567218152;-0.0447422418178436;0.664047244244667;0.271822501724666;0.0481426522633425
"professional";0.225979277248131;0.291710348560806;-0.0895989195474037;-0.0976084291657725;-0.135545407624329
"profitable";0.141782731297659;0.270377945552139;0.132583123843413;0.0422787655450936;-0.149422489940653
"proud";0.132546723693492;0.588549509967215;0.373246793400677;0.266686825935716;0.0451857520427834
"prudent";0.054489929678706;0.0118999195622324;0.101670898800016;-0.0387498443235945;-0.0395072037447391
"qualified";0.635039625945316;-0.00690162462062102;0.179079524247435;0.263019090342656;-0.0107003068549303
"reasonable";0.247952475199041;0.114485089724385;0.292858076660224;-0.00102652529149556;0.0445095031937794
"reliable";0.206734292573468;0.204948702435887;-0.0138569610712342;-0.139314887068745;0.0784911889627301
"religious";-0.178944593094533;0.213414273970544;0.0171666506361527;0.104658389673572;-0.0069318532033538
"responsible";0.495876835055721;-0.0265733147339797;0.0357297139423567;0.110737313086909;0.137471042997148
"rich";0.39210289889041;0.115045798360215;0.550788348801967;0.430888248542396;0.0409785126004746
"sacred";0.00763768950513603;0.575923343526548;0.0248382722153809;0.214759993087762;0.00819216780874674
"safe";0.235921918281645;0.49836545188851;0.424272399283993;0.309277621902905;-0.00857545154670932
"safer";0.470178416647342;0.13483402357675;0.185571154595715;-0.190551214326174;0.0426844849070702
"secure";0.44433903405566;-0.135084954893399;0.225700979640508;0.0770605264160401;-0.0782184294172821
"smart";0.157548315277636;0.348295110240807;0.177397351571689;0.0206070228819624;0.126827418138044
"special";0.414257989303756;0.119453948778247;-0.0620919105164166;0.0309845586731974;0.131125912208886
"spontaneous";0.14369592872455;0.214331618304466;-0.0563071315830811;0.452667296701776;0.0295843571518901
"stable";-0.0456506370648007;0.220101034305229;0.459832771413912;-0.08784418357841;0.020281804894479
"strong";0.356825353085044;0.465810327137486;0.247510469923375;0.380234936297395;0.0689306444032
"subordinate";-0.0572197245929104;0.197651733159476;0.623514382844339;-0.0967615141252597;0.0989518154893955
"superior";-0.100113294248205;0.589334460864077;0.288954535172106;-0.00531135257908224;0.0204453346957936
"surplus";-0.188472343093306;0.126259812733869;0.209717780347532;-0.0131344663935753;0.11722663979266
"surprising";0.579440538083153;0.279049917258895;0.203868771375903;0.222994190337192;-0.0779275224680097
"sympathetic";0.416056966274605;-0.109456775651186;0.430072081852546;0.27428181601557;0.0257036249853836
"thoughtful";0.41126877625855;0.200088119386704;0.0823590150114254;0.229081072844442;-0.0209259490222964
"threatening";-0.00307788312465379;-0.0290797152646951;-0.0426709444673955;0.399309120820414;-0.0196974177103901
"top";0.399229802814009;-0.169182883043425;0.0418675675665804;0.270340971962133;0.185318024029351
"unpleasant";-0.194215095796853;0.519140991117154;0.0103901414963993;0.155964462089199;-0.0202815743151294
"weak";0.41982457328519;0.428053314614167;0.144335819230536;0.220196378175952;0.213267684268401
"weaker";0.0980157707003505;0.206897253789435;-0.0844039117726206;-0.104380222603261;-0.0152971768270054
"welcome";0.242200326743845;0.114417537823924;0.0683258850373733;0.0467285896853208;0.0632243623521234
"social";0.477274275608258;0.303262149181155;-0.0358640910778642;-0.0140767579643635;-0.136975691761037
"universal";-0.0216472012874565;0.00357643472093107;-0.147038150714299;0.458240546056844;-0.00572460019698925
"uncertain";0.220273850736692;-0.000425242677285885;0.175439831939967;-0.0200190379699253;0.614189332553807
"respected";0.0337763031392552;0.107194064365646;-0.0849368139112375;0.493139495633094;0.0793901981272553
"suited";-0.00583525143573535;-0.00730563825585348;0.0111460486939912;0.817254338366264;-0.048322142674298
"unfamiliar";0.350800573250197;-0.114387999265977;0.0770317470239046;0.466588489482029;0.0443469219608293
"united";0.0188107155335153;0.143701844153898;0.214671928899607;0.2789783938065;-0.00990987190128207
"scared";0.157250315134692;0.0959359843081514;0.0498430532239528;0.00940021417527919;0.0123237439017483
"worth";0.252954108062134;0.551388546219989;0.306406737554311;0.113949110685974;0.0416830547685717
"wise";0.197497979207354;0.135726124629311;-0.0523313454473827;0.148568200836918;-0.0257058000690419
"unfair";0.0278807414693278;0.0490244618227303;0.0409612988804424;-0.0441262519585948;0.238613745241545
"sincere";0.179696783481087;0.335034963059066;-0.0683612923888159;-0.157049251191829;0.110326639798883
"unique";0.213644302948786;0.354826109101953;-0.165385316084859;0.0466273833498144;-0.0740132261730467
