"MR5";"MR7";"MR1";"MR2";"MR4";"MR8";"MR6";"MR3";"MR9";"MR10";"MR11";"MR12"
"#-clever";-0.00429072392980559;0.298945807685339;0.11660928864935;0.113777858227373;-0.0956533515145678;-0.102932646550907;-0.0162977838620828;-0.0464909596621857;0.472856713139289;0.183076763761054;0.254469230840247;-0.00915121213490175
"#-united";0.25625632468313;0.0859189455355513;-0.0903579971483937;0.0731152822604524;-0.200977763151666;0.221783576637471;0.00414610864108498;-0.00692592287021139;0.35235242982031;-0.0272136393065488;-0.00107260146209361;0.280535487533335
"#-worth";0.0368924880740303;0.303081013248595;0.371240276963898;0.0153460240217294;-0.0274050955792693;0.0921603741904365;0.622126883648825;0.0408244238825067;-0.126316866415195;0.0858873529036088;0.00471798020713797;-0.230186763858694
"accomplished";0.082642680200514;0.692004630698017;0.0950032191419476;0.0446493107212155;0.0149496631944951;-0.138330728973729;0.356596190026162;-0.0171335132305853;-0.0334918339285779;-0.0809003678384452;-0.105363137071237;0.00573646308629317
"accustomed";0.00402261742131277;-0.0758847801438929;0.00285975493100083;-0.0866383296387594;-0.00974855053881778;0.0145582886303036;0.70449530467401;-0.05975153633834;0.0682119595790496;0.118064043848459;0.0146841894140941;0.0247278562927663
"amusing";-0.101888365927585;0.052353490883217;0.368120848231865;0.075316551204744;-0.0589627237662439;0.0842055145884956;-0.124602471517949;-0.138501197628847;0.221777432245024;0.057865763281991;-0.21235478853455;-0.179807537703927
"beautiful";0.32865497731907;0.308447974631868;0.268717317410589;0.201945724323049;0.0391835554265235;0.198296769623031;0.359454723070117;0.139416763977721;0.0281208906702854;-0.161563013034575;0.0864415835002615;-0.286412056062495
"best";0.36293443666976;0.226392700658713;0.251950444768833;0.240584447185429;0.0938094606324423;0.420039841423754;0.10458415782657;0.00459272700920987;0.180200777741998;0.0862025487157476;0.186704818078856;-0.0428022281467168
"calm";-0.0944584340913216;0.0385692614511412;0.0322141887748629;0.445283057504865;0.327900035429229;0.069692184498976;0.0498456780468627;-0.0310325143297357;-0.0777337511965345;0.0387862120444219;0.00916778409318498;0.26531690415215
"capable";0.604206303111408;0.18333713073966;0.20702915996742;0.0854401130042865;0.161779562121636;0.0502206009820612;0.010300883020827;0.278919949617582;0.182518283500995;-0.126414070486446;0.051799148767526;0.00452315263436388
"careful";0.0176999994804428;0.725230491826701;0.126093501788226;0.0944767261229665;0.306606142545522;0.0222544976712688;-0.019571458051429;0.00952573983939485;0.0326687744240751;0.042229496060928;0.129433235467824;-0.0437179841669584
"cautious";0.634875031824768;0.105647284397487;-0.0237397344859281;0.00412904662939446;-0.110892505684082;0.260555365955534;0.290674091902472;0.416446004486484;0.103340732538189;0.105156284542311;0.0646458221472018;-0.116353867810868
"cheerful";0.496627167960832;0.0304070160435439;-0.128772561908471;0.143684744992767;0.0951744078368529;0.164225147131777;-0.0429816848449982;-0.0730642961196758;0.164728195472678;0.0635250611053083;-0.141616135637311;0.137135361654361
"clever";0.218558917581822;-0.041072530044294;0.323181036341878;-0.10447772426637;0.0573165847275018;0.610516897579207;0.0909491809198784;0.101451087692212;0.168312472161907;-0.0879966369013008;-0.0495058622824499;0.0837155835061598
"comfortable";0.314695379458328;0.0317731230623553;0.575453043078976;-0.00751060977126595;0.227890174268588;0.213954539976066;-0.0583395338613344;0.00862337276530155;0.202319072043885;-0.048262244101126;-0.0520807629505273;0.211534572437764
"compassionate";0.126943751045687;-0.0598809184110344;-0.102516127114387;-0.118834915957381;0.489191941033373;0.157917631053558;-0.0881748917319929;-0.0211220589985394;0.188869684276744;-0.0773962173751115;-0.196859546197603;-0.00843173089073013
"confident";0.0616283069159344;0.0474546667340436;0.0770114181876954;-0.0240000539183878;0.188210954409593;0.158789227539565;0.0458702861955443;0.241331757912357;0.27247160690831;-0.110871725679729;0.578806450767197;-0.131921350939429
