"MR1";"MR3";"MR2"
"#-accustomed";-0.00969051930287949;0.00380231057302445;-0.0278910522305413
"#-afraid";0.439632752912025;0.235341384433334;0.0206621297108702
"#-comfortable";-0.0764861717732769;0.344549450497415;-0.109045735521787
"#-curious";-0.0764861717732772;0.344549450497417;-0.109045735521785
"#-free";0.13111520582311;0.222627945964608;0.054714501987772
"#-honest";-0.0775097410903881;0.0181897458012211;0.118679302483061
"#-married";0.389007211772976;-0.0593985365183066;-0.0349961043565709
"#-minded";0.158435823830834;-0.101439910924889;0.31131126376635
"#-neat";-0.0701339350660858;0.466757006463693;0.060808256663421
"#-profitable";0.288957226154377;0.0984775433419147;0.1069464986969
"accomplished";0.454369396783913;0.300787825119997;0.405989137113105
"accustomed";0.485121579212214;0.362160257049274;0.109127189107618
"amusing";-0.0743128152336658;0.4419450138828;0.034057530148956
"appropriate";0.0502681897952031;0.182243260543827;-0.0121336390773316
"artistic";0.17312690533179;0.0154877261997818;0.00638145262811125
"beautiful";0.574650956511141;0.449630560845507;0.22567063476697
"blessed";0.441500845526314;0.25440391666576;0.00167890625211005
"bored";0.283617967457066;0.0111408596060551;0.239005132470979
"brave";0.350609215421779;0.0475528596127808;0.305279816612292
"calm";0.192492236194758;0.259256289850398;0.245987469840907
"capable";0.381820049162923;0.141840617225491;0.24825868631329
"careful";0.333149948983095;0.664062682243378;0.0405306210311576
"charitable";0.165318437278151;0.39839324143523;-0.0117395156185145
"cheerful";0.712695882125253;0.290661614364618;0.144830424835396
"clean";0.400092388436294;0.236021621790271;0.366180951459499
"clever";0.299068243633934;0.298414577923381;0.379179473999736
"comfortable";0.483278803588725;0.343496391646313;0.435769554697493
"compassionate";0.336159607352106;0.0495908030224868;0.114572889140616
"competent";0.0748517465944482;0.0910295993752501;0.191316032416693
"complex";0.520893784963119;-0.0773034570648486;-0.168330464315687
"confident";0.288880589957269;0.324514489909635;0.0220169338821834
"corrupted";0.248032109321279;0.0229020136905353;0.0100533763689893
"cruel";0.238416552284063;0.496769571573714;0.13293937008013
"curious";0.617587109340964;0.43049313310866;0.354242331540171
"damned";0.193723898556659;0.0608829975545374;-0.08452842984878
"dangerous";0.593270895251658;0.293839013829947;0.148886616510712
"delicate";0.613595620404527;0.345100911706002;0.305171157905776
"delicious";0.328166204785334;0.49365289998287;-0.0337877998047366
"delighted";0.442517221731135;0.525698215504537;0.0263096335424792
"delightful";0.555284876151162;0.467924981887769;0.212544528232421
"determined";0.41434940943901;0.273798028171526;0.29142643417556
"different";0.60057042018211;0.410706194134525;0.31197094029089
"direct";0.092747724559706;0.246403792535318;0.281491464887223
"educational";0.18304990157276;0.101031660213248;0.249589693637057
"effective";-0.0694594445711986;0.0647411225884415;0.058731111807042
"encouraged";0.232970211617845;0.0960126835444807;0.513338597640768
"encouraging";0.352182021697093;0.40386801792827;0.454524212829752
