"MR1";"MR2";"MR4";"MR9";"MR8";"MR7";"MR11";"MR12";"MR3";"MR6";"MR5";"MR10"
"#-beautiful";-0.0278779036801881;-0.0688973664568514;0.727178463130232;0.0159806241528303;-0.00801267806072216;0.0891453105558344;0.0911826098815531;0.0307264483730634;-0.0520529727911886;-0.0129643467187273;0.134023501747164;-0.0446480060621479
"exciting";0.386048252748404;0.0609571599421972;0.334419785816925;-0.039089308937129;0.276050069949276;0.0808293267920656;0.506356918439603;0.0698310785829686;-0.0621846459444539;-0.104195531341042;-0.113677328486229;-0.194629160797009
"extraordinary";-0.0965387183199861;0.146769742809197;-0.064760552793635;0.0213674355974477;0.0255696377845611;0.546726494425856;-0.0413288397185323;-0.0335235797078374;0.00217164364390027;0.190759373202461;-0.0101401656674126;0.162901041540842
"extreme";0.694104518593733;0.0866892469524244;0.143923953914541;0.103495830622239;-0.101533955550007;0.0325796111106587;0.278941672127948;0.193234859632401;0.044930018540862;-0.0753397074929848;0.0665160345197547;0.124583985181677
"fair";0.707600582923854;0.0213415445029167;-0.020064375805319;-0.0000865076334442894;0.0562618631163945;0.0543673732207537;0.0241844044634204;-0.00730972391958632;-0.00345693490001768;0.101929332142191;0.184622136815598;0.23246470198083
"faithful";0.412484215981206;0.257818020665089;0.100019881017888;-0.0725375880174999;0.325161957144998;-0.107310191081169;-0.121985154359836;-0.126677272868534;0.211909396507486;-0.114015474038803;-0.133994384506537;0.404633554837797
"familiar";0.287407399541565;0.137614821332962;0.364897365824916;0.178964111334499;0.128275992456716;0.159863373128232;0.00248620774497502;-0.0153164541255437;0.0619387334088465;0.163316709558475;0.38682602709975;0.121480843381216
"fancy";0.202498839152726;0.157151276642633;0.543260938252343;-0.0445737144908855;-0.11161814878838;-0.121943310339142;-0.107062661548083;-0.135608957420423;0.26685105139688;-0.0561471929855516;0.0804250666027341;0.329758129801323
"free";0.373413498206153;0.193175537085316;0.189848136333556;0.0158448575992067;0.130947394770114;0.359783480088418;0.277365927359079;0.0113813153430286;-0.0536593550451629;-0.00273851097448082;0.140920767262254;-0.0654417573932546
"generous";0.105695610463423;-0.114356960037299;0.0643490576694639;0.544181495906002;0.489695571514347;-0.0431403838463439;0.141188484658373;0.0214806366124377;-0.0631558833160144;-0.0526309380314534;0.097725334324497;0.0251859674725887
"happier";0.151461002968268;0.650389290243749;0.0514738522523715;-0.0395170689225804;-0.00544761542065717;0.152723901801113;0.0043260966131524;0.0754308630127009;-0.0461185161458012;0.148990800264741;0.28647513687103;0.19538382918029
"harmless";0.226972398435924;-0.0314799473735169;0.236221646004534;0.653839521788435;0.0147556833889746;0.0129366939877451;0.0266523328785409;-0.0291059217729519;-0.10481450085688;-0.0954156613650591;-0.107634453893041;-0.0775073617310953
"heavenly";0.197887346151001;0.102555864168527;0.287908857184887;0.127972818949411;-0.0310352864765077;0.293339033732036;-0.0111212341913272;-0.0581910348831964;-0.0466804406644308;0.51583875362784;0.0251759221154592;0.452071824171191
"historical";0.0563246612127118;0.0822382232568359;0.244558717739475;0.0411303337643737;-0.00358862619299867;-0.0278024340114096;0.57208878273855;0.113072859435914;0.041023938998558;-0.00809347867023601;-0.0715745009223844;0.059096477829792
"holy";0.0126805758942285;0.922425145850378;-0.00461663496599251;-0.00848484494816295;-0.0228626338890655;0.0189831053412979;0.0366250520512522;-0.00956478809802767;0.0502358559184941;0.0247836421851994;-0.0835752226824412;0.0549338102498353
"honest";-0.0854384357800032;-0.0738297609722167;0.380325710645275;0.374044368531245;0.0735620576979025;-0.0959772835407021;0.306716915471693;-0.032906490920578;-0.0353988597729548;0.0215926872230635;0.21451624725916;0.184892660282147
"intellectual";0.0172593540958417;0.05619968624823;-0.0474824841025013;-0.0455742855781611;-0.00946476892167972;0.162159216125583;0.0108823542941945;-0.0807059392910188;-0.0581296906502548;0.829574299408718;-0.00890137019601913;0.0482477394453118
"interesting";0.0816976600014628;-0.0330243211914155;0.245221523969952;-0.0786233896732768;-0.0800178839724573;0.584217645969174;0.274301606497551;0.00568315668706768;-0.118086241147705;-0.0146812620334937;-0.0756123724418997;-0.0570130151181905
"irregular";0.421378975689801;-0.0286403123805429;-0.0641459237107879;-0.158524155560344;0.226518104045103;-0.0686719194472651;0.148957922307656;0.596857477220872;-0.0791660657859113;0.0936299880600809;-0.069011712220127;0.214157511727806
"liberal";-0.0395767645939094;-0.043848349981709;0.156006760513303;0.212468110473349;0.0259047642919199;-0.115989644525781;0.0125425421826239;-0.0419177680530335;-0.0346051981527997;0.015976682107024;0.630066667985039;0.0827180708858705
"loose";0.105843853825162;-0.0570854527715943;0.258201842170096;0.1006355669746;0.253589883661123;0.0968117947271312;0.348990323411212;0.216156649826426;-0.043652079234011;-0.0274528853609125;-0.0973805290976545;0.252784472535875
"married";-0.0114418786092173;0.0352366311152754;0.0165300824089563;-0.0352676261538384;-0.064279410781086;-0.0444801085872072;-0.041425940935927;-0.0501208745962635;0.853747757314836;-0.0352965633708398;-0.0360494658526509;-0.00624560060836446
"mighty";0.352174388436005;-0.06226768840344;0.481937954339651;-0.0513564916959242;0.197739221401543;0.118913651438429;0.355405012184548;0.1831858572252;-0.125216903269183;-0.0429090088514141;-0.0723128410131718;-0.108374177527905
"modest";-0.0114418786092172;0.0352366311152756;0.0165300824089563;-0.0352676261538385;-0.064279410781086;-0.0444801085872072;-0.041425940935927;-0.0501208745962634;0.853747757314836;-0.0352965633708398;-0.0360494658526509;-0.00624560060836454
"moral";0.108262287942168;0.837113435430705;0.0250467755880995;-0.0929704255547739;-0.0332898520390245;0.0498936811054637;-0.00397871585094171;-0.0368007695205596;-0.0138800516765756;-0.0515063364096391;0.0598021571491581;-0.0598055039477952
"mysterious";-0.0357982712198527;0.82036699082138;-0.0390391786085417;0.00441097570677447;0.0108090090169397;0.183585037357881;-0.00110595534698223;-0.0180114996389066;0.0355343987405053;0.122920677727899;-0.0166852970190869;0.109227218178359
"natural";0.486896609756787;0.442120743627651;0.189496079988402;-0.0991414849545351;0.146776553602723;0.00901849002230389;0.0025089477034701;-0.0667111867076909;0.1400312471578;-0.0134828877347912;0.0914083571889555;0.151776797616893
"neat";0.210381546417815;0.00783844167118029;0.144010216142478;0.322241362318146;0.0213619592599549;-0.176834976355039;0.452739839177297;0.0884003014768015;-0.0534940585145649;0.17397888216099;0.269013848314846;0.0742605116200684
"original";0.379516735826883;-0.134775502304475;0.0425927297374517;0.106697024627762;-0.0613032823854456;0.135998241465156;0.294728118520957;-0.142127686020121;-0.111732379392568;0.0578583412387175;-0.156287672966706;-0.204072857505136
"passionate";0.0977258978328;0.0278649584797808;-0.096288284547665;0.0412483976273893;-0.0325287366411209;-0.00561304335139;0.0297464916611651;0.735367315237045;-0.0364140353046865;-0.00488739031962732;-0.0334102440345239;-0.0269560915792364
"peaceful";0.200507258244744;0.482721560555469;0.23231551685532;-0.000825322986057242;0.0858004322013476;0.0951285742001413;0.163872178232838;-0.147940623331614;0.143530396769751;0.130288242954967;-0.154643398091178;0.342325296944253
"pleasant";0.574305083291541;0.134594067312804;-0.037188962778993;0.0750385233286902;-0.0150059172273174;0.165500624851375;0.215709359345752;0.0508410967426569;-0.128303822996752;0.174504874761508;0.284624351076606;0.0886720915353919
"popular";0.142744871210235;-0.0467797387122549;-0.0672614580409021;0.192007123214951;0.598543980178894;-0.0154809894848918;-0.00852018580305182;-0.0737625404463132;-0.00717474966806904;-0.067431445972114;-0.0807553480244362;-0.051409847711985
"powerful";0.526061386800451;0.0369870714253806;0.0571817790131402;0.216522297053833;0.195415622942898;0.275086366718351;-0.0563457989080154;0.0858786757094021;0.0444920261213952;-0.0299329237720181;-0.112819509326305;0.0710404537181141
"proud";0.195540579508419;0.00182296168237398;-0.0699895757836901;0.0600586625539821;-0.0848180320888027;0.085044258844052;-0.0356808337910914;-0.01672136255306;-0.0594218656395917;0.804733616114687;-0.0406007786246467;-0.0620243413029511
"prudent";-0.0761792114429474;-0.0989721663761222;-0.0313736128899448;-0.0781200039449064;0.031717169854598;0.0823668825848378;-0.0785074297613393;0.648179941761672;-0.0811951265221295;-0.068349454215734;-0.0322086390086819;0.0653043184002357
"quiet";0.326893896351705;0.0167423346819091;0.115686855242468;-0.0427153798223993;0.185399129778846;0.467013484478143;-0.0426395614453297;0.0457483997210577;-0.0340597275871407;0.214421510262584;0.0174208979033164;-0.201749996018113
"safe";0.0993671802307377;0.0704626486551139;-0.0258320230127046;0.191023597558126;0.378719391424313;0.300718221624732;0.161612554741878;0.301067598727105;-0.0920494937029431;0.0903642022355763;0.302151021967929;0.106056316871275
"secure";-0.0622666547618864;-0.103714923320725;0.088302960449509;-0.0738331060456936;0.00483147006668078;0.20644921004365;-0.0780452347634874;0.597957807709844;-0.105932807835567;-0.12935324327759;-0.0057298116212674;-0.0383085334925124
"selfish";0.509170429939667;0.0186830869012455;0.274269063611461;0.152350659321858;-0.122879382431229;0.391417593292271;-0.100388598879679;0.114146937698574;0.0752619652295515;0.03382665571137;-0.0208369215275908;-0.15020538733352
"sincere";0.0200862228432708;0.0354443638899379;0.142148583754094;0.761709918590681;0.0638295304711077;0.164750388011968;0.0215108398858077;-0.0296692373298671;-0.0192516959886589;0.256217593206797;0.0393971796750426;0.0717177103252504
"social";0.386048252748404;0.0609571599421971;0.334419785816925;-0.0390893089371291;0.276050069949276;0.0808293267920656;0.506356918439603;0.0698310785829686;-0.0621846459444541;-0.104195531341043;-0.113677328486229;-0.194629160797009
"surprising";0.1424332602749;0.162931712185758;-0.143297058646629;0.0665194657037709;0.361549895519679;0.0985934717267764;0.213493522811919;0.237280426695223;0.00292233160404818;0.083083881404448;0.230357332908807;0.495528471579073
"unfair";0.628664892328121;0.00721460725290955;-0.0536652995991741;0.133202785430144;-0.147204471218176;-0.0749675663294724;0.0478803441107998;-0.129569554462511;-0.145842153669341;0.110963773792522;-0.203393970000377;0.111016295931469
"weak";0.0657784283519982;-0.096409499603548;0.221721101098946;-0.0349666882192022;-0.00462072431233479;0.566117944082453;0.17189556296447;0.165007238116073;-0.0879548906493183;-0.0459175844826527;-0.087389902083517;0.04798521958201
"professional";0.0174455006265703;-0.0465683117597423;-0.145945015270437;0.469847836777815;0.100284086788034;0.0319940288837783;0.294205832311413;-0.173416842293689;-0.0677555107707115;-0.0996718766814891;0.29224411014523;0.00116939937568136
"suited";0.110341580690937;-0.158843766529513;-0.164248660171634;-0.116188901664189;-0.135969376032335;0.245719883173484;0.432755192727615;-0.278767248431459;-0.0475625785680594;-0.163974422794304;0.00138609565841472;-0.065057524654893
"superior";0.387203696262429;0.227928170980626;0.404978330170311;-0.160136494345069;0.239167428561227;0.192601800665556;0.289572636478348;0.0526325933503424;-0.0151945599058158;0.00549343526573616;0.160612097648636;-0.210901450983621
"universal";0.193734942306188;0.0996472326001051;-0.0367519414948827;-0.0128385410713493;-0.0853051048359883;-0.0532048151153495;0.197782987348674;-0.237318184007821;-0.126931168532308;0.180619755438687;-0.132890741991089;-0.0603411846442887
"thoughtful";0.0126805758942283;0.922425145850379;-0.00461663496599252;-0.00848484494816302;-0.0228626338890654;0.018983105341298;0.0366250520512522;-0.00956478809802772;0.0502358559184941;0.0247836421851993;-0.0835752226824411;0.0549338102498353
"warmth";0.0934375331559259;-0.0563579308598261;-0.112248560547708;0.832403267396823;0.0248138412932863;-0.0217786591344112;-0.0930487457676829;0.00890952122399279;-0.0205016641281353;-0.0237346314768994;0.121110293542291;-0.0703836425876468
"graceful";0.76625509333972;-0.114082313906714;-0.0825090357150351;-0.00441707278521503;0.171132602135563;-0.00685152458527866;-0.0357868938247423;-0.029049143500793;-0.00349012907312494;-0.0864648047320139;0.0548430373563792;0.0934367823448757
"minded";0.139224220941356;-0.090292817174738;0.0759939344463007;0.0832857823037692;-0.0563189808446989;-0.0626830642875205;0.0236105093186242;-0.0957322992143091;-0.0540307682301491;-0.0771963166351372;0.516573706398197;0.398655259643956
"rich";0.617021288128057;0.154241458994688;-0.0103284069919054;-0.0356041278955383;0.0483654967228588;-0.136502067066057;-0.0359808148762515;0.0480411862439606;0.450140907448327;-0.111578416460075;-0.0139567902945039;0.254105972601274
"uncertain";0.182097509405179;0.371775681779458;-0.0723744352828034;-0.0631254907442507;-0.0292480120333744;0.117610643411751;0.134336019154262;0.126212772995765;0.217903187535254;0.133347798867188;0.0701344350869578;0.473309232559628
"strong";0.0825359106233308;0.104526494606466;0.0101325552437392;0.0955642716347385;0.620404994106526;0.148823433591898;-0.0544837895424567;0.070951485546057;-0.0387957821343499;0.025823518995386;0.373972800966281;0.0391694486351776
"sacred";-0.0449656968625098;0.341650036218597;-0.0904732319192549;0.057344354695726;0.0834556670358102;0.63114237762682;-0.0462768817569212;-0.0737932683361462;0.0289422048095189;0.397866353425893;0.0717832650113728;0.234332667844887
"welcome";0.108424048947644;-0.0139304492937864;0.0571894303612958;0.0717081558681686;-0.0512754491610523;0.684030822468192;-0.0841080766102806;0.369695259727682;-0.0421826976302252;0.0240560087382727;-0.0414512921313301;-0.0342452104536185
"wise";-0.0965387183199861;0.146769742809197;-0.064760552793635;0.0213674355974478;0.0255696377845611;0.546726494425856;-0.0413288397185322;-0.0335235797078373;0.00217164364390017;0.190759373202461;-0.0101401656674126;0.162901041540842
"curious";0.0978128158704318;0.369394348682892;-0.108961173085368;-0.0406505179096298;-0.0342172981744105;-0.192817178425984;0.540084685521143;0.404834461989555;0.0667432536677011;0.0410219276413454;0.0716420332397321;-0.0487420617825781
"pleasing";0.0568603050176107;0.0969750533588245;0.64089304603806;-0.0344960429202942;-0.0399831327153308;-0.0722598862152122;-0.0728372412290927;-0.0794616824605326;0.216682196582653;0.0266803192161665;0.19227188045619;0.0442488502500107
"worth";0.585397747488895;0.00293228628812135;0.165360871141006;0.0254516454941225;0.207868085640307;-0.108892892975282;-0.151728088623684;0.0117296803616903;0.155525689605344;0.366816814304061;0.0849389332819195;-0.145090363317208
"kindly";0.239101213689486;-0.0346485927136162;-0.0168544717533513;-0.124252100335667;0.949591820978218;-0.0429944099867405;-0.0172779020516082;-0.0458515774254564;0.0571026899337884;-0.00865222369889615;-0.0714035721342584;-0.0255390778597831
"reasonable";0.0104387130378428;0.143555754290879;0.467665392097051;0.30061895312898;-0.0201416844449462;-0.0763168527489341;0.129278616648494;-0.129797056444286;-0.0692124234679561;-0.0375666641549347;-0.284109888444212;0.109860220055318
