"MR1";"MR2";"MR4";"MR3";"MR5"
"#-fair";0.0324108173992373;-0.0537918634424158;0.271278039864662;0.0295896186130863;-0.109378966684009
"#-reasonable";0.648253841499855;0.00175381122660263;-0.132079592192001;0.0605046388429531;0.254256263233984
"#-unpleasant";0.163150713667933;0.18777336594755;-0.0983309071789959;0.0358908685316992;-0.0780921570264611
"accustomed";0.0231191795780298;-0.0441952900809559;0.0101466764276716;-0.0548026024676033;-0.223589834709682
"afraid";0.6545531582313;0.0232689743626107;0.21581916103694;0.199055753334399;0.0623964902028504
"amusing";0.682434943959538;-0.0237683324533314;0.0708594572172033;-0.00723680018722305;-0.0470407615616657
"appropriate";0.0813179302486509;0.000940740358728824;0.103651048442274;0.584520730819376;0.0205714555752122
"beautiful";0.446079581147561;0.180480016211866;0.255348802496623;0.420732451453896;0.0971228646049902
"best";0.203928280551688;0.40717226697835;0.325952966885273;0.122076500374087;0.236826939045034
"calm";-0.0426974378391407;0.125514956763161;0.320981690038194;0.0781649360194726;0.399652609091493
"capable";0.194706326418241;0.559385258157005;0.242058532618539;0.238672129140537;-0.00120654422185801
"cheerful";0.0852669805055099;0.761170817947087;0.101051158236463;0.0129302463305403;0.0572072309044758
"clean";0.542749338707912;0.0802708636468176;0.0313886493475218;-0.176952538002307;-0.0439690646838796
"clever";0.159436136938528;0.287863980336655;0.167313176174221;0.243731212993472;0.37891500969779
"comfortable";0.0382887332505991;0.698456121029645;0.0324027380497542;0.08075042052369;0.165155404200247
"confident";0.224301790714664;-0.0847297405179428;0.525417039510207;0.155588012535086;-0.0965112343766914
"cruel";0.536595941622499;-0.145615706576753;-0.0716652739685219;-0.0392396038509642;-0.187340476217265
"curious";-0.0550003603845529;0.185941736367797;-0.198726334638111;0.542106062104953;0.0127552521304158
"dangerous";-0.0475806318539178;-0.0258353691036843;0.373218449289928;0.0842077888785645;-0.0223264106371545
"delicate";0.370639473532954;0.0555605816315902;0.406416219523238;0.415329075445372;0.0801022076741215
"delighted";0.640210012350308;-0.010296370390035;0.484849940099896;-0.025796180788572;0.0838465458022951
"delightful";0.570856709816564;0.0962909566449552;0.350711354289389;0.145000840590082;0.129981630281631
"determined";0.608284410363322;-0.000346329783997501;0.101232550069459;0.230299550756353;-0.0803054593384816
"different";0.247427680778901;0.14011972050936;0.469071141060499;0.127752688667445;0.186192699946964
"direct";0.282779322462777;-0.0478222261590806;0.208734089466392;0.298376007186738;-0.0559659074924702
"entitled";0.0603584955640583;0.0480847623684825;-0.162547078073915;-0.0758944494494623;0.554141845851185
"extraordinary";0.705416149215749;-0.0275123870999788;0.0586426633346977;0.0219339715915445;-0.0394371161577087
"extreme";0.364287428195716;-0.137850926634659;0.478947231831301;0.0289305451447338;0.000205795794864037
"fair";0.13996864944947;0.142250169279417;0.081951180127752;0.593078507016816;0.117103439613499
"faithful";-0.0129635358466414;0.719066809644292;0.195620834307558;0.0179295067171372;0.00271370997401966
"familiar";0.290359486987103;0.0978669195717884;0.336806241947029;-0.191945409386915;0.1597488856851
"famous";0.333198242629697;0.238819227249739;0.586846646398205;0.0858546722587281;0.18982773722088
"fancy";-0.0777927952475563;0.248867671240308;0.545973624376455;-0.0635570360754819;0.286722972396814
"forbidden";0.018693076786806;0.00990783911120342;-0.0142778237264933;0.160557569234192;0.2110315801894
"free";0.211852842843532;0.215126277308693;0.458771440475767;-0.127867687699684;0.324669243543603
"friendly";0.0911444375885497;-0.0739789997302236;0.0881703453536998;0.103162539516342;0.636659888482356
"generous";0.325073422939877;0.0722775088632052;0.414104967769252;0.330684641705608;0.332722365208192
"gentle";0.0267680501119339;0.233951129959469;0.118641947568137;0.44703524266704;0.0196751900520205
"genuine";-0.082154409206593;-0.103065199980601;0.165201479543849;0.203244480569482;0.545194105470848
"graceful";0.186346339961987;0.110461342311545;0.1227781324182;-0.0535801098363685;-0.0144407570580901
"greatest";0.119071100851576;0.184652378775144;0.274009364642179;0.421690175070559;-0.0397615162047201
"greedy";0.0680926329233331;0.0878066428941964;0.175732629931473;0.275394681838048;-0.012489808597862
"happier";-0.121197440592214;0.667001982495825;0.197352069458855;-0.0481647773102883;-0.118834063775879
"harmless";0.0620083980731409;0.714401888659493;-0.266428589349204;-0.00760993246779116;0.200608760765148
"heavenly";0.409126881694138;0.246958702376503;0.0228971429082636;0.133562836422381;0.10238399124002
"hobby";0.323467730273547;0.349922580934153;0.218604218583226;0.0466643289065754;-0.0149954369589332
"honest";0.0619742634385733;0.503402156928317;0.42448190037922;-0.136484520593992;0.121602134181412
"humble";-0.132351890597603;-0.0215291859417576;0.0189179780603908;0.644438451101773;0.124215593744915
"improper";0.366289819400155;0.0702352954975018;0.222161522878435;0.16801440232734;-0.112007974888648
"independent";0.0728145313077139;0.272613955079983;0.0389933613156036;-0.181476955139348;0.605411703171287
"intellectual";0.290359486987103;0.0978669195717884;0.336806241947029;-0.191945409386915;0.1597488856851
"intelligent";0.431013627759349;0.51973077794149;-0.266270180925205;0.0974136404632122;0.14656646717192
"interesting";0.235352750275751;0.561018815623129;-0.0167753172818405;0.212475013595081;0.0343843130095227
"jest";-0.0865869617678096;0.623980031055163;0.28797583337909;-0.183803552665343;0.0697830234570829
"liberal";0.0995590501763009;0.153560505679719;0.193849284651586;0.0638954807139096;-0.188241044647064
"married";0.32935799604521;-0.00578756017689948;-0.16155695164186;0.466427980473322;0.0703037266128391
"mature";-0.0430388162332691;-0.0584111786144431;0.00423826953320788;0.049006978093545;0.672326357348163
"minded";-0.0107587414394001;0.203441225833527;0.0390760179756159;-0.0357899003440585;-0.211170474718475
"mysterious";0.231706701279724;0.0412230889390625;0.0238818215555369;0.633394006300067;0.0812714984795946
"natural";0.48561327422002;0.175132401347637;0.186661091151586;0.10292739373446;0.442791540144141
"neat";0.105064615039653;0.141076097481168;0.0121091285310332;0.436580155840792;-0.0830522637220913
"newest";0.0949440258950463;0.706815641582583;-0.278444021373444;0.0865948889053225;0.00779058135122935
"pleasant";0.392501630495304;0.131051430057773;0.593290333020693;0.147026476518865;0.147771043419152
"pleasing";0.31649363763914;0.276910195448679;-0.11663627503757;0.326487005668564;0.380927970041056
"polite";0.403966130279361;0.365001485841377;0.243748580480142;0.107258163272316;0.0163182268210646
"productive";-0.0206733307266015;0.201301647358115;0.253613194899493;-0.00121579137848226;0.447039549265717
"proud";0.453693800736884;0.0501439727369943;-0.0589620870892698;0.361814909671673;0.0201691571571282
"qualified";0.00503415928634013;-0.0142620770185018;-0.102349770300691;-0.0153380007753107;0.803922515535266
"quiet";0.241270763323652;0.56984398042267;0.070546207549222;0.326172399885982;0.1893929108348
"reasonable";-0.116052807279514;0.172211613740706;0.161007913756792;0.27525459999987;0.643844581096687
"religious";-0.0318384906662308;-0.0263089547590061;0.0337026101614582;0.184566697082604;0.0151969461538055
"rich";0.189312990511929;0.127987505536079;0.591307462653625;0.347367138486558;0.192697169213648
"safe";0.0966879823639408;0.100266246865551;0.427459164632537;0.423168305017542;0.137424192922182
"safer";-0.0934934314339589;-0.104498152690097;-0.0601848760643721;0.569495226921253;0.250025996114729
"secure";0.193364171192692;0.218568333387865;0.389092475112618;-0.0369814499244088;0.273992395848666
"selfish";0.204130704821419;0.178165676673255;0.069361126207736;0.353898547162618;0.0604771568362361
"sincere";-0.0331813908122753;0.425815569752508;-0.181043866648462;0.0494991860075577;0.365756589371618
"smart";0.75318562657856;-0.0993880628263046;0.188032461321406;-0.13878520224342;-0.0735659181848499
"social";-0.0493372281706519;0.602414017999396;-0.0912887105537818;-0.0439896409473284;0.120451333901482
"stable";0.10351466223246;-0.122382981861392;0.313356151802185;0.387054510836398;-0.0573073149117101
"strong";0.708298444037606;0.116678332176423;0.192060283699112;0.0764817736267524;0.0281574630922346
"superior";0.631181136302072;0.0864217710476933;0.169807679511632;-0.0261617624485423;0.0784347138018617
"welcome";0.541304296819862;0.413405328476574;-0.145774971006442;-0.00612588624598945;0.126488009465263
"entertaining";0.0324108173992372;-0.0537918634424152;0.271278039864662;0.029589618613086;-0.109378966684009
"wealthy";0.259730816917682;0.0472784820588201;0.261340857165363;-0.00144747465024495;-0.193721806992151
"playful";0.601187001404737;-0.116712399983291;0.182185358352658;-0.0254770934985628;-0.041572692240105
"unpleasant";0.24259429538771;0.227882575788728;0.62498753193857;0.284208512688484;-0.000728722324945981
"wise";0.126231330475964;0.523972388180535;-0.295760211656519;0.50470697905124;0.0130378769097313
"worth";0.180550756259353;0.45158728491487;0.35494196507848;-0.0403025291552412;0.428493756301118
"novel";-0.0314463494848286;0.037958290027823;0.105605679596366;0.482030802094815;-0.0714369491233687
"original";0.168743326823038;0.186312463550451;0.282092552795939;0.153900550815283;0.0458213954489485
"sympathetic";-0.0342939023794626;-0.00511487222768119;0.125688037029059;0.547760404514707;0.0244793807554191
"modest";-0.101523336556711;0.573311164679603;0.116253190253441;0.0650793123714803;-0.119960300355906
"surprising";0.0159995510692487;0.443561516123251;0.241819414273353;-0.0388834413559377;0.018546671364472
"uncertain";-0.060933132136867;0.353751303616781;-0.108586542691132;0.0923694860332585;0.0403393925445579
"tidy";0.0423390754380528;-0.0118829472860933;0.562864030607889;-0.0780592882400069;-0.0270746991136293
"universal";-0.0375502755710647;-0.0988657881973191;0.57855378189791;0.0621057217499277;0.0464742386146166
"united";-0.0934934314339589;-0.104498152690097;-0.0601848760643722;0.569495226921254;0.25002599611473
"obliged";-0.0928077978004617;-0.0717737490198627;-0.0496519202452415;0.238543272844821;0.0374759660062269
