"MR6";"MR3";"MR5";"MR2";"MR8";"MR10";"MR4";"MR7";"MR9";"MR1";"MR11"
"#-fancy";-0.0514840362767845;-0.0113849626347855;-0.0154292509783364;-0.0243285287528176;0.0102222928771189;-0.0230133272948509;-0.0101936440115438;-0.0453145096401494;0.637283252511914;-0.0411315877552013;-0.00445090223387208
"#-free";-0.00269236053145998;-0.0627940771820991;-0.064082145910621;-0.0717491922649364;-0.0446595662116038;-0.059568414826237;-0.0375062690216322;-0.0658449634693972;0.0426346934990668;-0.010542400740975;-0.0218089330035208
"#-safe";-0.0414130029009957;0.0598454075909051;0.295858513817125;0.13846967964657;-0.0571778602970769;0.43211664202662;0.318428916277155;-0.127594546740735;-0.0862964452563249;0.0353454361169806;-0.203801978549062
"#-weak";0.0906541761531246;0.180795706209912;-0.0606600344384147;0.250674970546181;-0.101460588186676;0.0160732903086785;-0.069623931995512;0.322744164551959;0.0041489179402095;0.278971707462661;-0.111914089424828
"#-wise";0.0239559503577532;-0.0614750023672051;-0.0402790810227889;0.0140735482626844;0.690928140707169;-0.059873089786161;0.127176868839897;0.266056458210819;0.00517800092707353;0.0694744438732815;0.0910636348380394
"accomplished";0.0498832175078586;0.220166438422745;-0.0887671019575262;-0.119226077337798;0.0270398641206017;0.343274822420276;-0.10133257988775;-0.0532457689106595;0.0166151942336438;0.0624461302996904;0.474877096812074
"accustomed";0.0159922563563122;-0.0751068271195325;-0.0685483955306826;0.758930881079426;0.0412214055761496;0.0142439187592303;-0.0936579397723615;-0.0739112333194907;0.0000768776367178251;-0.0444967374625201;-0.0216947266818
"afraid";0.0500524299708641;0.0323542808056335;0.429449829574616;-0.144852659532459;-0.028038580239515;0.337616785197036;0.0164134513952118;0.192252971359601;0.359706207979999;-0.0383350573462273;0.0307429449735677
"amusing";0.00857230071768475;0.196796996239899;-0.0269826078603072;0.0300329202319422;-0.0925216820620176;0.0255986297422494;-0.0313069770046443;0.0295828466166314;-0.0623859395049057;-0.167098257733641;-0.0115052004532493
"appropriate";0.080688620852398;0.08754086854567;0.0379542695766672;0.610766798829519;0.243475053316937;0.200122364561445;0.102472288864324;0.0310191393468478;-0.0830200340252915;-0.00846699591039533;0.170710267534165
"beautiful";0.0884436742405433;0.0275648499355166;0.00758257585394518;0.0277886584802033;0.565687026713577;0.000783088955279362;0.0361567897982837;0.317555471223118;0.126280092627076;0.0207875178032096;0.0406595223548657
"blessed";0.306898261635265;-0.037867004542627;0.57596385595318;-0.0263826220546365;0.253541028045769;-0.16734732534174;-0.152249262978253;0.109978306571871;-0.0801061791429079;0.136359745434495;-0.0826815242367447
"bored";-0.0944939234614766;0.196636268559094;0.143340317076628;-0.0125272390271804;-0.125015955292916;0.40629393633929;-0.0692956999673682;0.245610253845902;0.37730183613477;0.066291029181015;0.131501234118918
"brave";0.056352116950518;-0.0148343452831081;0.0749575310457266;-0.0827855732097908;0.345828473004917;0.0316658727378447;0.0432237811841308;0.28608166447214;0.417174288887646;-0.131021496286484;-0.114855192036051
"calm";0.121366249668147;-0.0434645956721398;0.123478854194493;0.109414118965718;0.242116054163078;-0.0963780989999971;0.0166029612119673;-0.150419194461481;0.432719221201988;0.0958413263476585;0.00378637458472685
"capable";0.538460701039771;-0.0816506487823267;-0.0264324074614825;0.129005253310633;-0.196685372680639;0.324047257372819;-0.0389211883336218;0.313185211720484;-0.00951758263138388;-0.194484995612426;-0.0290145333648841
"careful";-0.0968622655957874;-0.0562095429920719;0.0361352682452847;0.0331616348792313;0.501597293861188;0.262760554006632;-0.0647824751014687;0.105631588564724;-0.000498592643428642;-0.0424460734693532;-0.247950828222558
"cautious";0.017786668021483;0.882371797056924;0.106438612621877;-0.0382695468364288;-0.0350434733623873;-0.0358796990543745;0.0203080488714655;-0.0417455839673964;-0.0279751597742005;-0.0358275723254724;0.0275963210123745
"cheerful";0.306138663772708;0.0298963290198364;0.218898121909722;0.252158552154786;0.430038589866225;-0.0422645673450053;-0.153990968183106;-0.140103402920936;0.118943022081897;0.0638328451228379;0.115833540490757
"clean";0.718973888449471;0.0450874775208934;0.152868813339971;0.0592841464591518;0.0284306158639764;0.114839473984932;0.104231168999258;-0.0569693120182875;-0.0304915501422738;0.0188446486380737;-0.078053390054655
"clever";-0.00353114875839241;-0.0586869068265538;0.0599295229957739;-0.0145048423961221;-0.0186512345280517;0.649348762943217;0.0143399194497896;0.00161776339535245;0.024135098695191;0.102810877484925;-0.180392178341735
"comfortable";0.0742620249585189;0.0024247897284429;0.634992783015128;0.073746233905214;0.0502815329928933;0.227731708466936;0.191417678546005;-0.0122440780769519;-0.0145289273053704;0.0382774431811837;-0.0902492696333625
"compassionate";0.19725912413017;0.002624156166653;0.081683734265093;0.547913398136697;0.309675679349613;-0.0357216454814886;-0.096608461758505;-0.203150530169113;0.0276546237979352;0.0947526423819749;0.055270565329548
"competent";0.521008025986586;0.29808768517851;-0.166060396073057;0.198566051934657;-0.107442865679343;-0.128101793141137;-0.0286994318488326;0.13185997025112;0.0486759945917883;-0.108475265326005;-0.0874422055386275
"confident";0.113378647756623;0.0913863761556566;0.0282951641619162;-0.0890384714010638;-0.0738429039587772;0.117089147600969;0.394751098613036;-0.162702190841948;-0.105767615056507;-0.173821474720676;-0.122687799464356
"controversial";-0.113986062901867;-0.00366491713738436;-0.0621873897677281;0.344471536264218;-0.0478601430151617;-0.00994404315942412;0.00144203610814718;0.0659831112060363;-0.0050308896687318;0.226057606929593;-0.0826472484279419
"conventional";0.0860003931591125;-0.0578217047133474;-0.018602885444056;-0.063779168051531;0.137286521497604;-0.0320811843238185;0.0140739817696628;0.70815068271653;-0.0862264692302465;-0.0765096402781289;0.0807008943165973
"cruel";0.140082354619404;-0.0277592256115418;0.0147555109291861;0.0676176036728029;0.623581391003172;-0.0812051938339848;0.337235446672139;0.0800319903146584;0.0679758665639481;0.101432190807555;-0.0161112586411953
"curious";0.35334832297758;0.0916067914640706;0.198133937170864;0.106018752852286;0.493466982024342;-0.0427268611606122;0.0254303972518675;0.176029348221763;-0.0260576120137106;0.0878911751986768;0.104070363853039
"dangerous";0.161905896572949;0.0122626022544938;-0.0544990530580089;0.0926149186114934;0.547639090400059;0.0377463120649754;0.0747439670593112;0.316674726521086;-0.0364862323376526;0.128225424645436;0.165746535725259
"delicate";0.218687649967246;-0.111778840254303;-0.036307130578643;0.378145257940251;0.422328071318941;0.143459844782134;0.012795525130238;0.0439807945859284;0.40506781681696;0.0238625636693089;0.0628965460027064
"delighted";0.663673461894894;0.0758307334530895;0.1858280201784;-0.0616505067941585;0.273014447736758;-0.184017194186232;-0.113859272990269;0.10290599594237;-0.0219672872771448;0.140132585486601;-0.122582072036219
"delightful";-0.00269236053145982;-0.0627940771820985;-0.0640821459106216;-0.0717491922649362;-0.0446595662116035;-0.0595684148262364;-0.0375062690216322;-0.0658449634693968;0.0426346934990674;-0.010542400740975;-0.0218089330035216
"determined";-0.152319293037688;0.0259289488997553;-0.075076061150426;0.269108076310721;0.0903534517707766;0.0689564103778752;0.0689698352460918;0.0519133158437494;-0.0229715125769502;0.310443141617329;0.069131391006443
"direct";-0.116513058257795;0.0418280799254342;0.0204664688753853;-0.0367997756800723;-0.00527168092493568;-0.0378512820037132;0.1488552022921;0.102867007726197;-0.0603329663900921;0.045901998205033;0.688835599590026
"educational";0.068366945541197;-0.0318198834106357;-0.10715277888564;-0.096428723028302;0.0864167147295547;0.660163351681283;-0.112026384111607;-0.11975970193804;0.0464524338687056;0.113693046566464;0.068107385775667
"effective";-0.12150561100529;-0.0399105422879619;-0.0393810819362161;0.445589358168594;-0.0884135397192701;-0.0676872117089258;-0.0730323264798837;0.00866919678126305;0.00357357198483094;0.068438646543778;-0.0745164409153805
"energetic";-0.011713383460702;-0.0436023648325766;0.0243839951956995;0.392281486806037;0.0805788184703194;-0.0791285731632807;-0.102873978537992;-0.0576069748602012;-0.0442212907337313;0.150777800356801;-0.0320982255340071
"enthusiastic";-0.0781246583753916;-0.00474959190694071;0.000613252038178534;-0.0502125842780695;0.0393220529757425;-0.0901285830480999;0.780916836416707;0.0738774196310764;-0.0174109572365031;0.0798509859216219;0.158744357240282
"expensive";0.0317975876702657;-0.0460101228632052;-0.0101487081124863;-0.0837460884172145;0.329326409329471;-0.0220309649403998;0.00295483852929502;0.71830036037308;-0.0673070625862779;-0.0825722069385965;-0.0118614939305863
"extraordinary";0.116193546805174;0.134771957321001;0.0661061695312603;-0.0522827562421944;0.182875207355483;0.310032264365691;-0.113960558723659;0.142725595444258;0.300866418897619;-0.0030108212381631;0.0407543455290152
"extreme";-0.0359944164102858;-0.00346647138748853;0.390052439082346;0.0580629776102087;0.0779198999239415;-0.0164939399239494;-0.0479109127543952;-0.0225921327380422;0.0113532454602968;0.0252048058770877;0.527747417263046
"fair";0.0939140612496491;0.417681660496138;0.228296965034161;-0.00559012371959073;0.0193262288740277;0.387853565019418;0.17204854703284;0.185611996421769;-0.0948331106034445;-0.0206759807389148;0.0936312937165007
"faithful";0.257177384766476;-0.0707220225087393;0.277382227006188;-0.118985346320393;-0.029994247199917;-0.0838700085658787;0.469822686272239;0.303420099538824;0.0746264135564856;0.210324555275791;0.0223388421403528
"familiar";0.229676538986223;0.179028428020707;0.0209694213449186;0.000250339415740927;0.488257551793284;0.35797486417456;-0.000915674028773796;-0.0848525092224632;0.132405334601784;0.116084262346068;0.152240841580574
"famous";0.0695063313975158;0.0488446746989688;-0.00488307204735188;-0.0486905104173286;0.0605065549836039;-0.0657606738062659;0.82232143066652;0.00739773972328816;0.0193934253746534;0.0045223543036434;0.0684353211038513
"fancy";-0.104628271911214;-0.0240496361691013;0.0246605629323362;0.0342068818814451;0.517808222932973;0.0673808253189934;-0.0467282256637889;-0.0567300450936558;-0.0354464630701089;-0.187679745784225;-0.136279908673582
"forgiving";0.299803690188839;-0.0446708408066975;0.0655717522978794;-0.0327273042995712;0.238150701807041;-0.0497530855399212;-0.0818334246392458;-0.138842188813118;-0.111528049132541;0.107933820949418;0.0547389186062151
"free";0.564259001643363;0.0846503234169566;0.110763790651391;-0.0148282743244377;0.089494162511416;0.0358897722997337;0.0571227524870394;0.330492619357452;0.0386160376002005;0.0891345428043473;-0.0223619447809531
"friendly";0.697334979620646;-0.0010101135648578;-0.0087029923263472;0.0812041306155697;0.126771437981234;0.113606783828886;-0.0343359984592806;-0.0613307152452422;-0.0531283440529332;-0.0602624792297056;-0.0535797542445402
"generous";-0.0510484206540182;-0.0519450286474407;0.0602455347247783;-0.00927144807462187;-0.108402520337829;-0.0335387027399114;0.150332921961378;0.0161903675077597;-0.0276999139068929;0.373649955552247;0.0662304313201754
"gentle";0.404099464761909;0.0771225982920558;0.341049542382981;-0.0563238649891995;0.114824960218111;0.0380071398769456;0.159699009078314;0.269844421354018;0.176032281878953;0.206276207457447;-0.0768596710801293
"genuine";0.0564185920644499;-0.0366372958954798;0.129309582694752;-0.0685908248835767;0.11354276307703;-0.0584195009128121;-0.0227933141961701;0.612860440223598;0.216852026165728;-0.0999038682116072;0.0970154085044694
"graceful";0.038839612712982;0.0290688252652781;0.0287249856220633;0.0159661145859175;0.516862218574363;-0.020433428735996;0.243911931548519;0.363611878527705;-0.0862485898904872;0.0162901459043196;0.225505024565272
"greatest";0.0898524533252756;0.115933899757045;0.594269637449189;-0.0556729404017554;0.103169149653198;-0.0210346042804375;-0.052383918975803;-0.00922480914851293;0.304400716841683;-0.0245013706456246;0.00714886528229566
"greedy";-0.135405842351431;-0.0187580757323506;-0.0730567004387845;-0.0190230050831239;0.229806148149789;-0.0795305932982489;0.72716298259198;0.0982446979705887;0.00723264293293095;0.120909081336368;0.085129784044695
